"Confirmed fragments if intensity is above 1000 and number of scans is greater than or equal to 1","PE","[M+H]+","NL_head","head","RT_min","RT_max","Comment","RT at Max Intensity","PE","[M+H]+","NL_head","head","RT_min","RT_max","Comment","Number of Scans","PE","[M+H]+","NL_head","head","RT_min","RT_max","Comment","Max Intensity","PE","[M+H]+","NL_head","head","RT_min","RT_max","Comment","Average m/z","PE","[M+H]+","NL_head","head","RT_min","RT_max","Comment","Theoretical, Library Parent Hits","PE","[M+H]+","NL_head","head","RT_min","RT_max","Comment"
"","PE(43:4)+H",1,0,0,"8.49024583333333","8.79024583333333","529","","PE(43:4)+H",8.630438,0,0,"8.49024583333333","8.79024583333333","529","","PE(43:4)+H",2,0,0,"8.49024583333333","8.79024583333333","529","","PE(43:4)+H",431443.3,0,0,"8.49024583333333","8.79024583333333","529","","PE(43:4)+H",838.6321,0,0,"8.49024583333333","8.79024583333333","529","","PE(43:4)+H","838.63208","697.61297","142.02639","8.49024583333333","8.79024583333333","529"
"","PE(43:5)+H",1,0,0,"7.41901944444445","7.71901944444445","102","","PE(43:5)+H",7.576729,0,0,"7.41901944444445","7.71901944444445","102","","PE(43:5)+H",2,0,0,"7.41901944444445","7.71901944444445","102","","PE(43:5)+H",2883958,0,0,"7.41901944444445","7.71901944444445","102","","PE(43:5)+H",836.61685,0,0,"7.41901944444445","7.71901944444445","102","","PE(43:5)+H","836.61648","695.59737","142.02639","7.41901944444445","7.71901944444445","102"
"","PE(43:5)+H",1,0,0,"7.82708888888889","8.12708888888889","147","","PE(43:5)+H",8.048048,0,0,"7.82708888888889","8.12708888888889","147","","PE(43:5)+H",2,0,0,"7.82708888888889","8.12708888888889","147","","PE(43:5)+H",1225362,0,0,"7.82708888888889","8.12708888888889","147","","PE(43:5)+H",836.6166,0,0,"7.82708888888889","8.12708888888889","147","","PE(43:5)+H","836.61648","695.59737","142.02639","7.82708888888889","8.12708888888889","147"
"","PE(43:5)+H",1,0,0,"8.57287916666667","8.87287916666667","15127","","PE(43:5)+H",8.758866,0,0,"8.57287916666667","8.87287916666667","15127","","PE(43:5)+H",1,0,0,"8.57287916666667","8.87287916666667","15127","","PE(43:5)+H",273584.7,0,0,"8.57287916666667","8.87287916666667","15127","","PE(43:5)+H",836.6151,0,0,"8.57287916666667","8.87287916666667","15127","","PE(43:5)+H","836.61648","695.59737","142.02639","8.57287916666667","8.87287916666667","15127"
"","PE(43:6)+H",1,0,0,"7.05701388888889","7.35701388888889","35","","PE(43:6)+H",7.191222,0,0,"7.05701388888889","7.35701388888889","35","","PE(43:6)+H",2,0,0,"7.05701388888889","7.35701388888889","35","","PE(43:6)+H",10195560,0,0,"7.05701388888889","7.35701388888889","35","","PE(43:6)+H",834.6003,0,0,"7.05701388888889","7.35701388888889","35","","PE(43:6)+H","834.60078","693.58167","142.02639","7.05701388888889","7.35701388888889","35"
"","PE(43:6)+H",1,0,0,"6.59972916666667","6.89972916666667","369","","PE(43:6)+H",6.765692,0,0,"6.59972916666667","6.89972916666667","369","","PE(43:6)+H",3,0,0,"6.59972916666667","6.89972916666667","369","","PE(43:6)+H",648737.4,0,0,"6.59972916666667","6.89972916666667","369","","PE(43:6)+H",834.602,0,0,"6.59972916666667","6.89972916666667","369","","PE(43:6)+H","834.60078","693.58167","142.02639","6.59972916666667","6.89972916666667","369"
"","PE(43:6)+H",1,0,0,"6.29934305555555","6.59934305555555","449","","PE(43:6)+H",6.504905,0,0,"6.29934305555555","6.59934305555555","449","","PE(43:6)+H",1,0,0,"6.29934305555555","6.59934305555555","449","","PE(43:6)+H",300692.7,0,0,"6.29934305555555","6.59934305555555","449","","PE(43:6)+H",834.6021,0,0,"6.29934305555555","6.59934305555555","449","","PE(43:6)+H","834.60078","693.58167","142.02639","6.29934305555555","6.59934305555555","449"
"","PE(43:6)+H",0,0,0,"8.60164027777778","8.90164027777778","17953","","PE(43:6)+H",0,0,0,"8.60164027777778","8.90164027777778","17953","","PE(43:6)+H",0,0,0,"8.60164027777778","8.90164027777778","17953","","PE(43:6)+H",0,0,0,"8.60164027777778","8.90164027777778","17953","","PE(43:6)+H",0,0,0,"8.60164027777778","8.90164027777778","17953","","PE(43:6)+H","834.60078","693.58167","142.02639","8.60164027777778","8.90164027777778","17953"
"","PE(43:6)+H",0,0,0,"9.00598194444444","9.30598194444444","18116","","PE(43:6)+H",0,0,0,"9.00598194444444","9.30598194444444","18116","","PE(43:6)+H",0,0,0,"9.00598194444444","9.30598194444444","18116","","PE(43:6)+H",0,0,0,"9.00598194444444","9.30598194444444","18116","","PE(43:6)+H",0,0,0,"9.00598194444444","9.30598194444444","18116","","PE(43:6)+H","834.60078","693.58167","142.02639","9.00598194444444","9.30598194444444","18116"
"","PE(44:2)+H",0,0,0,"9.68560151515152","9.98560151515152","5974","","PE(44:2)+H",0,0,0,"9.68560151515152","9.98560151515152","5974","","PE(44:2)+H",0,0,0,"9.68560151515152","9.98560151515152","5974","","PE(44:2)+H",0,0,0,"9.68560151515152","9.98560151515152","5974","","PE(44:2)+H",0,0,0,"9.68560151515152","9.98560151515152","5974","","PE(44:2)+H","856.67898","715.65987","142.02639","9.68560151515152","9.98560151515152","5974"
"","PE(44:3)+H",0,0,0,"8.77219166666667","9.07219166666667","16402","","PE(44:3)+H",0,0,0,"8.77219166666667","9.07219166666667","16402","","PE(44:3)+H",0,0,0,"8.77219166666667","9.07219166666667","16402","","PE(44:3)+H",0,0,0,"8.77219166666667","9.07219166666667","16402","","PE(44:3)+H",0,0,0,"8.77219166666667","9.07219166666667","16402","","PE(44:3)+H","854.66338","713.64427","142.02639","8.77219166666667","9.07219166666667","16402"
"","PE(44:3)+H",0,0,0,"10.4774833333333","10.7774833333333","17442","","PE(44:3)+H",0,0,0,"10.4774833333333","10.7774833333333","17442","","PE(44:3)+H",0,0,0,"10.4774833333333","10.7774833333333","17442","","PE(44:3)+H",0,0,0,"10.4774833333333","10.7774833333333","17442","","PE(44:3)+H",0,0,0,"10.4774833333333","10.7774833333333","17442","","PE(44:3)+H","854.66338","713.64427","142.02639","10.4774833333333","10.7774833333333","17442"
"","PE(44:4)+H",0,0,0,"8.68822333333333","8.98822333333333","11686","","PE(44:4)+H",0,0,0,"8.68822333333333","8.98822333333333","11686","","PE(44:4)+H",0,0,0,"8.68822333333333","8.98822333333333","11686","","PE(44:4)+H",0,0,0,"8.68822333333333","8.98822333333333","11686","","PE(44:4)+H",0,0,0,"8.68822333333333","8.98822333333333","11686","","PE(44:4)+H","852.64768","711.62857","142.02639","8.68822333333333","8.98822333333333","11686"
"","PE(44:4)+H",0,0,0,"8.49291111111111","8.79291111111111","17998","","PE(44:4)+H",0,0,0,"8.49291111111111","8.79291111111111","17998","","PE(44:4)+H",0,0,0,"8.49291111111111","8.79291111111111","17998","","PE(44:4)+H",0,0,0,"8.49291111111111","8.79291111111111","17998","","PE(44:4)+H",0,0,0,"8.49291111111111","8.79291111111111","17998","","PE(44:4)+H","852.64768","711.62857","142.02639","8.49291111111111","8.79291111111111","17998"
"","PE(44:6)+H",0,0,0,"7.63632222222222","7.93632222222222","11412","","PE(44:6)+H",0,0,0,"7.63632222222222","7.93632222222222","11412","","PE(44:6)+H",0,0,0,"7.63632222222222","7.93632222222222","11412","","PE(44:6)+H",0,0,0,"7.63632222222222","7.93632222222222","11412","","PE(44:6)+H",0,0,0,"7.63632222222222","7.93632222222222","11412","","PE(44:6)+H","848.61648","707.59737","142.02639","7.63632222222222","7.93632222222222","11412"
"","PE(44:6)+H",0,0,0,"6.85322638888889","7.15322638888889","11716","","PE(44:6)+H",0,0,0,"6.85322638888889","7.15322638888889","11716","","PE(44:6)+H",0,0,0,"6.85322638888889","7.15322638888889","11716","","PE(44:6)+H",0,0,0,"6.85322638888889","7.15322638888889","11716","","PE(44:6)+H",0,0,0,"6.85322638888889","7.15322638888889","11716","","PE(44:6)+H","848.61648","707.59737","142.02639","6.85322638888889","7.15322638888889","11716"
"","PE(44:6)+H",0,0,0,"7.43170138888889","7.73170138888889","17247","","PE(44:6)+H",0,0,0,"7.43170138888889","7.73170138888889","17247","","PE(44:6)+H",0,0,0,"7.43170138888889","7.73170138888889","17247","","PE(44:6)+H",0,0,0,"7.43170138888889","7.73170138888889","17247","","PE(44:6)+H",0,0,0,"7.43170138888889","7.73170138888889","17247","","PE(44:6)+H","848.61648","707.59737","142.02639","7.43170138888889","7.73170138888889","17247"
"","PE(44:7)+H",0,0,0,"4.88822575757576","5.18822575757576","2621","","PE(44:7)+H",0,0,0,"4.88822575757576","5.18822575757576","2621","","PE(44:7)+H",0,0,0,"4.88822575757576","5.18822575757576","2621","","PE(44:7)+H",0,0,0,"4.88822575757576","5.18822575757576","2621","","PE(44:7)+H",0,0,0,"4.88822575757576","5.18822575757576","2621","","PE(44:7)+H","846.60078","705.58167","142.02639","4.88822575757576","5.18822575757576","2621"
"","PE(44:7)+H",0,0,0,"6.49678194444444","6.79678194444444","9538","","PE(44:7)+H",0,0,0,"6.49678194444444","6.79678194444444","9538","","PE(44:7)+H",0,0,0,"6.49678194444444","6.79678194444444","9538","","PE(44:7)+H",0,0,0,"6.49678194444444","6.79678194444444","9538","","PE(44:7)+H",0,0,0,"6.49678194444444","6.79678194444444","9538","","PE(44:7)+H","846.60078","705.58167","142.02639","6.49678194444444","6.79678194444444","9538"
"","PE(44:7)+H",0,0,0,"7.94927222222222","8.24927222222222","17920","","PE(44:7)+H",0,0,0,"7.94927222222222","8.24927222222222","17920","","PE(44:7)+H",0,0,0,"7.94927222222222","8.24927222222222","17920","","PE(44:7)+H",0,0,0,"7.94927222222222","8.24927222222222","17920","","PE(44:7)+H",0,0,0,"7.94927222222222","8.24927222222222","17920","","PE(44:7)+H","846.60078","705.58167","142.02639","7.94927222222222","8.24927222222222","17920"
"","PE(44:7)+H",0,0,0,"6.4968625","6.7968625","18810","","PE(44:7)+H",0,0,0,"6.4968625","6.7968625","18810","","PE(44:7)+H",0,0,0,"6.4968625","6.7968625","18810","","PE(44:7)+H",0,0,0,"6.4968625","6.7968625","18810","","PE(44:7)+H",0,0,0,"6.4968625","6.7968625","18810","","PE(44:7)+H","846.60078","705.58167","142.02639","6.4968625","6.7968625","18810"
"","PE(45:0)+H",0,0,0,"11.9533833333333","12.2533833333333","4015","","PE(45:0)+H",0,0,0,"11.9533833333333","12.2533833333333","4015","","PE(45:0)+H",0,0,0,"11.9533833333333","12.2533833333333","4015","","PE(45:0)+H",0,0,0,"11.9533833333333","12.2533833333333","4015","","PE(45:0)+H",0,0,0,"11.9533833333333","12.2533833333333","4015","","PE(45:0)+H","874.72598","733.70687","142.02639","11.9533833333333","12.2533833333333","4015"
"","PE(45:1)+H",0,0,0,"11.2354263888889","11.5354263888889","3340","","PE(45:1)+H",0,0,0,"11.2354263888889","11.5354263888889","3340","","PE(45:1)+H",0,0,0,"11.2354263888889","11.5354263888889","3340","","PE(45:1)+H",0,0,0,"11.2354263888889","11.5354263888889","3340","","PE(45:1)+H",0,0,0,"11.2354263888889","11.5354263888889","3340","","PE(45:1)+H","872.71038","731.69127","142.02639","11.2354263888889","11.5354263888889","3340"
"","PE(45:2)+H",0,0,0,"10.5612680555556","10.8612680555556","2131","","PE(45:2)+H",0,0,0,"10.5612680555556","10.8612680555556","2131","","PE(45:2)+H",0,0,0,"10.5612680555556","10.8612680555556","2131","","PE(45:2)+H",0,0,0,"10.5612680555556","10.8612680555556","2131","","PE(45:2)+H",0,0,0,"10.5612680555556","10.8612680555556","2131","","PE(45:2)+H","870.69468","729.67557","142.02639","10.5612680555556","10.8612680555556","2131"
"","PE(45:2)+H",0,0,0,"10.3213819444444","10.6213819444444","3580","","PE(45:2)+H",0,0,0,"10.3213819444444","10.6213819444444","3580","","PE(45:2)+H",0,0,0,"10.3213819444444","10.6213819444444","3580","","PE(45:2)+H",0,0,0,"10.3213819444444","10.6213819444444","3580","","PE(45:2)+H",0,0,0,"10.3213819444444","10.6213819444444","3580","","PE(45:2)+H","870.69468","729.67557","142.02639","10.3213819444444","10.6213819444444","3580"
"","PE(45:3)+H",0,0,0,"9.8999651515152","10.1999651515152","4930","","PE(45:3)+H",0,0,0,"9.8999651515152","10.1999651515152","4930","","PE(45:3)+H",0,0,0,"9.8999651515152","10.1999651515152","4930","","PE(45:3)+H",0,0,0,"9.8999651515152","10.1999651515152","4930","","PE(45:3)+H",0,0,0,"9.8999651515152","10.1999651515152","4930","","PE(45:3)+H","868.67908","727.65997","142.02639","9.8999651515152","10.1999651515152","4930"
"","PE(45:4)+H",0,0,0,"9.49415833333333","9.79415833333333","1539","","PE(45:4)+H",0,0,0,"9.49415833333333","9.79415833333333","1539","","PE(45:4)+H",0,0,0,"9.49415833333333","9.79415833333333","1539","","PE(45:4)+H",0,0,0,"9.49415833333333","9.79415833333333","1539","","PE(45:4)+H",0,0,0,"9.49415833333333","9.79415833333333","1539","","PE(45:4)+H","866.66338","725.64427","142.02639","9.49415833333333","9.79415833333333","1539"
"","PE(45:4)+H",0,0,0,"9.00154305555556","9.30154305555556","1909","","PE(45:4)+H",0,0,0,"9.00154305555556","9.30154305555556","1909","","PE(45:4)+H",0,0,0,"9.00154305555556","9.30154305555556","1909","","PE(45:4)+H",0,0,0,"9.00154305555556","9.30154305555556","1909","","PE(45:4)+H",0,0,0,"9.00154305555556","9.30154305555556","1909","","PE(45:4)+H","866.66338","725.64427","142.02639","9.00154305555556","9.30154305555556","1909"
"","PE(45:4)+H",0,0,0,"9.19809166666667","9.49809166666667","13004","","PE(45:4)+H",0,0,0,"9.19809166666667","9.49809166666667","13004","","PE(45:4)+H",0,0,0,"9.19809166666667","9.49809166666667","13004","","PE(45:4)+H",0,0,0,"9.19809166666667","9.49809166666667","13004","","PE(45:4)+H",0,0,0,"9.19809166666667","9.49809166666667","13004","","PE(45:4)+H","866.66338","725.64427","142.02639","9.19809166666667","9.49809166666667","13004"
"","PE(45:5)+H",1,0,0,"8.27571527777778","8.57571527777778","941","","PE(45:5)+H",8.496271,0,0,"8.27571527777778","8.57571527777778","941","","PE(45:5)+H",1,0,0,"8.27571527777778","8.57571527777778","941","","PE(45:5)+H",83293.74,0,0,"8.27571527777778","8.57571527777778","941","","PE(45:5)+H",864.6487,0,0,"8.27571527777778","8.57571527777778","941","","PE(45:5)+H","864.64778","723.62867","142.02639","8.27571527777778","8.57571527777778","941"
"","PE(45:5)+H",1,0,0,"8.47133472222222","8.77133472222222","1415","","PE(45:5)+H",8.496271,0,0,"8.47133472222222","8.77133472222222","1415","","PE(45:5)+H",1,0,0,"8.47133472222222","8.77133472222222","1415","","PE(45:5)+H",83293.74,0,0,"8.47133472222222","8.77133472222222","1415","","PE(45:5)+H",864.6487,0,0,"8.47133472222222","8.77133472222222","1415","","PE(45:5)+H","864.64778","723.62867","142.02639","8.47133472222222","8.77133472222222","1415"
"","PE(45:5)+H",0,0,0,"8.87949305555556","9.17949305555556","6364","","PE(45:5)+H",0,0,0,"8.87949305555556","9.17949305555556","6364","","PE(45:5)+H",0,0,0,"8.87949305555556","9.17949305555556","6364","","PE(45:5)+H",0,0,0,"8.87949305555556","9.17949305555556","6364","","PE(45:5)+H",0,0,0,"8.87949305555556","9.17949305555556","6364","","PE(45:5)+H","864.64778","723.62867","142.02639","8.87949305555556","9.17949305555556","6364"
"","PE(45:5)+H",0,0,0,"9.63029722222222","9.93029722222222","8353","","PE(45:5)+H",0,0,0,"9.63029722222222","9.93029722222222","8353","","PE(45:5)+H",0,0,0,"9.63029722222222","9.93029722222222","8353","","PE(45:5)+H",0,0,0,"9.63029722222222","9.93029722222222","8353","","PE(45:5)+H",0,0,0,"9.63029722222222","9.93029722222222","8353","","PE(45:5)+H","864.64778","723.62867","142.02639","9.63029722222222","9.93029722222222","8353"
"","PE(45:5)+H",0,0,0,"7.99423055555555","8.29423055555555","9482","","PE(45:5)+H",0,0,0,"7.99423055555555","8.29423055555555","9482","","PE(45:5)+H",0,0,0,"7.99423055555555","8.29423055555555","9482","","PE(45:5)+H",0,0,0,"7.99423055555555","8.29423055555555","9482","","PE(45:5)+H",0,0,0,"7.99423055555555","8.29423055555555","9482","","PE(45:5)+H","864.64778","723.62867","142.02639","7.99423055555555","8.29423055555555","9482"
"","PE(45:5)+H",1,0,0,"8.48149861111111","8.78149861111111","18718","","PE(45:5)+H",8.496271,0,0,"8.48149861111111","8.78149861111111","18718","","PE(45:5)+H",1,0,0,"8.48149861111111","8.78149861111111","18718","","PE(45:5)+H",83293.74,0,0,"8.48149861111111","8.78149861111111","18718","","PE(45:5)+H",864.6487,0,0,"8.48149861111111","8.78149861111111","18718","","PE(45:5)+H","864.64778","723.62867","142.02639","8.48149861111111","8.78149861111111","18718"
"","PE(45:6)+H",1,0,0,"7.76123055555556","8.06123055555556","984","","PE(45:6)+H",7.939667,0,0,"7.76123055555556","8.06123055555556","984","","PE(45:6)+H",1,0,0,"7.76123055555556","8.06123055555556","984","","PE(45:6)+H",172077.9,0,0,"7.76123055555556","8.06123055555556","984","","PE(45:6)+H",862.6328,0,0,"7.76123055555556","8.06123055555556","984","","PE(45:6)+H","862.63208","721.61297","142.02639","7.76123055555556","8.06123055555556","984"
"","PE(45:6)+H",0,0,0,"7.2360125","7.5360125","1847","","PE(45:6)+H",0,0,0,"7.2360125","7.5360125","1847","","PE(45:6)+H",0,0,0,"7.2360125","7.5360125","1847","","PE(45:6)+H",0,0,0,"7.2360125","7.5360125","1847","","PE(45:6)+H",0,0,0,"7.2360125","7.5360125","1847","","PE(45:6)+H","862.63208","721.61297","142.02639","7.2360125","7.5360125","1847"
"","PE(45:6)+H",0,0,0,"7.44698333333333","7.74698333333333","2195","","PE(45:6)+H",0,0,0,"7.44698333333333","7.74698333333333","2195","","PE(45:6)+H",0,0,0,"7.44698333333333","7.74698333333333","2195","","PE(45:6)+H",0,0,0,"7.44698333333333","7.74698333333333","2195","","PE(45:6)+H",0,0,0,"7.44698333333333","7.74698333333333","2195","","PE(45:6)+H","862.63208","721.61297","142.02639","7.44698333333333","7.74698333333333","2195"
"","PE(45:6)+H",0,0,0,"8.59115555555556","8.89115555555556","6179","","PE(45:6)+H",0,0,0,"8.59115555555556","8.89115555555556","6179","","PE(45:6)+H",0,0,0,"8.59115555555556","8.89115555555556","6179","","PE(45:6)+H",0,0,0,"8.59115555555556","8.89115555555556","6179","","PE(45:6)+H",0,0,0,"8.59115555555556","8.89115555555556","6179","","PE(45:6)+H","862.63208","721.61297","142.02639","8.59115555555556","8.89115555555556","6179"
"","PE(45:6)+H",0,0,0,"8.933975","9.233975","9977","","PE(45:6)+H",0,0,0,"8.933975","9.233975","9977","","PE(45:6)+H",0,0,0,"8.933975","9.233975","9977","","PE(45:6)+H",0,0,0,"8.933975","9.233975","9977","","PE(45:6)+H",0,0,0,"8.933975","9.233975","9977","","PE(45:6)+H","862.63208","721.61297","142.02639","8.933975","9.233975","9977"
"","PE(46:5)+H",0,0,0,"8.62530833333333","8.92530833333333","7745","","PE(46:5)+H",0,0,0,"8.62530833333333","8.92530833333333","7745","","PE(46:5)+H",0,0,0,"8.62530833333333","8.92530833333333","7745","","PE(46:5)+H",0,0,0,"8.62530833333333","8.92530833333333","7745","","PE(46:5)+H",0,0,0,"8.62530833333333","8.92530833333333","7745","","PE(46:5)+H","878.66338","737.64427","142.02639","8.62530833333333","8.92530833333333","7745"
"","PE(47:1)+H",0,0,0,"11.9837363636364","12.2837363636364","6602","","PE(47:1)+H",0,0,0,"11.9837363636364","12.2837363636364","6602","","PE(47:1)+H",0,0,0,"11.9837363636364","12.2837363636364","6602","","PE(47:1)+H",0,0,0,"11.9837363636364","12.2837363636364","6602","","PE(47:1)+H",0,0,0,"11.9837363636364","12.2837363636364","6602","","PE(47:1)+H","900.74168","759.72257","142.02639","11.9837363636364","12.2837363636364","6602"
"","PE(47:2)+H",0,0,0,"11.3909","11.6909","3912","","PE(47:2)+H",0,0,0,"11.3909","11.6909","3912","","PE(47:2)+H",0,0,0,"11.3909","11.6909","3912","","PE(47:2)+H",0,0,0,"11.3909","11.6909","3912","","PE(47:2)+H",0,0,0,"11.3909","11.6909","3912","","PE(47:2)+H","898.72598","757.70687","142.02639","11.3909","11.6909","3912"
"","PE(47:2)+H",0,0,0,"11.1608136363636","11.4608136363636","15790","","PE(47:2)+H",0,0,0,"11.1608136363636","11.4608136363636","15790","","PE(47:2)+H",0,0,0,"11.1608136363636","11.4608136363636","15790","","PE(47:2)+H",0,0,0,"11.1608136363636","11.4608136363636","15790","","PE(47:2)+H",0,0,0,"11.1608136363636","11.4608136363636","15790","","PE(47:2)+H","898.72598","757.70687","142.02639","11.1608136363636","11.4608136363636","15790"
"","PE(47:3)+H",0,0,0,"5.72050277777778","6.02050277777778","5930","","PE(47:3)+H",0,0,0,"5.72050277777778","6.02050277777778","5930","","PE(47:3)+H",0,0,0,"5.72050277777778","6.02050277777778","5930","","PE(47:3)+H",0,0,0,"5.72050277777778","6.02050277777778","5930","","PE(47:3)+H",0,0,0,"5.72050277777778","6.02050277777778","5930","","PE(47:3)+H","896.71038","755.69127","142.02639","5.72050277777778","6.02050277777778","5930"
"","PE(47:3)+H",0,0,0,"10.7729402777778","11.0729402777778","7403","","PE(47:3)+H",0,0,0,"10.7729402777778","11.0729402777778","7403","","PE(47:3)+H",0,0,0,"10.7729402777778","11.0729402777778","7403","","PE(47:3)+H",0,0,0,"10.7729402777778","11.0729402777778","7403","","PE(47:3)+H",0,0,0,"10.7729402777778","11.0729402777778","7403","","PE(47:3)+H","896.71038","755.69127","142.02639","10.7729402777778","11.0729402777778","7403"
"","PE(47:3)+H",0,0,0,"9.58537878787879","9.88537878787879","9046","","PE(47:3)+H",0,0,0,"9.58537878787879","9.88537878787879","9046","","PE(47:3)+H",0,0,0,"9.58537878787879","9.88537878787879","9046","","PE(47:3)+H",0,0,0,"9.58537878787879","9.88537878787879","9046","","PE(47:3)+H",0,0,0,"9.58537878787879","9.88537878787879","9046","","PE(47:3)+H","896.71038","755.69127","142.02639","9.58537878787879","9.88537878787879","9046"
"","PE(47:3)+H",0,0,0,"10.4438555555556","10.7438555555556","18380","","PE(47:3)+H",0,0,0,"10.4438555555556","10.7438555555556","18380","","PE(47:3)+H",0,0,0,"10.4438555555556","10.7438555555556","18380","","PE(47:3)+H",0,0,0,"10.4438555555556","10.7438555555556","18380","","PE(47:3)+H",0,0,0,"10.4438555555556","10.7438555555556","18380","","PE(47:3)+H","896.71038","755.69127","142.02639","10.4438555555556","10.7438555555556","18380"
"","PE(47:4)+H",0,0,0,"10.4058041666667","10.7058041666667","1810","","PE(47:4)+H",0,0,0,"10.4058041666667","10.7058041666667","1810","","PE(47:4)+H",0,0,0,"10.4058041666667","10.7058041666667","1810","","PE(47:4)+H",0,0,0,"10.4058041666667","10.7058041666667","1810","","PE(47:4)+H",0,0,0,"10.4058041666667","10.7058041666667","1810","","PE(47:4)+H","894.69468","753.67557","142.02639","10.4058041666667","10.7058041666667","1810"
"","PE(47:4)+H",0,0,0,"9.82671666666667","10.1267166666667","7903","","PE(47:4)+H",0,0,0,"9.82671666666667","10.1267166666667","7903","","PE(47:4)+H",0,0,0,"9.82671666666667","10.1267166666667","7903","","PE(47:4)+H",0,0,0,"9.82671666666667","10.1267166666667","7903","","PE(47:4)+H",0,0,0,"9.82671666666667","10.1267166666667","7903","","PE(47:4)+H","894.69468","753.67557","142.02639","9.82671666666667","10.1267166666667","7903"
"","PE(47:4)+H",0,0,0,"9.78578055555555","10.0857805555555","13914","","PE(47:4)+H",0,0,0,"9.78578055555555","10.0857805555555","13914","","PE(47:4)+H",0,0,0,"9.78578055555555","10.0857805555555","13914","","PE(47:4)+H",0,0,0,"9.78578055555555","10.0857805555555","13914","","PE(47:4)+H",0,0,0,"9.78578055555555","10.0857805555555","13914","","PE(47:4)+H","894.69468","753.67557","142.02639","9.78578055555555","10.0857805555555","13914"
"","PE(47:5)+H",0,0,0,"9.42924444444445","9.72924444444445","2171","","PE(47:5)+H",0,0,0,"9.42924444444445","9.72924444444445","2171","","PE(47:5)+H",0,0,0,"9.42924444444445","9.72924444444445","2171","","PE(47:5)+H",0,0,0,"9.42924444444445","9.72924444444445","2171","","PE(47:5)+H",0,0,0,"9.42924444444445","9.72924444444445","2171","","PE(47:5)+H","892.67908","751.65997","142.02639","9.42924444444445","9.72924444444445","2171"
"","PE(47:5)+H",0,0,0,"9.01051388888889","9.31051388888889","17790","","PE(47:5)+H",0,0,0,"9.01051388888889","9.31051388888889","17790","","PE(47:5)+H",0,0,0,"9.01051388888889","9.31051388888889","17790","","PE(47:5)+H",0,0,0,"9.01051388888889","9.31051388888889","17790","","PE(47:5)+H",0,0,0,"9.01051388888889","9.31051388888889","17790","","PE(47:5)+H","892.67908","751.65997","142.02639","9.01051388888889","9.31051388888889","17790"
"","PE(47:6)+H",0,0,0,"8.55726944444445","8.85726944444445","4338","","PE(47:6)+H",0,0,0,"8.55726944444445","8.85726944444445","4338","","PE(47:6)+H",0,0,0,"8.55726944444445","8.85726944444445","4338","","PE(47:6)+H",0,0,0,"8.55726944444445","8.85726944444445","4338","","PE(47:6)+H",0,0,0,"8.55726944444445","8.85726944444445","4338","","PE(47:6)+H","890.66338","749.64427","142.02639","8.55726944444445","8.85726944444445","4338"
"","PE(48:3)+H",0,0,0,"5.72048888888889","6.02048888888889","11904","","PE(48:3)+H",0,0,0,"5.72048888888889","6.02048888888889","11904","","PE(48:3)+H",0,0,0,"5.72048888888889","6.02048888888889","11904","","PE(48:3)+H",0,0,0,"5.72048888888889","6.02048888888889","11904","","PE(48:3)+H",0,0,0,"5.72048888888889","6.02048888888889","11904","","PE(48:3)+H","910.72598","769.70687","142.02639","5.72048888888889","6.02048888888889","11904"
