OxPE,[M+Na]+,PreCursor -43,PreCursor -141,M+Na-43-SN1-H acyl loss,M+Na-43-SN2-H acyl loss,phosphoethanolamine+Na
OxPE(22:6(OOOO)_13:3(CHO))+Na,816.3694878,773.3272878,675.3503935,381.1075278,551.2018178,164.00888
OxPE(22:6(OOOO)_14:1(CHO))+Na,834.4164378,791.3742378,693.3973435,399.1544778,551.2018178,164.00888
OxPE(22:6(OOOO)_14:2(CHO))+Na,832.4007878,789.3585878,691.3816935,397.1388278,551.2018178,164.00888
OxPE(22:6(OOOO)_14:3(CHO))+Na,830.3851378,787.3429378,689.3660435,395.1231778,551.2018178,164.00888
OxPE(22:6(OOOO)_15:1(CHO))+Na,848.4320878,805.3898878,707.4129935,413.1701278,551.2018178,164.00888
OxPE(22:6(OOOO)_15:2(CHO))+Na,846.4164378,803.3742378,705.3973435,411.1544778,551.2018178,164.00888
OxPE(22:6(OOOO)_15:3(CHO))+Na,844.4007878,801.3585878,703.3816935,409.1388278,551.2018178,164.00888
OxPE(22:6(OOOO)_15:4(CHO))+Na,842.3851378,799.3429378,701.3660435,407.1231778,551.2018178,164.00888
OxPE(22:6(OOOO)_16:1(CHO))+Na,862.4477378,819.4055378,721.4286435,427.1857778,551.2018178,164.00888
OxPE(22:6(OOOO)_16:2(CHO))+Na,860.4320878,817.3898878,719.4129935,425.1701278,551.2018178,164.00888
OxPE(22:6(OOOO)_16:3(CHO))+Na,858.4164378,815.3742378,717.3973435,423.1544778,551.2018178,164.00888
OxPE(22:6(OOOO)_16:4(CHO))+Na,856.4007878,813.3585878,715.3816935,421.1388278,551.2018178,164.00888
OxPE(22:6(OOOO)_17:4(CHO))+Na,870.4164378,827.3742378,729.3973435,435.1544778,551.2018178,164.00888
OxPE(22:6(OOOO)_18:4(CHO))+Na,884.4320878,841.3898878,743.4129935,449.1701278,551.2018178,164.00888
OxPE(22:6(OOOO)_18:5(CHO))+Na,882.4164378,839.3742378,741.3973435,447.1544778,551.2018178,164.00888
OxPE(22:6(OOOO)_19:4(CHO))+Na,898.4477378,855.4055378,757.4286435,463.1857778,551.2018178,164.00888
OxPE(22:6(OOOO)_19:5(CHO))+Na,896.4320878,853.3898878,755.4129935,461.1701278,551.2018178,164.00888
OxPE(22:6(OOOO)_3:0(COOH))+Na,698.2548478,655.2126478,557.2357535,262.9928878,551.2018178,164.00888
OxPE(22:6(OOOO)_4:0(COOH))+Na,712.2704978,669.2282978,571.2514035,277.0085378,551.2018178,164.00888
OxPE(22:6(OOOO)_5:0(COOH))+Na,726.2861478,683.2439478,585.2670535,291.0241878,551.2018178,164.00888
OxPE(22:6(OOOO)_6:0(COOH))+Na,740.3017978,697.2595978,599.2827035,305.0398378,551.2018178,164.00888
OxPE(22:6(OOOO)_7:0(COOH))+Na,754.3174478,711.2752478,613.2983535,319.0554878,551.2018178,164.00888
OxPE(22:6(OOOO)_8:0(COOH))+Na,768.3330978,725.2908978,627.3140035,333.0711378,551.2018178,164.00888
OxPE(22:6(OOOO)_9:0(COOH))+Na,782.3487478,739.3065478,641.3296535,347.0867878,551.2018178,164.00888
OxPE(22:6(OOOO)_10:0(COOH))+Na,796.3643978,753.3221978,655.3453035,361.1024378,551.2018178,164.00888
OxPE(22:6(OOOO)_11:0(COOH))+Na,810.3800478,767.3378478,669.3609535,375.1180878,551.2018178,164.00888
OxPE(22:6(OOOO)_12:0(COOH))+Na,824.3956978,781.3534978,683.3766035,389.1337378,551.2018178,164.00888
OxPE(22:6(OOOO)_13:0(COOH))+Na,838.4113478,795.3691478,697.3922535,403.1493878,551.2018178,164.00888
OxPE(22:6(OOOO)_14:0(COOH))+Na,852.4269978,809.3847978,711.4079035,417.1650378,551.2018178,164.00888
OxPE(22:6(OOOO)_15:0(COOH))+Na,866.4426478,823.4004478,725.4235535,431.1806878,551.2018178,164.00888
OxPE(22:6(OOOO)_6:1(COOH))+Na,738.2861578,695.2439578,597.2670635,303.0241978,551.2018178,164.00888
OxPE(22:6(OOOO)_7:1(COOH))+Na,752.3018078,709.2596078,611.2827135,317.0398478,551.2018178,164.00888
OxPE(22:6(OOOO)_8:1(COOH))+Na,766.3174578,723.2752578,625.2983635,331.0554978,551.2018178,164.00888
OxPE(22:6(OOOO)_9:1(COOH))+Na,780.3331078,737.2909078,639.3140135,345.0711478,551.2018178,164.00888
OxPE(22:6(OOOO)_9:2(COOH))+Na,778.3174578,735.2752578,637.2983635,343.0554978,551.2018178,164.00888
OxPE(22:6(OOOO)_10:1(COOH))+Na,794.3487578,751.3065578,653.3296635,359.0867978,551.2018178,164.00888
OxPE(22:6(OOOO)_10:2(COOH))+Na,792.3331078,749.2909078,651.3140135,357.0711478,551.2018178,164.00888
OxPE(22:6(OOOO)_11:1(COOH))+Na,808.3644078,765.3222078,667.3453135,373.1024478,551.2018178,164.00888
OxPE(22:6(OOOO)_11:2(COOH))+Na,806.3487578,763.3065578,665.3296635,371.0867978,551.2018178,164.00888
OxPE(22:6(OOOO)_12:1(COOH))+Na,822.3800578,779.3378578,681.3609635,387.1180978,551.2018178,164.00888
OxPE(22:6(OOOO)_12:2(COOH))+Na,820.3644078,777.3222078,679.3453135,385.1024478,551.2018178,164.00888
OxPE(22:6(OOOO)_12:3(COOH))+Na,818.3487578,775.3065578,677.3296635,383.0867978,551.2018178,164.00888
OxPE(22:6(OOOO)_13:1(COOH))+Na,836.3957078,793.3535078,695.3766135,401.1337478,551.2018178,164.00888
OxPE(22:6(OOOO)_13:2(COOH))+Na,834.3800578,791.3378578,693.3609635,399.1180978,551.2018178,164.00888
OxPE(22:6(OOOO)_13:3(COOH))+Na,832.3644078,789.3222078,691.3453135,397.1024478,551.2018178,164.00888
OxPE(22:6(OOOO)_14:1(COOH))+Na,850.4113578,807.3691578,709.3922635,415.1493978,551.2018178,164.00888
OxPE(22:6(OOOO)_14:2(COOH))+Na,848.3957078,805.3535078,707.3766135,413.1337478,551.2018178,164.00888
OxPE(22:6(OOOO)_14:3(COOH))+Na,846.3800578,803.3378578,705.3609635,411.1180978,551.2018178,164.00888
OxPE(22:6(OOOO)_15:1(COOH))+Na,864.4270078,821.3848078,723.4079135,429.1650478,551.2018178,164.00888
OxPE(22:6(OOOO)_15:2(COOH))+Na,862.4113578,819.3691578,721.3922635,427.1493978,551.2018178,164.00888
OxPE(22:6(OOOO)_15:3(COOH))+Na,860.3957078,817.3535078,719.3766135,425.1337478,551.2018178,164.00888
OxPE(22:6(OOOO)_15:4(COOH))+Na,858.3800578,815.3378578,717.3609635,423.1180978,551.2018178,164.00888
OxPE(22:6(OOOO)_16:1(COOH))+Na,878.4426578,835.4004578,737.4235635,443.1806978,551.2018178,164.00888
OxPE(22:6(OOOO)_16:2(COOH))+Na,876.4270078,833.3848078,735.4079135,441.1650478,551.2018178,164.00888
OxPE(22:6(OOOO)_16:3(COOH))+Na,874.4113578,831.3691578,733.3922635,439.1493978,551.2018178,164.00888
OxPE(22:6(OOOO)_16:4(COOH))+Na,872.3957078,829.3535078,731.3766135,437.1337478,551.2018178,164.00888
OxPE(22:6(OOOO)_17:4(COOH))+Na,886.4113578,843.3691578,745.3922635,451.1493978,551.2018178,164.00888
OxPE(22:6(OOOO)_18:4(COOH))+Na,900.4270078,857.3848078,759.4079135,465.1650478,551.2018178,164.00888
OxPE(22:6(OOOO)_18:5(COOH))+Na,898.4113578,855.3691578,757.3922635,463.1493978,551.2018178,164.00888
OxPE(22:6(OOOO)_19:4(COOH))+Na,914.4426578,871.4004578,773.4235635,479.1806978,551.2018178,164.00888
OxPE(22:6(OOOO)_19:5(COOH))+Na,912.4270078,869.3848078,771.4079135,477.1650478,551.2018178,164.00888
OxPE(22:6(OOOO)_3:0(CHO))+Na,682.2599278,639.2177278,541.2408335,246.9979678,551.2018178,164.00888
OxPE(22:6(OOOO)_4:0(CHO))+Na,696.2755778,653.2333778,555.2564835,261.0136178,551.2018178,164.00888
OxPE(24:1(OOOO)_24:1(OOOO))+Na,1062.682978,1019.640778,921.6638835,589.3114178,589.3114178,164.00888
OxPE(24:1(OOOO)_14:1(Ke))+Na,872.5260578,829.4838578,731.5069635,399.1544978,589.3114178,164.00888
OxPE(24:1(OOOO)_15:1(Ke))+Na,886.5416578,843.4994578,745.5225635,413.1700978,589.3114178,164.00888
OxPE(24:1(OOOO)_16:1(Ke))+Na,900.5573578,857.5151578,759.5382635,427.1857978,589.3114178,164.00888
OxPE(24:1(OOOO)_17:1(Ke))+Na,914.5729578,871.5307578,773.5538635,441.2013978,589.3114178,164.00888
OxPE(24:1(OOOO)_17:2(Ke))+Na,912.5573578,869.5151578,771.5382635,439.1857978,589.3114178,164.00888
OxPE(24:1(OOOO)_18:1(Ke))+Na,928.5886578,885.5464578,787.5695635,455.2170978,589.3114178,164.00888
OxPE(24:1(OOOO)_18:2(Ke))+Na,926.5729578,883.5307578,785.5538635,453.2013978,589.3114178,164.00888
OxPE(24:1(OOOO)_18:3(Ke))+Na,924.5573578,881.5151578,783.5382635,451.1857978,589.3114178,164.00888
OxPE(24:1(OOOO)_18:4(Ke))+Na,922.5416578,879.4994578,781.5225635,449.1700978,589.3114178,164.00888
OxPE(24:1(OOOO)_20:1(Ke))+Na,956.6199578,913.5777578,815.6008635,483.2483978,589.3114178,164.00888
OxPE(24:1(OOOO)_20:2(Ke))+Na,954.6042578,911.5620578,813.5851635,481.2326978,589.3114178,164.00888
OxPE(24:1(OOOO)_20:3(Ke))+Na,952.5886578,909.5464578,811.5695635,479.2170978,589.3114178,164.00888
OxPE(24:1(OOOO)_20:5(Ke))+Na,948.5573578,905.5151578,807.5382635,475.1857978,589.3114178,164.00888
OxPE(24:1(OOOO)_22:1(Ke))+Na,984.6512578,941.6090578,843.6321635,511.2796978,589.3114178,164.00888
OxPE(24:1(OOOO)_22:2(Ke))+Na,982.6355578,939.5933578,841.6164635,509.2639978,589.3114178,164.00888
OxPE(24:1(OOOO)_22:3(Ke))+Na,980.6199578,937.5777578,839.6008635,507.2483978,589.3114178,164.00888
OxPE(24:1(OOOO)_22:4(Ke))+Na,978.6042578,935.5620578,837.5851635,505.2326978,589.3114178,164.00888
OxPE(24:1(OOOO)_22:5(Ke))+Na,976.5886578,933.5464578,835.5695635,503.2170978,589.3114178,164.00888
OxPE(24:1(OOOO)_22:6(Ke))+Na,974.5729578,931.5307578,833.5538635,501.2013978,589.3114178,164.00888
OxPE(24:1(OOOO)_24:1(Ke))+Na,1012.682558,969.6403578,871.6634635,539.3109978,589.3114178,164.00888
"OxPE(24:1(OOOO)_14:1(Ke,OH))+Na",888.5209778,845.4787778,747.5018835,415.1494178,589.3114178,164.00888
"OxPE(24:1(OOOO)_15:1(Ke,OH))+Na",902.5365778,859.4943778,761.5174835,429.1650178,589.3114178,164.00888
"OxPE(24:1(OOOO)_16:1(Ke,OH))+Na",916.5522778,873.5100778,775.5331835,443.1807178,589.3114178,164.00888
"OxPE(24:1(OOOO)_17:1(Ke,OH))+Na",930.5678778,887.5256778,789.5487835,457.1963178,589.3114178,164.00888
"OxPE(24:1(OOOO)_17:2(Ke,OH))+Na",928.5522778,885.5100778,787.5331835,455.1807178,589.3114178,164.00888
"OxPE(24:1(OOOO)_18:1(Ke,OH))+Na",944.5835778,901.5413778,803.5644835,471.2120178,589.3114178,164.00888
"OxPE(24:1(OOOO)_18:2(Ke,OH))+Na",942.5678778,899.5256778,801.5487835,469.1963178,589.3114178,164.00888
"OxPE(24:1(OOOO)_18:3(Ke,OH))+Na",940.5522778,897.5100778,799.5331835,467.1807178,589.3114178,164.00888
"OxPE(24:1(OOOO)_18:4(Ke,OH))+Na",938.5365778,895.4943778,797.5174835,465.1650178,589.3114178,164.00888
"OxPE(24:1(OOOO)_20:1(Ke,OH))+Na",972.6148778,929.5726778,831.5957835,499.2433178,589.3114178,164.00888
"OxPE(24:1(OOOO)_20:2(Ke,OH))+Na",970.5991778,927.5569778,829.5800835,497.2276178,589.3114178,164.00888
"OxPE(24:1(OOOO)_20:3(Ke,OH))+Na",968.5835778,925.5413778,827.5644835,495.2120178,589.3114178,164.00888
"OxPE(24:1(OOOO)_20:4(Ke,OH))+Na",966.5678778,923.5256778,825.5487835,493.1963178,589.3114178,164.00888
"OxPE(24:1(OOOO)_20:5(Ke,OH))+Na",964.5522778,921.5100778,823.5331835,491.1807178,589.3114178,164.00888
"OxPE(24:1(OOOO)_22:1(Ke,OH))+Na",1000.646178,957.6039778,859.6270835,527.2746178,589.3114178,164.00888
"OxPE(24:1(OOOO)_22:2(Ke,OH))+Na",998.6304778,955.5882778,857.6113835,525.2589178,589.3114178,164.00888
"OxPE(24:1(OOOO)_22:3(Ke,OH))+Na",996.6148778,953.5726778,855.5957835,523.2433178,589.3114178,164.00888
"OxPE(24:1(OOOO)_22:4(Ke,OH))+Na",994.5991778,951.5569778,853.5800835,521.2276178,589.3114178,164.00888
"OxPE(24:1(OOOO)_22:5(Ke,OH))+Na",992.5835778,949.5413778,851.5644835,519.2120178,589.3114178,164.00888
"OxPE(24:1(OOOO)_22:6(Ke,OH))+Na",990.5678778,947.5256778,849.5487835,517.1963178,589.3114178,164.00888
"OxPE(24:1(OOOO)_24:1(Ke,OH))+Na",1028.677478,985.6352778,887.6583835,555.3059178,589.3114178,164.00888
OxPE(24:1(OOOO)_5:0(CHO))+Na,748.4008278,705.3586278,607.3817335,275.0292678,589.3114178,164.00888
OxPE(24:1(OOOO)_6:0(CHO))+Na,762.4164778,719.3742778,621.3973835,289.0449178,589.3114178,164.00888
OxPE(24:1(OOOO)_7:0(CHO))+Na,776.4321278,733.3899278,635.4130335,303.0605678,589.3114178,164.00888
OxPE(24:1(OOOO)_8:0(CHO))+Na,790.4477778,747.4055778,649.4286835,317.0762178,589.3114178,164.00888
OxPE(24:1(OOOO)_9:0(CHO))+Na,804.4634278,761.4212278,663.4443335,331.0918678,589.3114178,164.00888
OxPE(24:1(OOOO)_10:0(CHO))+Na,818.4790778,775.4368778,677.4599835,345.1075178,589.3114178,164.00888
OxPE(24:1(OOOO)_11:0(CHO))+Na,832.4947278,789.4525278,691.4756335,359.1231678,589.3114178,164.00888
OxPE(24:1(OOOO)_12:0(CHO))+Na,846.5103778,803.4681778,705.4912835,373.1388178,589.3114178,164.00888
OxPE(24:1(OOOO)_13:0(CHO))+Na,860.5260278,817.4838278,719.5069335,387.1544678,589.3114178,164.00888
OxPE(24:1(OOOO)_14:0(CHO))+Na,874.5416778,831.4994778,733.5225835,401.1701178,589.3114178,164.00888
OxPE(24:1(OOOO)_15:0(CHO))+Na,888.5573278,845.5151278,747.5382335,415.1857678,589.3114178,164.00888
OxPE(24:1(OOOO)_6:1(CHO))+Na,760.4008378,717.3586378,619.3817435,287.0292778,589.3114178,164.00888
OxPE(24:1(OOOO)_7:1(CHO))+Na,774.4164878,731.3742878,633.3973935,301.0449278,589.3114178,164.00888
OxPE(24:1(OOOO)_8:1(CHO))+Na,788.4321378,745.3899378,647.4130435,315.0605778,589.3114178,164.00888
OxPE(24:1(OOOO)_9:1(CHO))+Na,802.4477878,759.4055878,661.4286935,329.0762278,589.3114178,164.00888
OxPE(24:1(OOOO)_9:2(CHO))+Na,800.4321378,757.3899378,659.4130435,327.0605778,589.3114178,164.00888
OxPE(24:1(OOOO)_10:1(CHO))+Na,816.4634378,773.4212378,675.4443435,343.0918778,589.3114178,164.00888
OxPE(24:1(OOOO)_10:2(CHO))+Na,814.4477878,771.4055878,673.4286935,341.0762278,589.3114178,164.00888
OxPE(24:1(OOOO)_11:1(CHO))+Na,830.4790878,787.4368878,689.4599935,357.1075278,589.3114178,164.00888
OxPE(24:1(OOOO)_11:2(CHO))+Na,828.4634378,785.4212378,687.4443435,355.0918778,589.3114178,164.00888
OxPE(24:1(OOOO)_12:1(CHO))+Na,844.4947378,801.4525378,703.4756435,371.1231778,589.3114178,164.00888
OxPE(24:1(OOOO)_12:2(CHO))+Na,842.4790878,799.4368878,701.4599935,369.1075278,589.3114178,164.00888
OxPE(24:1(OOOO)_12:3(CHO))+Na,840.4634378,797.4212378,699.4443435,367.0918778,589.3114178,164.00888
OxPE(24:1(OOOO)_13:1(CHO))+Na,858.5103878,815.4681878,717.4912935,385.1388278,589.3114178,164.00888
OxPE(24:1(OOOO)_13:2(CHO))+Na,856.4947378,813.4525378,715.4756435,383.1231778,589.3114178,164.00888
OxPE(24:1(OOOO)_13:3(CHO))+Na,854.4790878,811.4368878,713.4599935,381.1075278,589.3114178,164.00888
OxPE(24:1(OOOO)_14:1(CHO))+Na,872.5260378,829.4838378,731.5069435,399.1544778,589.3114178,164.00888
OxPE(24:1(OOOO)_14:2(CHO))+Na,870.5103878,827.4681878,729.4912935,397.1388278,589.3114178,164.00888
OxPE(24:1(OOOO)_14:3(CHO))+Na,868.4947378,825.4525378,727.4756435,395.1231778,589.3114178,164.00888
OxPE(24:1(OOOO)_15:1(CHO))+Na,886.5416878,843.4994878,745.5225935,413.1701278,589.3114178,164.00888
OxPE(24:1(OOOO)_15:2(CHO))+Na,884.5260378,841.4838378,743.5069435,411.1544778,589.3114178,164.00888
OxPE(24:1(OOOO)_15:3(CHO))+Na,882.5103878,839.4681878,741.4912935,409.1388278,589.3114178,164.00888
OxPE(24:1(OOOO)_15:4(CHO))+Na,880.4947378,837.4525378,739.4756435,407.1231778,589.3114178,164.00888
OxPE(24:1(OOOO)_16:1(CHO))+Na,900.5573378,857.5151378,759.5382435,427.1857778,589.3114178,164.00888
OxPE(24:1(OOOO)_16:2(CHO))+Na,898.5416878,855.4994878,757.5225935,425.1701278,589.3114178,164.00888
OxPE(24:1(OOOO)_16:3(CHO))+Na,896.5260378,853.4838378,755.5069435,423.1544778,589.3114178,164.00888
OxPE(24:1(OOOO)_16:4(CHO))+Na,894.5103878,851.4681878,753.4912935,421.1388278,589.3114178,164.00888
OxPE(24:1(OOOO)_17:4(CHO))+Na,908.5260378,865.4838378,767.5069435,435.1544778,589.3114178,164.00888
OxPE(24:1(OOOO)_18:4(CHO))+Na,922.5416878,879.4994878,781.5225935,449.1701278,589.3114178,164.00888
OxPE(24:1(OOOO)_18:5(CHO))+Na,920.5260378,877.4838378,779.5069435,447.1544778,589.3114178,164.00888
OxPE(24:1(OOOO)_19:4(CHO))+Na,936.5573378,893.5151378,795.5382435,463.1857778,589.3114178,164.00888
OxPE(24:1(OOOO)_19:5(CHO))+Na,934.5416878,891.4994878,793.5225935,461.1701278,589.3114178,164.00888
OxPE(24:1(OOOO)_3:0(COOH))+Na,736.3644478,693.3222478,595.3453535,262.9928878,589.3114178,164.00888
OxPE(24:1(OOOO)_4:0(COOH))+Na,750.3800978,707.3378978,609.3610035,277.0085378,589.3114178,164.00888
OxPE(24:1(OOOO)_5:0(COOH))+Na,764.3957478,721.3535478,623.3766535,291.0241878,589.3114178,164.00888
OxPE(24:1(OOOO)_6:0(COOH))+Na,778.4113978,735.3691978,637.3923035,305.0398378,589.3114178,164.00888
OxPE(24:1(OOOO)_7:0(COOH))+Na,792.4270478,749.3848478,651.4079535,319.0554878,589.3114178,164.00888
OxPE(24:1(OOOO)_8:0(COOH))+Na,806.4426978,763.4004978,665.4236035,333.0711378,589.3114178,164.00888
OxPE(24:1(OOOO)_9:0(COOH))+Na,820.4583478,777.4161478,679.4392535,347.0867878,589.3114178,164.00888
OxPE(24:1(OOOO)_10:0(COOH))+Na,834.4739978,791.4317978,693.4549035,361.1024378,589.3114178,164.00888
OxPE(24:1(OOOO)_11:0(COOH))+Na,848.4896478,805.4474478,707.4705535,375.1180878,589.3114178,164.00888
OxPE(24:1(OOOO)_12:0(COOH))+Na,862.5052978,819.4630978,721.4862035,389.1337378,589.3114178,164.00888
OxPE(24:1(OOOO)_13:0(COOH))+Na,876.5209478,833.4787478,735.5018535,403.1493878,589.3114178,164.00888
OxPE(24:1(OOOO)_14:0(COOH))+Na,890.5365978,847.4943978,749.5175035,417.1650378,589.3114178,164.00888
OxPE(24:1(OOOO)_15:0(COOH))+Na,904.5522478,861.5100478,763.5331535,431.1806878,589.3114178,164.00888
OxPE(24:1(OOOO)_6:1(COOH))+Na,776.3957578,733.3535578,635.3766635,303.0241978,589.3114178,164.00888
OxPE(24:1(OOOO)_7:1(COOH))+Na,790.4114078,747.3692078,649.3923135,317.0398478,589.3114178,164.00888
OxPE(24:1(OOOO)_8:1(COOH))+Na,804.4270578,761.3848578,663.4079635,331.0554978,589.3114178,164.00888
OxPE(24:1(OOOO)_9:1(COOH))+Na,818.4427078,775.4005078,677.4236135,345.0711478,589.3114178,164.00888
OxPE(24:1(OOOO)_9:2(COOH))+Na,816.4270578,773.3848578,675.4079635,343.0554978,589.3114178,164.00888
OxPE(24:1(OOOO)_10:1(COOH))+Na,832.4583578,789.4161578,691.4392635,359.0867978,589.3114178,164.00888
OxPE(24:1(OOOO)_10:2(COOH))+Na,830.4427078,787.4005078,689.4236135,357.0711478,589.3114178,164.00888
OxPE(24:1(OOOO)_11:1(COOH))+Na,846.4740078,803.4318078,705.4549135,373.1024478,589.3114178,164.00888
OxPE(24:1(OOOO)_11:2(COOH))+Na,844.4583578,801.4161578,703.4392635,371.0867978,589.3114178,164.00888
OxPE(24:1(OOOO)_12:1(COOH))+Na,860.4896578,817.4474578,719.4705635,387.1180978,589.3114178,164.00888
OxPE(24:1(OOOO)_12:2(COOH))+Na,858.4740078,815.4318078,717.4549135,385.1024478,589.3114178,164.00888
OxPE(24:1(OOOO)_12:3(COOH))+Na,856.4583578,813.4161578,715.4392635,383.0867978,589.3114178,164.00888
OxPE(24:1(OOOO)_13:1(COOH))+Na,874.5053078,831.4631078,733.4862135,401.1337478,589.3114178,164.00888
OxPE(24:1(OOOO)_13:2(COOH))+Na,872.4896578,829.4474578,731.4705635,399.1180978,589.3114178,164.00888
OxPE(24:1(OOOO)_13:3(COOH))+Na,870.4740078,827.4318078,729.4549135,397.1024478,589.3114178,164.00888
OxPE(24:1(OOOO)_14:1(COOH))+Na,888.5209578,845.4787578,747.5018635,415.1493978,589.3114178,164.00888
OxPE(24:1(OOOO)_14:2(COOH))+Na,886.5053078,843.4631078,745.4862135,413.1337478,589.3114178,164.00888
OxPE(24:1(OOOO)_14:3(COOH))+Na,884.4896578,841.4474578,743.4705635,411.1180978,589.3114178,164.00888
OxPE(24:1(OOOO)_15:1(COOH))+Na,902.5366078,859.4944078,761.5175135,429.1650478,589.3114178,164.00888
OxPE(24:1(OOOO)_15:2(COOH))+Na,900.5209578,857.4787578,759.5018635,427.1493978,589.3114178,164.00888
OxPE(24:1(OOOO)_15:3(COOH))+Na,898.5053078,855.4631078,757.4862135,425.1337478,589.3114178,164.00888
OxPE(24:1(OOOO)_15:4(COOH))+Na,896.4896578,853.4474578,755.4705635,423.1180978,589.3114178,164.00888
OxPE(24:1(OOOO)_16:1(COOH))+Na,916.5522578,873.5100578,775.5331635,443.1806978,589.3114178,164.00888
OxPE(24:1(OOOO)_16:2(COOH))+Na,914.5366078,871.4944078,773.5175135,441.1650478,589.3114178,164.00888
OxPE(24:1(OOOO)_16:3(COOH))+Na,912.5209578,869.4787578,771.5018635,439.1493978,589.3114178,164.00888
OxPE(24:1(OOOO)_16:4(COOH))+Na,910.5053078,867.4631078,769.4862135,437.1337478,589.3114178,164.00888
OxPE(24:1(OOOO)_17:4(COOH))+Na,924.5209578,881.4787578,783.5018635,451.1493978,589.3114178,164.00888
OxPE(24:1(OOOO)_18:4(COOH))+Na,938.5366078,895.4944078,797.5175135,465.1650478,589.3114178,164.00888
OxPE(24:1(OOOO)_18:5(COOH))+Na,936.5209578,893.4787578,795.5018635,463.1493978,589.3114178,164.00888
OxPE(24:1(OOOO)_19:4(COOH))+Na,952.5522578,909.5100578,811.5331635,479.1806978,589.3114178,164.00888
OxPE(24:1(OOOO)_19:5(COOH))+Na,950.5366078,907.4944078,809.5175135,477.1650478,589.3114178,164.00888
OxPE(24:1(OOOO)_3:0(CHO))+Na,720.3695278,677.3273278,579.3504335,246.9979678,589.3114178,164.00888
OxPE(24:1(OOOO)_4:0(CHO))+Na,734.3851778,691.3429778,593.3660835,261.0136178,589.3114178,164.00888
OxPE(14:1(Ke)_14:1(Ke))+Na,682.3691378,639.3269378,541.3500435,399.1544978,399.1544978,164.00888
OxPE(14:1(Ke)_15:1(Ke))+Na,696.3847378,653.3425378,555.3656435,413.1700978,399.1544978,164.00888
OxPE(14:1(Ke)_16:1(Ke))+Na,710.4004378,667.3582378,569.3813435,427.1857978,399.1544978,164.00888
OxPE(14:1(Ke)_17:1(Ke))+Na,724.4160378,681.3738378,583.3969435,441.2013978,399.1544978,164.00888
OxPE(14:1(Ke)_17:2(Ke))+Na,722.4004378,679.3582378,581.3813435,439.1857978,399.1544978,164.00888
OxPE(14:1(Ke)_18:1(Ke))+Na,738.4317378,695.3895378,597.4126435,455.2170978,399.1544978,164.00888
OxPE(14:1(Ke)_18:2(Ke))+Na,736.4160378,693.3738378,595.3969435,453.2013978,399.1544978,164.00888
OxPE(14:1(Ke)_18:3(Ke))+Na,734.4004378,691.3582378,593.3813435,451.1857978,399.1544978,164.00888
OxPE(14:1(Ke)_18:4(Ke))+Na,732.3847378,689.3425378,591.3656435,449.1700978,399.1544978,164.00888
OxPE(14:1(Ke)_20:1(Ke))+Na,766.4630378,723.4208378,625.4439435,483.2483978,399.1544978,164.00888
OxPE(14:1(Ke)_20:2(Ke))+Na,764.4473378,721.4051378,623.4282435,481.2326978,399.1544978,164.00888
OxPE(14:1(Ke)_20:3(Ke))+Na,762.4317378,719.3895378,621.4126435,479.2170978,399.1544978,164.00888
OxPE(14:1(Ke)_20:5(Ke))+Na,758.4004378,715.3582378,617.3813435,475.1857978,399.1544978,164.00888
OxPE(14:1(Ke)_22:1(Ke))+Na,794.4943378,751.4521378,653.4752435,511.2796978,399.1544978,164.00888
OxPE(14:1(Ke)_22:2(Ke))+Na,792.4786378,749.4364378,651.4595435,509.2639978,399.1544978,164.00888
OxPE(14:1(Ke)_22:3(Ke))+Na,790.4630378,747.4208378,649.4439435,507.2483978,399.1544978,164.00888
OxPE(14:1(Ke)_22:4(Ke))+Na,788.4473378,745.4051378,647.4282435,505.2326978,399.1544978,164.00888
OxPE(14:1(Ke)_22:5(Ke))+Na,786.4317378,743.3895378,645.4126435,503.2170978,399.1544978,164.00888
OxPE(14:1(Ke)_22:6(Ke))+Na,784.4160378,741.3738378,643.3969435,501.2013978,399.1544978,164.00888
OxPE(14:1(Ke)_24:1(Ke))+Na,822.5256378,779.4834378,681.5065435,539.3109978,399.1544978,164.00888
"OxPE(14:1(Ke)_14:1(Ke,OH))+Na",698.3640578,655.3218578,557.3449635,415.1494178,399.1544978,164.00888
"OxPE(14:1(Ke)_15:1(Ke,OH))+Na",712.3796578,669.3374578,571.3605635,429.1650178,399.1544978,164.00888
"OxPE(14:1(Ke)_16:1(Ke,OH))+Na",726.3953578,683.3531578,585.3762635,443.1807178,399.1544978,164.00888
"OxPE(14:1(Ke)_17:1(Ke,OH))+Na",740.4109578,697.3687578,599.3918635,457.1963178,399.1544978,164.00888
"OxPE(14:1(Ke)_17:2(Ke,OH))+Na",738.3953578,695.3531578,597.3762635,455.1807178,399.1544978,164.00888
"OxPE(14:1(Ke)_18:1(Ke,OH))+Na",754.4266578,711.3844578,613.4075635,471.2120178,399.1544978,164.00888
"OxPE(14:1(Ke)_18:2(Ke,OH))+Na",752.4109578,709.3687578,611.3918635,469.1963178,399.1544978,164.00888
"OxPE(14:1(Ke)_18:3(Ke,OH))+Na",750.3953578,707.3531578,609.3762635,467.1807178,399.1544978,164.00888
"OxPE(14:1(Ke)_18:4(Ke,OH))+Na",748.3796578,705.3374578,607.3605635,465.1650178,399.1544978,164.00888
"OxPE(14:1(Ke)_20:1(Ke,OH))+Na",782.4579578,739.4157578,641.4388635,499.2433178,399.1544978,164.00888
