TG,[M+NH4]+,NL R1COOH,NL R2COOH,NL R3COOH
TG(15:0_20:5_26:0)+NH4,996.8954504,737.6442764,677.6442764,583.4721764
TG(15:0_22:5_24:0)+NH4,996.8954504,737.6442764,649.6129764,611.5034764
TG(15:0_22:4_24:1)+NH4,996.8954504,737.6442764,647.5973764,613.5190764
TG(15:1_22:3_24:1)+NH4,996.8954504,739.6599764,645.5816764,613.5190764
TG(14:0_22:5_25:0)+NH4,996.8954504,751.6599764,649.6129764,597.4877764
TG(14:1_22:4_25:0)+NH4,996.8954504,753.6755764,647.5973764,597.4877764
TG(13:0_22:5_26:0)+NH4,996.8954504,765.6755764,649.6129764,583.4721764
TG(20:2_20:3_22:6)+NH4,998.8171504,673.5190764,675.5346764,653.5503764
TG(20:4_20:4_22:3)+NH4,998.8171504,677.5503764,677.5503764,647.5033764
TG(20:3_20:4_22:4)+NH4,998.8171504,675.5346764,677.5503764,649.5190764
TG(20:2_20:4_22:5)+NH4,998.8171504,673.5190764,677.5503764,651.5346764
TG(20:1_20:4_22:6)+NH4,998.8171504,671.5033764,677.5503764,653.5503764
TG(20:4_20:5_22:2)+NH4,998.8171504,677.5503764,679.5659764,645.4877764
TG(20:2_20:5_22:4)+NH4,998.8171504,673.5190764,679.5659764,649.5190764
TG(20:0_20:5_22:6)+NH4,998.8171504,669.4877764,679.5659764,653.5503764
TG(18:0_22:5_22:6)+NH4,998.8171504,697.5190764,651.5346764,653.5503764
TG(18:1_22:4_22:6)+NH4,998.8171504,699.5346764,649.5190764,653.5503764
TG(18:2_22:3_22:6)+NH4,998.8171504,701.5503764,647.5033764,653.5503764
TG(18:2_22:4_22:5)+NH4,998.8171504,701.5503764,649.5190764,651.5346764
TG(18:3_22:2_22:6)+NH4,998.8171504,703.5659764,645.4877764,653.5503764
TG(18:3_22:4_22:4)+NH4,998.8171504,703.5659764,649.5190764,649.5190764
TG(18:4_22:1_22:6)+NH4,998.8171504,705.5816764,643.4720764,653.5503764
TG(18:4_22:2_22:5)+NH4,998.8171504,705.5816764,645.4877764,651.5346764
TG(18:4_22:3_22:4)+NH4,998.8171504,705.5816764,647.5033764,649.5190764
TG(20:3_20:3_22:5)+NH4,998.8172504,675.5347764,675.5347764,651.5347764
TG(20:5_20:5_22:1)+NH4,998.8172504,679.5660764,679.5660764,643.4721764
TG(20:3_20:5_22:3)+NH4,998.8172504,675.5347764,679.5660764,647.5034764
TG(20:1_20:5_22:5)+NH4,998.8172504,671.5034764,679.5660764,651.5347764
TG(18:1_22:5_22:5)+NH4,998.8172504,699.5347764,651.5347764,651.5347764
TG(18:3_22:3_22:5)+NH4,998.8172504,703.5660764,647.5034764,651.5347764
TG(20:2_20:2_21:0)+NH4,998.9110504,673.6129764,673.6129764,655.5659764
TG(20:0_20:4_21:0)+NH4,998.9110504,669.5816764,677.6442764,655.5659764
TG(19:0_20:4_22:0)+NH4,998.9110504,683.5972764,677.6442764,641.5503764
TG(19:0_20:2_22:2)+NH4,998.9110504,683.5972764,673.6129764,645.5816764
TG(19:0_20:0_22:4)+NH4,998.9110504,683.5972764,669.5816764,649.6129764
TG(18:0_20:4_23:0)+NH4,998.9110504,697.6129764,677.6442764,627.5346764
TG(18:0_21:0_22:4)+NH4,998.9110504,697.6129764,655.5659764,649.6129764
TG(18:2_18:2_25:0)+NH4,998.9110504,701.6442764,701.6442764,599.5033764
TG(18:2_20:2_23:0)+NH4,998.9110504,701.6442764,673.6129764,627.5346764
TG(18:2_21:0_22:2)+NH4,998.9110504,701.6442764,655.5659764,645.5816764
TG(18:0_18:4_25:0)+NH4,998.9110504,697.6129764,705.6755764,599.5033764
TG(18:4_19:0_24:0)+NH4,998.9110504,705.6755764,683.5972764,613.5190764
TG(18:4_20:0_23:0)+NH4,998.9110504,705.6755764,669.5816764,627.5346764
TG(18:4_21:0_22:0)+NH4,998.9110504,705.6755764,655.5659764,641.5503764
TG(17:0_18:4_26:0)+NH4,998.9110504,711.6285764,705.6755764,585.4877764
TG(17:1_18:3_26:0)+NH4,998.9110504,713.6442764,703.6598764,585.4877764
TG(17:0_20:4_24:0)+NH4,998.9110504,711.6285764,677.6442764,613.5190764
TG(17:2_18:2_26:0)+NH4,998.9110504,715.6598764,701.6442764,585.4877764
TG(17:0_22:0_22:4)+NH4,998.9110504,711.6285764,641.5503764,649.6129764
TG(17:0_22:2_22:2)+NH4,998.9110504,711.6285764,645.5816764,645.5816764
TG(17:1_20:3_24:0)+NH4,998.9110504,713.6442764,675.6285764,613.5190764
TG(17:1_20:2_24:1)+NH4,998.9110504,713.6442764,673.6129764,615.5346764
TG(17:1_22:0_22:3)+NH4,998.9110504,713.6442764,641.5503764,647.5972764
TG(17:1_22:1_22:2)+NH4,998.9110504,713.6442764,643.5659764,645.5816764
TG(17:2_20:2_24:0)+NH4,998.9110504,715.6598764,673.6129764,613.5190764
TG(17:2_22:0_22:2)+NH4,998.9110504,715.6598764,641.5503764,645.5816764
TG(16:0_20:4_25:0)+NH4,998.9110504,725.6442764,677.6442764,599.5033764
TG(16:0_22:4_23:0)+NH4,998.9110504,725.6442764,649.6129764,627.5346764
TG(15:0_20:4_26:0)+NH4,998.9110504,739.6598764,677.6442764,585.4877764
TG(15:0_22:4_24:0)+NH4,998.9110504,739.6598764,649.6129764,613.5190764
TG(15:1_20:3_26:0)+NH4,998.9110504,741.6755764,675.6285764,585.4877764
TG(15:1_22:3_24:0)+NH4,998.9110504,741.6755764,647.5972764,613.5190764
TG(15:1_22:2_24:1)+NH4,998.9110504,741.6755764,645.5816764,615.5346764
TG(14:0_22:4_25:0)+NH4,998.9110504,753.6755764,649.6129764,599.5033764
TG(13:0_22:4_26:0)+NH4,998.9110504,767.6911764,649.6129764,585.4877764
TG(20:1_20:3_21:0)+NH4,998.9111504,671.5973764,675.6286764,655.5660764
TG(19:0_20:3_22:1)+NH4,998.9111504,683.5973764,675.6286764,643.5660764
TG(19:0_20:1_22:3)+NH4,998.9111504,683.5973764,671.5973764,647.5973764
TG(18:1_20:3_23:0)+NH4,998.9111504,699.6286764,675.6286764,627.5347764
TG(18:1_21:0_22:3)+NH4,998.9111504,699.6286764,655.5660764,647.5973764
TG(18:1_18:3_25:0)+NH4,998.9111504,699.6286764,703.6599764,599.5034764
TG(18:3_19:0_24:1)+NH4,998.9111504,703.6599764,683.5973764,615.5347764
TG(18:3_20:1_23:0)+NH4,998.9111504,703.6599764,671.5973764,627.5347764
TG(18:3_21:0_22:1)+NH4,998.9111504,703.6599764,655.5660764,643.5660764
TG(17:0_20:3_24:1)+NH4,998.9111504,711.6286764,675.6286764,615.5347764
TG(17:0_22:1_22:3)+NH4,998.9111504,711.6286764,643.5660764,647.5973764
TG(17:2_20:1_24:1)+NH4,998.9111504,715.6599764,671.5973764,615.5347764
TG(17:2_22:1_22:1)+NH4,998.9111504,715.6599764,643.5660764,643.5660764
TG(16:1_20:3_25:0)+NH4,998.9111504,727.6599764,675.6286764,599.5034764
TG(16:1_22:3_23:0)+NH4,998.9111504,727.6599764,647.5973764,627.5347764
TG(15:0_22:3_24:1)+NH4,998.9111504,739.6599764,647.5973764,615.5347764
TG(14:1_22:3_25:0)+NH4,998.9111504,755.6912764,647.5973764,599.5034764
TG(20:2_20:2_22:6)+NH4,1000.83275,675.5346764,675.5346764,655.5659764
TG(20:4_20:4_22:2)+NH4,1000.83275,679.5659764,679.5659764,647.5033764
TG(20:2_20:4_22:4)+NH4,1000.83275,675.5346764,679.5659764,651.5346764
TG(20:0_20:4_22:6)+NH4,1000.83275,671.5033764,679.5659764,655.5659764
TG(18:0_22:4_22:6)+NH4,1000.83275,699.5346764,651.5346764,655.5659764
TG(18:2_22:2_22:6)+NH4,1000.83275,703.5659764,647.5033764,655.5659764
TG(18:2_22:4_22:4)+NH4,1000.83275,703.5659764,651.5346764,651.5346764
TG(18:4_22:0_22:6)+NH4,1000.83275,707.5972764,643.4720764,655.5659764
TG(18:4_22:2_22:4)+NH4,1000.83275,707.5972764,647.5033764,651.5346764
TG(20:3_20:3_22:4)+NH4,1000.83285,677.5503764,677.5503764,651.5347764
TG(20:2_20:3_22:5)+NH4,1000.83285,675.5347764,677.5503764,653.5503764
TG(20:1_20:3_22:6)+NH4,1000.83285,673.5190764,677.5503764,655.5660764
TG(20:3_20:4_22:3)+NH4,1000.83285,677.5503764,679.5660764,649.5190764
TG(20:1_20:4_22:5)+NH4,1000.83285,673.5190764,679.5660764,653.5503764
TG(20:5_20:5_22:0)+NH4,1000.83285,681.5816764,681.5816764,643.4721764
TG(20:4_20:5_22:1)+NH4,1000.83285,679.5660764,681.5816764,645.4877764
TG(20:3_20:5_22:2)+NH4,1000.83285,677.5503764,681.5816764,647.5034764
TG(20:2_20:5_22:3)+NH4,1000.83285,675.5347764,681.5816764,649.5190764
TG(20:1_20:5_22:4)+NH4,1000.83285,673.5190764,681.5816764,651.5347764
TG(20:0_20:5_22:5)+NH4,1000.83285,671.5034764,681.5816764,653.5503764
TG(18:0_22:5_22:5)+NH4,1000.83285,699.5347764,653.5503764,653.5503764
TG(18:1_22:3_22:6)+NH4,1000.83285,701.5503764,649.5190764,655.5660764
TG(18:1_22:4_22:5)+NH4,1000.83285,701.5503764,651.5347764,653.5503764
TG(18:2_22:3_22:5)+NH4,1000.83285,703.5660764,649.5190764,653.5503764
TG(18:3_22:1_22:6)+NH4,1000.83285,705.5816764,645.4877764,655.5660764
TG(18:3_22:2_22:5)+NH4,1000.83285,705.5816764,647.5034764,653.5503764
TG(18:3_22:3_22:4)+NH4,1000.83285,705.5816764,649.5190764,651.5347764
TG(18:4_20:5_24:1)+NH4,1000.83285,707.5973764,681.5816764,617.4564764
TG(18:4_22:1_22:5)+NH4,1000.83285,707.5973764,645.4877764,653.5503764
TG(18:4_22:3_22:3)+NH4,1000.83285,707.5973764,649.5190764,649.5190764
TG(17:1_18:2_26:0)+NH4,1000.92665,715.6598764,703.6598764,587.5033764
TG(17:1_20:2_24:0)+NH4,1000.92665,715.6598764,675.6285764,615.5346764
TG(17:1_22:0_22:2)+NH4,1000.92665,715.6598764,643.5659764,647.5972764
TG(15:1_20:2_26:0)+NH4,1000.92665,743.6911764,675.6285764,587.5033764
TG(15:1_22:2_24:0)+NH4,1000.92665,743.6911764,647.5972764,615.5346764
TG(20:1_20:2_21:0)+NH4,1000.92675,673.6129764,675.6286764,657.5816764
TG(20:0_20:3_21:0)+NH4,1000.92675,671.5973764,677.6442764,657.5816764
TG(19:0_20:3_22:0)+NH4,1000.92675,685.6129764,677.6442764,643.5660764
TG(19:0_20:2_22:1)+NH4,1000.92675,685.6129764,675.6286764,645.5816764
TG(19:0_20:1_22:2)+NH4,1000.92675,685.6129764,673.6129764,647.5973764
TG(19:0_20:0_22:3)+NH4,1000.92675,685.6129764,671.5973764,649.6129764
TG(18:0_20:3_23:0)+NH4,1000.92675,699.6286764,677.6442764,629.5503764
TG(18:0_21:0_22:3)+NH4,1000.92675,699.6286764,657.5816764,649.6129764
TG(18:1_18:2_25:0)+NH4,1000.92675,701.6442764,703.6599764,601.5190764
TG(18:1_20:2_23:0)+NH4,1000.92675,701.6442764,675.6286764,629.5503764
TG(18:1_21:0_22:2)+NH4,1000.92675,701.6442764,657.5816764,647.5973764
TG(18:2_19:0_24:1)+NH4,1000.92675,703.6599764,685.6129764,617.5503764
TG(18:0_18:3_25:0)+NH4,1000.92675,699.6286764,705.6755764,601.5190764
TG(18:2_20:1_23:0)+NH4,1000.92675,703.6599764,673.6129764,629.5503764
TG(18:2_21:0_22:1)+NH4,1000.92675,703.6599764,657.5816764,645.5816764
TG(18:3_19:0_24:0)+NH4,1000.92675,705.6755764,685.6129764,615.5347764
TG(18:3_20:0_23:0)+NH4,1000.92675,705.6755764,671.5973764,629.5503764
TG(18:3_21:0_22:0)+NH4,1000.92675,705.6755764,657.5816764,643.5660764
TG(17:0_18:3_26:0)+NH4,1000.92675,713.6442764,705.6755764,587.5034764
TG(17:0_20:3_24:0)+NH4,1000.92675,713.6442764,677.6442764,615.5347764
TG(17:0_20:2_24:1)+NH4,1000.92675,713.6442764,675.6286764,617.5503764
TG(17:2_18:1_26:0)+NH4,1000.92675,717.6755764,701.6442764,587.5034764
TG(17:0_22:0_22:3)+NH4,1000.92675,713.6442764,643.5660764,649.6129764
TG(17:0_22:1_22:2)+NH4,1000.92675,713.6442764,645.5816764,647.5973764
TG(17:1_20:1_24:1)+NH4,1000.92675,715.6599764,673.6129764,617.5503764
TG(17:1_22:1_22:1)+NH4,1000.92675,715.6599764,645.5816764,645.5816764
TG(17:2_20:1_24:0)+NH4,1000.92675,717.6755764,673.6129764,615.5347764
TG(17:2_20:0_24:1)+NH4,1000.92675,717.6755764,671.5973764,617.5503764
TG(17:2_22:0_22:1)+NH4,1000.92675,717.6755764,643.5660764,645.5816764
TG(16:0_20:3_25:0)+NH4,1000.92675,727.6599764,677.6442764,601.5190764
TG(16:0_22:3_23:0)+NH4,1000.92675,727.6599764,649.6129764,629.5503764
TG(16:1_20:2_25:0)+NH4,1000.92675,729.6755764,675.6286764,601.5190764
TG(16:1_22:2_23:0)+NH4,1000.92675,729.6755764,647.5973764,629.5503764
TG(15:0_20:3_26:0)+NH4,1000.92675,741.6755764,677.6442764,587.5034764
TG(15:0_22:3_24:0)+NH4,1000.92675,741.6755764,649.6129764,615.5347764
TG(15:0_22:2_24:1)+NH4,1000.92675,741.6755764,647.5973764,617.5503764
TG(15:1_22:1_24:1)+NH4,1000.92675,743.6912764,645.5816764,617.5503764
TG(14:0_22:3_25:0)+NH4,1000.92675,755.6912764,649.6129764,601.5190764
TG(14:1_22:2_25:0)+NH4,1000.92675,757.7068764,647.5973764,601.5190764
TG(13:0_22:3_26:0)+NH4,1000.92675,769.7068764,649.6129764,587.5034764
TG(20:2_20:2_22:5)+NH4,1002.84845,677.5503764,677.5503764,655.5659764
TG(20:1_20:2_22:6)+NH4,1002.84845,675.5346764,677.5503764,657.5816764
TG(20:2_20:3_22:4)+NH4,1002.84845,677.5503764,679.5659764,653.5503764
TG(20:0_20:3_22:6)+NH4,1002.84845,673.5190764,679.5659764,657.5816764
TG(20:4_20:4_22:1)+NH4,1002.84845,681.5816764,681.5816764,647.5033764
TG(20:3_20:4_22:2)+NH4,1002.84845,679.5659764,681.5816764,649.5190764
TG(20:2_20:4_22:3)+NH4,1002.84845,677.5503764,681.5816764,651.5346764
TG(20:1_20:4_22:4)+NH4,1002.84845,675.5346764,681.5816764,653.5503764
TG(20:0_20:4_22:5)+NH4,1002.84845,673.5190764,681.5816764,655.5659764
TG(20:4_20:5_22:0)+NH4,1002.84845,681.5816764,683.5972764,645.4877764
TG(20:2_20:5_22:2)+NH4,1002.84845,677.5503764,683.5972764,649.5190764
TG(20:0_20:5_22:4)+NH4,1002.84845,673.5190764,683.5972764,653.5503764
TG(18:0_22:3_22:6)+NH4,1002.84845,701.5503764,651.5346764,657.5816764
TG(18:0_22:4_22:5)+NH4,1002.84845,701.5503764,653.5503764,655.5659764
TG(18:1_22:2_22:6)+NH4,1002.84845,703.5659764,649.5190764,657.5816764
TG(18:1_22:4_22:4)+NH4,1002.84845,703.5659764,653.5503764,653.5503764
TG(18:2_22:1_22:6)+NH4,1002.84845,705.5816764,647.5033764,657.5816764
TG(18:2_22:2_22:5)+NH4,1002.84845,705.5816764,649.5190764,655.5659764
TG(18:2_22:3_22:4)+NH4,1002.84845,705.5816764,651.5346764,653.5503764
TG(18:3_22:0_22:6)+NH4,1002.84845,707.5972764,645.4877764,657.5816764
TG(18:3_22:2_22:4)+NH4,1002.84845,707.5972764,649.5190764,653.5503764
TG(18:4_20:5_24:0)+NH4,1002.84845,709.6129764,683.5972764,617.4564764
TG(18:4_20:4_24:1)+NH4,1002.84845,709.6129764,681.5816764,619.4720764
TG(18:4_22:0_22:5)+NH4,1002.84845,709.6129764,645.4877764,655.5659764
TG(18:4_22:1_22:4)+NH4,1002.84845,709.6129764,647.5033764,653.5503764
TG(18:4_22:2_22:3)+NH4,1002.84845,709.6129764,649.5190764,651.5346764
TG(20:3_20:3_22:3)+NH4,1002.84855,679.5660764,679.5660764,651.5347764
TG(20:1_20:3_22:5)+NH4,1002.84855,675.5347764,679.5660764,655.5660764
TG(20:3_20:5_22:1)+NH4,1002.84855,679.5660764,683.5973764,647.5034764
TG(20:1_20:5_22:3)+NH4,1002.84855,675.5347764,683.5973764,651.5347764
TG(18:1_22:3_22:5)+NH4,1002.84855,703.5660764,651.5347764,655.5660764
TG(18:3_20:5_24:1)+NH4,1002.84855,707.5973764,683.5973764,619.4721764
TG(18:3_22:1_22:5)+NH4,1002.84855,707.5973764,647.5034764,655.5660764
TG(18:3_22:3_22:3)+NH4,1002.84855,707.5973764,651.5347764,651.5347764
TG(20:0_20:2_21:0)+NH4,1002.94235,673.6129764,677.6442764,659.5972764
TG(19:0_20:2_22:0)+NH4,1002.94235,687.6285764,677.6442764,645.5816764
TG(19:0_20:0_22:2)+NH4,1002.94235,687.6285764,673.6129764,649.6129764
TG(18:0_20:2_23:0)+NH4,1002.94235,701.6442764,677.6442764,631.5659764
TG(18:0_21:0_22:2)+NH4,1002.94235,701.6442764,659.5972764,649.6129764
TG(18:0_18:2_25:0)+NH4,1002.94235,701.6442764,705.6755764,603.5346764
TG(18:2_19:0_24:0)+NH4,1002.94235,705.6755764,687.6285764,617.5503764
TG(18:2_20:0_23:0)+NH4,1002.94235,705.6755764,673.6129764,631.5659764
TG(18:2_21:0_22:0)+NH4,1002.94235,705.6755764,659.5972764,645.5816764
TG(17:0_18:2_26:0)+NH4,1002.94235,715.6598764,705.6755764,589.5190764
TG(17:1_18:1_26:0)+NH4,1002.94235,717.6755764,703.6598764,589.5190764
TG(17:0_20:2_24:0)+NH4,1002.94235,715.6598764,677.6442764,617.5503764
TG(17:2_18:0_26:0)+NH4,1002.94235,719.6911764,701.6442764,589.5190764
TG(17:0_22:0_22:2)+NH4,1002.94235,715.6598764,645.5816764,649.6129764
TG(17:1_20:1_24:0)+NH4,1002.94235,717.6755764,675.6285764,617.5503764
TG(17:1_20:0_24:1)+NH4,1002.94235,717.6755764,673.6129764,619.5659764
TG(17:1_22:0_22:1)+NH4,1002.94235,717.6755764,645.5816764,647.5972764
TG(17:2_20:0_24:0)+NH4,1002.94235,719.6911764,673.6129764,617.5503764
TG(17:2_22:0_22:0)+NH4,1002.94235,719.6911764,645.5816764,645.5816764
TG(16:0_20:2_25:0)+NH4,1002.94235,729.6755764,677.6442764,603.5346764
TG(16:0_22:2_23:0)+NH4,1002.94235,729.6755764,649.6129764,631.5659764
TG(15:0_20:2_26:0)+NH4,1002.94235,743.6911764,677.6442764,589.5190764
TG(15:0_22:2_24:0)+NH4,1002.94235,743.6911764,649.6129764,617.5503764
TG(15:1_20:1_26:0)+NH4,1002.94235,745.7068764,675.6285764,589.5190764
TG(15:1_22:1_24:0)+NH4,1002.94235,745.7068764,647.5972764,617.5503764
TG(15:1_22:0_24:1)+NH4,1002.94235,745.7068764,645.5816764,619.5659764
TG(14:0_22:2_25:0)+NH4,1002.94235,757.7068764,649.6129764,603.5346764
TG(13:0_22:2_26:0)+NH4,1002.94235,771.7224764,649.6129764,589.5190764
TG(20:1_20:1_21:0)+NH4,1002.94245,675.6286764,675.6286764,659.5973764
TG(19:0_20:1_22:1)+NH4,1002.94245,687.6286764,675.6286764,647.5973764
TG(18:1_18:1_25:0)+NH4,1002.94245,703.6599764,703.6599764,603.5347764
TG(18:1_19:0_24:1)+NH4,1002.94245,703.6599764,687.6286764,619.5660764
TG(18:1_20:1_23:0)+NH4,1002.94245,703.6599764,675.6286764,631.5660764
TG(18:1_21:0_22:1)+NH4,1002.94245,703.6599764,659.5973764,647.5973764
TG(17:0_20:1_24:1)+NH4,1002.94245,715.6599764,675.6286764,619.5660764
TG(17:0_22:1_22:1)+NH4,1002.94245,715.6599764,647.5973764,647.5973764
TG(17:2_19:0_25:0)+NH4,1002.94245,719.6912764,687.6286764,603.5347764
TG(17:2_21:0_23:0)+NH4,1002.94245,719.6912764,659.5973764,631.5660764
TG(16:1_20:1_25:0)+NH4,1002.94245,731.6912764,675.6286764,603.5347764
TG(16:1_21:0_24:1)+NH4,1002.94245,731.6912764,659.5973764,619.5660764
TG(16:1_22:1_23:0)+NH4,1002.94245,731.6912764,647.5973764,631.5660764
TG(15:0_22:1_24:1)+NH4,1002.94245,743.6912764,647.5973764,619.5660764
TG(14:1_22:1_25:0)+NH4,1002.94245,759.7225764,647.5973764,603.5347764
TG(14:1_23:0_24:1)+NH4,1002.94245,759.7225764,631.5660764,619.5660764
TG(13:0_24:1_24:1)+NH4,1002.94245,771.7225764,619.5660764,619.5660764
TG(20:2_20:2_22:4)+NH4,1004.86405,679.5659764,679.5659764,655.5659764
TG(20:0_20:2_22:6)+NH4,1004.86405,675.5346764,679.5659764,659.5972764
TG(20:4_20:4_22:0)+NH4,1004.86405,683.5972764,683.5972764,647.5033764
TG(20:2_20:4_22:2)+NH4,1004.86405,679.5659764,683.5972764,651.5346764
TG(20:0_20:4_22:4)+NH4,1004.86405,675.5346764,683.5972764,655.5659764
TG(18:0_22:2_22:6)+NH4,1004.86405,703.5659764,651.5346764,659.5972764
TG(18:0_22:4_22:4)+NH4,1004.86405,703.5659764,655.5659764,655.5659764
TG(18:4_18:4_26:0)+NH4,1004.86405,711.6285764,711.6285764,591.4407764
TG(18:2_22:0_22:6)+NH4,1004.86405,707.5972764,647.5033764,659.5972764
TG(18:2_22:2_22:4)+NH4,1004.86405,707.5972764,651.5346764,655.5659764
TG(18:4_20:4_24:0)+NH4,1004.86405,711.6285764,683.5972764,619.4720764
TG(18:4_22:0_22:4)+NH4,1004.86405,711.6285764,647.5033764,655.5659764
TG(18:4_22:2_22:2)+NH4,1004.86405,711.6285764,651.5346764,651.5346764
TG(20:1_20:1_22:6)+NH4,1004.86415,677.5503764,677.5503764,659.5973764
TG(20:1_20:2_22:5)+NH4,1004.86415,677.5503764,679.5660764,657.5816764
TG(20:3_20:3_22:2)+NH4,1004.86415,681.5816764,681.5816764,651.5347764
TG(20:2_20:3_22:3)+NH4,1004.86415,679.5660764,681.5816764,653.5503764
TG(20:1_20:3_22:4)+NH4,1004.86415,677.5503764,681.5816764,655.5660764
TG(20:0_20:3_22:5)+NH4,1004.86415,675.5347764,681.5816764,657.5816764
TG(20:3_20:4_22:1)+NH4,1004.86415,681.5816764,683.5973764,649.5190764
TG(20:1_20:4_22:3)+NH4,1004.86415,677.5503764,683.5973764,653.5503764
TG(20:3_20:5_22:0)+NH4,1004.86415,681.5816764,685.6129764,647.5034764
TG(20:2_20:5_22:1)+NH4,1004.86415,679.5660764,685.6129764,649.5190764
TG(20:1_20:5_22:2)+NH4,1004.86415,677.5503764,685.6129764,651.5347764
TG(20:0_20:5_22:3)+NH4,1004.86415,675.5347764,685.6129764,653.5503764
TG(18:0_22:3_22:5)+NH4,1004.86415,703.5660764,653.5503764,657.5816764
TG(18:1_22:1_22:6)+NH4,1004.86415,705.5816764,649.5190764,659.5973764
TG(18:1_22:2_22:5)+NH4,1004.86415,705.5816764,651.5347764,657.5816764
TG(18:1_22:3_22:4)+NH4,1004.86415,705.5816764,653.5503764,655.5660764
TG(18:2_20:5_24:1)+NH4,1004.86415,707.5973764,685.6129764,621.4877764
TG(18:2_22:1_22:5)+NH4,1004.86415,707.5973764,649.5190764,657.5816764
TG(18:2_22:3_22:3)+NH4,1004.86415,707.5973764,653.5503764,653.5503764
TG(18:3_20:5_24:0)+NH4,1004.86415,709.6129764,685.6129764,619.4721764
TG(18:3_20:4_24:1)+NH4,1004.86415,709.6129764,683.5973764,621.4877764
TG(18:3_22:0_22:5)+NH4,1004.86415,709.6129764,647.5034764,657.5816764
TG(18:3_22:1_22:4)+NH4,1004.86415,709.6129764,649.5190764,655.5660764
TG(18:3_22:2_22:3)+NH4,1004.86415,709.6129764,651.5347764,653.5503764
TG(18:4_20:3_24:1)+NH4,1004.86415,711.6286764,681.5816764,621.4877764
TG(18:4_22:1_22:3)+NH4,1004.86415,711.6286764,649.5190764,653.5503764
TG(17:2_22:6_23:0)+NH4,1004.86415,721.6129764,659.5973764,633.4877764
TG(16:1_22:6_24:1)+NH4,1004.86415,733.6129764,659.5973764,621.4877764
TG(17:1_18:0_26:0)+NH4,1004.95795,719.6911764,703.6598764,591.5346764
TG(17:1_20:0_24:0)+NH4,1004.95795,719.6911764,675.6285764,619.5659764
TG(17:1_22:0_22:0)+NH4,1004.95795,719.6911764,647.5972764,647.5972764
TG(15:1_20:0_26:0)+NH4,1004.95795,747.7224764,675.6285764,591.5346764
TG(15:1_22:0_24:0)+NH4,1004.95795,747.7224764,647.5972764,619.5659764
TG(20:0_20:1_21:0)+NH4,1004.95805,675.6286764,677.6442764,661.6129764
TG(19:0_20:1_22:0)+NH4,1004.95805,689.6442764,677.6442764,647.5973764
TG(19:0_20:0_22:1)+NH4,1004.95805,689.6442764,675.6286764,649.6129764
TG(18:0_19:0_24:1)+NH4,1004.95805,703.6599764,689.6442764,621.5816764
TG(18:0_18:1_25:0)+NH4,1004.95805,703.6599764,705.6755764,605.5503764
TG(18:0_20:1_23:0)+NH4,1004.95805,703.6599764,677.6442764,633.5816764
TG(18:0_21:0_22:1)+NH4,1004.95805,703.6599764,661.6129764,649.6129764
TG(18:1_19:0_24:0)+NH4,1004.95805,705.6755764,689.6442764,619.5660764
TG(18:1_20:0_23:0)+NH4,1004.95805,705.6755764,675.6286764,633.5816764
TG(18:1_21:0_22:0)+NH4,1004.95805,705.6755764,661.6129764,647.5973764
TG(17:0_18:1_26:0)+NH4,1004.95805,717.6755764,705.6755764,591.5347764
TG(17:0_20:1_24:0)+NH4,1004.95805,717.6755764,677.6442764,619.5660764
TG(17:0_20:0_24:1)+NH4,1004.95805,717.6755764,675.6286764,621.5816764
TG(17:1_19:0_25:0)+NH4,1004.95805,719.6912764,689.6442764,605.5503764
TG(17:0_22:0_22:1)+NH4,1004.95805,717.6755764,647.5973764,649.6129764
TG(17:1_21:0_23:0)+NH4,1004.95805,719.6912764,661.6129764,633.5816764
TG(16:0_20:1_25:0)+NH4,1004.95805,731.6912764,677.6442764,605.5503764
TG(16:1_19:0_26:0)+NH4,1004.95805,733.7068764,689.6442764,591.5347764
TG(16:0_21:0_24:1)+NH4,1004.95805,731.6912764,661.6129764,621.5816764
TG(16:0_22:1_23:0)+NH4,1004.95805,731.6912764,649.6129764,633.5816764
TG(16:1_20:0_25:0)+NH4,1004.95805,733.7068764,675.6286764,605.5503764
TG(16:1_21:0_24:0)+NH4,1004.95805,733.7068764,661.6129764,619.5660764
TG(16:1_22:0_23:0)+NH4,1004.95805,733.7068764,647.5973764,633.5816764
TG(15:0_20:1_26:0)+NH4,1004.95805,745.7068764,677.6442764,591.5347764
TG(15:0_22:1_24:0)+NH4,1004.95805,745.7068764,649.6129764,619.5660764
TG(15:0_22:0_24:1)+NH4,1004.95805,745.7068764,647.5973764,621.5816764
TG(15:1_21:0_25:0)+NH4,1004.95805,747.7225764,661.6129764,605.5503764
TG(15:1_23:0_23:0)+NH4,1004.95805,747.7225764,633.5816764,633.5816764
TG(14:0_22:1_25:0)+NH4,1004.95805,759.7225764,649.6129764,605.5503764
TG(14:0_23:0_24:1)+NH4,1004.95805,759.7225764,633.5816764,621.5816764
TG(14:1_21:0_26:0)+NH4,1004.95805,761.7381764,661.6129764,591.5347764
TG(14:1_22:0_25:0)+NH4,1004.95805,761.7381764,647.5973764,605.5503764
TG(14:1_23:0_24:0)+NH4,1004.95805,761.7381764,633.5816764,619.5660764
TG(13:0_22:1_26:0)+NH4,1004.95805,773.7381764,649.6129764,591.5347764
TG(13:0_24:0_24:1)+NH4,1004.95805,773.7381764,619.5660764,621.5816764
