"Confirmed fragments if intensity is above 1000 and number of scans is greater than or equal to 1","GlcCer_NS","[M+H]+","[M-C6H10O5+H]+","[M-Hex-H2O+H]+","[M-Hex-2H2O+H]+","[Sph-H2O+H]+","[Sph-2H2O+H]+","[FAA+H]+","[Sph-CH4O2+H]+","RT_min","RT_max","Comment","RT at Max Intensity","GlcCer_NS","[M+H]+","[M-C6H10O5+H]+","[M-Hex-H2O+H]+","[M-Hex-2H2O+H]+","[Sph-H2O+H]+","[Sph-2H2O+H]+","[FAA+H]+","[Sph-CH4O2+H]+","RT_min","RT_max","Comment","Number of Scans","GlcCer_NS","[M+H]+","[M-C6H10O5+H]+","[M-Hex-H2O+H]+","[M-Hex-2H2O+H]+","[Sph-H2O+H]+","[Sph-2H2O+H]+","[FAA+H]+","[Sph-CH4O2+H]+","RT_min","RT_max","Comment","Max Intensity","GlcCer_NS","[M+H]+","[M-C6H10O5+H]+","[M-Hex-H2O+H]+","[M-Hex-2H2O+H]+","[Sph-H2O+H]+","[Sph-2H2O+H]+","[FAA+H]+","[Sph-CH4O2+H]+","RT_min","RT_max","Comment","Average m/z","GlcCer_NS","[M+H]+","[M-C6H10O5+H]+","[M-Hex-H2O+H]+","[M-Hex-2H2O+H]+","[Sph-H2O+H]+","[Sph-2H2O+H]+","[FAA+H]+","[Sph-CH4O2+H]+","RT_min","RT_max","Comment","Theoretical, Library Parent Hits","GlcCer_NS","[M+H]+","[M-C6H10O5+H]+","[M-Hex-H2O+H]+","[M-Hex-2H2O+H]+","[Sph-H2O+H]+","[Sph-2H2O+H]+","[FAA+H]+","[Sph-CH4O2+H]+","RT_min","RT_max","Comment"
"","GlcCer_NS(d21:2/30:4)+H",0,0,0,0,0,0,0,0,"10.8871","11.1871","16760","","GlcCer_NS(d21:2/30:4)+H",0,0,0,0,0,0,0,0,"10.8871","11.1871","16760","","GlcCer_NS(d21:2/30:4)+H",0,0,0,0,0,0,0,0,"10.8871","11.1871","16760","","GlcCer_NS(d21:2/30:4)+H",0,0,0,0,0,0,0,0,"10.8871","11.1871","16760","","GlcCer_NS(d21:2/30:4)+H",0,0,0,0,0,0,0,0,"10.8871","11.1871","16760","","GlcCer_NS(d21:2/30:4)+H","928.76064","766.70784","748.69724","730.68674","322.31044","304.29994","444.42012","292.29994","10.8871","11.1871","16760"
"","GlcCer_NS(d21:2/31:0)+H",0,0,0,0,0,0,0,0,"14.7090625","15.0090625","1190","","GlcCer_NS(d21:2/31:0)+H",0,0,0,0,0,0,0,0,"14.7090625","15.0090625","1190","","GlcCer_NS(d21:2/31:0)+H",0,0,0,0,0,0,0,0,"14.7090625","15.0090625","1190","","GlcCer_NS(d21:2/31:0)+H",0,0,0,0,0,0,0,0,"14.7090625","15.0090625","1190","","GlcCer_NS(d21:2/31:0)+H",0,0,0,0,0,0,0,0,"14.7090625","15.0090625","1190","","GlcCer_NS(d21:2/31:0)+H","950.83894","788.78614","770.77554","752.76504","322.31044","304.29994","466.49842","292.29994","14.7090625","15.0090625","1190"
"","GlcCer_NS(d21:2/31:1)+H",0,0,0,0,0,0,0,0,"14.2717125","14.5717125","1561","","GlcCer_NS(d21:2/31:1)+H",0,0,0,0,0,0,0,0,"14.2717125","14.5717125","1561","","GlcCer_NS(d21:2/31:1)+H",0,0,0,0,0,0,0,0,"14.2717125","14.5717125","1561","","GlcCer_NS(d21:2/31:1)+H",0,0,0,0,0,0,0,0,"14.2717125","14.5717125","1561","","GlcCer_NS(d21:2/31:1)+H",0,0,0,0,0,0,0,0,"14.2717125","14.5717125","1561","","GlcCer_NS(d21:2/31:1)+H","948.82328","786.77048","768.75988","750.74938","322.31044","304.29994","464.48276","292.29994","14.2717125","14.5717125","1561"
"","GlcCer_NS(d21:2/32:4)+H",0,0,0,0,0,0,0,0,"11.5475638888889","11.8475638888889","3344","","GlcCer_NS(d21:2/32:4)+H",0,0,0,0,0,0,0,0,"11.5475638888889","11.8475638888889","3344","","GlcCer_NS(d21:2/32:4)+H",0,0,0,0,0,0,0,0,"11.5475638888889","11.8475638888889","3344","","GlcCer_NS(d21:2/32:4)+H",0,0,0,0,0,0,0,0,"11.5475638888889","11.8475638888889","3344","","GlcCer_NS(d21:2/32:4)+H",0,0,0,0,0,0,0,0,"11.5475638888889","11.8475638888889","3344","","GlcCer_NS(d21:2/32:4)+H","956.79196","794.73916","776.72856","758.71806","322.31044","304.29994","472.45144","292.29994","11.5475638888889","11.8475638888889","3344"
"","GlcCer_NS(d21:2/32:4)+H",0,0,0,0,0,0,0,0,"11.9158986111111","12.2158986111111","16062","","GlcCer_NS(d21:2/32:4)+H",0,0,0,0,0,0,0,0,"11.9158986111111","12.2158986111111","16062","","GlcCer_NS(d21:2/32:4)+H",0,0,0,0,0,0,0,0,"11.9158986111111","12.2158986111111","16062","","GlcCer_NS(d21:2/32:4)+H",0,0,0,0,0,0,0,0,"11.9158986111111","12.2158986111111","16062","","GlcCer_NS(d21:2/32:4)+H",0,0,0,0,0,0,0,0,"11.9158986111111","12.2158986111111","16062","","GlcCer_NS(d21:2/32:4)+H","956.79196","794.73916","776.72856","758.71806","322.31044","304.29994","472.45144","292.29994","11.9158986111111","12.2158986111111","16062"
"","GlcCer_NS(d21:2/33:0)+H",0,0,0,0,0,0,0,0,"15.0874712121212","15.3874712121212","2434","","GlcCer_NS(d21:2/33:0)+H",0,0,0,0,0,0,0,0,"15.0874712121212","15.3874712121212","2434","","GlcCer_NS(d21:2/33:0)+H",0,0,0,0,0,0,0,0,"15.0874712121212","15.3874712121212","2434","","GlcCer_NS(d21:2/33:0)+H",0,0,0,0,0,0,0,0,"15.0874712121212","15.3874712121212","2434","","GlcCer_NS(d21:2/33:0)+H",0,0,0,0,0,0,0,0,"15.0874712121212","15.3874712121212","2434","","GlcCer_NS(d21:2/33:0)+H","978.87026","816.81746","798.80686","780.79636","322.31044","304.29994","494.52974","292.29994","15.0874712121212","15.3874712121212","2434"
"","GlcCer_NS(d21:2/33:1)+H",0,0,0,0,0,0,0,0,"14.7330097222222","15.0330097222222","1450","","GlcCer_NS(d21:2/33:1)+H",0,0,0,0,0,0,0,0,"14.7330097222222","15.0330097222222","1450","","GlcCer_NS(d21:2/33:1)+H",0,0,0,0,0,0,0,0,"14.7330097222222","15.0330097222222","1450","","GlcCer_NS(d21:2/33:1)+H",0,0,0,0,0,0,0,0,"14.7330097222222","15.0330097222222","1450","","GlcCer_NS(d21:2/33:1)+H",0,0,0,0,0,0,0,0,"14.7330097222222","15.0330097222222","1450","","GlcCer_NS(d21:2/33:1)+H","976.8546","814.8018","796.7912","778.7807","322.31044","304.29994","492.51408","292.29994","14.7330097222222","15.0330097222222","1450"
"","GlcCer_NS(d21:2/33:1)+H",0,0,0,0,0,0,0,0,"11.4900888888889","11.7900888888889","4036","","GlcCer_NS(d21:2/33:1)+H",0,0,0,0,0,0,0,0,"11.4900888888889","11.7900888888889","4036","","GlcCer_NS(d21:2/33:1)+H",0,0,0,0,0,0,0,0,"11.4900888888889","11.7900888888889","4036","","GlcCer_NS(d21:2/33:1)+H",0,0,0,0,0,0,0,0,"11.4900888888889","11.7900888888889","4036","","GlcCer_NS(d21:2/33:1)+H",0,0,0,0,0,0,0,0,"11.4900888888889","11.7900888888889","4036","","GlcCer_NS(d21:2/33:1)+H","976.8546","814.8018","796.7912","778.7807","322.31044","304.29994","492.51408","292.29994","11.4900888888889","11.7900888888889","4036"
"","GlcCer_NS(d21:2/33:2)+H",0,0,0,0,0,0,0,0,"14.2824958333333","14.5824958333333","1691","","GlcCer_NS(d21:2/33:2)+H",0,0,0,0,0,0,0,0,"14.2824958333333","14.5824958333333","1691","","GlcCer_NS(d21:2/33:2)+H",0,0,0,0,0,0,0,0,"14.2824958333333","14.5824958333333","1691","","GlcCer_NS(d21:2/33:2)+H",0,0,0,0,0,0,0,0,"14.2824958333333","14.5824958333333","1691","","GlcCer_NS(d21:2/33:2)+H",0,0,0,0,0,0,0,0,"14.2824958333333","14.5824958333333","1691","","GlcCer_NS(d21:2/33:2)+H","974.83894","812.78614","794.77554","776.76504","322.31044","304.29994","490.49842","292.29994","14.2824958333333","14.5824958333333","1691"
"","GlcCer_NS(d21:2/33:2)+H",0,0,0,0,0,0,0,0,"10.8958263888889","11.1958263888889","6086","","GlcCer_NS(d21:2/33:2)+H",0,0,0,0,0,0,0,0,"10.8958263888889","11.1958263888889","6086","","GlcCer_NS(d21:2/33:2)+H",0,0,0,0,0,0,0,0,"10.8958263888889","11.1958263888889","6086","","GlcCer_NS(d21:2/33:2)+H",0,0,0,0,0,0,0,0,"10.8958263888889","11.1958263888889","6086","","GlcCer_NS(d21:2/33:2)+H",0,0,0,0,0,0,0,0,"10.8958263888889","11.1958263888889","6086","","GlcCer_NS(d21:2/33:2)+H","974.83894","812.78614","794.77554","776.76504","322.31044","304.29994","490.49842","292.29994","10.8958263888889","11.1958263888889","6086"
"","GlcCer_NS(d21:2/34:1)+H",0,0,0,0,0,0,0,0,"11.4867930555556","11.7867930555556","5875","","GlcCer_NS(d21:2/34:1)+H",0,0,0,0,0,0,0,0,"11.4867930555556","11.7867930555556","5875","","GlcCer_NS(d21:2/34:1)+H",0,0,0,0,0,0,0,0,"11.4867930555556","11.7867930555556","5875","","GlcCer_NS(d21:2/34:1)+H",0,0,0,0,0,0,0,0,"11.4867930555556","11.7867930555556","5875","","GlcCer_NS(d21:2/34:1)+H",0,0,0,0,0,0,0,0,"11.4867930555556","11.7867930555556","5875","","GlcCer_NS(d21:2/34:1)+H","990.87026","828.81746","810.80686","792.79636","322.31044","304.29994","506.52974","292.29994","11.4867930555556","11.7867930555556","5875"
"","GlcCer_NS(d21:2/34:2)+H",0,0,0,0,0,0,0,0,"10.9070916666667","11.2070916666667","8118","","GlcCer_NS(d21:2/34:2)+H",0,0,0,0,0,0,0,0,"10.9070916666667","11.2070916666667","8118","","GlcCer_NS(d21:2/34:2)+H",0,0,0,0,0,0,0,0,"10.9070916666667","11.2070916666667","8118","","GlcCer_NS(d21:2/34:2)+H",0,0,0,0,0,0,0,0,"10.9070916666667","11.2070916666667","8118","","GlcCer_NS(d21:2/34:2)+H",0,0,0,0,0,0,0,0,"10.9070916666667","11.2070916666667","8118","","GlcCer_NS(d21:2/34:2)+H","988.8546","826.8018","808.7912","790.7807","322.31044","304.29994","504.51408","292.29994","10.9070916666667","11.2070916666667","8118"
"","GlcCer_NS(d21:2/34:2)+H",0,0,0,0,0,0,0,0,"10.92895","11.22895","17747","","GlcCer_NS(d21:2/34:2)+H",0,0,0,0,0,0,0,0,"10.92895","11.22895","17747","","GlcCer_NS(d21:2/34:2)+H",0,0,0,0,0,0,0,0,"10.92895","11.22895","17747","","GlcCer_NS(d21:2/34:2)+H",0,0,0,0,0,0,0,0,"10.92895","11.22895","17747","","GlcCer_NS(d21:2/34:2)+H",0,0,0,0,0,0,0,0,"10.92895","11.22895","17747","","GlcCer_NS(d21:2/34:2)+H","988.8546","826.8018","808.7912","790.7807","322.31044","304.29994","504.51408","292.29994","10.92895","11.22895","17747"
"","GlcCer_NS(d21:2/35:2)+H",0,0,0,0,0,0,0,0,"11.53305","11.83305","7064","","GlcCer_NS(d21:2/35:2)+H",0,0,0,0,0,0,0,0,"11.53305","11.83305","7064","","GlcCer_NS(d21:2/35:2)+H",0,0,0,0,0,0,0,0,"11.53305","11.83305","7064","","GlcCer_NS(d21:2/35:2)+H",0,0,0,0,0,0,0,0,"11.53305","11.83305","7064","","GlcCer_NS(d21:2/35:2)+H",0,0,0,0,0,0,0,0,"11.53305","11.83305","7064","","GlcCer_NS(d21:2/35:2)+H","1002.87026","840.81746","822.80686","804.79636","322.31044","304.29994","518.52974","292.29994","11.53305","11.83305","7064"
"","GlcCer_NS(d21:2/35:3)+H",0,0,0,0,0,0,0,0,"10.9638277777778","11.2638277777778","7894","","GlcCer_NS(d21:2/35:3)+H",0,0,0,0,0,0,0,0,"10.9638277777778","11.2638277777778","7894","","GlcCer_NS(d21:2/35:3)+H",0,0,0,0,0,0,0,0,"10.9638277777778","11.2638277777778","7894","","GlcCer_NS(d21:2/35:3)+H",0,0,0,0,0,0,0,0,"10.9638277777778","11.2638277777778","7894","","GlcCer_NS(d21:2/35:3)+H",0,0,0,0,0,0,0,0,"10.9638277777778","11.2638277777778","7894","","GlcCer_NS(d21:2/35:3)+H","1000.8546","838.8018","820.7912","802.7807","322.31044","304.29994","516.51408","292.29994","10.9638277777778","11.2638277777778","7894"
"","GlcCer_NS(d21:2/36:0)+H",0,0,0,0,0,0,0,0,"14.7082939393939","15.0082939393939","3381","","GlcCer_NS(d21:2/36:0)+H",0,0,0,0,0,0,0,0,"14.7082939393939","15.0082939393939","3381","","GlcCer_NS(d21:2/36:0)+H",0,0,0,0,0,0,0,0,"14.7082939393939","15.0082939393939","3381","","GlcCer_NS(d21:2/36:0)+H",0,0,0,0,0,0,0,0,"14.7082939393939","15.0082939393939","3381","","GlcCer_NS(d21:2/36:0)+H",0,0,0,0,0,0,0,0,"14.7082939393939","15.0082939393939","3381","","GlcCer_NS(d21:2/36:0)+H","1020.91724","858.86444","840.85384","822.84334","322.31044","304.29994","536.57672","292.29994","14.7082939393939","15.0082939393939","3381"
"","GlcCer_NS(d22:2/14:2)+H",0,0,0,0,0,0,0,0,"6.823525","7.123525","15453","","GlcCer_NS(d22:2/14:2)+H",0,0,0,0,0,0,0,0,"6.823525","7.123525","15453","","GlcCer_NS(d22:2/14:2)+H",0,0,0,0,0,0,0,0,"6.823525","7.123525","15453","","GlcCer_NS(d22:2/14:2)+H",0,0,0,0,0,0,0,0,"6.823525","7.123525","15453","","GlcCer_NS(d22:2/14:2)+H",0,0,0,0,0,0,0,0,"6.823525","7.123525","15453","","GlcCer_NS(d22:2/14:2)+H","722.55706","560.50426","542.49366","524.48316","336.3261","318.3156","224.20088","306.3156","6.823525","7.123525","15453"
"","GlcCer_NS(d22:2/14:3)+H",0,0,0,0,0,0,0,0,"5.17251818181818","5.47251818181818","13340","","GlcCer_NS(d22:2/14:3)+H",0,0,0,0,0,0,0,0,"5.17251818181818","5.47251818181818","13340","","GlcCer_NS(d22:2/14:3)+H",0,0,0,0,0,0,0,0,"5.17251818181818","5.47251818181818","13340","","GlcCer_NS(d22:2/14:3)+H",0,0,0,0,0,0,0,0,"5.17251818181818","5.47251818181818","13340","","GlcCer_NS(d22:2/14:3)+H",0,0,0,0,0,0,0,0,"5.17251818181818","5.47251818181818","13340","","GlcCer_NS(d22:2/14:3)+H","720.5414","558.4886","540.478","522.4675","336.3261","318.3156","222.18522","306.3156","5.17251818181818","5.47251818181818","13340"
"","GlcCer_NS(d22:2/14:3)+H",0,0,0,0,0,0,0,0,"10.6055439393939","10.9055439393939","16900","","GlcCer_NS(d22:2/14:3)+H",0,0,0,0,0,0,0,0,"10.6055439393939","10.9055439393939","16900","","GlcCer_NS(d22:2/14:3)+H",0,0,0,0,0,0,0,0,"10.6055439393939","10.9055439393939","16900","","GlcCer_NS(d22:2/14:3)+H",0,0,0,0,0,0,0,0,"10.6055439393939","10.9055439393939","16900","","GlcCer_NS(d22:2/14:3)+H",0,0,0,0,0,0,0,0,"10.6055439393939","10.9055439393939","16900","","GlcCer_NS(d22:2/14:3)+H","720.5414","558.4886","540.478","522.4675","336.3261","318.3156","222.18522","306.3156","10.6055439393939","10.9055439393939","16900"
"","GlcCer_NS(d22:2/15:0)+H",0,0,0,0,0,0,0,0,"8.22855","8.52855","16313","","GlcCer_NS(d22:2/15:0)+H",0,0,0,0,0,0,0,0,"8.22855","8.52855","16313","","GlcCer_NS(d22:2/15:0)+H",0,0,0,0,0,0,0,0,"8.22855","8.52855","16313","","GlcCer_NS(d22:2/15:0)+H",0,0,0,0,0,0,0,0,"8.22855","8.52855","16313","","GlcCer_NS(d22:2/15:0)+H",0,0,0,0,0,0,0,0,"8.22855","8.52855","16313","","GlcCer_NS(d22:2/15:0)+H","740.60404","578.55124","560.54064","542.53014","336.3261","318.3156","242.24786","306.3156","8.22855","8.52855","16313"
"","GlcCer_NS(d22:2/15:0)+H",0,0,0,0,0,0,0,0,"0.251683333333333","0.551683333333333","17170","","GlcCer_NS(d22:2/15:0)+H",0,0,0,0,0,0,0,0,"0.251683333333333","0.551683333333333","17170","","GlcCer_NS(d22:2/15:0)+H",0,0,0,0,0,0,0,0,"0.251683333333333","0.551683333333333","17170","","GlcCer_NS(d22:2/15:0)+H",0,0,0,0,0,0,0,0,"0.251683333333333","0.551683333333333","17170","","GlcCer_NS(d22:2/15:0)+H",0,0,0,0,0,0,0,0,"0.251683333333333","0.551683333333333","17170","","GlcCer_NS(d22:2/15:0)+H","740.60404","578.55124","560.54064","542.53014","336.3261","318.3156","242.24786","306.3156","0.251683333333333","0.551683333333333","17170"
"","GlcCer_NS(d22:2/15:3)+H",0,0,0,0,0,0,0,0,"4.87309393939394","5.17309393939394","9902","","GlcCer_NS(d22:2/15:3)+H",0,0,0,0,0,0,0,0,"4.87309393939394","5.17309393939394","9902","","GlcCer_NS(d22:2/15:3)+H",0,0,0,0,0,0,0,0,"4.87309393939394","5.17309393939394","9902","","GlcCer_NS(d22:2/15:3)+H",0,0,0,0,0,0,0,0,"4.87309393939394","5.17309393939394","9902","","GlcCer_NS(d22:2/15:3)+H",0,0,0,0,0,0,0,0,"4.87309393939394","5.17309393939394","9902","","GlcCer_NS(d22:2/15:3)+H","734.55706","572.50426","554.49366","536.48316","336.3261","318.3156","236.20088","306.3156","4.87309393939394","5.17309393939394","9902"
"","GlcCer_NS(d22:2/15:3)+H",0,0,0,0,0,0,0,0,"6.51891944444444","6.81891944444444","17226","","GlcCer_NS(d22:2/15:3)+H",0,0,0,0,0,0,0,0,"6.51891944444444","6.81891944444444","17226","","GlcCer_NS(d22:2/15:3)+H",0,0,0,0,0,0,0,0,"6.51891944444444","6.81891944444444","17226","","GlcCer_NS(d22:2/15:3)+H",0,0,0,0,0,0,0,0,"6.51891944444444","6.81891944444444","17226","","GlcCer_NS(d22:2/15:3)+H",0,0,0,0,0,0,0,0,"6.51891944444444","6.81891944444444","17226","","GlcCer_NS(d22:2/15:3)+H","734.55706","572.50426","554.49366","536.48316","336.3261","318.3156","236.20088","306.3156","6.51891944444444","6.81891944444444","17226"
"","GlcCer_NS(d22:2/16:0)+H",0,0,0,0,0,0,0,0,"7.74322222222222","8.04322222222222","9868","","GlcCer_NS(d22:2/16:0)+H",0,0,0,0,0,0,0,0,"7.74322222222222","8.04322222222222","9868","","GlcCer_NS(d22:2/16:0)+H",0,0,0,0,0,0,0,0,"7.74322222222222","8.04322222222222","9868","","GlcCer_NS(d22:2/16:0)+H",0,0,0,0,0,0,0,0,"7.74322222222222","8.04322222222222","9868","","GlcCer_NS(d22:2/16:0)+H",0,0,0,0,0,0,0,0,"7.74322222222222","8.04322222222222","9868","","GlcCer_NS(d22:2/16:0)+H","754.6197","592.5669","574.5563","556.5458","336.3261","318.3156","256.26352","306.3156","7.74322222222222","8.04322222222222","9868"
"","GlcCer_NS(d22:2/16:0)+H",0,0,0,0,0,0,0,0,"6.96971944444444","7.26971944444444","11887","","GlcCer_NS(d22:2/16:0)+H",0,0,0,0,0,0,0,0,"6.96971944444444","7.26971944444444","11887","","GlcCer_NS(d22:2/16:0)+H",0,0,0,0,0,0,0,0,"6.96971944444444","7.26971944444444","11887","","GlcCer_NS(d22:2/16:0)+H",0,0,0,0,0,0,0,0,"6.96971944444444","7.26971944444444","11887","","GlcCer_NS(d22:2/16:0)+H",0,0,0,0,0,0,0,0,"6.96971944444444","7.26971944444444","11887","","GlcCer_NS(d22:2/16:0)+H","754.6197","592.5669","574.5563","556.5458","336.3261","318.3156","256.26352","306.3156","6.96971944444444","7.26971944444444","11887"
"","GlcCer_NS(d22:2/16:0)+H",0,0,0,0,0,0,0,0,"6.79748055555556","7.09748055555556","16139","","GlcCer_NS(d22:2/16:0)+H",0,0,0,0,0,0,0,0,"6.79748055555556","7.09748055555556","16139","","GlcCer_NS(d22:2/16:0)+H",0,0,0,0,0,0,0,0,"6.79748055555556","7.09748055555556","16139","","GlcCer_NS(d22:2/16:0)+H",0,0,0,0,0,0,0,0,"6.79748055555556","7.09748055555556","16139","","GlcCer_NS(d22:2/16:0)+H",0,0,0,0,0,0,0,0,"6.79748055555556","7.09748055555556","16139","","GlcCer_NS(d22:2/16:0)+H","754.6197","592.5669","574.5563","556.5458","336.3261","318.3156","256.26352","306.3156","6.79748055555556","7.09748055555556","16139"
"","GlcCer_NS(d22:2/16:4)+H",0,0,0,0,0,0,0,0,"0.94527121212121","1.24527121212121","11789","","GlcCer_NS(d22:2/16:4)+H",0,0,0,0,0,0,0,0,"0.94527121212121","1.24527121212121","11789","","GlcCer_NS(d22:2/16:4)+H",0,0,0,0,0,0,0,0,"0.94527121212121","1.24527121212121","11789","","GlcCer_NS(d22:2/16:4)+H",0,0,0,0,0,0,0,0,"0.94527121212121","1.24527121212121","11789","","GlcCer_NS(d22:2/16:4)+H",0,0,0,0,0,0,0,0,"0.94527121212121","1.24527121212121","11789","","GlcCer_NS(d22:2/16:4)+H","746.55706","584.50426","566.49366","548.48316","336.3261","318.3156","248.20088","306.3156","0.94527121212121","1.24527121212121","11789"
"","GlcCer_NS(d22:2/17:1)+H",0,0,0,0,0,0,0,0,"8.579645","8.879645","7884","","GlcCer_NS(d22:2/17:1)+H",0,0,0,0,0,0,0,0,"8.579645","8.879645","7884","","GlcCer_NS(d22:2/17:1)+H",0,0,0,0,0,0,0,0,"8.579645","8.879645","7884","","GlcCer_NS(d22:2/17:1)+H",0,0,0,0,0,0,0,0,"8.579645","8.879645","7884","","GlcCer_NS(d22:2/17:1)+H",0,0,0,0,0,0,0,0,"8.579645","8.879645","7884","","GlcCer_NS(d22:2/17:1)+H","766.6197","604.5669","586.5563","568.5458","336.3261","318.3156","268.26352","306.3156","8.579645","8.879645","7884"
"","GlcCer_NS(d22:2/17:3)+H",0,0,0,0,0,0,0,0,"12.235","12.535","15843","","GlcCer_NS(d22:2/17:3)+H",0,0,0,0,0,0,0,0,"12.235","12.535","15843","","GlcCer_NS(d22:2/17:3)+H",0,0,0,0,0,0,0,0,"12.235","12.535","15843","","GlcCer_NS(d22:2/17:3)+H",0,0,0,0,0,0,0,0,"12.235","12.535","15843","","GlcCer_NS(d22:2/17:3)+H",0,0,0,0,0,0,0,0,"12.235","12.535","15843","","GlcCer_NS(d22:2/17:3)+H","762.58838","600.53558","582.52498","564.51448","336.3261","318.3156","264.2322","306.3156","12.235","12.535","15843"
"","GlcCer_NS(d22:2/18:0)+H",0,0,0,0,0,0,0,0,"8.83116388888889","9.13116388888889","2968","","GlcCer_NS(d22:2/18:0)+H",0,0,0,0,0,0,0,0,"8.83116388888889","9.13116388888889","2968","","GlcCer_NS(d22:2/18:0)+H",0,0,0,0,0,0,0,0,"8.83116388888889","9.13116388888889","2968","","GlcCer_NS(d22:2/18:0)+H",0,0,0,0,0,0,0,0,"8.83116388888889","9.13116388888889","2968","","GlcCer_NS(d22:2/18:0)+H",0,0,0,0,0,0,0,0,"8.83116388888889","9.13116388888889","2968","","GlcCer_NS(d22:2/18:0)+H","782.65102","620.59822","602.58762","584.57712","336.3261","318.3156","284.29484","306.3156","8.83116388888889","9.13116388888889","2968"
"","GlcCer_NS(d22:2/18:0)+H",0,0,0,0,0,0,0,0,"8.65445555555555","8.95445555555555","9666","","GlcCer_NS(d22:2/18:0)+H",0,0,0,0,0,0,0,0,"8.65445555555555","8.95445555555555","9666","","GlcCer_NS(d22:2/18:0)+H",0,0,0,0,0,0,0,0,"8.65445555555555","8.95445555555555","9666","","GlcCer_NS(d22:2/18:0)+H",0,0,0,0,0,0,0,0,"8.65445555555555","8.95445555555555","9666","","GlcCer_NS(d22:2/18:0)+H",0,0,0,0,0,0,0,0,"8.65445555555555","8.95445555555555","9666","","GlcCer_NS(d22:2/18:0)+H","782.65102","620.59822","602.58762","584.57712","336.3261","318.3156","284.29484","306.3156","8.65445555555555","8.95445555555555","9666"
"","GlcCer_NS(d22:2/18:0)+H",0,0,0,0,0,0,0,0,"9.52148787878788","9.82148787878788","11986","","GlcCer_NS(d22:2/18:0)+H",0,0,0,0,0,0,0,0,"9.52148787878788","9.82148787878788","11986","","GlcCer_NS(d22:2/18:0)+H",0,0,0,0,0,0,0,0,"9.52148787878788","9.82148787878788","11986","","GlcCer_NS(d22:2/18:0)+H",0,0,0,0,0,0,0,0,"9.52148787878788","9.82148787878788","11986","","GlcCer_NS(d22:2/18:0)+H",0,0,0,0,0,0,0,0,"9.52148787878788","9.82148787878788","11986","","GlcCer_NS(d22:2/18:0)+H","782.65102","620.59822","602.58762","584.57712","336.3261","318.3156","284.29484","306.3156","9.52148787878788","9.82148787878788","11986"
"","GlcCer_NS(d22:2/18:1)+H",0,0,0,0,0,0,0,0,"6.99380277777778","7.29380277777778","3274","","GlcCer_NS(d22:2/18:1)+H",0,0,0,0,0,0,0,0,"6.99380277777778","7.29380277777778","3274","","GlcCer_NS(d22:2/18:1)+H",0,0,0,0,0,0,0,0,"6.99380277777778","7.29380277777778","3274","","GlcCer_NS(d22:2/18:1)+H",0,0,0,0,0,0,0,0,"6.99380277777778","7.29380277777778","3274","","GlcCer_NS(d22:2/18:1)+H",0,0,0,0,0,0,0,0,"6.99380277777778","7.29380277777778","3274","","GlcCer_NS(d22:2/18:1)+H","780.63536","618.58256","600.57196","582.56146","336.3261","318.3156","282.27918","306.3156","6.99380277777778","7.29380277777778","3274"
"","GlcCer_NS(d22:2/18:1)+H",0,0,0,0,0,0,0,0,"6.99165555555556","7.29165555555556","9400","","GlcCer_NS(d22:2/18:1)+H",0,0,0,0,0,0,0,0,"6.99165555555556","7.29165555555556","9400","","GlcCer_NS(d22:2/18:1)+H",0,0,0,0,0,0,0,0,"6.99165555555556","7.29165555555556","9400","","GlcCer_NS(d22:2/18:1)+H",0,0,0,0,0,0,0,0,"6.99165555555556","7.29165555555556","9400","","GlcCer_NS(d22:2/18:1)+H",0,0,0,0,0,0,0,0,"6.99165555555556","7.29165555555556","9400","","GlcCer_NS(d22:2/18:1)+H","780.63536","618.58256","600.57196","582.56146","336.3261","318.3156","282.27918","306.3156","6.99165555555556","7.29165555555556","9400"
"","GlcCer_NS(d22:2/18:1)+H",0,0,0,0,0,0,0,0,"7.74566388888889","8.04566388888889","9988","","GlcCer_NS(d22:2/18:1)+H",0,0,0,0,0,0,0,0,"7.74566388888889","8.04566388888889","9988","","GlcCer_NS(d22:2/18:1)+H",0,0,0,0,0,0,0,0,"7.74566388888889","8.04566388888889","9988","","GlcCer_NS(d22:2/18:1)+H",0,0,0,0,0,0,0,0,"7.74566388888889","8.04566388888889","9988","","GlcCer_NS(d22:2/18:1)+H",0,0,0,0,0,0,0,0,"7.74566388888889","8.04566388888889","9988","","GlcCer_NS(d22:2/18:1)+H","780.63536","618.58256","600.57196","582.56146","336.3261","318.3156","282.27918","306.3156","7.74566388888889","8.04566388888889","9988"
"","GlcCer_NS(d22:2/18:1)+H",0,0,0,0,0,0,0,0,"8.26756666666667","8.56756666666667","10782","","GlcCer_NS(d22:2/18:1)+H",0,0,0,0,0,0,0,0,"8.26756666666667","8.56756666666667","10782","","GlcCer_NS(d22:2/18:1)+H",0,0,0,0,0,0,0,0,"8.26756666666667","8.56756666666667","10782","","GlcCer_NS(d22:2/18:1)+H",0,0,0,0,0,0,0,0,"8.26756666666667","8.56756666666667","10782","","GlcCer_NS(d22:2/18:1)+H",0,0,0,0,0,0,0,0,"8.26756666666667","8.56756666666667","10782","","GlcCer_NS(d22:2/18:1)+H","780.63536","618.58256","600.57196","582.56146","336.3261","318.3156","282.27918","306.3156","8.26756666666667","8.56756666666667","10782"
