"Confirmed fragments if intensity is above 1000 and number of scans is greater than or equal to 1","Plasmanyl-PC","[M+H]+","MH-PC","NL_sn1_ether","NL_sn1_59","NL_sn2_acyl","sn2_NL_H2O","LPC_T2_H","RCOO+58_T2","RCO_T2","PC_Head","RT_min","RT_max","Comment","RT at Max Intensity","Plasmanyl-PC","[M+H]+","MH-PC","NL_sn1_ether","NL_sn1_59","NL_sn2_acyl","sn2_NL_H2O","LPC_T2_H","RCOO+58_T2","RCO_T2","PC_Head","RT_min","RT_max","Comment","Number of Scans","Plasmanyl-PC","[M+H]+","MH-PC","NL_sn1_ether","NL_sn1_59","NL_sn2_acyl","sn2_NL_H2O","LPC_T2_H","RCOO+58_T2","RCO_T2","PC_Head","RT_min","RT_max","Comment","Max Intensity","Plasmanyl-PC","[M+H]+","MH-PC","NL_sn1_ether","NL_sn1_59","NL_sn2_acyl","sn2_NL_H2O","LPC_T2_H","RCOO+58_T2","RCO_T2","PC_Head","RT_min","RT_max","Comment","Average m/z","Plasmanyl-PC","[M+H]+","MH-PC","NL_sn1_ether","NL_sn1_59","NL_sn2_acyl","sn2_NL_H2O","LPC_T2_H","RCOO+58_T2","RCO_T2","PC_Head","RT_min","RT_max","Comment","Theoretical, Library Parent Hits","Plasmanyl-PC","[M+H]+","MH-PC","NL_sn1_ether","NL_sn1_59","NL_sn2_acyl","sn2_NL_H2O","LPC_T2_H","RCOO+58_T2","RCO_T2","PC_Head","RT_min","RT_max","Comment"
"","Plasmanyl-PC(O-20:1/18:2)+H",1,1,0,0,0,0,0,0,0,1,"8.51124583333333","8.81124583333333","490","","Plasmanyl-PC(O-20:1/18:2)+H",8.681438,8.681438,0,0,0,0,0,0,0,8.681438,"8.51124583333333","8.81124583333333","490","","Plasmanyl-PC(O-20:1/18:2)+H",2,1,0,0,0,0,0,0,0,2,"8.51124583333333","8.81124583333333","490","","Plasmanyl-PC(O-20:1/18:2)+H",592113.3,4127.36,0,0,0,0,0,0,0,4559305,"8.51124583333333","8.81124583333333","490","","Plasmanyl-PC(O-20:1/18:2)+H",798.63795,615.5729,0,0,0,0,0,0,0,184.07355,"8.51124583333333","8.81124583333333","490","","Plasmanyl-PC(O-20:1/18:2)+H","798.6371576","615.5711176","504.3449926","445.2714926","536.4075776","518.3970176","520.33979","337.27373","263.2375","184.07332","8.51124583333333","8.81124583333333","490"
"","Plasmanyl-PC(O-20:1/18:2)+H",0,0,0,0,0,0,0,0,0,0,"9.08602222222222","9.38602222222222","2295","","Plasmanyl-PC(O-20:1/18:2)+H",0,0,0,0,0,0,0,0,0,0,"9.08602222222222","9.38602222222222","2295","","Plasmanyl-PC(O-20:1/18:2)+H",0,0,0,0,0,0,0,0,0,0,"9.08602222222222","9.38602222222222","2295","","Plasmanyl-PC(O-20:1/18:2)+H",0,0,0,0,0,0,0,0,0,0,"9.08602222222222","9.38602222222222","2295","","Plasmanyl-PC(O-20:1/18:2)+H",0,0,0,0,0,0,0,0,0,0,"9.08602222222222","9.38602222222222","2295","","Plasmanyl-PC(O-20:1/18:2)+H","798.6371576","615.5711176","504.3449926","445.2714926","536.4075776","518.3970176","520.33979","337.27373","263.2375","184.07332","9.08602222222222","9.38602222222222","2295"
"","Plasmanyl-PC(O-20:1/18:3)+H",1,1,0,0,0,0,0,0,0,1,"8.0459625","8.3459625","96","","Plasmanyl-PC(O-20:1/18:3)+H",8.172438,8.172438,0,0,0,0,0,0,0,8.172438,"8.0459625","8.3459625","96","","Plasmanyl-PC(O-20:1/18:3)+H",2,2,0,0,0,0,0,0,0,2,"8.0459625","8.3459625","96","","Plasmanyl-PC(O-20:1/18:3)+H",2817405,15273.69,0,0,0,0,0,0,0,33681310,"8.0459625","8.3459625","96","","Plasmanyl-PC(O-20:1/18:3)+H",796.6213,613.55605,0,0,0,0,0,0,0,184.0733,"8.0459625","8.3459625","96","","Plasmanyl-PC(O-20:1/18:3)+H","796.6215576","613.5555176","502.3293926","443.2558926","536.4075776","518.3970176","518.32419","335.25813","261.2219","184.07332","8.0459625","8.3459625","96"
"","Plasmanyl-PC(O-20:1/18:3)+H",1,1,0,0,0,0,0,0,0,1,"7.71667083333333","8.01667083333333","250","","Plasmanyl-PC(O-20:1/18:3)+H",7.836845,7.836845,0,0,0,0,0,0,0,7.836845,"7.71667083333333","8.01667083333333","250","","Plasmanyl-PC(O-20:1/18:3)+H",2,2,0,0,0,0,0,0,0,2,"7.71667083333333","8.01667083333333","250","","Plasmanyl-PC(O-20:1/18:3)+H",875588.2,5177.882,0,0,0,0,0,0,0,7936750,"7.71667083333333","8.01667083333333","250","","Plasmanyl-PC(O-20:1/18:3)+H",796.62095,613.556,0,0,0,0,0,0,0,184.0735,"7.71667083333333","8.01667083333333","250","","Plasmanyl-PC(O-20:1/18:3)+H","796.6215576","613.5555176","502.3293926","443.2558926","536.4075776","518.3970176","518.32419","335.25813","261.2219","184.07332","7.71667083333333","8.01667083333333","250"
"","Plasmanyl-PC(O-20:1/18:3)+H",1,1,0,0,0,0,0,0,0,1,"7.43683472222222","7.73683472222222","9096","","Plasmanyl-PC(O-20:1/18:3)+H",7.58709,7.58709,0,0,0,0,0,0,0,7.58709,"7.43683472222222","7.73683472222222","9096","","Plasmanyl-PC(O-20:1/18:3)+H",1,1,0,0,0,0,0,0,0,1,"7.43683472222222","7.73683472222222","9096","","Plasmanyl-PC(O-20:1/18:3)+H",578576.3,4079.293,0,0,0,0,0,0,0,5304493,"7.43683472222222","7.73683472222222","9096","","Plasmanyl-PC(O-20:1/18:3)+H",796.6222,613.5563,0,0,0,0,0,0,0,184.0735,"7.43683472222222","7.73683472222222","9096","","Plasmanyl-PC(O-20:1/18:3)+H","796.6215576","613.5555176","502.3293926","443.2558926","536.4075776","518.3970176","518.32419","335.25813","261.2219","184.07332","7.43683472222222","7.73683472222222","9096"
"","Plasmanyl-PC(O-20:1/18:3)+H",0,0,0,0,0,0,0,0,0,0,"9.16933055555555","9.46933055555555","12837","","Plasmanyl-PC(O-20:1/18:3)+H",0,0,0,0,0,0,0,0,0,0,"9.16933055555555","9.46933055555555","12837","","Plasmanyl-PC(O-20:1/18:3)+H",0,0,0,0,0,0,0,0,0,0,"9.16933055555555","9.46933055555555","12837","","Plasmanyl-PC(O-20:1/18:3)+H",0,0,0,0,0,0,0,0,0,0,"9.16933055555555","9.46933055555555","12837","","Plasmanyl-PC(O-20:1/18:3)+H",0,0,0,0,0,0,0,0,0,0,"9.16933055555555","9.46933055555555","12837","","Plasmanyl-PC(O-20:1/18:3)+H","796.6215576","613.5555176","502.3293926","443.2558926","536.4075776","518.3970176","518.32419","335.25813","261.2219","184.07332","9.16933055555555","9.46933055555555","12837"
"","Plasmanyl-PC(O-20:1/18:4)+H",1,1,0,0,0,0,0,0,0,1,"6.92280138888889","7.22280138888889","66","","Plasmanyl-PC(O-20:1/18:4)+H",7.040406,7.040406,0,0,0,0,0,0,0,7.040406,"6.92280138888889","7.22280138888889","66","","Plasmanyl-PC(O-20:1/18:4)+H",2,2,0,0,0,0,0,0,0,2,"6.92280138888889","7.22280138888889","66","","Plasmanyl-PC(O-20:1/18:4)+H",3015261,14806.57,0,0,0,0,0,0,0,40413590,"6.92280138888889","7.22280138888889","66","","Plasmanyl-PC(O-20:1/18:4)+H",794.60575,611.53845,0,0,0,0,0,0,0,184.07325,"6.92280138888889","7.22280138888889","66","","Plasmanyl-PC(O-20:1/18:4)+H","794.6058576","611.5398176","500.3136926","441.2401926","536.4075776","518.3970176","516.30849","333.24243","259.2062","184.07332","6.92280138888889","7.22280138888889","66"
"","Plasmanyl-PC(O-20:1/18:4)+H",1,0,0,0,0,0,0,0,0,1,"7.84343888888889","8.14343888888889","163","","Plasmanyl-PC(O-20:1/18:4)+H",8.053236,0,0,0,0,0,0,0,0,8.053236,"7.84343888888889","8.14343888888889","163","","Plasmanyl-PC(O-20:1/18:4)+H",2,0,0,0,0,0,0,0,0,2,"7.84343888888889","8.14343888888889","163","","Plasmanyl-PC(O-20:1/18:4)+H",1154727,0,0,0,0,0,0,0,0,10001080,"7.84343888888889","8.14343888888889","163","","Plasmanyl-PC(O-20:1/18:4)+H",794.60645,0,0,0,0,0,0,0,0,184.0735,"7.84343888888889","8.14343888888889","163","","Plasmanyl-PC(O-20:1/18:4)+H","794.6058576","611.5398176","500.3136926","441.2401926","536.4075776","518.3970176","516.30849","333.24243","259.2062","184.07332","7.84343888888889","8.14343888888889","163"
"","Plasmanyl-PC(O-20:1/18:4)+H",1,1,0,0,0,0,0,0,0,1,"7.49951805555555","7.79951805555555","430","","Plasmanyl-PC(O-20:1/18:4)+H",7.642763,7.642763,0,0,0,0,0,0,0,7.642763,"7.49951805555555","7.79951805555555","430","","Plasmanyl-PC(O-20:1/18:4)+H",1,1,0,0,0,0,0,0,0,1,"7.49951805555555","7.79951805555555","430","","Plasmanyl-PC(O-20:1/18:4)+H",654394.4,1200.61,0,0,0,0,0,0,0,5823134,"7.49951805555555","7.79951805555555","430","","Plasmanyl-PC(O-20:1/18:4)+H",794.6068,611.5414,0,0,0,0,0,0,0,184.0736,"7.49951805555555","7.79951805555555","430","","Plasmanyl-PC(O-20:1/18:4)+H","794.6058576","611.5398176","500.3136926","441.2401926","536.4075776","518.3970176","516.30849","333.24243","259.2062","184.07332","7.49951805555555","7.79951805555555","430"
"","Plasmanyl-PC(O-20:1/18:4)+H",0,0,0,0,0,0,0,0,0,0,"8.23639861111111","8.53639861111111","1196","","Plasmanyl-PC(O-20:1/18:4)+H",0,0,0,0,0,0,0,0,0,0,"8.23639861111111","8.53639861111111","1196","","Plasmanyl-PC(O-20:1/18:4)+H",0,0,0,0,0,0,0,0,0,0,"8.23639861111111","8.53639861111111","1196","","Plasmanyl-PC(O-20:1/18:4)+H",0,0,0,0,0,0,0,0,0,0,"8.23639861111111","8.53639861111111","1196","","Plasmanyl-PC(O-20:1/18:4)+H",0,0,0,0,0,0,0,0,0,0,"8.23639861111111","8.53639861111111","1196","","Plasmanyl-PC(O-20:1/18:4)+H","794.6058576","611.5398176","500.3136926","441.2401926","536.4075776","518.3970176","516.30849","333.24243","259.2062","184.07332","8.23639861111111","8.53639861111111","1196"
"","Plasmanyl-PC(O-20:1/20:0)+H",0,0,0,0,0,0,0,0,0,0,"10.4422966666667","10.7422966666667","14591","","Plasmanyl-PC(O-20:1/20:0)+H",0,0,0,0,0,0,0,0,0,0,"10.4422966666667","10.7422966666667","14591","","Plasmanyl-PC(O-20:1/20:0)+H",0,0,0,0,0,0,0,0,0,0,"10.4422966666667","10.7422966666667","14591","","Plasmanyl-PC(O-20:1/20:0)+H",0,0,0,0,0,0,0,0,0,0,"10.4422966666667","10.7422966666667","14591","","Plasmanyl-PC(O-20:1/20:0)+H",0,0,0,0,0,0,0,0,0,0,"10.4422966666667","10.7422966666667","14591","","Plasmanyl-PC(O-20:1/20:0)+H","830.6997576","647.6337176","536.4075926","477.3340926","536.4075776","518.3970176","552.40239","369.33633","295.3001","184.07332","10.4422966666667","10.7422966666667","14591"
"","Plasmanyl-PC(O-20:1/20:1)+H",1,0,0,0,0,0,0,0,0,1,"10.24105","10.54105","1867","","Plasmanyl-PC(O-20:1/20:1)+H",10.43641,0,0,0,0,0,0,0,0,10.43641,"10.24105","10.54105","1867","","Plasmanyl-PC(O-20:1/20:1)+H",1,0,0,0,0,0,0,0,0,1,"10.24105","10.54105","1867","","Plasmanyl-PC(O-20:1/20:1)+H",56058.73,0,0,0,0,0,0,0,0,543065.3,"10.24105","10.54105","1867","","Plasmanyl-PC(O-20:1/20:1)+H",828.6855,0,0,0,0,0,0,0,0,184.0738,"10.24105","10.54105","1867","","Plasmanyl-PC(O-20:1/20:1)+H","828.6841576","645.6181176","534.3919926","475.3184926","536.4075776","518.3970176","550.38679","367.32073","293.2845","184.07332","10.24105","10.54105","1867"
"","Plasmanyl-PC(O-20:1/20:1)+H",0,0,0,0,0,0,0,0,0,0,"9.21344166666667","9.51344166666667","9453","","Plasmanyl-PC(O-20:1/20:1)+H",0,0,0,0,0,0,0,0,0,0,"9.21344166666667","9.51344166666667","9453","","Plasmanyl-PC(O-20:1/20:1)+H",0,0,0,0,0,0,0,0,0,0,"9.21344166666667","9.51344166666667","9453","","Plasmanyl-PC(O-20:1/20:1)+H",0,0,0,0,0,0,0,0,0,0,"9.21344166666667","9.51344166666667","9453","","Plasmanyl-PC(O-20:1/20:1)+H",0,0,0,0,0,0,0,0,0,0,"9.21344166666667","9.51344166666667","9453","","Plasmanyl-PC(O-20:1/20:1)+H","828.6841576","645.6181176","534.3919926","475.3184926","536.4075776","518.3970176","550.38679","367.32073","293.2845","184.07332","9.21344166666667","9.51344166666667","9453"
"","Plasmanyl-PC(O-20:1/20:1)+H",0,0,0,0,0,0,0,0,0,0,"10.6849651515152","10.9849651515152","14812","","Plasmanyl-PC(O-20:1/20:1)+H",0,0,0,0,0,0,0,0,0,0,"10.6849651515152","10.9849651515152","14812","","Plasmanyl-PC(O-20:1/20:1)+H",0,0,0,0,0,0,0,0,0,0,"10.6849651515152","10.9849651515152","14812","","Plasmanyl-PC(O-20:1/20:1)+H",0,0,0,0,0,0,0,0,0,0,"10.6849651515152","10.9849651515152","14812","","Plasmanyl-PC(O-20:1/20:1)+H",0,0,0,0,0,0,0,0,0,0,"10.6849651515152","10.9849651515152","14812","","Plasmanyl-PC(O-20:1/20:1)+H","828.6841576","645.6181176","534.3919926","475.3184926","536.4075776","518.3970176","550.38679","367.32073","293.2845","184.07332","10.6849651515152","10.9849651515152","14812"
"","Plasmanyl-PC(O-20:1/20:2)+H",1,0,0,0,0,0,0,0,0,1,"9.51529583333333","9.81529583333333","1216","","Plasmanyl-PC(O-20:1/20:2)+H",9.685922,0,0,0,0,0,0,0,0,9.685922,"9.51529583333333","9.81529583333333","1216","","Plasmanyl-PC(O-20:1/20:2)+H",1,0,0,0,0,0,0,0,0,1,"9.51529583333333","9.81529583333333","1216","","Plasmanyl-PC(O-20:1/20:2)+H",124897.3,0,0,0,0,0,0,0,0,1023459,"9.51529583333333","9.81529583333333","1216","","Plasmanyl-PC(O-20:1/20:2)+H",826.6697,0,0,0,0,0,0,0,0,184.0737,"9.51529583333333","9.81529583333333","1216","","Plasmanyl-PC(O-20:1/20:2)+H","826.6684576","643.6024176","532.3762926","473.3027926","536.4075776","518.3970176","548.37109","365.30503","291.2688","184.07332","9.51529583333333","9.81529583333333","1216"
"","Plasmanyl-PC(O-20:1/20:2)+H",0,0,0,0,0,0,0,0,0,0,"10.06605","10.36605","12973","","Plasmanyl-PC(O-20:1/20:2)+H",0,0,0,0,0,0,0,0,0,0,"10.06605","10.36605","12973","","Plasmanyl-PC(O-20:1/20:2)+H",0,0,0,0,0,0,0,0,0,0,"10.06605","10.36605","12973","","Plasmanyl-PC(O-20:1/20:2)+H",0,0,0,0,0,0,0,0,0,0,"10.06605","10.36605","12973","","Plasmanyl-PC(O-20:1/20:2)+H",0,0,0,0,0,0,0,0,0,0,"10.06605","10.36605","12973","","Plasmanyl-PC(O-20:1/20:2)+H","826.6684576","643.6024176","532.3762926","473.3027926","536.4075776","518.3970176","548.37109","365.30503","291.2688","184.07332","10.06605","10.36605","12973"
"","Plasmanyl-PC(O-20:1/20:3)+H",1,1,0,0,0,0,0,0,0,1,"9.09670833333333","9.39670833333333","339","","Plasmanyl-PC(O-20:1/20:3)+H",9.319959,9.319959,0,0,0,0,0,0,0,9.319959,"9.09670833333333","9.39670833333333","339","","Plasmanyl-PC(O-20:1/20:3)+H",1,1,0,0,0,0,0,0,0,1,"9.09670833333333","9.39670833333333","339","","Plasmanyl-PC(O-20:1/20:3)+H",259944.7,1059.198,0,0,0,0,0,0,0,2145590,"9.09670833333333","9.39670833333333","339","","Plasmanyl-PC(O-20:1/20:3)+H",824.6534,641.5884,0,0,0,0,0,0,0,184.0735,"9.09670833333333","9.39670833333333","339","","Plasmanyl-PC(O-20:1/20:3)+H","824.6528576","641.5868176","530.3606926","471.2871926","536.4075776","518.3970176","546.35549","363.28943","289.2532","184.07332","9.09670833333333","9.39670833333333","339"
"","Plasmanyl-PC(O-20:1/20:3)+H",1,1,0,0,0,0,0,0,0,1,"8.81057361111111","9.11057361111111","768","","Plasmanyl-PC(O-20:1/20:3)+H",8.94541,8.94541,0,0,0,0,0,0,0,8.94541,"8.81057361111111","9.11057361111111","768","","Plasmanyl-PC(O-20:1/20:3)+H",1,1,0,0,0,0,0,0,0,1,"8.81057361111111","9.11057361111111","768","","Plasmanyl-PC(O-20:1/20:3)+H",249278.2,1222.855,0,0,0,0,0,0,0,2064223,"8.81057361111111","9.11057361111111","768","","Plasmanyl-PC(O-20:1/20:3)+H",824.6548,641.5889,0,0,0,0,0,0,0,184.0738,"8.81057361111111","9.11057361111111","768","","Plasmanyl-PC(O-20:1/20:3)+H","824.6528576","641.5868176","530.3606926","471.2871926","536.4075776","518.3970176","546.35549","363.28943","289.2532","184.07332","8.81057361111111","9.11057361111111","768"
"","Plasmanyl-PC(O-20:1/20:3)+H",0,0,0,0,0,0,0,0,0,0,"8.32856666666667","8.62856666666667","969","","Plasmanyl-PC(O-20:1/20:3)+H",0,0,0,0,0,0,0,0,0,0,"8.32856666666667","8.62856666666667","969","","Plasmanyl-PC(O-20:1/20:3)+H",0,0,0,0,0,0,0,0,0,0,"8.32856666666667","8.62856666666667","969","","Plasmanyl-PC(O-20:1/20:3)+H",0,0,0,0,0,0,0,0,0,0,"8.32856666666667","8.62856666666667","969","","Plasmanyl-PC(O-20:1/20:3)+H",0,0,0,0,0,0,0,0,0,0,"8.32856666666667","8.62856666666667","969","","Plasmanyl-PC(O-20:1/20:3)+H","824.6528576","641.5868176","530.3606926","471.2871926","536.4075776","518.3970176","546.35549","363.28943","289.2532","184.07332","8.32856666666667","8.62856666666667","969"
"","Plasmanyl-PC(O-20:1/20:4)+H",1,1,0,0,1,1,0,0,0,1,"8.01593055555555","8.31593055555555","251","","Plasmanyl-PC(O-20:1/20:4)+H",8.156729,8.156729,0,0,8.156729,8.156729,0,0,0,8.156729,"8.01593055555555","8.31593055555555","251","","Plasmanyl-PC(O-20:1/20:4)+H",2,1,0,0,2,1,0,0,0,2,"8.01593055555555","8.31593055555555","251","","Plasmanyl-PC(O-20:1/20:4)+H",944215.7,5567.077,0,0,20010.39,1487.404,0,0,0,9060968,"8.01593055555555","8.31593055555555","251","","Plasmanyl-PC(O-20:1/20:4)+H",822.63715,639.5726,0,0,536.4079,518.3992,0,0,0,184.0734,"8.01593055555555","8.31593055555555","251","","Plasmanyl-PC(O-20:1/20:4)+H","822.6371576","639.5711176","528.3449926","469.2714926","536.4075776","518.3970176","544.33979","361.27373","287.2375","184.07332","8.01593055555555","8.31593055555555","251"
"","Plasmanyl-PC(O-20:1/20:4)+H",1,0,0,0,0,0,0,0,0,1,"8.62032777777778","8.92032777777778","1008","","Plasmanyl-PC(O-20:1/20:4)+H",8.795382,0,0,0,0,0,0,0,0,8.795382,"8.62032777777778","8.92032777777778","1008","","Plasmanyl-PC(O-20:1/20:4)+H",2,0,0,0,0,0,0,0,0,2,"8.62032777777778","8.92032777777778","1008","","Plasmanyl-PC(O-20:1/20:4)+H",163920.4,0,0,0,0,0,0,0,0,1292393,"8.62032777777778","8.92032777777778","1008","","Plasmanyl-PC(O-20:1/20:4)+H",822.63785,0,0,0,0,0,0,0,0,184.07355,"8.62032777777778","8.92032777777778","1008","","Plasmanyl-PC(O-20:1/20:4)+H","822.6371576","639.5711176","528.3449926","469.2714926","536.4075776","518.3970176","544.33979","361.27373","287.2375","184.07332","8.62032777777778","8.92032777777778","1008"
"","Plasmanyl-PC(O-20:1/20:4)+H",0,0,0,0,0,0,0,0,0,0,"7.52684027777778","7.82684027777778","2692","","Plasmanyl-PC(O-20:1/20:4)+H",0,0,0,0,0,0,0,0,0,0,"7.52684027777778","7.82684027777778","2692","","Plasmanyl-PC(O-20:1/20:4)+H",0,0,0,0,0,0,0,0,0,0,"7.52684027777778","7.82684027777778","2692","","Plasmanyl-PC(O-20:1/20:4)+H",0,0,0,0,0,0,0,0,0,0,"7.52684027777778","7.82684027777778","2692","","Plasmanyl-PC(O-20:1/20:4)+H",0,0,0,0,0,0,0,0,0,0,"7.52684027777778","7.82684027777778","2692","","Plasmanyl-PC(O-20:1/20:4)+H","822.6371576","639.5711176","528.3449926","469.2714926","536.4075776","518.3970176","544.33979","361.27373","287.2375","184.07332","7.52684027777778","7.82684027777778","2692"
"","Plasmanyl-PC(O-20:1/20:4)+H",1,0,0,0,0,0,0,0,0,1,"8.44821111111111","8.74821111111111","15912","","Plasmanyl-PC(O-20:1/20:4)+H",8.635628,0,0,0,0,0,0,0,0,8.635628,"8.44821111111111","8.74821111111111","15912","","Plasmanyl-PC(O-20:1/20:4)+H",1,0,0,0,0,0,0,0,0,1,"8.44821111111111","8.74821111111111","15912","","Plasmanyl-PC(O-20:1/20:4)+H",139926.9,0,0,0,0,0,0,0,0,1173138,"8.44821111111111","8.74821111111111","15912","","Plasmanyl-PC(O-20:1/20:4)+H",822.6382,0,0,0,0,0,0,0,0,184.0736,"8.44821111111111","8.74821111111111","15912","","Plasmanyl-PC(O-20:1/20:4)+H","822.6371576","639.5711176","528.3449926","469.2714926","536.4075776","518.3970176","544.33979","361.27373","287.2375","184.07332","8.44821111111111","8.74821111111111","15912"
"","Plasmanyl-PC(O-20:1/20:5)+H",1,1,0,0,0,0,0,0,0,1,"7.04958888888889","7.34958888888889","350","","Plasmanyl-PC(O-20:1/20:5)+H",7.240901,7.240901,0,0,0,0,7.076799,0,0,7.240901,"7.04958888888889","7.34958888888889","350","","Plasmanyl-PC(O-20:1/20:5)+H",2,2,0,0,0,0,1,0,0,2,"7.04958888888889","7.34958888888889","350","","Plasmanyl-PC(O-20:1/20:5)+H",573556.3,3934.413,0,0,0,0,734.6631,0,0,5458812,"7.04958888888889","7.34958888888889","350","","Plasmanyl-PC(O-20:1/20:5)+H",820.62215,637.55675,0,0,0,0,542.3226,0,0,184.07355,"7.04958888888889","7.34958888888889","350","","Plasmanyl-PC(O-20:1/20:5)+H","820.6215576","637.5555176","526.3293926","467.2558926","536.4075776","518.3970176","542.32419","359.25813","285.2219","184.07332","7.04958888888889","7.34958888888889","350"
"","Plasmanyl-PC(O-20:1/20:5)+H",1,1,1,0,0,0,0,0,0,1,"7.70598472222222","8.00598472222222","362","","Plasmanyl-PC(O-20:1/20:5)+H",7.831657,7.831657,8.00209,0,0,0,0,0,0,7.831657,"7.70598472222222","8.00598472222222","362","","Plasmanyl-PC(O-20:1/20:5)+H",2,1,1,0,0,0,0,0,0,2,"7.70598472222222","8.00598472222222","362","","Plasmanyl-PC(O-20:1/20:5)+H",529630.8,4065.624,12612.69,0,0,0,0,0,0,4983184,"7.70598472222222","8.00598472222222","362","","Plasmanyl-PC(O-20:1/20:5)+H",820.6222,637.556,526.3297,0,0,0,0,0,0,184.0735,"7.70598472222222","8.00598472222222","362","","Plasmanyl-PC(O-20:1/20:5)+H","820.6215576","637.5555176","526.3293926","467.2558926","536.4075776","518.3970176","542.32419","359.25813","285.2219","184.07332","7.70598472222222","8.00598472222222","362"
"","Plasmanyl-PC(O-20:1/20:5)+H",0,0,0,0,0,0,0,0,0,0,"8.26246805555556","8.56246805555556","1580","","Plasmanyl-PC(O-20:1/20:5)+H",0,0,0,0,0,0,0,0,0,0,"8.26246805555556","8.56246805555556","1580","","Plasmanyl-PC(O-20:1/20:5)+H",0,0,0,0,0,0,0,0,0,0,"8.26246805555556","8.56246805555556","1580","","Plasmanyl-PC(O-20:1/20:5)+H",0,0,0,0,0,0,0,0,0,0,"8.26246805555556","8.56246805555556","1580","","Plasmanyl-PC(O-20:1/20:5)+H",0,0,0,0,0,0,0,0,0,0,"8.26246805555556","8.56246805555556","1580","","Plasmanyl-PC(O-20:1/20:5)+H","820.6215576","637.5555176","526.3293926","467.2558926","536.4075776","518.3970176","542.32419","359.25813","285.2219","184.07332","8.26246805555556","8.56246805555556","1580"
"","Plasmanyl-PC(O-20:1/20:5)+H",0,0,0,0,0,0,0,0,0,0,"8.92593611111111","9.22593611111111","12247","","Plasmanyl-PC(O-20:1/20:5)+H",0,0,0,0,0,0,0,0,0,0,"8.92593611111111","9.22593611111111","12247","","Plasmanyl-PC(O-20:1/20:5)+H",0,0,0,0,0,0,0,0,0,0,"8.92593611111111","9.22593611111111","12247","","Plasmanyl-PC(O-20:1/20:5)+H",0,0,0,0,0,0,0,0,0,0,"8.92593611111111","9.22593611111111","12247","","Plasmanyl-PC(O-20:1/20:5)+H",0,0,0,0,0,0,0,0,0,0,"8.92593611111111","9.22593611111111","12247","","Plasmanyl-PC(O-20:1/20:5)+H","820.6215576","637.5555176","526.3293926","467.2558926","536.4075776","518.3970176","542.32419","359.25813","285.2219","184.07332","8.92593611111111","9.22593611111111","12247"
"","Plasmanyl-PC(O-20:1/20:5)+H",0,0,0,0,0,0,0,0,0,0,"8.62192291666666","8.92192291666666","14391","","Plasmanyl-PC(O-20:1/20:5)+H",0,0,0,0,0,0,0,0,0,0,"8.62192291666666","8.92192291666666","14391","","Plasmanyl-PC(O-20:1/20:5)+H",0,0,0,0,0,0,0,0,0,0,"8.62192291666666","8.92192291666666","14391","","Plasmanyl-PC(O-20:1/20:5)+H",0,0,0,0,0,0,0,0,0,0,"8.62192291666666","8.92192291666666","14391","","Plasmanyl-PC(O-20:1/20:5)+H",0,0,0,0,0,0,0,0,0,0,"8.62192291666666","8.92192291666666","14391","","Plasmanyl-PC(O-20:1/20:5)+H","820.6215576","637.5555176","526.3293926","467.2558926","536.4075776","518.3970176","542.32419","359.25813","285.2219","184.07332","8.62192291666666","8.92192291666666","14391"
"","Plasmanyl-PC(O-20:1/22:1)+H",0,0,0,0,0,0,0,0,0,0,"10.8621638888889","11.1621638888889","2132","","Plasmanyl-PC(O-20:1/22:1)+H",0,0,0,0,0,0,0,0,0,0,"10.8621638888889","11.1621638888889","2132","","Plasmanyl-PC(O-20:1/22:1)+H",0,0,0,0,0,0,0,0,0,0,"10.8621638888889","11.1621638888889","2132","","Plasmanyl-PC(O-20:1/22:1)+H",0,0,0,0,0,0,0,0,0,0,"10.8621638888889","11.1621638888889","2132","","Plasmanyl-PC(O-20:1/22:1)+H",0,0,0,0,0,0,0,0,0,0,"10.8621638888889","11.1621638888889","2132","","Plasmanyl-PC(O-20:1/22:1)+H","856.7154576","673.6494176","562.4232926","503.3497926","536.4075776","518.3970176","578.41809","395.35203","321.3158","184.07332","10.8621638888889","11.1621638888889","2132"
"","Plasmanyl-PC(O-20:1/22:2)+H",0,0,0,0,0,0,0,0,0,0,"10.4325819444444","10.7325819444444","1888","","Plasmanyl-PC(O-20:1/22:2)+H",0,0,0,0,0,0,0,0,0,0,"10.4325819444444","10.7325819444444","1888","","Plasmanyl-PC(O-20:1/22:2)+H",0,0,0,0,0,0,0,0,0,0,"10.4325819444444","10.7325819444444","1888","","Plasmanyl-PC(O-20:1/22:2)+H",0,0,0,0,0,0,0,0,0,0,"10.4325819444444","10.7325819444444","1888","","Plasmanyl-PC(O-20:1/22:2)+H",0,0,0,0,0,0,0,0,0,0,"10.4325819444444","10.7325819444444","1888","","Plasmanyl-PC(O-20:1/22:2)+H","854.6997576","671.6337176","560.4075926","501.3340926","536.4075776","518.3970176","576.40239","393.33633","319.3001","184.07332","10.4325819444444","10.7325819444444","1888"
