"Confirmed fragments if intensity is above 1000 and number of scans is greater than or equal to 1","GlcADG","[M+NH4]+","[M-C6H9O6-NH4+H+H]+","[DAG-H20]","sn1 loss","sn2 loss","RT_min","RT_max","Comment","RT at Max Intensity","GlcADG","[M+NH4]+","[M-C6H9O6-NH4+H+H]+","[DAG-H20]","sn1 loss","sn2 loss","RT_min","RT_max","Comment","Number of Scans","GlcADG","[M+NH4]+","[M-C6H9O6-NH4+H+H]+","[DAG-H20]","sn1 loss","sn2 loss","RT_min","RT_max","Comment","Max Intensity","GlcADG","[M+NH4]+","[M-C6H9O6-NH4+H+H]+","[DAG-H20]","sn1 loss","sn2 loss","RT_min","RT_max","Comment","Average m/z","GlcADG","[M+NH4]+","[M-C6H9O6-NH4+H+H]+","[DAG-H20]","sn1 loss","sn2 loss","RT_min","RT_max","Comment","Theoretical, Library Parent Hits","GlcADG","[M+NH4]+","[M-C6H9O6-NH4+H+H]+","[DAG-H20]","sn1 loss","sn2 loss","RT_min","RT_max","Comment"
"","GlcADG(12:0_24:0)+NH4",0,0,0,0,0,"7.26433611111111","7.56433611111111","15984","","GlcADG(12:0_24:0)+NH4",0,0,0,0,0,"7.26433611111111","7.56433611111111","15984","","GlcADG(12:0_24:0)+NH4",0,0,0,0,0,"7.26433611111111","7.56433611111111","15984","","GlcADG(12:0_24:0)+NH4",0,0,0,0,0,"7.26433611111111","7.56433611111111","15984","","GlcADG(12:0_24:0)+NH4",0,0,0,0,0,"7.26433611111111","7.56433611111111","15984","","GlcADG(12:0_24:0)+NH4","818.63574","625.5771","607.56654","425.39957","257.21189","7.26433611111111","7.56433611111111","15984"
"","GlcADG(12:0_24:1)+NH4",0,0,0,0,0,"6.54292777777778","6.84292777777778","3955","","GlcADG(12:0_24:1)+NH4",0,0,0,0,0,"6.54292777777778","6.84292777777778","3955","","GlcADG(12:0_24:1)+NH4",0,0,0,0,0,"6.54292777777778","6.84292777777778","3955","","GlcADG(12:0_24:1)+NH4",0,0,0,0,0,"6.54292777777778","6.84292777777778","3955","","GlcADG(12:0_24:1)+NH4",0,0,0,0,0,"6.54292777777778","6.84292777777778","3955","","GlcADG(12:0_24:1)+NH4","816.62009","623.56145","605.55089","423.38392","257.21188","6.54292777777778","6.84292777777778","3955"
"","GlcADG(12:0_24:4)+NH4",0,0,0,0,0,"5.5424375","5.8424375","4960","","GlcADG(12:0_24:4)+NH4",0,0,0,0,0,"5.5424375","5.8424375","4960","","GlcADG(12:0_24:4)+NH4",0,0,0,0,0,"5.5424375","5.8424375","4960","","GlcADG(12:0_24:4)+NH4",0,0,0,0,0,"5.5424375","5.8424375","4960","","GlcADG(12:0_24:4)+NH4",0,0,0,0,0,"5.5424375","5.8424375","4960","","GlcADG(12:0_24:4)+NH4","810.57314","617.5145","599.50394","417.33697","257.21185","5.5424375","5.8424375","4960"
"","GlcADG(12:0_26:0)+NH4",0,0,0,0,0,"8.47665555555556","8.77665555555556","2661","","GlcADG(12:0_26:0)+NH4",0,0,0,0,0,"8.47665555555556","8.77665555555556","2661","","GlcADG(12:0_26:0)+NH4",0,0,0,0,0,"8.47665555555556","8.77665555555556","2661","","GlcADG(12:0_26:0)+NH4",0,0,0,0,0,"8.47665555555556","8.77665555555556","2661","","GlcADG(12:0_26:0)+NH4",0,0,0,0,0,"8.47665555555556","8.77665555555556","2661","","GlcADG(12:0_26:0)+NH4","846.66704","653.6084","635.59784","453.43087","257.21191","8.47665555555556","8.77665555555556","2661"
"","GlcADG(12:0_26:1)+NH4",0,0,0,0,0,"7.68953472222222","7.98953472222222","2487","","GlcADG(12:0_26:1)+NH4",0,0,0,0,0,"7.68953472222222","7.98953472222222","2487","","GlcADG(12:0_26:1)+NH4",0,0,0,0,0,"7.68953472222222","7.98953472222222","2487","","GlcADG(12:0_26:1)+NH4",0,0,0,0,0,"7.68953472222222","7.98953472222222","2487","","GlcADG(12:0_26:1)+NH4",0,0,0,0,0,"7.68953472222222","7.98953472222222","2487","","GlcADG(12:0_26:1)+NH4","844.65139","651.59275","633.58219","451.41522","257.2119","7.68953472222222","7.98953472222222","2487"
"","GlcADG(12:0_26:2)+NH4",0,0,0,0,0,"6.74795","7.04795","3141","","GlcADG(12:0_26:2)+NH4",0,0,0,0,0,"6.74795","7.04795","3141","","GlcADG(12:0_26:2)+NH4",0,0,0,0,0,"6.74795","7.04795","3141","","GlcADG(12:0_26:2)+NH4",0,0,0,0,0,"6.74795","7.04795","3141","","GlcADG(12:0_26:2)+NH4",0,0,0,0,0,"6.74795","7.04795","3141","","GlcADG(12:0_26:2)+NH4","842.63574","649.5771","631.56654","449.39957","257.21189","6.74795","7.04795","3141"
"","GlcADG(12:0_26:2)+NH4",0,0,0,0,0,"6.71874696969697","7.01874696969697","11444","","GlcADG(12:0_26:2)+NH4",0,0,0,0,0,"6.71874696969697","7.01874696969697","11444","","GlcADG(12:0_26:2)+NH4",0,0,0,0,0,"6.71874696969697","7.01874696969697","11444","","GlcADG(12:0_26:2)+NH4",0,0,0,0,0,"6.71874696969697","7.01874696969697","11444","","GlcADG(12:0_26:2)+NH4",0,0,0,0,0,"6.71874696969697","7.01874696969697","11444","","GlcADG(12:0_26:2)+NH4","842.63574","649.5771","631.56654","449.39957","257.21189","6.71874696969697","7.01874696969697","11444"
"","GlcADG(13:0_13:0)+NH4",0,0,0,0,0,"0.578043055555556","0.878043055555556","1483","","GlcADG(13:0_13:0)+NH4",0,0,0,0,0,"0.578043055555556","0.878043055555556","1483","","GlcADG(13:0_13:0)+NH4",0,0,0,0,0,"0.578043055555556","0.878043055555556","1483","","GlcADG(13:0_13:0)+NH4",0,0,0,0,0,"0.578043055555556","0.878043055555556","1483","","GlcADG(13:0_13:0)+NH4",0,0,0,0,0,"0.578043055555556","0.878043055555556","1483","","GlcADG(13:0_13:0)+NH4","678.47924","485.4206","467.41004","271.22743","271.22743","0.578043055555556","0.878043055555556","1483"
"","GlcADG(13:0_13:0)+NH4",0,0,0,0,0,"15.1180833333333","15.4180833333333","8759","","GlcADG(13:0_13:0)+NH4",0,0,0,0,0,"15.1180833333333","15.4180833333333","8759","","GlcADG(13:0_13:0)+NH4",0,0,0,0,0,"15.1180833333333","15.4180833333333","8759","","GlcADG(13:0_13:0)+NH4",0,0,0,0,0,"15.1180833333333","15.4180833333333","8759","","GlcADG(13:0_13:0)+NH4",0,0,0,0,0,"15.1180833333333","15.4180833333333","8759","","GlcADG(13:0_13:0)+NH4","678.47924","485.4206","467.41004","271.22743","271.22743","15.1180833333333","15.4180833333333","8759"
"","GlcADG(13:0_13:0)+NH4",0,0,0,0,0,"8.17720416666667","8.47720416666667","13856","","GlcADG(13:0_13:0)+NH4",0,0,0,0,0,"8.17720416666667","8.47720416666667","13856","","GlcADG(13:0_13:0)+NH4",0,0,0,0,0,"8.17720416666667","8.47720416666667","13856","","GlcADG(13:0_13:0)+NH4",0,0,0,0,0,"8.17720416666667","8.47720416666667","13856","","GlcADG(13:0_13:0)+NH4",0,0,0,0,0,"8.17720416666667","8.47720416666667","13856","","GlcADG(13:0_13:0)+NH4","678.47924","485.4206","467.41004","271.22743","271.22743","8.17720416666667","8.47720416666667","13856"
"","GlcADG(13:0_13:0)+NH4",0,0,0,0,0,"15.1499930555556","15.4499930555556","15841","","GlcADG(13:0_13:0)+NH4",0,0,0,0,0,"15.1499930555556","15.4499930555556","15841","","GlcADG(13:0_13:0)+NH4",0,0,0,0,0,"15.1499930555556","15.4499930555556","15841","","GlcADG(13:0_13:0)+NH4",0,0,0,0,0,"15.1499930555556","15.4499930555556","15841","","GlcADG(13:0_13:0)+NH4",0,0,0,0,0,"15.1499930555556","15.4499930555556","15841","","GlcADG(13:0_13:0)+NH4","678.47924","485.4206","467.41004","271.22743","271.22743","15.1499930555556","15.4499930555556","15841"
"","GlcADG(13:0_13:0)+NH4",0,0,0,0,0,"15.5379930555556","15.8379930555556","15850","","GlcADG(13:0_13:0)+NH4",15.7922,0,0,0,0,"15.5379930555556","15.8379930555556","15850","","GlcADG(13:0_13:0)+NH4",1,0,0,0,0,"15.5379930555556","15.8379930555556","15850","","GlcADG(13:0_13:0)+NH4",956.5961,0,0,0,0,"15.5379930555556","15.8379930555556","15850","","GlcADG(13:0_13:0)+NH4",678.4808,0,0,0,0,"15.5379930555556","15.8379930555556","15850","","GlcADG(13:0_13:0)+NH4","678.47924","485.4206","467.41004","271.22743","271.22743","15.5379930555556","15.8379930555556","15850"
"","GlcADG(13:0_22:1)+NH4",0,0,0,0,0,"5.75924583333333","6.05924583333333","6338","","GlcADG(13:0_22:1)+NH4",0,0,0,0,0,"5.75924583333333","6.05924583333333","6338","","GlcADG(13:0_22:1)+NH4",0,0,0,0,0,"5.75924583333333","6.05924583333333","6338","","GlcADG(13:0_22:1)+NH4",0,0,0,0,0,"5.75924583333333","6.05924583333333","6338","","GlcADG(13:0_22:1)+NH4",0,0,0,0,0,"5.75924583333333","6.05924583333333","6338","","GlcADG(13:0_22:1)+NH4","802.60444","609.5458","591.53524","395.35263","271.22751","5.75924583333333","6.05924583333333","6338"
"","GlcADG(13:0_22:2)+NH4",0,0,0,0,0,"5.83374444444444","6.13374444444444","18887","","GlcADG(13:0_22:2)+NH4",0,0,0,0,0,"5.83374444444444","6.13374444444444","18887","","GlcADG(13:0_22:2)+NH4",0,0,0,0,0,"5.83374444444444","6.13374444444444","18887","","GlcADG(13:0_22:2)+NH4",0,0,0,0,0,"5.83374444444444","6.13374444444444","18887","","GlcADG(13:0_22:2)+NH4",0,0,0,0,0,"5.83374444444444","6.13374444444444","18887","","GlcADG(13:0_22:2)+NH4","800.58879","607.53015","589.51959","393.33698","271.2275","5.83374444444444","6.13374444444444","18887"
"","GlcADG(13:0_23:0)+NH4",0,0,0,0,0,"7.26433611111111","7.56433611111111","15984","","GlcADG(13:0_23:0)+NH4",0,0,0,0,0,"7.26433611111111","7.56433611111111","15984","","GlcADG(13:0_23:0)+NH4",0,0,0,0,0,"7.26433611111111","7.56433611111111","15984","","GlcADG(13:0_23:0)+NH4",0,0,0,0,0,"7.26433611111111","7.56433611111111","15984","","GlcADG(13:0_23:0)+NH4",0,0,0,0,0,"7.26433611111111","7.56433611111111","15984","","GlcADG(13:0_23:0)+NH4","818.63574","625.5771","607.56654","411.38393","271.22753","7.26433611111111","7.56433611111111","15984"
"","GlcADG(13:0_24:1)+NH4",0,0,0,0,0,"7.71712916666667","8.01712916666667","4031","","GlcADG(13:0_24:1)+NH4",0,0,0,0,0,"7.71712916666667","8.01712916666667","4031","","GlcADG(13:0_24:1)+NH4",0,0,0,0,0,"7.71712916666667","8.01712916666667","4031","","GlcADG(13:0_24:1)+NH4",0,0,0,0,0,"7.71712916666667","8.01712916666667","4031","","GlcADG(13:0_24:1)+NH4",0,0,0,0,0,"7.71712916666667","8.01712916666667","4031","","GlcADG(13:0_24:1)+NH4","830.63574","637.5771","619.56654","423.38393","271.22753","7.71712916666667","8.01712916666667","4031"
"","GlcADG(13:0_24:4)+NH4",0,0,0,0,0,"5.38813472222222","5.68813472222222","3456","","GlcADG(13:0_24:4)+NH4",0,0,0,0,0,"5.38813472222222","5.68813472222222","3456","","GlcADG(13:0_24:4)+NH4",0,0,0,0,0,"5.38813472222222","5.68813472222222","3456","","GlcADG(13:0_24:4)+NH4",0,0,0,0,0,"5.38813472222222","5.68813472222222","3456","","GlcADG(13:0_24:4)+NH4",0,0,0,0,0,"5.38813472222222","5.68813472222222","3456","","GlcADG(13:0_24:4)+NH4","824.58879","631.53015","613.51959","417.33698","271.2275","5.38813472222222","5.68813472222222","3456"
"","GlcADG(13:0_25:0)+NH4",0,0,0,0,0,"8.47665555555556","8.77665555555556","2661","","GlcADG(13:0_25:0)+NH4",0,0,0,0,0,"8.47665555555556","8.77665555555556","2661","","GlcADG(13:0_25:0)+NH4",0,0,0,0,0,"8.47665555555556","8.77665555555556","2661","","GlcADG(13:0_25:0)+NH4",0,0,0,0,0,"8.47665555555556","8.77665555555556","2661","","GlcADG(13:0_25:0)+NH4",0,0,0,0,0,"8.47665555555556","8.77665555555556","2661","","GlcADG(13:0_25:0)+NH4","846.66704","653.6084","635.59784","439.41523","271.22755","8.47665555555556","8.77665555555556","2661"
"","GlcADG(13:0_26:1)+NH4",0,0,0,0,0,"8.60968333333333","8.90968333333333","7384","","GlcADG(13:0_26:1)+NH4",0,0,0,0,0,"8.60968333333333","8.90968333333333","7384","","GlcADG(13:0_26:1)+NH4",0,0,0,0,0,"8.60968333333333","8.90968333333333","7384","","GlcADG(13:0_26:1)+NH4",0,0,0,0,0,"8.60968333333333","8.90968333333333","7384","","GlcADG(13:0_26:1)+NH4",0,0,0,0,0,"8.60968333333333","8.90968333333333","7384","","GlcADG(13:0_26:1)+NH4","858.66704","665.6084","647.59784","451.41523","271.22755","8.60968333333333","8.90968333333333","7384"
"","GlcADG(14:0_18:1)+NH4",0,0,0,0,0,"5.70677916666667","6.00677916666667","5601","","GlcADG(14:0_18:1)+NH4",0,0,0,0,0,"5.70677916666667","6.00677916666667","5601","","GlcADG(14:0_18:1)+NH4",0,0,0,0,0,"5.70677916666667","6.00677916666667","5601","","GlcADG(14:0_18:1)+NH4",0,0,0,0,0,"5.70677916666667","6.00677916666667","5601","","GlcADG(14:0_18:1)+NH4",0,0,0,0,0,"5.70677916666667","6.00677916666667","5601","","GlcADG(14:0_18:1)+NH4","760.55749","567.49885","549.48829","339.29004","285.24312","5.70677916666667","6.00677916666667","5601"
"","GlcADG(14:0_22:0)+NH4",0,0,0,0,0,"7.26433611111111","7.56433611111111","15984","","GlcADG(14:0_22:0)+NH4",0,0,0,0,0,"7.26433611111111","7.56433611111111","15984","","GlcADG(14:0_22:0)+NH4",0,0,0,0,0,"7.26433611111111","7.56433611111111","15984","","GlcADG(14:0_22:0)+NH4",0,0,0,0,0,"7.26433611111111","7.56433611111111","15984","","GlcADG(14:0_22:0)+NH4",0,0,0,0,0,"7.26433611111111","7.56433611111111","15984","","GlcADG(14:0_22:0)+NH4","818.63574","625.5771","607.56654","397.36829","285.24317","7.26433611111111","7.56433611111111","15984"
"","GlcADG(14:0_22:1)+NH4",0,0,0,0,0,"6.54292777777778","6.84292777777778","3955","","GlcADG(14:0_22:1)+NH4",0,0,0,0,0,"6.54292777777778","6.84292777777778","3955","","GlcADG(14:0_22:1)+NH4",0,0,0,0,0,"6.54292777777778","6.84292777777778","3955","","GlcADG(14:0_22:1)+NH4",0,0,0,0,0,"6.54292777777778","6.84292777777778","3955","","GlcADG(14:0_22:1)+NH4",0,0,0,0,0,"6.54292777777778","6.84292777777778","3955","","GlcADG(14:0_22:1)+NH4","816.62009","623.56145","605.55089","395.35264","285.24316","6.54292777777778","6.84292777777778","3955"
"","GlcADG(14:0_22:4)+NH4",0,0,0,0,0,"5.5424375","5.8424375","4960","","GlcADG(14:0_22:4)+NH4",0,0,0,0,0,"5.5424375","5.8424375","4960","","GlcADG(14:0_22:4)+NH4",0,0,0,0,0,"5.5424375","5.8424375","4960","","GlcADG(14:0_22:4)+NH4",0,0,0,0,0,"5.5424375","5.8424375","4960","","GlcADG(14:0_22:4)+NH4",0,0,0,0,0,"5.5424375","5.8424375","4960","","GlcADG(14:0_22:4)+NH4","810.57314","617.5145","599.50394","389.30569","285.24313","5.5424375","5.8424375","4960"
"","GlcADG(14:0_22:5)+NH4",0,0,0,0,0,"4.71455138888889","5.01455138888889","18767","","GlcADG(14:0_22:5)+NH4",0,0,0,0,0,"4.71455138888889","5.01455138888889","18767","","GlcADG(14:0_22:5)+NH4",0,0,0,0,0,"4.71455138888889","5.01455138888889","18767","","GlcADG(14:0_22:5)+NH4",0,0,0,0,0,"4.71455138888889","5.01455138888889","18767","","GlcADG(14:0_22:5)+NH4",0,0,0,0,0,"4.71455138888889","5.01455138888889","18767","","GlcADG(14:0_22:5)+NH4","808.55749","615.49885","597.48829","387.29004","285.24312","4.71455138888889","5.01455138888889","18767"
"","GlcADG(14:0_22:5)+NH4",0,0,0,0,0,"4.43436212121212","4.73436212121212","18804","","GlcADG(14:0_22:5)+NH4",0,0,0,0,0,"4.43436212121212","4.73436212121212","18804","","GlcADG(14:0_22:5)+NH4",0,0,0,0,0,"4.43436212121212","4.73436212121212","18804","","GlcADG(14:0_22:5)+NH4",0,0,0,0,0,"4.43436212121212","4.73436212121212","18804","","GlcADG(14:0_22:5)+NH4",0,0,0,0,0,"4.43436212121212","4.73436212121212","18804","","GlcADG(14:0_22:5)+NH4","808.55749","615.49885","597.48829","387.29004","285.24312","4.43436212121212","4.73436212121212","18804"
"","GlcADG(14:0_22:5)+NH4",0,0,0,0,0,"4.13444696969697","4.43444696969697","18885","","GlcADG(14:0_22:5)+NH4",0,0,0,0,0,"4.13444696969697","4.43444696969697","18885","","GlcADG(14:0_22:5)+NH4",0,0,0,0,0,"4.13444696969697","4.43444696969697","18885","","GlcADG(14:0_22:5)+NH4",0,0,0,0,0,"4.13444696969697","4.43444696969697","18885","","GlcADG(14:0_22:5)+NH4",0,0,0,0,0,"4.13444696969697","4.43444696969697","18885","","GlcADG(14:0_22:5)+NH4","808.55749","615.49885","597.48829","387.29004","285.24312","4.13444696969697","4.43444696969697","18885"
"","GlcADG(14:0_24:0)+NH4",0,0,0,0,0,"8.47665555555556","8.77665555555556","2661","","GlcADG(14:0_24:0)+NH4",0,0,0,0,0,"8.47665555555556","8.77665555555556","2661","","GlcADG(14:0_24:0)+NH4",0,0,0,0,0,"8.47665555555556","8.77665555555556","2661","","GlcADG(14:0_24:0)+NH4",0,0,0,0,0,"8.47665555555556","8.77665555555556","2661","","GlcADG(14:0_24:0)+NH4",0,0,0,0,0,"8.47665555555556","8.77665555555556","2661","","GlcADG(14:0_24:0)+NH4","846.66704","653.6084","635.59784","425.39959","285.24319","8.47665555555556","8.77665555555556","2661"
"","GlcADG(14:0_24:1)+NH4",0,0,0,0,0,"7.68953472222222","7.98953472222222","2487","","GlcADG(14:0_24:1)+NH4",0,0,0,0,0,"7.68953472222222","7.98953472222222","2487","","GlcADG(14:0_24:1)+NH4",0,0,0,0,0,"7.68953472222222","7.98953472222222","2487","","GlcADG(14:0_24:1)+NH4",0,0,0,0,0,"7.68953472222222","7.98953472222222","2487","","GlcADG(14:0_24:1)+NH4",0,0,0,0,0,"7.68953472222222","7.98953472222222","2487","","GlcADG(14:0_24:1)+NH4","844.65139","651.59275","633.58219","423.38394","285.24318","7.68953472222222","7.98953472222222","2487"
"","GlcADG(14:0_24:4)+NH4",0,0,0,0,0,"5.38028055555556","5.68028055555556","2872","","GlcADG(14:0_24:4)+NH4",0,0,0,0,0,"5.38028055555556","5.68028055555556","2872","","GlcADG(14:0_24:4)+NH4",0,0,0,0,0,"5.38028055555556","5.68028055555556","2872","","GlcADG(14:0_24:4)+NH4",0,0,0,0,0,"5.38028055555556","5.68028055555556","2872","","GlcADG(14:0_24:4)+NH4",0,0,0,0,0,"5.38028055555556","5.68028055555556","2872","","GlcADG(14:0_24:4)+NH4","838.60444","645.5458","627.53524","417.33699","285.24315","5.38028055555556","5.68028055555556","2872"
"","GlcADG(14:0_26:1)+NH4",0,0,0,0,0,"8.57026805555556","8.87026805555556","14681","","GlcADG(14:0_26:1)+NH4",0,0,0,0,0,"8.57026805555556","8.87026805555556","14681","","GlcADG(14:0_26:1)+NH4",0,0,0,0,0,"8.57026805555556","8.87026805555556","14681","","GlcADG(14:0_26:1)+NH4",0,0,0,0,0,"8.57026805555556","8.87026805555556","14681","","GlcADG(14:0_26:1)+NH4",0,0,0,0,0,"8.57026805555556","8.87026805555556","14681","","GlcADG(14:0_26:1)+NH4","872.68269","679.62405","661.61349","451.41524","285.2432","8.57026805555556","8.87026805555556","14681"
"","GlcADG(14:0_26:2)+NH4",0,0,0,0,0,"7.87643194444444","8.17643194444444","2623","","GlcADG(14:0_26:2)+NH4",0,0,0,0,0,"7.87643194444444","8.17643194444444","2623","","GlcADG(14:0_26:2)+NH4",0,0,0,0,0,"7.87643194444444","8.17643194444444","2623","","GlcADG(14:0_26:2)+NH4",0,0,0,0,0,"7.87643194444444","8.17643194444444","2623","","GlcADG(14:0_26:2)+NH4",0,0,0,0,0,"7.87643194444444","8.17643194444444","2623","","GlcADG(14:0_26:2)+NH4","870.66704","677.6084","659.59784","449.39959","285.24319","7.87643194444444","8.17643194444444","2623"
"","GlcADG(14:0_26:2)+NH4",0,0,0,0,0,"8.22024861111111","8.52024861111111","8841","","GlcADG(14:0_26:2)+NH4",0,0,0,0,0,"8.22024861111111","8.52024861111111","8841","","GlcADG(14:0_26:2)+NH4",0,0,0,0,0,"8.22024861111111","8.52024861111111","8841","","GlcADG(14:0_26:2)+NH4",0,0,0,0,0,"8.22024861111111","8.52024861111111","8841","","GlcADG(14:0_26:2)+NH4",0,0,0,0,0,"8.22024861111111","8.52024861111111","8841","","GlcADG(14:0_26:2)+NH4","870.66704","677.6084","659.59784","449.39959","285.24319","8.22024861111111","8.52024861111111","8841"
"","GlcADG(14:1_18:0)+NH4",0,0,0,0,0,"5.70677916666667","6.00677916666667","5601","","GlcADG(14:1_18:0)+NH4",0,0,0,0,0,"5.70677916666667","6.00677916666667","5601","","GlcADG(14:1_18:0)+NH4",0,0,0,0,0,"5.70677916666667","6.00677916666667","5601","","GlcADG(14:1_18:0)+NH4",0,0,0,0,0,"5.70677916666667","6.00677916666667","5601","","GlcADG(14:1_18:0)+NH4",0,0,0,0,0,"5.70677916666667","6.00677916666667","5601","","GlcADG(14:1_18:0)+NH4","760.55749","567.49885","549.48829","341.30568","283.22748","5.70677916666667","6.00677916666667","5601"
"","GlcADG(14:1_21:0)+NH4",0,0,0,0,0,"5.75924583333333","6.05924583333333","6338","","GlcADG(14:1_21:0)+NH4",0,0,0,0,0,"5.75924583333333","6.05924583333333","6338","","GlcADG(14:1_21:0)+NH4",0,0,0,0,0,"5.75924583333333","6.05924583333333","6338","","GlcADG(14:1_21:0)+NH4",0,0,0,0,0,"5.75924583333333","6.05924583333333","6338","","GlcADG(14:1_21:0)+NH4",0,0,0,0,0,"5.75924583333333","6.05924583333333","6338","","GlcADG(14:1_21:0)+NH4","802.60444","609.5458","591.53524","383.35263","283.22751","5.75924583333333","6.05924583333333","6338"
"","GlcADG(14:1_22:0)+NH4",0,0,0,0,0,"6.54292777777778","6.84292777777778","3955","","GlcADG(14:1_22:0)+NH4",0,0,0,0,0,"6.54292777777778","6.84292777777778","3955","","GlcADG(14:1_22:0)+NH4",0,0,0,0,0,"6.54292777777778","6.84292777777778","3955","","GlcADG(14:1_22:0)+NH4",0,0,0,0,0,"6.54292777777778","6.84292777777778","3955","","GlcADG(14:1_22:0)+NH4",0,0,0,0,0,"6.54292777777778","6.84292777777778","3955","","GlcADG(14:1_22:0)+NH4","816.62009","623.56145","605.55089","397.36828","283.22752","6.54292777777778","6.84292777777778","3955"
"","GlcADG(14:1_22:4)+NH4",0,0,0,0,0,"4.71455138888889","5.01455138888889","18767","","GlcADG(14:1_22:4)+NH4",0,0,0,0,0,"4.71455138888889","5.01455138888889","18767","","GlcADG(14:1_22:4)+NH4",0,0,0,0,0,"4.71455138888889","5.01455138888889","18767","","GlcADG(14:1_22:4)+NH4",0,0,0,0,0,"4.71455138888889","5.01455138888889","18767","","GlcADG(14:1_22:4)+NH4",0,0,0,0,0,"4.71455138888889","5.01455138888889","18767","","GlcADG(14:1_22:4)+NH4","808.55749","615.49885","597.48829","389.30568","283.22748","4.71455138888889","5.01455138888889","18767"
"","GlcADG(14:1_22:4)+NH4",0,0,0,0,0,"4.43436212121212","4.73436212121212","18804","","GlcADG(14:1_22:4)+NH4",0,0,0,0,0,"4.43436212121212","4.73436212121212","18804","","GlcADG(14:1_22:4)+NH4",0,0,0,0,0,"4.43436212121212","4.73436212121212","18804","","GlcADG(14:1_22:4)+NH4",0,0,0,0,0,"4.43436212121212","4.73436212121212","18804","","GlcADG(14:1_22:4)+NH4",0,0,0,0,0,"4.43436212121212","4.73436212121212","18804","","GlcADG(14:1_22:4)+NH4","808.55749","615.49885","597.48829","389.30568","283.22748","4.43436212121212","4.73436212121212","18804"
"","GlcADG(14:1_22:4)+NH4",0,0,0,0,0,"4.13444696969697","4.43444696969697","18885","","GlcADG(14:1_22:4)+NH4",0,0,0,0,0,"4.13444696969697","4.43444696969697","18885","","GlcADG(14:1_22:4)+NH4",0,0,0,0,0,"4.13444696969697","4.43444696969697","18885","","GlcADG(14:1_22:4)+NH4",0,0,0,0,0,"4.13444696969697","4.43444696969697","18885","","GlcADG(14:1_22:4)+NH4",0,0,0,0,0,"4.13444696969697","4.43444696969697","18885","","GlcADG(14:1_22:4)+NH4","808.55749","615.49885","597.48829","389.30568","283.22748","4.13444696969697","4.43444696969697","18885"
"","GlcADG(14:1_23:0)+NH4",0,0,0,0,0,"7.71712916666667","8.01712916666667","4031","","GlcADG(14:1_23:0)+NH4",0,0,0,0,0,"7.71712916666667","8.01712916666667","4031","","GlcADG(14:1_23:0)+NH4",0,0,0,0,0,"7.71712916666667","8.01712916666667","4031","","GlcADG(14:1_23:0)+NH4",0,0,0,0,0,"7.71712916666667","8.01712916666667","4031","","GlcADG(14:1_23:0)+NH4",0,0,0,0,0,"7.71712916666667","8.01712916666667","4031","","GlcADG(14:1_23:0)+NH4","830.63574","637.5771","619.56654","411.38393","283.22753","7.71712916666667","8.01712916666667","4031"
"","GlcADG(14:1_24:0)+NH4",0,0,0,0,0,"7.68953472222222","7.98953472222222","2487","","GlcADG(14:1_24:0)+NH4",0,0,0,0,0,"7.68953472222222","7.98953472222222","2487","","GlcADG(14:1_24:0)+NH4",0,0,0,0,0,"7.68953472222222","7.98953472222222","2487","","GlcADG(14:1_24:0)+NH4",0,0,0,0,0,"7.68953472222222","7.98953472222222","2487","","GlcADG(14:1_24:0)+NH4",0,0,0,0,0,"7.68953472222222","7.98953472222222","2487","","GlcADG(14:1_24:0)+NH4","844.65139","651.59275","633.58219","425.39958","283.22754","7.68953472222222","7.98953472222222","2487"
"","GlcADG(14:1_24:1)+NH4",0,0,0,0,0,"6.74795","7.04795","3141","","GlcADG(14:1_24:1)+NH4",0,0,0,0,0,"6.74795","7.04795","3141","","GlcADG(14:1_24:1)+NH4",0,0,0,0,0,"6.74795","7.04795","3141","","GlcADG(14:1_24:1)+NH4",0,0,0,0,0,"6.74795","7.04795","3141","","GlcADG(14:1_24:1)+NH4",0,0,0,0,0,"6.74795","7.04795","3141","","GlcADG(14:1_24:1)+NH4","842.63574","649.5771","631.56654","423.38393","283.22753","6.74795","7.04795","3141"
"","GlcADG(14:1_24:1)+NH4",0,0,0,0,0,"6.71874696969697","7.01874696969697","11444","","GlcADG(14:1_24:1)+NH4",0,0,0,0,0,"6.71874696969697","7.01874696969697","11444","","GlcADG(14:1_24:1)+NH4",0,0,0,0,0,"6.71874696969697","7.01874696969697","11444","","GlcADG(14:1_24:1)+NH4",0,0,0,0,0,"6.71874696969697","7.01874696969697","11444","","GlcADG(14:1_24:1)+NH4",0,0,0,0,0,"6.71874696969697","7.01874696969697","11444","","GlcADG(14:1_24:1)+NH4","842.63574","649.5771","631.56654","423.38393","283.22753","6.71874696969697","7.01874696969697","11444"
"","GlcADG(14:1_24:4)+NH4",0,0,0,0,0,"5.5220625","5.8220625","5412","","GlcADG(14:1_24:4)+NH4",0,0,0,0,0,"5.5220625","5.8220625","5412","","GlcADG(14:1_24:4)+NH4",0,0,0,0,0,"5.5220625","5.8220625","5412","","GlcADG(14:1_24:4)+NH4",0,0,0,0,0,"5.5220625","5.8220625","5412","","GlcADG(14:1_24:4)+NH4",0,0,0,0,0,"5.5220625","5.8220625","5412","","GlcADG(14:1_24:4)+NH4","836.58879","643.53015","625.51959","417.33698","283.2275","5.5220625","5.8220625","5412"
