"Confirmed fragments if intensity is above 1000 and number of scans is greater than or equal to 1","MGDG","[M+NH4-CO]+","M-sn1","M-sn2","sn1","sn2","M-sn1-C6H12O6","M-sn2-C6H12O6","RT_min","RT_max","Comment","RT at Max Intensity","MGDG","[M+NH4-CO]+","M-sn1","M-sn2","sn1","sn2","M-sn1-C6H12O6","M-sn2-C6H12O6","RT_min","RT_max","Comment","Number of Scans","MGDG","[M+NH4-CO]+","M-sn1","M-sn2","sn1","sn2","M-sn1-C6H12O6","M-sn2-C6H12O6","RT_min","RT_max","Comment","Max Intensity","MGDG","[M+NH4-CO]+","M-sn1","M-sn2","sn1","sn2","M-sn1-C6H12O6","M-sn2-C6H12O6","RT_min","RT_max","Comment","Average m/z","MGDG","[M+NH4-CO]+","M-sn1","M-sn2","sn1","sn2","M-sn1-C6H12O6","M-sn2-C6H12O6","RT_min","RT_max","Comment","Theoretical, Library Parent Hits","MGDG","[M+NH4-CO]+","M-sn1","M-sn2","sn1","sn2","M-sn1-C6H12O6","M-sn2-C6H12O6","RT_min","RT_max","Comment"
"","MGDG(20:5_10:0)+NH4-CO",0,0,0,0,0,0,0,"13.0036388888889","13.3036388888889","14588","","MGDG(20:5_10:0)+NH4-CO",0,0,0,0,0,0,0,"13.0036388888889","13.3036388888889","14588","","MGDG(20:5_10:0)+NH4-CO",0,0,0,0,0,0,0,"13.0036388888889","13.3036388888889","14588","","MGDG(20:5_10:0)+NH4-CO",0,0,0,0,0,0,0,"13.0036388888889","13.3036388888889","14588","","MGDG(20:5_10:0)+NH4-CO",0,0,0,0,0,0,0,"13.0036388888889","13.3036388888889","14588","","MGDG(20:5_10:0)+NH4-CO","682.48885","380.26441","510.34261","301.21607","171.13787","200.20102","330.27922","13.0036388888889","13.3036388888889","14588"
"","MGDG(20:5_10:0)+NH4-CO",0,0,0,0,0,0,0,"10.3497555555556","10.6497555555556","14651","","MGDG(20:5_10:0)+NH4-CO",0,0,0,0,0,0,0,"10.3497555555556","10.6497555555556","14651","","MGDG(20:5_10:0)+NH4-CO",0,0,0,0,0,0,0,"10.3497555555556","10.6497555555556","14651","","MGDG(20:5_10:0)+NH4-CO",0,0,0,0,0,0,0,"10.3497555555556","10.6497555555556","14651","","MGDG(20:5_10:0)+NH4-CO",0,0,0,0,0,0,0,"10.3497555555556","10.6497555555556","14651","","MGDG(20:5_10:0)+NH4-CO","682.48885","380.26441","510.34261","301.21607","171.13787","200.20102","330.27922","10.3497555555556","10.6497555555556","14651"
"","MGDG(20:5_10:0)+NH4-CO",0,0,0,0,0,0,0,"9.9681236111111","10.2681236111111","14770","","MGDG(20:5_10:0)+NH4-CO",0,0,0,0,0,0,0,"9.9681236111111","10.2681236111111","14770","","MGDG(20:5_10:0)+NH4-CO",0,0,0,0,0,0,0,"9.9681236111111","10.2681236111111","14770","","MGDG(20:5_10:0)+NH4-CO",0,0,0,0,0,0,0,"9.9681236111111","10.2681236111111","14770","","MGDG(20:5_10:0)+NH4-CO",0,0,0,0,0,0,0,"9.9681236111111","10.2681236111111","14770","","MGDG(20:5_10:0)+NH4-CO","682.48885","380.26441","510.34261","301.21607","171.13787","200.20102","330.27922","9.9681236111111","10.2681236111111","14770"
"","MGDG(20:5_10:0)+NH4-CO",0,0,0,0,0,0,0,"17.3743472222222","17.6743472222222","14992","","MGDG(20:5_10:0)+NH4-CO",0,0,0,0,0,0,0,"17.3743472222222","17.6743472222222","14992","","MGDG(20:5_10:0)+NH4-CO",0,0,0,0,0,0,0,"17.3743472222222","17.6743472222222","14992","","MGDG(20:5_10:0)+NH4-CO",0,0,0,0,0,0,0,"17.3743472222222","17.6743472222222","14992","","MGDG(20:5_10:0)+NH4-CO",0,0,0,0,0,0,0,"17.3743472222222","17.6743472222222","14992","","MGDG(20:5_10:0)+NH4-CO","682.48885","380.26441","510.34261","301.21607","171.13787","200.20102","330.27922","17.3743472222222","17.6743472222222","14992"
"","MGDG(20:5_10:0)+NH4-CO",0,0,0,0,0,0,0,"15.5360222222222","15.8360222222222","15006","","MGDG(20:5_10:0)+NH4-CO",0,0,0,0,0,0,0,"15.5360222222222","15.8360222222222","15006","","MGDG(20:5_10:0)+NH4-CO",0,0,0,0,0,0,0,"15.5360222222222","15.8360222222222","15006","","MGDG(20:5_10:0)+NH4-CO",0,0,0,0,0,0,0,"15.5360222222222","15.8360222222222","15006","","MGDG(20:5_10:0)+NH4-CO",0,0,0,0,0,0,0,"15.5360222222222","15.8360222222222","15006","","MGDG(20:5_10:0)+NH4-CO","682.48885","380.26441","510.34261","301.21607","171.13787","200.20102","330.27922","15.5360222222222","15.8360222222222","15006"
"","MGDG(20:5_10:0)+NH4-CO",0,0,0,0,0,0,0,"13.6784878787879","13.9784878787879","15301","","MGDG(20:5_10:0)+NH4-CO",0,0,0,0,0,0,0,"13.6784878787879","13.9784878787879","15301","","MGDG(20:5_10:0)+NH4-CO",0,0,0,0,0,0,0,"13.6784878787879","13.9784878787879","15301","","MGDG(20:5_10:0)+NH4-CO",0,0,0,0,0,0,0,"13.6784878787879","13.9784878787879","15301","","MGDG(20:5_10:0)+NH4-CO",0,0,0,0,0,0,0,"13.6784878787879","13.9784878787879","15301","","MGDG(20:5_10:0)+NH4-CO","682.48885","380.26441","510.34261","301.21607","171.13787","200.20102","330.27922","13.6784878787879","13.9784878787879","15301"
"","MGDG(20:5_10:0)+NH4-CO",0,0,0,0,0,0,0,"12.7135597222222","13.0135597222222","15613","","MGDG(20:5_10:0)+NH4-CO",0,0,0,0,0,0,0,"12.7135597222222","13.0135597222222","15613","","MGDG(20:5_10:0)+NH4-CO",0,0,0,0,0,0,0,"12.7135597222222","13.0135597222222","15613","","MGDG(20:5_10:0)+NH4-CO",0,0,0,0,0,0,0,"12.7135597222222","13.0135597222222","15613","","MGDG(20:5_10:0)+NH4-CO",0,0,0,0,0,0,0,"12.7135597222222","13.0135597222222","15613","","MGDG(20:5_10:0)+NH4-CO","682.48885","380.26441","510.34261","301.21607","171.13787","200.20102","330.27922","12.7135597222222","13.0135597222222","15613"
"","MGDG(20:5_10:0)+NH4-CO",0,0,0,0,0,0,0,"15.3339742424242","15.6339742424242","15670","","MGDG(20:5_10:0)+NH4-CO",0,0,0,0,0,0,0,"15.3339742424242","15.6339742424242","15670","","MGDG(20:5_10:0)+NH4-CO",0,0,0,0,0,0,0,"15.3339742424242","15.6339742424242","15670","","MGDG(20:5_10:0)+NH4-CO",0,0,0,0,0,0,0,"15.3339742424242","15.6339742424242","15670","","MGDG(20:5_10:0)+NH4-CO",0,0,0,0,0,0,0,"15.3339742424242","15.6339742424242","15670","","MGDG(20:5_10:0)+NH4-CO","682.48885","380.26441","510.34261","301.21607","171.13787","200.20102","330.27922","15.3339742424242","15.6339742424242","15670"
"","MGDG(20:5_10:0)+NH4-CO",0,0,0,0,0,0,0,"13.1972625","13.4972625","16111","","MGDG(20:5_10:0)+NH4-CO",0,0,0,0,0,0,0,"13.1972625","13.4972625","16111","","MGDG(20:5_10:0)+NH4-CO",0,0,0,0,0,0,0,"13.1972625","13.4972625","16111","","MGDG(20:5_10:0)+NH4-CO",0,0,0,0,0,0,0,"13.1972625","13.4972625","16111","","MGDG(20:5_10:0)+NH4-CO",0,0,0,0,0,0,0,"13.1972625","13.4972625","16111","","MGDG(20:5_10:0)+NH4-CO","682.48885","380.26441","510.34261","301.21607","171.13787","200.20102","330.27922","13.1972625","13.4972625","16111"
"","MGDG(20:5_10:0)+NH4-CO",0,0,0,0,0,0,0,"9.62216666666667","9.92216666666667","16251","","MGDG(20:5_10:0)+NH4-CO",0,0,0,0,0,0,0,"9.62216666666667","9.92216666666667","16251","","MGDG(20:5_10:0)+NH4-CO",0,0,0,0,0,0,0,"9.62216666666667","9.92216666666667","16251","","MGDG(20:5_10:0)+NH4-CO",0,0,0,0,0,0,0,"9.62216666666667","9.92216666666667","16251","","MGDG(20:5_10:0)+NH4-CO",0,0,0,0,0,0,0,"9.62216666666667","9.92216666666667","16251","","MGDG(20:5_10:0)+NH4-CO","682.48885","380.26441","510.34261","301.21607","171.13787","200.20102","330.27922","9.62216666666667","9.92216666666667","16251"
"","MGDG(20:5_10:0)+NH4-CO",0,0,0,0,0,0,0,"7.72212833333333","8.02212833333333","16618","","MGDG(20:5_10:0)+NH4-CO",0,0,0,0,0,0,0,"7.72212833333333","8.02212833333333","16618","","MGDG(20:5_10:0)+NH4-CO",0,0,0,0,0,0,0,"7.72212833333333","8.02212833333333","16618","","MGDG(20:5_10:0)+NH4-CO",0,0,0,0,0,0,0,"7.72212833333333","8.02212833333333","16618","","MGDG(20:5_10:0)+NH4-CO",0,0,0,0,0,0,0,"7.72212833333333","8.02212833333333","16618","","MGDG(20:5_10:0)+NH4-CO","682.48885","380.26441","510.34261","301.21607","171.13787","200.20102","330.27922","7.72212833333333","8.02212833333333","16618"
"","MGDG(20:5_10:0)+NH4-CO",0,0,0,0,0,0,0,"14.8106944444444","15.1106944444444","16817","","MGDG(20:5_10:0)+NH4-CO",0,0,0,0,0,0,0,"14.8106944444444","15.1106944444444","16817","","MGDG(20:5_10:0)+NH4-CO",0,0,0,0,0,0,0,"14.8106944444444","15.1106944444444","16817","","MGDG(20:5_10:0)+NH4-CO",0,0,0,0,0,0,0,"14.8106944444444","15.1106944444444","16817","","MGDG(20:5_10:0)+NH4-CO",0,0,0,0,0,0,0,"14.8106944444444","15.1106944444444","16817","","MGDG(20:5_10:0)+NH4-CO","682.48885","380.26441","510.34261","301.21607","171.13787","200.20102","330.27922","14.8106944444444","15.1106944444444","16817"
"","MGDG(20:5_10:0)+NH4-CO",0,0,0,0,0,0,0,"15.0247444444444","15.3247444444444","16858","","MGDG(20:5_10:0)+NH4-CO",0,0,0,0,0,0,0,"15.0247444444444","15.3247444444444","16858","","MGDG(20:5_10:0)+NH4-CO",0,0,0,0,0,0,0,"15.0247444444444","15.3247444444444","16858","","MGDG(20:5_10:0)+NH4-CO",0,0,0,0,0,0,0,"15.0247444444444","15.3247444444444","16858","","MGDG(20:5_10:0)+NH4-CO",0,0,0,0,0,0,0,"15.0247444444444","15.3247444444444","16858","","MGDG(20:5_10:0)+NH4-CO","682.48885","380.26441","510.34261","301.21607","171.13787","200.20102","330.27922","15.0247444444444","15.3247444444444","16858"
"","MGDG(20:5_10:0)+NH4-CO",0,0,0,0,0,0,0,"9.78107777777778","10.0810777777778","16876","","MGDG(20:5_10:0)+NH4-CO",0,0,0,0,0,0,0,"9.78107777777778","10.0810777777778","16876","","MGDG(20:5_10:0)+NH4-CO",0,0,0,0,0,0,0,"9.78107777777778","10.0810777777778","16876","","MGDG(20:5_10:0)+NH4-CO",0,0,0,0,0,0,0,"9.78107777777778","10.0810777777778","16876","","MGDG(20:5_10:0)+NH4-CO",0,0,0,0,0,0,0,"9.78107777777778","10.0810777777778","16876","","MGDG(20:5_10:0)+NH4-CO","682.48885","380.26441","510.34261","301.21607","171.13787","200.20102","330.27922","9.78107777777778","10.0810777777778","16876"
"","MGDG(20:5_10:0)+NH4-CO",0,0,0,0,0,0,0,"16.5243319444444","16.8243319444444","16968","","MGDG(20:5_10:0)+NH4-CO",0,0,0,0,0,0,0,"16.5243319444444","16.8243319444444","16968","","MGDG(20:5_10:0)+NH4-CO",0,0,0,0,0,0,0,"16.5243319444444","16.8243319444444","16968","","MGDG(20:5_10:0)+NH4-CO",0,0,0,0,0,0,0,"16.5243319444444","16.8243319444444","16968","","MGDG(20:5_10:0)+NH4-CO",0,0,0,0,0,0,0,"16.5243319444444","16.8243319444444","16968","","MGDG(20:5_10:0)+NH4-CO","682.48885","380.26441","510.34261","301.21607","171.13787","200.20102","330.27922","16.5243319444444","16.8243319444444","16968"
"","MGDG(20:5_10:0)+NH4-CO",0,0,0,0,0,0,0,"8.67364722222222","8.97364722222222","18468","","MGDG(20:5_10:0)+NH4-CO",0,0,0,0,0,0,0,"8.67364722222222","8.97364722222222","18468","","MGDG(20:5_10:0)+NH4-CO",0,0,0,0,0,0,0,"8.67364722222222","8.97364722222222","18468","","MGDG(20:5_10:0)+NH4-CO",0,0,0,0,0,0,0,"8.67364722222222","8.97364722222222","18468","","MGDG(20:5_10:0)+NH4-CO",0,0,0,0,0,0,0,"8.67364722222222","8.97364722222222","18468","","MGDG(20:5_10:0)+NH4-CO","682.48885","380.26441","510.34261","301.21607","171.13787","200.20102","330.27922","8.67364722222222","8.97364722222222","18468"
"","MGDG(20:5_10:0)+NH4-CO",0,0,0,0,0,0,0,"9.16690555555556","9.46690555555556","18488","","MGDG(20:5_10:0)+NH4-CO",0,0,0,0,0,0,0,"9.16690555555556","9.46690555555556","18488","","MGDG(20:5_10:0)+NH4-CO",0,0,0,0,0,0,0,"9.16690555555556","9.46690555555556","18488","","MGDG(20:5_10:0)+NH4-CO",0,0,0,0,0,0,0,"9.16690555555556","9.46690555555556","18488","","MGDG(20:5_10:0)+NH4-CO",0,0,0,0,0,0,0,"9.16690555555556","9.46690555555556","18488","","MGDG(20:5_10:0)+NH4-CO","682.48885","380.26441","510.34261","301.21607","171.13787","200.20102","330.27922","9.16690555555556","9.46690555555556","18488"
"","MGDG(20:5_14:1)+NH4-CO",0,0,0,0,0,0,0,"4.8675696969697","5.1675696969697","3405","","MGDG(20:5_14:1)+NH4-CO",0,0,0,0,0,0,0,"4.8675696969697","5.1675696969697","3405","","MGDG(20:5_14:1)+NH4-CO",0,0,0,0,0,0,0,"4.8675696969697","5.1675696969697","3405","","MGDG(20:5_14:1)+NH4-CO",0,0,0,0,0,0,0,"4.8675696969697","5.1675696969697","3405","","MGDG(20:5_14:1)+NH4-CO",0,0,0,0,0,0,0,"4.8675696969697","5.1675696969697","3405","","MGDG(20:5_14:1)+NH4-CO","736.5358","434.31136","510.34264","301.21607","225.18479","254.24797","330.27925","4.8675696969697","5.1675696969697","3405"
"","MGDG(20:5_14:1)+NH4-CO",0,0,0,0,0,0,0,"4.88975972222222","5.18975972222222","12031","","MGDG(20:5_14:1)+NH4-CO",0,0,0,0,0,0,0,"4.88975972222222","5.18975972222222","12031","","MGDG(20:5_14:1)+NH4-CO",0,0,0,0,0,0,0,"4.88975972222222","5.18975972222222","12031","","MGDG(20:5_14:1)+NH4-CO",0,0,0,0,0,0,0,"4.88975972222222","5.18975972222222","12031","","MGDG(20:5_14:1)+NH4-CO",0,0,0,0,0,0,0,"4.88975972222222","5.18975972222222","12031","","MGDG(20:5_14:1)+NH4-CO","736.5358","434.31136","510.34264","301.21607","225.18479","254.24797","330.27925","4.88975972222222","5.18975972222222","12031"
"","MGDG(20:5_15:0)+NH4-CO",0,0,0,0,0,0,0,"13.0599930555556","13.3599930555556","9547","","MGDG(20:5_15:0)+NH4-CO",0,0,0,0,0,0,0,"13.0599930555556","13.3599930555556","9547","","MGDG(20:5_15:0)+NH4-CO",0,0,0,0,0,0,0,"13.0599930555556","13.3599930555556","9547","","MGDG(20:5_15:0)+NH4-CO",0,0,0,0,0,0,0,"13.0599930555556","13.3599930555556","9547","","MGDG(20:5_15:0)+NH4-CO",0,0,0,0,0,0,0,"13.0599930555556","13.3599930555556","9547","","MGDG(20:5_15:0)+NH4-CO","752.5671","450.34266","510.34266","301.21607","241.21607","270.27927","330.27927","13.0599930555556","13.3599930555556","9547"
"","MGDG(20:5_15:0)+NH4-CO",0,0,0,0,0,0,0,"9.70059722222222","10.0005972222222","9562","","MGDG(20:5_15:0)+NH4-CO",0,0,0,0,0,0,0,"9.70059722222222","10.0005972222222","9562","","MGDG(20:5_15:0)+NH4-CO",0,0,0,0,0,0,0,"9.70059722222222","10.0005972222222","9562","","MGDG(20:5_15:0)+NH4-CO",0,0,0,0,0,0,0,"9.70059722222222","10.0005972222222","9562","","MGDG(20:5_15:0)+NH4-CO",0,0,0,0,0,0,0,"9.70059722222222","10.0005972222222","9562","","MGDG(20:5_15:0)+NH4-CO","752.5671","450.34266","510.34266","301.21607","241.21607","270.27927","330.27927","9.70059722222222","10.0005972222222","9562"
"","MGDG(20:5_15:0)+NH4-CO",0,0,0,0,0,0,0,"12.3554805555556","12.6554805555556","9667","","MGDG(20:5_15:0)+NH4-CO",0,0,0,0,0,0,0,"12.3554805555556","12.6554805555556","9667","","MGDG(20:5_15:0)+NH4-CO",0,0,0,0,0,0,0,"12.3554805555556","12.6554805555556","9667","","MGDG(20:5_15:0)+NH4-CO",0,0,0,0,0,0,0,"12.3554805555556","12.6554805555556","9667","","MGDG(20:5_15:0)+NH4-CO",0,0,0,0,0,0,0,"12.3554805555556","12.6554805555556","9667","","MGDG(20:5_15:0)+NH4-CO","752.5671","450.34266","510.34266","301.21607","241.21607","270.27927","330.27927","12.3554805555556","12.6554805555556","9667"
"","MGDG(20:5_15:0)+NH4-CO",0,0,0,0,0,0,0,"10.2554484848485","10.5554484848485","9696","","MGDG(20:5_15:0)+NH4-CO",0,0,0,0,0,0,0,"10.2554484848485","10.5554484848485","9696","","MGDG(20:5_15:0)+NH4-CO",0,0,0,0,0,0,0,"10.2554484848485","10.5554484848485","9696","","MGDG(20:5_15:0)+NH4-CO",0,0,0,0,0,0,0,"10.2554484848485","10.5554484848485","9696","","MGDG(20:5_15:0)+NH4-CO",0,0,0,0,0,0,0,"10.2554484848485","10.5554484848485","9696","","MGDG(20:5_15:0)+NH4-CO","752.5671","450.34266","510.34266","301.21607","241.21607","270.27927","330.27927","10.2554484848485","10.5554484848485","9696"
"","MGDG(20:5_15:0)+NH4-CO",0,0,0,0,0,0,0,"10.6805013888889","10.9805013888889","9711","","MGDG(20:5_15:0)+NH4-CO",0,0,0,0,0,0,0,"10.6805013888889","10.9805013888889","9711","","MGDG(20:5_15:0)+NH4-CO",0,0,0,0,0,0,0,"10.6805013888889","10.9805013888889","9711","","MGDG(20:5_15:0)+NH4-CO",0,0,0,0,0,0,0,"10.6805013888889","10.9805013888889","9711","","MGDG(20:5_15:0)+NH4-CO",0,0,0,0,0,0,0,"10.6805013888889","10.9805013888889","9711","","MGDG(20:5_15:0)+NH4-CO","752.5671","450.34266","510.34266","301.21607","241.21607","270.27927","330.27927","10.6805013888889","10.9805013888889","9711"
"","MGDG(20:5_15:0)+NH4-CO",0,0,0,0,0,0,0,"11.1458208333333","11.4458208333333","9728","","MGDG(20:5_15:0)+NH4-CO",0,0,0,0,0,0,0,"11.1458208333333","11.4458208333333","9728","","MGDG(20:5_15:0)+NH4-CO",0,0,0,0,0,0,0,"11.1458208333333","11.4458208333333","9728","","MGDG(20:5_15:0)+NH4-CO",0,0,0,0,0,0,0,"11.1458208333333","11.4458208333333","9728","","MGDG(20:5_15:0)+NH4-CO",0,0,0,0,0,0,0,"11.1458208333333","11.4458208333333","9728","","MGDG(20:5_15:0)+NH4-CO","752.5671","450.34266","510.34266","301.21607","241.21607","270.27927","330.27927","11.1458208333333","11.4458208333333","9728"
"","MGDG(20:5_15:0)+NH4-CO",0,0,0,0,0,0,0,"12.6754166666667","12.9754166666667","11590","","MGDG(20:5_15:0)+NH4-CO",0,0,0,0,0,0,0,"12.6754166666667","12.9754166666667","11590","","MGDG(20:5_15:0)+NH4-CO",0,0,0,0,0,0,0,"12.6754166666667","12.9754166666667","11590","","MGDG(20:5_15:0)+NH4-CO",0,0,0,0,0,0,0,"12.6754166666667","12.9754166666667","11590","","MGDG(20:5_15:0)+NH4-CO",0,0,0,0,0,0,0,"12.6754166666667","12.9754166666667","11590","","MGDG(20:5_15:0)+NH4-CO","752.5671","450.34266","510.34266","301.21607","241.21607","270.27927","330.27927","12.6754166666667","12.9754166666667","11590"
"","MGDG(20:5_15:0)+NH4-CO",0,0,0,0,0,0,0,"12.8422208333333","13.1422208333333","11607","","MGDG(20:5_15:0)+NH4-CO",0,0,0,0,0,0,0,"12.8422208333333","13.1422208333333","11607","","MGDG(20:5_15:0)+NH4-CO",0,0,0,0,0,0,0,"12.8422208333333","13.1422208333333","11607","","MGDG(20:5_15:0)+NH4-CO",0,0,0,0,0,0,0,"12.8422208333333","13.1422208333333","11607","","MGDG(20:5_15:0)+NH4-CO",0,0,0,0,0,0,0,"12.8422208333333","13.1422208333333","11607","","MGDG(20:5_15:0)+NH4-CO","752.5671","450.34266","510.34266","301.21607","241.21607","270.27927","330.27927","12.8422208333333","13.1422208333333","11607"
"","MGDG(20:5_15:0)+NH4-CO",0,0,0,0,0,0,0,"10.6748111111111","10.9748111111111","11611","","MGDG(20:5_15:0)+NH4-CO",0,0,0,0,0,0,0,"10.6748111111111","10.9748111111111","11611","","MGDG(20:5_15:0)+NH4-CO",0,0,0,0,0,0,0,"10.6748111111111","10.9748111111111","11611","","MGDG(20:5_15:0)+NH4-CO",0,0,0,0,0,0,0,"10.6748111111111","10.9748111111111","11611","","MGDG(20:5_15:0)+NH4-CO",0,0,0,0,0,0,0,"10.6748111111111","10.9748111111111","11611","","MGDG(20:5_15:0)+NH4-CO","752.5671","450.34266","510.34266","301.21607","241.21607","270.27927","330.27927","10.6748111111111","10.9748111111111","11611"
"","MGDG(20:5_15:0)+NH4-CO",0,0,0,0,0,0,0,"11.3180833333333","11.6180833333333","11702","","MGDG(20:5_15:0)+NH4-CO",0,0,0,0,0,0,0,"11.3180833333333","11.6180833333333","11702","","MGDG(20:5_15:0)+NH4-CO",0,0,0,0,0,0,0,"11.3180833333333","11.6180833333333","11702","","MGDG(20:5_15:0)+NH4-CO",0,0,0,0,0,0,0,"11.3180833333333","11.6180833333333","11702","","MGDG(20:5_15:0)+NH4-CO",0,0,0,0,0,0,0,"11.3180833333333","11.6180833333333","11702","","MGDG(20:5_15:0)+NH4-CO","752.5671","450.34266","510.34266","301.21607","241.21607","270.27927","330.27927","11.3180833333333","11.6180833333333","11702"
"","MGDG(20:5_15:0)+NH4-CO",0,0,0,0,0,0,0,"12.0235638888889","12.3235638888889","13054","","MGDG(20:5_15:0)+NH4-CO",0,0,0,0,0,0,0,"12.0235638888889","12.3235638888889","13054","","MGDG(20:5_15:0)+NH4-CO",0,0,0,0,0,0,0,"12.0235638888889","12.3235638888889","13054","","MGDG(20:5_15:0)+NH4-CO",0,0,0,0,0,0,0,"12.0235638888889","12.3235638888889","13054","","MGDG(20:5_15:0)+NH4-CO",0,0,0,0,0,0,0,"12.0235638888889","12.3235638888889","13054","","MGDG(20:5_15:0)+NH4-CO","752.5671","450.34266","510.34266","301.21607","241.21607","270.27927","330.27927","12.0235638888889","12.3235638888889","13054"
"","MGDG(20:5_15:0)+NH4-CO",0,0,0,0,0,0,0,"14.6558361111111","14.9558361111111","14380","","MGDG(20:5_15:0)+NH4-CO",0,0,0,0,0,0,0,"14.6558361111111","14.9558361111111","14380","","MGDG(20:5_15:0)+NH4-CO",0,0,0,0,0,0,0,"14.6558361111111","14.9558361111111","14380","","MGDG(20:5_15:0)+NH4-CO",0,0,0,0,0,0,0,"14.6558361111111","14.9558361111111","14380","","MGDG(20:5_15:0)+NH4-CO",0,0,0,0,0,0,0,"14.6558361111111","14.9558361111111","14380","","MGDG(20:5_15:0)+NH4-CO","752.5671","450.34266","510.34266","301.21607","241.21607","270.27927","330.27927","14.6558361111111","14.9558361111111","14380"
"","MGDG(20:5_15:0)+NH4-CO",0,0,0,0,0,0,0,"15.0512375","15.3512375","14383","","MGDG(20:5_15:0)+NH4-CO",0,0,0,0,0,0,0,"15.0512375","15.3512375","14383","","MGDG(20:5_15:0)+NH4-CO",0,0,0,0,0,0,0,"15.0512375","15.3512375","14383","","MGDG(20:5_15:0)+NH4-CO",0,0,0,0,0,0,0,"15.0512375","15.3512375","14383","","MGDG(20:5_15:0)+NH4-CO",0,0,0,0,0,0,0,"15.0512375","15.3512375","14383","","MGDG(20:5_15:0)+NH4-CO","752.5671","450.34266","510.34266","301.21607","241.21607","270.27927","330.27927","15.0512375","15.3512375","14383"
"","MGDG(20:5_15:0)+NH4-CO",0,0,0,0,0,0,0,"15.2008138888889","15.5008138888889","15998","","MGDG(20:5_15:0)+NH4-CO",0,0,0,0,0,0,0,"15.2008138888889","15.5008138888889","15998","","MGDG(20:5_15:0)+NH4-CO",0,0,0,0,0,0,0,"15.2008138888889","15.5008138888889","15998","","MGDG(20:5_15:0)+NH4-CO",0,0,0,0,0,0,0,"15.2008138888889","15.5008138888889","15998","","MGDG(20:5_15:0)+NH4-CO",0,0,0,0,0,0,0,"15.2008138888889","15.5008138888889","15998","","MGDG(20:5_15:0)+NH4-CO","752.5671","450.34266","510.34266","301.21607","241.21607","270.27927","330.27927","15.2008138888889","15.5008138888889","15998"
"","MGDG(20:5_15:0)+NH4-CO",0,0,0,0,0,0,0,"10.2533763888889","10.5533763888889","16671","","MGDG(20:5_15:0)+NH4-CO",0,0,0,0,0,0,0,"10.2533763888889","10.5533763888889","16671","","MGDG(20:5_15:0)+NH4-CO",0,0,0,0,0,0,0,"10.2533763888889","10.5533763888889","16671","","MGDG(20:5_15:0)+NH4-CO",0,0,0,0,0,0,0,"10.2533763888889","10.5533763888889","16671","","MGDG(20:5_15:0)+NH4-CO",0,0,0,0,0,0,0,"10.2533763888889","10.5533763888889","16671","","MGDG(20:5_15:0)+NH4-CO","752.5671","450.34266","510.34266","301.21607","241.21607","270.27927","330.27927","10.2533763888889","10.5533763888889","16671"
"","MGDG(20:5_15:0)+NH4-CO",0,0,0,0,0,0,0,"13.7648333333333","14.0648333333333","17906","","MGDG(20:5_15:0)+NH4-CO",0,0,0,0,0,0,0,"13.7648333333333","14.0648333333333","17906","","MGDG(20:5_15:0)+NH4-CO",0,0,0,0,0,0,0,"13.7648333333333","14.0648333333333","17906","","MGDG(20:5_15:0)+NH4-CO",0,0,0,0,0,0,0,"13.7648333333333","14.0648333333333","17906","","MGDG(20:5_15:0)+NH4-CO",0,0,0,0,0,0,0,"13.7648333333333","14.0648333333333","17906","","MGDG(20:5_15:0)+NH4-CO","752.5671","450.34266","510.34266","301.21607","241.21607","270.27927","330.27927","13.7648333333333","14.0648333333333","17906"
"","MGDG(20:5_16:0)+NH4-CO",0,0,0,0,0,0,0,"13.1011986111111","13.4011986111111","13383","","MGDG(20:5_16:0)+NH4-CO",0,0,0,0,0,0,0,"13.1011986111111","13.4011986111111","13383","","MGDG(20:5_16:0)+NH4-CO",0,0,0,0,0,0,0,"13.1011986111111","13.4011986111111","13383","","MGDG(20:5_16:0)+NH4-CO",0,0,0,0,0,0,0,"13.1011986111111","13.4011986111111","13383","","MGDG(20:5_16:0)+NH4-CO",0,0,0,0,0,0,0,"13.1011986111111","13.4011986111111","13383","","MGDG(20:5_16:0)+NH4-CO","766.5827","464.35826","510.34262","301.21607","255.23171","284.29487","330.27923","13.1011986111111","13.4011986111111","13383"
"","MGDG(20:5_16:0)+NH4-CO",0,0,0,0,0,0,0,"14.7114236111111","15.0114236111111","15355","","MGDG(20:5_16:0)+NH4-CO",0,0,0,0,0,0,0,"14.7114236111111","15.0114236111111","15355","","MGDG(20:5_16:0)+NH4-CO",0,0,0,0,0,0,0,"14.7114236111111","15.0114236111111","15355","","MGDG(20:5_16:0)+NH4-CO",0,0,0,0,0,0,0,"14.7114236111111","15.0114236111111","15355","","MGDG(20:5_16:0)+NH4-CO",0,0,0,0,0,0,0,"14.7114236111111","15.0114236111111","15355","","MGDG(20:5_16:0)+NH4-CO","766.5827","464.35826","510.34262","301.21607","255.23171","284.29487","330.27923","14.7114236111111","15.0114236111111","15355"
