"Confirmed fragments if intensity is above 1000 and number of scans is greater than or equal to 1","DG","[M+NH4]+","sn1_NL","sn2_NL","sn1_acylChain([RC=O]+)","sn2_acylChain([RC=O]+)","sn1_acylChain([RC=O]+)-H2O","sn2_acylChain([RC=O]+)-H2O","sn1_acylChain([RC=O]+74)-H2O","sn2_acylChain([RC=O]+74)-H2O","RT_min","RT_max","Comment","RT at Max Intensity","DG","[M+NH4]+","sn1_NL","sn2_NL","sn1_acylChain([RC=O]+)","sn2_acylChain([RC=O]+)","sn1_acylChain([RC=O]+)-H2O","sn2_acylChain([RC=O]+)-H2O","sn1_acylChain([RC=O]+74)-H2O","sn2_acylChain([RC=O]+74)-H2O","RT_min","RT_max","Comment","Number of Scans","DG","[M+NH4]+","sn1_NL","sn2_NL","sn1_acylChain([RC=O]+)","sn2_acylChain([RC=O]+)","sn1_acylChain([RC=O]+)-H2O","sn2_acylChain([RC=O]+)-H2O","sn1_acylChain([RC=O]+74)-H2O","sn2_acylChain([RC=O]+74)-H2O","RT_min","RT_max","Comment","Max Intensity","DG","[M+NH4]+","sn1_NL","sn2_NL","sn1_acylChain([RC=O]+)","sn2_acylChain([RC=O]+)","sn1_acylChain([RC=O]+)-H2O","sn2_acylChain([RC=O]+)-H2O","sn1_acylChain([RC=O]+74)-H2O","sn2_acylChain([RC=O]+74)-H2O","RT_min","RT_max","Comment","Average m/z","DG","[M+NH4]+","sn1_NL","sn2_NL","sn1_acylChain([RC=O]+)","sn2_acylChain([RC=O]+)","sn1_acylChain([RC=O]+)-H2O","sn2_acylChain([RC=O]+)-H2O","sn1_acylChain([RC=O]+74)-H2O","sn2_acylChain([RC=O]+74)-H2O","RT_min","RT_max","Comment","Theoretical, Library Parent Hits","DG","[M+NH4]+","sn1_NL","sn2_NL","sn1_acylChain([RC=O]+)","sn2_acylChain([RC=O]+)","sn1_acylChain([RC=O]+)-H2O","sn2_acylChain([RC=O]+)-H2O","sn1_acylChain([RC=O]+74)-H2O","sn2_acylChain([RC=O]+74)-H2O","RT_min","RT_max","Comment"
"","DG(12:0_22:0)+NH4",0,0,0,0,0,0,0,0,0,"10.0676763888889","10.3676763888889","9214","","DG(12:0_22:0)+NH4",0,0,0,0,0,0,0,0,0,"10.0676763888889","10.3676763888889","9214","","DG(12:0_22:0)+NH4",0,0,0,0,0,0,0,0,0,"10.0676763888889","10.3676763888889","9214","","DG(12:0_22:0)+NH4",0,0,0,0,0,0,0,0,0,"10.0676763888889","10.3676763888889","9214","","DG(12:0_22:0)+NH4",0,0,0,0,0,0,0,0,0,"10.0676763888889","10.3676763888889","9214","","DG(12:0_22:0)+NH4","614.5718","397.3676","257.2111","183.1743","323.3308","165.1638","305.3203","239.2006","379.3571","10.0676763888889","10.3676763888889","9214"
"","DG(12:0_22:1)+NH4",0,0,0,0,0,1,0,0,0,"9.121325","9.421325","274","","DG(12:0_22:1)+NH4",0,0,0,0,0,9.236587,0,0,0,"9.121325","9.421325","274","","DG(12:0_22:1)+NH4",0,0,0,0,0,2,0,0,0,"9.121325","9.421325","274","","DG(12:0_22:1)+NH4",0,0,0,0,0,6580.858,0,0,0,"9.121325","9.421325","274","","DG(12:0_22:1)+NH4",0,0,0,0,0,165.16405,0,0,0,"9.121325","9.421325","274","","DG(12:0_22:1)+NH4","612.5562","395.352","257.2111","183.1743","321.3152","165.1638","303.3047","239.2006","377.3415","9.121325","9.421325","274"
"","DG(12:0_22:1)+NH4",0,0,0,0,0,0,0,0,0,"14.6664333333333","14.9664333333333","8314","","DG(12:0_22:1)+NH4",0,0,0,0,0,0,0,0,0,"14.6664333333333","14.9664333333333","8314","","DG(12:0_22:1)+NH4",0,0,0,0,0,0,0,0,0,"14.6664333333333","14.9664333333333","8314","","DG(12:0_22:1)+NH4",0,0,0,0,0,0,0,0,0,"14.6664333333333","14.9664333333333","8314","","DG(12:0_22:1)+NH4",0,0,0,0,0,0,0,0,0,"14.6664333333333","14.9664333333333","8314","","DG(12:0_22:1)+NH4","612.5562","395.352","257.2111","183.1743","321.3152","165.1638","303.3047","239.2006","377.3415","14.6664333333333","14.9664333333333","8314"
"","DG(12:0_22:1)+NH4",0,0,0,0,0,0,0,0,0,"4.84765909090909","5.14765909090909","14664","","DG(12:0_22:1)+NH4",0,0,0,0,0,0,0,0,0,"4.84765909090909","5.14765909090909","14664","","DG(12:0_22:1)+NH4",0,0,0,0,0,0,0,0,0,"4.84765909090909","5.14765909090909","14664","","DG(12:0_22:1)+NH4",0,0,0,0,0,0,0,0,0,"4.84765909090909","5.14765909090909","14664","","DG(12:0_22:1)+NH4",0,0,0,0,0,0,0,0,0,"4.84765909090909","5.14765909090909","14664","","DG(12:0_22:1)+NH4","612.5562","395.352","257.2111","183.1743","321.3152","165.1638","303.3047","239.2006","377.3415","4.84765909090909","5.14765909090909","14664"
"","DG(12:0_22:1)+NH4",0,0,0,0,0,0,0,0,0,"14.545235","14.845235","14874","","DG(12:0_22:1)+NH4",0,0,0,0,0,0,0,0,0,"14.545235","14.845235","14874","","DG(12:0_22:1)+NH4",0,0,0,0,0,0,0,0,0,"14.545235","14.845235","14874","","DG(12:0_22:1)+NH4",0,0,0,0,0,0,0,0,0,"14.545235","14.845235","14874","","DG(12:0_22:1)+NH4",0,0,0,0,0,0,0,0,0,"14.545235","14.845235","14874","","DG(12:0_22:1)+NH4","612.5562","395.352","257.2111","183.1743","321.3152","165.1638","303.3047","239.2006","377.3415","14.545235","14.845235","14874"
"","DG(12:0_22:1)+NH4",0,0,0,0,0,0,0,0,0,"14.9641472222222","15.2641472222222","14893","","DG(12:0_22:1)+NH4",0,0,0,0,0,0,0,0,0,"14.9641472222222","15.2641472222222","14893","","DG(12:0_22:1)+NH4",0,0,0,0,0,0,0,0,0,"14.9641472222222","15.2641472222222","14893","","DG(12:0_22:1)+NH4",0,0,0,0,0,0,0,0,0,"14.9641472222222","15.2641472222222","14893","","DG(12:0_22:1)+NH4",0,0,0,0,0,0,0,0,0,"14.9641472222222","15.2641472222222","14893","","DG(12:0_22:1)+NH4","612.5562","395.352","257.2111","183.1743","321.3152","165.1638","303.3047","239.2006","377.3415","14.9641472222222","15.2641472222222","14893"
"","DG(12:0_22:1)+NH4",0,0,0,0,0,0,0,0,0,"16.2671681818182","16.5671681818182","17130","","DG(12:0_22:1)+NH4",0,0,0,0,0,0,0,0,0,"16.2671681818182","16.5671681818182","17130","","DG(12:0_22:1)+NH4",0,0,0,0,0,0,0,0,0,"16.2671681818182","16.5671681818182","17130","","DG(12:0_22:1)+NH4",0,0,0,0,0,0,0,0,0,"16.2671681818182","16.5671681818182","17130","","DG(12:0_22:1)+NH4",0,0,0,0,0,0,0,0,0,"16.2671681818182","16.5671681818182","17130","","DG(12:0_22:1)+NH4","612.5562","395.352","257.2111","183.1743","321.3152","165.1638","303.3047","239.2006","377.3415","16.2671681818182","16.5671681818182","17130"
"","DG(12:0_22:1)+NH4",0,0,0,0,0,0,0,0,0,"16.4441875","16.7441875","17784","","DG(12:0_22:1)+NH4",0,0,0,0,0,0,0,0,0,"16.4441875","16.7441875","17784","","DG(12:0_22:1)+NH4",0,0,0,0,0,0,0,0,0,"16.4441875","16.7441875","17784","","DG(12:0_22:1)+NH4",0,0,0,0,0,0,0,0,0,"16.4441875","16.7441875","17784","","DG(12:0_22:1)+NH4",0,0,0,0,0,0,0,0,0,"16.4441875","16.7441875","17784","","DG(12:0_22:1)+NH4","612.5562","395.352","257.2111","183.1743","321.3152","165.1638","303.3047","239.2006","377.3415","16.4441875","16.7441875","17784"
"","DG(12:0_22:1)+NH4",0,0,0,0,0,0,0,0,0,"15.7400472222222","16.0400472222222","17791","","DG(12:0_22:1)+NH4",0,0,0,0,0,0,0,0,0,"15.7400472222222","16.0400472222222","17791","","DG(12:0_22:1)+NH4",0,0,0,0,0,0,0,0,0,"15.7400472222222","16.0400472222222","17791","","DG(12:0_22:1)+NH4",0,0,0,0,0,0,0,0,0,"15.7400472222222","16.0400472222222","17791","","DG(12:0_22:1)+NH4",0,0,0,0,0,0,0,0,0,"15.7400472222222","16.0400472222222","17791","","DG(12:0_22:1)+NH4","612.5562","395.352","257.2111","183.1743","321.3152","165.1638","303.3047","239.2006","377.3415","15.7400472222222","16.0400472222222","17791"
"","DG(12:0_22:2)+NH4",0,0,0,0,0,1,0,0,0,"8.25985138888889","8.55985138888889","249","","DG(12:0_22:2)+NH4",0,0,0,0,0,8.433767,0,0,0,"8.25985138888889","8.55985138888889","249","","DG(12:0_22:2)+NH4",0,0,0,0,0,2,0,0,0,"8.25985138888889","8.55985138888889","249","","DG(12:0_22:2)+NH4",0,0,0,0,0,17162.35,0,0,0,"8.25985138888889","8.55985138888889","249","","DG(12:0_22:2)+NH4",0,0,0,0,0,165.1639,0,0,0,"8.25985138888889","8.55985138888889","249","","DG(12:0_22:2)+NH4","610.5405","393.3363","257.2111","183.1743","319.2995","165.1638","301.289","239.2006","375.3258","8.25985138888889","8.55985138888889","249"
"","DG(12:0_22:3)+NH4",0,0,0,0,0,0,0,0,0,"7.19770138888889","7.49770138888889","1136","","DG(12:0_22:3)+NH4",0,0,0,0,0,0,0,0,0,"7.19770138888889","7.49770138888889","1136","","DG(12:0_22:3)+NH4",0,0,0,0,0,0,0,0,0,"7.19770138888889","7.49770138888889","1136","","DG(12:0_22:3)+NH4",0,0,0,0,0,0,0,0,0,"7.19770138888889","7.49770138888889","1136","","DG(12:0_22:3)+NH4",0,0,0,0,0,0,0,0,0,"7.19770138888889","7.49770138888889","1136","","DG(12:0_22:3)+NH4","608.5249","391.3207","257.2111","183.1743","317.2839","165.1638","299.2734","239.2006","373.3102","7.19770138888889","7.49770138888889","1136"
"","DG(12:0_22:3)+NH4",0,0,0,0,0,0,0,0,0,"7.44478194444444","7.74478194444444","1511","","DG(12:0_22:3)+NH4",0,0,0,0,0,0,0,0,0,"7.44478194444444","7.74478194444444","1511","","DG(12:0_22:3)+NH4",0,0,0,0,0,0,0,0,0,"7.44478194444444","7.74478194444444","1511","","DG(12:0_22:3)+NH4",0,0,0,0,0,0,0,0,0,"7.44478194444444","7.74478194444444","1511","","DG(12:0_22:3)+NH4",0,0,0,0,0,0,0,0,0,"7.44478194444444","7.74478194444444","1511","","DG(12:0_22:3)+NH4","608.5249","391.3207","257.2111","183.1743","317.2839","165.1638","299.2734","239.2006","373.3102","7.44478194444444","7.74478194444444","1511"
"","DG(12:0_22:3)+NH4",0,0,0,0,0,0,0,0,0,"2.10744166666667","2.40744166666667","8055","","DG(12:0_22:3)+NH4",0,0,0,0,0,0,0,0,0,"2.10744166666667","2.40744166666667","8055","","DG(12:0_22:3)+NH4",0,0,0,0,0,0,0,0,0,"2.10744166666667","2.40744166666667","8055","","DG(12:0_22:3)+NH4",0,0,0,0,0,0,0,0,0,"2.10744166666667","2.40744166666667","8055","","DG(12:0_22:3)+NH4",0,0,0,0,0,0,0,0,0,"2.10744166666667","2.40744166666667","8055","","DG(12:0_22:3)+NH4","608.5249","391.3207","257.2111","183.1743","317.2839","165.1638","299.2734","239.2006","373.3102","2.10744166666667","2.40744166666667","8055"
"","DG(12:0_22:3)+NH4",0,0,0,0,0,0,0,0,0,"8.00391666666667","8.30391666666667","17656","","DG(12:0_22:3)+NH4",0,0,0,0,0,0,0,0,0,"8.00391666666667","8.30391666666667","17656","","DG(12:0_22:3)+NH4",0,0,0,0,0,0,0,0,0,"8.00391666666667","8.30391666666667","17656","","DG(12:0_22:3)+NH4",0,0,0,0,0,0,0,0,0,"8.00391666666667","8.30391666666667","17656","","DG(12:0_22:3)+NH4",0,0,0,0,0,0,0,0,0,"8.00391666666667","8.30391666666667","17656","","DG(12:0_22:3)+NH4","608.5249","391.3207","257.2111","183.1743","317.2839","165.1638","299.2734","239.2006","373.3102","8.00391666666667","8.30391666666667","17656"
"","DG(12:0_22:4)+NH4",0,0,0,0,0,0,0,0,0,"6.79232916666667","7.09232916666667","2937","","DG(12:0_22:4)+NH4",0,0,0,0,0,0,0,0,0,"6.79232916666667","7.09232916666667","2937","","DG(12:0_22:4)+NH4",0,0,0,0,0,0,0,0,0,"6.79232916666667","7.09232916666667","2937","","DG(12:0_22:4)+NH4",0,0,0,0,0,0,0,0,0,"6.79232916666667","7.09232916666667","2937","","DG(12:0_22:4)+NH4",0,0,0,0,0,0,0,0,0,"6.79232916666667","7.09232916666667","2937","","DG(12:0_22:4)+NH4","606.5092","389.305","257.2111","183.1743","315.2682","165.1638","297.2577","239.2006","371.2945","6.79232916666667","7.09232916666667","2937"
"","DG(12:0_22:4)+NH4",0,0,0,0,0,0,0,0,0,"6.50989444444444","6.80989444444444","5023","","DG(12:0_22:4)+NH4",0,0,0,0,0,0,0,0,0,"6.50989444444444","6.80989444444444","5023","","DG(12:0_22:4)+NH4",0,0,0,0,0,0,0,0,0,"6.50989444444444","6.80989444444444","5023","","DG(12:0_22:4)+NH4",0,0,0,0,0,0,0,0,0,"6.50989444444444","6.80989444444444","5023","","DG(12:0_22:4)+NH4",0,0,0,0,0,0,0,0,0,"6.50989444444444","6.80989444444444","5023","","DG(12:0_22:4)+NH4","606.5092","389.305","257.2111","183.1743","315.2682","165.1638","297.2577","239.2006","371.2945","6.50989444444444","6.80989444444444","5023"
"","DG(12:0_22:4)+NH4",0,0,0,0,0,0,0,0,0,"3.60756666666667","3.90756666666667","8225","","DG(12:0_22:4)+NH4",0,0,0,0,0,0,0,0,0,"3.60756666666667","3.90756666666667","8225","","DG(12:0_22:4)+NH4",0,0,0,0,0,0,0,0,0,"3.60756666666667","3.90756666666667","8225","","DG(12:0_22:4)+NH4",0,0,0,0,0,0,0,0,0,"3.60756666666667","3.90756666666667","8225","","DG(12:0_22:4)+NH4",0,0,0,0,0,0,0,0,0,"3.60756666666667","3.90756666666667","8225","","DG(12:0_22:4)+NH4","606.5092","389.305","257.2111","183.1743","315.2682","165.1638","297.2577","239.2006","371.2945","3.60756666666667","3.90756666666667","8225"
"","DG(12:0_22:5)+NH4",0,0,0,0,0,0,0,0,0,"5.67882083333333","5.97882083333333","7181","","DG(12:0_22:5)+NH4",0,0,0,0,0,0,0,0,0,"5.67882083333333","5.97882083333333","7181","","DG(12:0_22:5)+NH4",0,0,0,0,0,0,0,0,0,"5.67882083333333","5.97882083333333","7181","","DG(12:0_22:5)+NH4",0,0,0,0,0,0,0,0,0,"5.67882083333333","5.97882083333333","7181","","DG(12:0_22:5)+NH4",0,0,0,0,0,0,0,0,0,"5.67882083333333","5.97882083333333","7181","","DG(12:0_22:5)+NH4","604.4936","387.2894","257.2111","183.1743","313.2526","165.1638","295.2421","239.2006","369.2789","5.67882083333333","5.97882083333333","7181"
"","DG(12:0_24:0)+NH4",0,0,0,0,0,0,0,0,0,"10.9823041666667","11.2823041666667","4765","","DG(12:0_24:0)+NH4",0,0,0,0,0,0,0,0,0,"10.9823041666667","11.2823041666667","4765","","DG(12:0_24:0)+NH4",0,0,0,0,0,0,0,0,0,"10.9823041666667","11.2823041666667","4765","","DG(12:0_24:0)+NH4",0,0,0,0,0,0,0,0,0,"10.9823041666667","11.2823041666667","4765","","DG(12:0_24:0)+NH4",0,0,0,0,0,0,0,0,0,"10.9823041666667","11.2823041666667","4765","","DG(12:0_24:0)+NH4","642.6031","425.3989","257.2111","183.1743","351.3621","165.1638","333.3516","239.2006","407.3884","10.9823041666667","11.2823041666667","4765"
"","DG(12:0_24:1)+NH4",0,0,0,0,0,1,0,0,0,"10.1082944444444","10.4082944444444","1044","","DG(12:0_24:1)+NH4",0,0,0,0,0,10.26117,0,0,0,"10.1082944444444","10.4082944444444","1044","","DG(12:0_24:1)+NH4",0,0,0,0,0,1,0,0,0,"10.1082944444444","10.4082944444444","1044","","DG(12:0_24:1)+NH4",0,0,0,0,0,1862.541,0,0,0,"10.1082944444444","10.4082944444444","1044","","DG(12:0_24:1)+NH4",0,0,0,0,0,165.1638,0,0,0,"10.1082944444444","10.4082944444444","1044","","DG(12:0_24:1)+NH4","640.5875","423.3833","257.2111","183.1743","349.3465","165.1638","331.336","239.2006","405.3728","10.1082944444444","10.4082944444444","1044"
"","DG(12:0_24:1)+NH4",0,0,0,0,0,0,0,0,0,"10.4410375","10.7410375","8606","","DG(12:0_24:1)+NH4",0,0,0,0,0,0,0,0,0,"10.4410375","10.7410375","8606","","DG(12:0_24:1)+NH4",0,0,0,0,0,0,0,0,0,"10.4410375","10.7410375","8606","","DG(12:0_24:1)+NH4",0,0,0,0,0,0,0,0,0,"10.4410375","10.7410375","8606","","DG(12:0_24:1)+NH4",0,0,0,0,0,0,0,0,0,"10.4410375","10.7410375","8606","","DG(12:0_24:1)+NH4","640.5875","423.3833","257.2111","183.1743","349.3465","165.1638","331.336","239.2006","405.3728","10.4410375","10.7410375","8606"
"","DG(12:0_24:1)+NH4",0,0,0,0,0,0,0,0,0,"5.69889583333333","5.99889583333333","8793","","DG(12:0_24:1)+NH4",0,0,0,0,0,0,0,0,0,"5.69889583333333","5.99889583333333","8793","","DG(12:0_24:1)+NH4",0,0,0,0,0,0,0,0,0,"5.69889583333333","5.99889583333333","8793","","DG(12:0_24:1)+NH4",0,0,0,0,0,0,0,0,0,"5.69889583333333","5.99889583333333","8793","","DG(12:0_24:1)+NH4",0,0,0,0,0,0,0,0,0,"5.69889583333333","5.99889583333333","8793","","DG(12:0_24:1)+NH4","640.5875","423.3833","257.2111","183.1743","349.3465","165.1638","331.336","239.2006","405.3728","5.69889583333333","5.99889583333333","8793"
"","DG(12:0_24:1)+NH4",0,0,0,0,0,0,0,0,0,"6.06926666666667","6.36926666666667","9532","","DG(12:0_24:1)+NH4",0,0,0,0,0,0,0,0,0,"6.06926666666667","6.36926666666667","9532","","DG(12:0_24:1)+NH4",0,0,0,0,0,0,0,0,0,"6.06926666666667","6.36926666666667","9532","","DG(12:0_24:1)+NH4",0,0,0,0,0,0,0,0,0,"6.06926666666667","6.36926666666667","9532","","DG(12:0_24:1)+NH4",0,0,0,0,0,0,0,0,0,"6.06926666666667","6.36926666666667","9532","","DG(12:0_24:1)+NH4","640.5875","423.3833","257.2111","183.1743","349.3465","165.1638","331.336","239.2006","405.3728","6.06926666666667","6.36926666666667","9532"
"","DG(12:0_25:0)+NH4",0,0,0,0,0,0,0,0,0,"9.22983611111111","9.52983611111111","8665","","DG(12:0_25:0)+NH4",0,0,0,0,0,0,0,0,0,"9.22983611111111","9.52983611111111","8665","","DG(12:0_25:0)+NH4",0,0,0,0,0,0,0,0,0,"9.22983611111111","9.52983611111111","8665","","DG(12:0_25:0)+NH4",0,0,0,0,0,0,0,0,0,"9.22983611111111","9.52983611111111","8665","","DG(12:0_25:0)+NH4",0,0,0,0,0,0,0,0,0,"9.22983611111111","9.52983611111111","8665","","DG(12:0_25:0)+NH4","656.6188","439.4146","257.2111","183.1743","365.3778","165.1638","347.3673","239.2006","421.4041","9.22983611111111","9.52983611111111","8665"
"","DG(12:0_25:0)+NH4",0,0,0,0,0,0,0,0,0,"9.6099303030303","9.9099303030303","15880","","DG(12:0_25:0)+NH4",0,0,0,0,0,0,0,0,0,"9.6099303030303","9.9099303030303","15880","","DG(12:0_25:0)+NH4",0,0,0,0,0,0,0,0,0,"9.6099303030303","9.9099303030303","15880","","DG(12:0_25:0)+NH4",0,0,0,0,0,0,0,0,0,"9.6099303030303","9.9099303030303","15880","","DG(12:0_25:0)+NH4",0,0,0,0,0,0,0,0,0,"9.6099303030303","9.9099303030303","15880","","DG(12:0_25:0)+NH4","656.6188","439.4146","257.2111","183.1743","365.3778","165.1638","347.3673","239.2006","421.4041","9.6099303030303","9.9099303030303","15880"
"","DG(13:0_14:1)+NH4",0,0,0,0,0,0,0,0,0,"1.68853888888889","1.98853888888889","5938","","DG(13:0_14:1)+NH4",0,0,0,0,0,0,0,0,0,"1.68853888888889","1.98853888888889","5938","","DG(13:0_14:1)+NH4",0,0,0,0,0,0,0,0,0,"1.68853888888889","1.98853888888889","5938","","DG(13:0_14:1)+NH4",0,0,0,0,0,0,0,0,0,"1.68853888888889","1.98853888888889","5938","","DG(13:0_14:1)+NH4",0,0,0,0,0,0,0,0,0,"1.68853888888889","1.98853888888889","5938","","DG(13:0_14:1)+NH4","514.4467","283.2268","271.2268","197.19","209.19","179.1795","191.1795","253.2163","265.2163","1.68853888888889","1.98853888888889","5938"
"","DG(13:0_14:1)+NH4",0,0,0,0,0,0,0,0,0,"1.91300972222222","2.21300972222222","19160","","DG(13:0_14:1)+NH4",0,0,0,0,0,0,0,0,0,"1.91300972222222","2.21300972222222","19160","","DG(13:0_14:1)+NH4",0,0,0,0,0,0,0,0,0,"1.91300972222222","2.21300972222222","19160","","DG(13:0_14:1)+NH4",0,0,0,0,0,0,0,0,0,"1.91300972222222","2.21300972222222","19160","","DG(13:0_14:1)+NH4",0,0,0,0,0,0,0,0,0,"1.91300972222222","2.21300972222222","19160","","DG(13:0_14:1)+NH4","514.4467","283.2268","271.2268","197.19","209.19","179.1795","191.1795","253.2163","265.2163","1.91300972222222","2.21300972222222","19160"
"","DG(13:0_15:0)+NH4",0,0,0,0,0,0,0,0,0,"0.320386363636364","0.620386363636364","3117","","DG(13:0_15:0)+NH4",0,0,0,0,0,0,0,0,0,"0.320386363636364","0.620386363636364","3117","","DG(13:0_15:0)+NH4",0,0,0,0,0,0,0,0,0,"0.320386363636364","0.620386363636364","3117","","DG(13:0_15:0)+NH4",0,0,0,0,0,0,0,0,0,"0.320386363636364","0.620386363636364","3117","","DG(13:0_15:0)+NH4",0,0,0,0,0,0,0,0,0,"0.320386363636364","0.620386363636364","3117","","DG(13:0_15:0)+NH4","530.478","299.2581","271.2268","197.19","225.2213","179.1795","207.2108","253.2163","281.2476","0.320386363636364","0.620386363636364","3117"
"","DG(13:0_15:0)+NH4",0,0,0,0,0,0,0,0,0,"0.161698484848485","0.461698484848485","9116","","DG(13:0_15:0)+NH4",0,0,0,0,0,0,0,0,0,"0.161698484848485","0.461698484848485","9116","","DG(13:0_15:0)+NH4",0,0,0,0,0,0,0,0,0,"0.161698484848485","0.461698484848485","9116","","DG(13:0_15:0)+NH4",0,0,0,0,0,0,0,0,0,"0.161698484848485","0.461698484848485","9116","","DG(13:0_15:0)+NH4",0,0,0,0,0,0,0,0,0,"0.161698484848485","0.461698484848485","9116","","DG(13:0_15:0)+NH4","530.478","299.2581","271.2268","197.19","225.2213","179.1795","207.2108","253.2163","281.2476","0.161698484848485","0.461698484848485","9116"
"","DG(13:0_15:1)+NH4",0,0,0,0,0,0,0,0,0,"5.63256111111111","5.93256111111111","12443","","DG(13:0_15:1)+NH4",0,0,0,0,0,0,0,0,0,"5.63256111111111","5.93256111111111","12443","","DG(13:0_15:1)+NH4",0,0,0,0,0,0,0,0,0,"5.63256111111111","5.93256111111111","12443","","DG(13:0_15:1)+NH4",0,0,0,0,0,0,0,0,0,"5.63256111111111","5.93256111111111","12443","","DG(13:0_15:1)+NH4",0,0,0,0,0,0,0,0,0,"5.63256111111111","5.93256111111111","12443","","DG(13:0_15:1)+NH4","528.4623","297.2424","271.2268","197.19","223.2056","179.1795","205.1951","253.2163","279.2319","5.63256111111111","5.93256111111111","12443"
"","DG(13:0_16:1)+NH4",0,0,0,0,0,0,0,0,0,"2.63831944444444","2.93831944444444","4673","","DG(13:0_16:1)+NH4",0,0,0,0,0,0,0,0,0,"2.63831944444444","2.93831944444444","4673","","DG(13:0_16:1)+NH4",0,0,0,0,0,0,0,0,0,"2.63831944444444","2.93831944444444","4673","","DG(13:0_16:1)+NH4",0,0,0,0,0,0,0,0,0,"2.63831944444444","2.93831944444444","4673","","DG(13:0_16:1)+NH4",0,0,0,0,0,0,0,0,0,"2.63831944444444","2.93831944444444","4673","","DG(13:0_16:1)+NH4","542.478","311.2581","271.2268","197.19","237.2213","179.1795","219.2108","253.2163","293.2476","2.63831944444444","2.93831944444444","4673"
"","DG(13:0_16:1)+NH4",0,0,0,0,0,0,0,0,0,"4.94555416666667","5.24555416666667","15792","","DG(13:0_16:1)+NH4",0,0,0,0,0,0,0,0,0,"4.94555416666667","5.24555416666667","15792","","DG(13:0_16:1)+NH4",0,0,0,0,0,0,0,0,0,"4.94555416666667","5.24555416666667","15792","","DG(13:0_16:1)+NH4",0,0,0,0,0,0,0,0,0,"4.94555416666667","5.24555416666667","15792","","DG(13:0_16:1)+NH4",0,0,0,0,0,0,0,0,0,"4.94555416666667","5.24555416666667","15792","","DG(13:0_16:1)+NH4","542.478","311.2581","271.2268","197.19","237.2213","179.1795","219.2108","253.2163","293.2476","4.94555416666667","5.24555416666667","15792"
"","DG(13:0_17:0)+NH4",0,0,0,0,0,0,0,0,0,"7.96771388888889","8.26771388888889","9350","","DG(13:0_17:0)+NH4",0,0,0,0,0,0,0,0,0,"7.96771388888889","8.26771388888889","9350","","DG(13:0_17:0)+NH4",0,0,0,0,0,0,0,0,0,"7.96771388888889","8.26771388888889","9350","","DG(13:0_17:0)+NH4",0,0,0,0,0,0,0,0,0,"7.96771388888889","8.26771388888889","9350","","DG(13:0_17:0)+NH4",0,0,0,0,0,0,0,0,0,"7.96771388888889","8.26771388888889","9350","","DG(13:0_17:0)+NH4","558.5093","327.2894","271.2268","197.19","253.2526","179.1795","235.2421","253.2163","309.2789","7.96771388888889","8.26771388888889","9350"
"","DG(13:0_17:1)+NH4",0,0,0,0,0,0,0,0,0,"6.85589305555556","7.15589305555556","3040","","DG(13:0_17:1)+NH4",0,0,0,0,0,0,0,0,0,"6.85589305555556","7.15589305555556","3040","","DG(13:0_17:1)+NH4",0,0,0,0,0,0,0,0,0,"6.85589305555556","7.15589305555556","3040","","DG(13:0_17:1)+NH4",0,0,0,0,0,0,0,0,0,"6.85589305555556","7.15589305555556","3040","","DG(13:0_17:1)+NH4",0,0,0,0,0,0,0,0,0,"6.85589305555556","7.15589305555556","3040","","DG(13:0_17:1)+NH4","556.4936","325.2737","271.2268","197.19","251.2369","179.1795","233.2264","253.2163","307.2632","6.85589305555556","7.15589305555556","3040"
"","DG(13:0_17:2)+NH4",0,0,0,0,0,0,0,0,0,"5.83603333333333","6.13603333333333","4024","","DG(13:0_17:2)+NH4",0,0,0,0,0,0,0,0,0,"5.83603333333333","6.13603333333333","4024","","DG(13:0_17:2)+NH4",0,0,0,0,0,0,0,0,0,"5.83603333333333","6.13603333333333","4024","","DG(13:0_17:2)+NH4",0,0,0,0,0,0,0,0,0,"5.83603333333333","6.13603333333333","4024","","DG(13:0_17:2)+NH4",0,0,0,0,0,0,0,0,0,"5.83603333333333","6.13603333333333","4024","","DG(13:0_17:2)+NH4","554.478","323.2581","271.2268","197.19","249.2213","179.1795","231.2108","253.2163","305.2476","5.83603333333333","6.13603333333333","4024"
"","DG(13:0_17:2)+NH4",0,0,0,0,0,0,0,0,0,"5.20448888888889","5.50448888888889","9061","","DG(13:0_17:2)+NH4",0,0,0,0,0,0,0,0,0,"5.20448888888889","5.50448888888889","9061","","DG(13:0_17:2)+NH4",0,0,0,0,0,0,0,0,0,"5.20448888888889","5.50448888888889","9061","","DG(13:0_17:2)+NH4",0,0,0,0,0,0,0,0,0,"5.20448888888889","5.50448888888889","9061","","DG(13:0_17:2)+NH4",0,0,0,0,0,0,0,0,0,"5.20448888888889","5.50448888888889","9061","","DG(13:0_17:2)+NH4","554.478","323.2581","271.2268","197.19","249.2213","179.1795","231.2108","253.2163","305.2476","5.20448888888889","5.50448888888889","9061"
