"Confirmed fragments if intensity is above 1000 and number of scans is greater than or equal to 1","PE","[M+H]+","NL_head","NL_T1RCO","NL_T2RCO","T1_RCO+","T2_RCO+","head","RT_min","RT_max","Comment","RT at Max Intensity","PE","[M+H]+","NL_head","NL_T1RCO","NL_T2RCO","T1_RCO+","T2_RCO+","head","RT_min","RT_max","Comment","Number of Scans","PE","[M+H]+","NL_head","NL_T1RCO","NL_T2RCO","T1_RCO+","T2_RCO+","head","RT_min","RT_max","Comment","Max Intensity","PE","[M+H]+","NL_head","NL_T1RCO","NL_T2RCO","T1_RCO+","T2_RCO+","head","RT_min","RT_max","Comment","Average m/z","PE","[M+H]+","NL_head","NL_T1RCO","NL_T2RCO","T1_RCO+","T2_RCO+","head","RT_min","RT_max","Comment","Theoretical, Library Parent Hits","PE","[M+H]+","NL_head","NL_T1RCO","NL_T2RCO","T1_RCO+","T2_RCO+","head","RT_min","RT_max","Comment"
"","PE(17:2_18:0)+H",0,0,0,0,0,0,0,"7.26953472222222","7.56953472222222","14318","","PE(17:2_18:0)+H",0,0,0,0,0,0,0,"7.26953472222222","7.56953472222222","14318","","PE(17:2_18:0)+H",0,0,0,0,0,0,0,"7.26953472222222","7.56953472222222","14318","","PE(17:2_18:0)+H",0,0,0,0,0,0,0,"7.26953472222222","7.56953472222222","14318","","PE(17:2_18:0)+H",0,0,0,0,0,0,0,"7.26953472222222","7.56953472222222","14318","","PE(17:2_18:0)+H","730.53818","589.51907","341.30502","323.25812","249.22135","267.26825","142.02639","7.26953472222222","7.56953472222222","14318"
"","PE(17:2_18:0)+H",0,0,0,0,0,0,0,"7.06696388888889","7.36696388888889","14438","","PE(17:2_18:0)+H",0,0,0,0,0,0,0,"7.06696388888889","7.36696388888889","14438","","PE(17:2_18:0)+H",0,0,0,0,0,0,0,"7.06696388888889","7.36696388888889","14438","","PE(17:2_18:0)+H",0,0,0,0,0,0,0,"7.06696388888889","7.36696388888889","14438","","PE(17:2_18:0)+H",0,0,0,0,0,0,0,"7.06696388888889","7.36696388888889","14438","","PE(17:2_18:0)+H","730.53818","589.51907","341.30502","323.25812","249.22135","267.26825","142.02639","7.06696388888889","7.36696388888889","14438"
"","PE(17:2_18:1)+H",0,0,0,0,0,0,0,"6.03330138888889","6.33330138888889","1803","","PE(17:2_18:1)+H",0,0,0,0,0,0,0,"6.03330138888889","6.33330138888889","1803","","PE(17:2_18:1)+H",0,0,0,0,0,0,0,"6.03330138888889","6.33330138888889","1803","","PE(17:2_18:1)+H",0,0,0,0,0,0,0,"6.03330138888889","6.33330138888889","1803","","PE(17:2_18:1)+H",0,0,0,0,0,0,0,"6.03330138888889","6.33330138888889","1803","","PE(17:2_18:1)+H","728.52258","587.50347","339.28942","323.25812","249.22135","265.25265","142.02639","6.03330138888889","6.33330138888889","1803"
"","PE(17:2_18:1)+H",0,0,0,0,0,0,0,"4.89671944444444","5.19671944444444","2343","","PE(17:2_18:1)+H",0,0,0,0,0,0,0,"4.89671944444444","5.19671944444444","2343","","PE(17:2_18:1)+H",0,0,0,0,0,0,0,"4.89671944444444","5.19671944444444","2343","","PE(17:2_18:1)+H",0,0,0,0,0,0,0,"4.89671944444444","5.19671944444444","2343","","PE(17:2_18:1)+H",0,0,0,0,0,0,0,"4.89671944444444","5.19671944444444","2343","","PE(17:2_18:1)+H","728.52258","587.50347","339.28942","323.25812","249.22135","265.25265","142.02639","4.89671944444444","5.19671944444444","2343"
"","PE(17:2_18:1)+H",0,0,0,0,0,0,0,"4.13304027777778","4.43304027777778","2406","","PE(17:2_18:1)+H",0,0,0,0,0,0,0,"4.13304027777778","4.43304027777778","2406","","PE(17:2_18:1)+H",0,0,0,0,0,0,0,"4.13304027777778","4.43304027777778","2406","","PE(17:2_18:1)+H",0,0,0,0,0,0,0,"4.13304027777778","4.43304027777778","2406","","PE(17:2_18:1)+H",0,0,0,0,0,0,0,"4.13304027777778","4.43304027777778","2406","","PE(17:2_18:1)+H","728.52258","587.50347","339.28942","323.25812","249.22135","265.25265","142.02639","4.13304027777778","4.43304027777778","2406"
"","PE(17:2_18:1)+H",0,0,0,0,0,0,0,"5.25916060606061","5.55916060606061","10785","","PE(17:2_18:1)+H",0,0,0,0,0,0,0,"5.25916060606061","5.55916060606061","10785","","PE(17:2_18:1)+H",0,0,0,0,0,0,0,"5.25916060606061","5.55916060606061","10785","","PE(17:2_18:1)+H",0,0,0,0,0,0,0,"5.25916060606061","5.55916060606061","10785","","PE(17:2_18:1)+H",0,0,0,0,0,0,0,"5.25916060606061","5.55916060606061","10785","","PE(17:2_18:1)+H","728.52258","587.50347","339.28942","323.25812","249.22135","265.25265","142.02639","5.25916060606061","5.55916060606061","10785"
"","PE(17:2_18:1)+H",0,0,0,0,0,0,0,"4.37494090909091","4.67494090909091","13143","","PE(17:2_18:1)+H",0,0,0,0,0,0,0,"4.37494090909091","4.67494090909091","13143","","PE(17:2_18:1)+H",0,0,0,0,0,0,0,"4.37494090909091","4.67494090909091","13143","","PE(17:2_18:1)+H",0,0,0,0,0,0,0,"4.37494090909091","4.67494090909091","13143","","PE(17:2_18:1)+H",0,0,0,0,0,0,0,"4.37494090909091","4.67494090909091","13143","","PE(17:2_18:1)+H","728.52258","587.50347","339.28942","323.25812","249.22135","265.25265","142.02639","4.37494090909091","4.67494090909091","13143"
"","PE(17:2_18:1)+H",0,0,0,0,0,0,0,"4.71662407407407","5.01662407407407","13552","","PE(17:2_18:1)+H",0,0,0,0,0,0,0,"4.71662407407407","5.01662407407407","13552","","PE(17:2_18:1)+H",0,0,0,0,0,0,0,"4.71662407407407","5.01662407407407","13552","","PE(17:2_18:1)+H",0,0,0,0,0,0,0,"4.71662407407407","5.01662407407407","13552","","PE(17:2_18:1)+H",0,0,0,0,0,0,0,"4.71662407407407","5.01662407407407","13552","","PE(17:2_18:1)+H","728.52258","587.50347","339.28942","323.25812","249.22135","265.25265","142.02639","4.71662407407407","5.01662407407407","13552"
"","PE(17:2_18:1)+H",0,0,0,0,0,0,0,"5.27255757575758","5.57255757575758","14056","","PE(17:2_18:1)+H",0,0,0,0,0,0,0,"5.27255757575758","5.57255757575758","14056","","PE(17:2_18:1)+H",0,0,0,0,0,0,0,"5.27255757575758","5.57255757575758","14056","","PE(17:2_18:1)+H",0,0,0,0,0,0,0,"5.27255757575758","5.57255757575758","14056","","PE(17:2_18:1)+H",0,0,0,0,0,0,0,"5.27255757575758","5.57255757575758","14056","","PE(17:2_18:1)+H","728.52258","587.50347","339.28942","323.25812","249.22135","265.25265","142.02639","5.27255757575758","5.57255757575758","14056"
"","PE(17:2_18:2)+H",0,0,0,0,0,0,0,"4.90713472222222","5.20713472222222","2088","","PE(17:2_18:2)+H",0,0,0,0,0,0,0,"4.90713472222222","5.20713472222222","2088","","PE(17:2_18:2)+H",0,0,0,0,0,0,0,"4.90713472222222","5.20713472222222","2088","","PE(17:2_18:2)+H",0,0,0,0,0,0,0,"4.90713472222222","5.20713472222222","2088","","PE(17:2_18:2)+H",0,0,0,0,0,0,0,"4.90713472222222","5.20713472222222","2088","","PE(17:2_18:2)+H","726.50688","585.48777","337.27372","323.25812","249.22135","263.23695","142.02639","4.90713472222222","5.20713472222222","2088"
"","PE(17:2_18:4)+H",0,0,0,0,0,0,0,"0.4679","0.7679","14734","","PE(17:2_18:4)+H",0,0,0,0,0,0,0,"0.4679","0.7679","14734","","PE(17:2_18:4)+H",0,0,0,0,0,0,0,"0.4679","0.7679","14734","","PE(17:2_18:4)+H",0,0,0,0,0,0,0,"0.4679","0.7679","14734","","PE(17:2_18:4)+H",0,0,0,0,0,0,0,"0.4679","0.7679","14734","","PE(17:2_18:4)+H","722.47558","581.45647","333.24242","323.25812","249.22135","259.20565","142.02639","0.4679","0.7679","14734"
"","PE(17:2_19:0)+H",1,0,0,0,0,0,0,"5.77137638888889","6.07137638888889","145","","PE(17:2_19:0)+H",5.927817,0,0,0,0,0,0,"5.77137638888889","6.07137638888889","145","","PE(17:2_19:0)+H",2,0,0,0,0,0,0,"5.77137638888889","6.07137638888889","145","","PE(17:2_19:0)+H",1879190,0,0,0,0,0,0,"5.77137638888889","6.07137638888889","145","","PE(17:2_19:0)+H",744.5545,0,0,0,0,0,0,"5.77137638888889","6.07137638888889","145","","PE(17:2_19:0)+H","744.55388","603.53477","355.32072","323.25812","249.22135","281.28395","142.02639","5.77137638888889","6.07137638888889","145"
"","PE(17:2_19:0)+H",1,1,0,0,0,0,1,"7.85418888888889","8.15418888888889","206","","PE(17:2_19:0)+H",8.027212,8.027212,0,0,0,0,8.027212,"7.85418888888889","8.15418888888889","206","","PE(17:2_19:0)+H",2,4,0,0,0,0,2,"7.85418888888889","8.15418888888889","206","","PE(17:2_19:0)+H",38583.23,5534278,0,0,0,0,4066.147,"7.85418888888889","8.15418888888889","206","","PE(17:2_19:0)+H",744.55535,603.5352,0,0,0,0,142.0265,"7.85418888888889","8.15418888888889","206","","PE(17:2_19:0)+H","744.55388","603.53477","355.32072","323.25812","249.22135","281.28395","142.02639","7.85418888888889","8.15418888888889","206"
"","PE(17:2_19:0)+H",0,0,0,0,0,0,0,"12.8203347222222","13.1203347222222","1675","","PE(17:2_19:0)+H",0,0,0,0,0,0,0,"12.8203347222222","13.1203347222222","1675","","PE(17:2_19:0)+H",0,0,0,0,0,0,0,"12.8203347222222","13.1203347222222","1675","","PE(17:2_19:0)+H",0,0,0,0,0,0,0,"12.8203347222222","13.1203347222222","1675","","PE(17:2_19:0)+H",0,0,0,0,0,0,0,"12.8203347222222","13.1203347222222","1675","","PE(17:2_19:0)+H","744.55388","603.53477","355.32072","323.25812","249.22135","281.28395","142.02639","12.8203347222222","13.1203347222222","1675"
"","PE(17:2_19:0)+H",0,0,0,0,0,0,0,"5.5644375","5.8644375","1727","","PE(17:2_19:0)+H",0,0,0,0,0,0,0,"5.5644375","5.8644375","1727","","PE(17:2_19:0)+H",0,0,0,0,0,0,0,"5.5644375","5.8644375","1727","","PE(17:2_19:0)+H",0,0,0,0,0,0,0,"5.5644375","5.8644375","1727","","PE(17:2_19:0)+H",0,0,0,0,0,0,0,"5.5644375","5.8644375","1727","","PE(17:2_19:0)+H","744.55388","603.53477","355.32072","323.25812","249.22135","281.28395","142.02639","5.5644375","5.8644375","1727"
"","PE(17:2_19:0)+H",0,1,0,0,0,0,0,"7.68141111111111","7.98141111111111","12683","","PE(17:2_19:0)+H",0,7.892835,0,0,0,0,0,"7.68141111111111","7.98141111111111","12683","","PE(17:2_19:0)+H",0,2,0,0,0,0,0,"7.68141111111111","7.98141111111111","12683","","PE(17:2_19:0)+H",0,737444.4,0,0,0,0,0,"7.68141111111111","7.98141111111111","12683","","PE(17:2_19:0)+H",0,603.5353,0,0,0,0,0,"7.68141111111111","7.98141111111111","12683","","PE(17:2_19:0)+H","744.55388","603.53477","355.32072","323.25812","249.22135","281.28395","142.02639","7.68141111111111","7.98141111111111","12683"
"","PE(17:2_20:0)+H",1,0,0,0,0,0,0,"6.39557777777778","6.69557777777778","1","","PE(17:2_20:0)+H",6.530702,0,0,0,0,0,0,"6.39557777777778","6.69557777777778","1","","PE(17:2_20:0)+H",3,0,0,0,0,0,0,"6.39557777777778","6.69557777777778","1","","PE(17:2_20:0)+H",76887860,0,0,0,0,0,0,"6.39557777777778","6.69557777777778","1","","PE(17:2_20:0)+H",758.5694,0,0,0,0,0,0,"6.39557777777778","6.69557777777778","1","","PE(17:2_20:0)+H","758.56948","617.55037","369.33632","323.25812","249.22135","295.29955","142.02639","6.39557777777778","6.69557777777778","1"
"","PE(17:2_20:0)+H",0,0,0,0,0,0,0,"12.7955347222222","13.0955347222222","4884","","PE(17:2_20:0)+H",0,0,0,0,0,0,0,"12.7955347222222","13.0955347222222","4884","","PE(17:2_20:0)+H",0,0,0,0,0,0,0,"12.7955347222222","13.0955347222222","4884","","PE(17:2_20:0)+H",0,0,0,0,0,0,0,"12.7955347222222","13.0955347222222","4884","","PE(17:2_20:0)+H",0,0,0,0,0,0,0,"12.7955347222222","13.0955347222222","4884","","PE(17:2_20:0)+H","758.56948","617.55037","369.33632","323.25812","249.22135","295.29955","142.02639","12.7955347222222","13.0955347222222","4884"
"","PE(17:2_20:0)+H",1,0,0,0,0,0,0,"6.14551666666667","6.44551666666667","11258","","PE(17:2_20:0)+H",6.40851,0,0,0,0,0,0,"6.14551666666667","6.44551666666667","11258","","PE(17:2_20:0)+H",2,0,0,0,0,0,0,"6.14551666666667","6.44551666666667","11258","","PE(17:2_20:0)+H",2120362,0,0,0,0,0,0,"6.14551666666667","6.44551666666667","11258","","PE(17:2_20:0)+H",758.57015,0,0,0,0,0,0,"6.14551666666667","6.44551666666667","11258","","PE(17:2_20:0)+H","758.56948","617.55037","369.33632","323.25812","249.22135","295.29955","142.02639","6.14551666666667","6.44551666666667","11258"
"","PE(17:2_20:0)+H",0,0,0,0,0,0,0,"13.0929541666667","13.3929541666667","11691","","PE(17:2_20:0)+H",0,0,0,0,0,0,0,"13.0929541666667","13.3929541666667","11691","","PE(17:2_20:0)+H",0,0,0,0,0,0,0,"13.0929541666667","13.3929541666667","11691","","PE(17:2_20:0)+H",0,0,0,0,0,0,0,"13.0929541666667","13.3929541666667","11691","","PE(17:2_20:0)+H",0,0,0,0,0,0,0,"13.0929541666667","13.3929541666667","11691","","PE(17:2_20:0)+H","758.56948","617.55037","369.33632","323.25812","249.22135","295.29955","142.02639","13.0929541666667","13.3929541666667","11691"
"","PE(17:2_20:0)+H",0,0,0,0,0,0,0,"15.2943069444444","15.5943069444444","13208","","PE(17:2_20:0)+H",0,0,0,0,0,0,0,"15.2943069444444","15.5943069444444","13208","","PE(17:2_20:0)+H",0,0,0,0,0,0,0,"15.2943069444444","15.5943069444444","13208","","PE(17:2_20:0)+H",0,0,0,0,0,0,0,"15.2943069444444","15.5943069444444","13208","","PE(17:2_20:0)+H",0,0,0,0,0,0,0,"15.2943069444444","15.5943069444444","13208","","PE(17:2_20:0)+H","758.56948","617.55037","369.33632","323.25812","249.22135","295.29955","142.02639","15.2943069444444","15.5943069444444","13208"
"","PE(17:2_20:0)+H",0,0,0,0,0,0,0,"14.6633819444444","14.9633819444444","13268","","PE(17:2_20:0)+H",0,0,0,0,0,0,0,"14.6633819444444","14.9633819444444","13268","","PE(17:2_20:0)+H",0,0,0,0,0,0,0,"14.6633819444444","14.9633819444444","13268","","PE(17:2_20:0)+H",0,0,0,0,0,0,0,"14.6633819444444","14.9633819444444","13268","","PE(17:2_20:0)+H",0,0,0,0,0,0,0,"14.6633819444444","14.9633819444444","13268","","PE(17:2_20:0)+H","758.56948","617.55037","369.33632","323.25812","249.22135","295.29955","142.02639","14.6633819444444","14.9633819444444","13268"
"","PE(17:2_20:0)+H",0,0,0,0,0,0,0,"14.9958208333333","15.2958208333333","13318","","PE(17:2_20:0)+H",0,0,0,0,0,0,0,"14.9958208333333","15.2958208333333","13318","","PE(17:2_20:0)+H",0,0,0,0,0,0,0,"14.9958208333333","15.2958208333333","13318","","PE(17:2_20:0)+H",0,0,0,0,0,0,0,"14.9958208333333","15.2958208333333","13318","","PE(17:2_20:0)+H",0,0,0,0,0,0,0,"14.9958208333333","15.2958208333333","13318","","PE(17:2_20:0)+H","758.56948","617.55037","369.33632","323.25812","249.22135","295.29955","142.02639","14.9958208333333","15.2958208333333","13318"
"","PE(17:2_20:0)+H",0,0,0,0,0,0,0,"13.7596242424242","14.0596242424242","13901","","PE(17:2_20:0)+H",0,0,0,0,0,0,0,"13.7596242424242","14.0596242424242","13901","","PE(17:2_20:0)+H",0,0,0,0,0,0,0,"13.7596242424242","14.0596242424242","13901","","PE(17:2_20:0)+H",0,0,0,0,0,0,0,"13.7596242424242","14.0596242424242","13901","","PE(17:2_20:0)+H",0,0,0,0,0,0,0,"13.7596242424242","14.0596242424242","13901","","PE(17:2_20:0)+H","758.56948","617.55037","369.33632","323.25812","249.22135","295.29955","142.02639","13.7596242424242","14.0596242424242","13901"
"","PE(17:2_20:0)+H",0,0,0,0,0,0,0,"4.90295333333333","5.20295333333333","15986","","PE(17:2_20:0)+H",0,0,0,0,0,0,0,"4.90295333333333","5.20295333333333","15986","","PE(17:2_20:0)+H",0,0,0,0,0,0,0,"4.90295333333333","5.20295333333333","15986","","PE(17:2_20:0)+H",0,0,0,0,0,0,0,"4.90295333333333","5.20295333333333","15986","","PE(17:2_20:0)+H",0,0,0,0,0,0,0,"4.90295333333333","5.20295333333333","15986","","PE(17:2_20:0)+H","758.56948","617.55037","369.33632","323.25812","249.22135","295.29955","142.02639","4.90295333333333","5.20295333333333","15986"
"","PE(17:2_20:0)+H",0,0,0,0,0,0,0,"11.5830111111111","11.8830111111111","16038","","PE(17:2_20:0)+H",0,0,0,0,0,0,0,"11.5830111111111","11.8830111111111","16038","","PE(17:2_20:0)+H",0,0,0,0,0,0,0,"11.5830111111111","11.8830111111111","16038","","PE(17:2_20:0)+H",0,0,0,0,0,0,0,"11.5830111111111","11.8830111111111","16038","","PE(17:2_20:0)+H",0,0,0,0,0,0,0,"11.5830111111111","11.8830111111111","16038","","PE(17:2_20:0)+H","758.56948","617.55037","369.33632","323.25812","249.22135","295.29955","142.02639","11.5830111111111","11.8830111111111","16038"
"","PE(17:2_20:0)+H",0,0,0,0,0,0,0,"1.81707121212121","2.11707121212121","16289","","PE(17:2_20:0)+H",0,0,0,0,0,0,0,"1.81707121212121","2.11707121212121","16289","","PE(17:2_20:0)+H",0,0,0,0,0,0,0,"1.81707121212121","2.11707121212121","16289","","PE(17:2_20:0)+H",0,0,0,0,0,0,0,"1.81707121212121","2.11707121212121","16289","","PE(17:2_20:0)+H",0,0,0,0,0,0,0,"1.81707121212121","2.11707121212121","16289","","PE(17:2_20:0)+H","758.56948","617.55037","369.33632","323.25812","249.22135","295.29955","142.02639","1.81707121212121","2.11707121212121","16289"
"","PE(17:2_20:0)+H",0,0,0,0,0,0,0,"4.92687424242424","5.22687424242424","17293","","PE(17:2_20:0)+H",0,0,0,0,0,0,0,"4.92687424242424","5.22687424242424","17293","","PE(17:2_20:0)+H",0,0,0,0,0,0,0,"4.92687424242424","5.22687424242424","17293","","PE(17:2_20:0)+H",0,0,0,0,0,0,0,"4.92687424242424","5.22687424242424","17293","","PE(17:2_20:0)+H",0,0,0,0,0,0,0,"4.92687424242424","5.22687424242424","17293","","PE(17:2_20:0)+H","758.56948","617.55037","369.33632","323.25812","249.22135","295.29955","142.02639","4.92687424242424","5.22687424242424","17293"
"","PE(17:2_20:0)+H",0,0,0,0,0,0,0,"15.5564458333333","15.8564458333333","18422","","PE(17:2_20:0)+H",0,0,0,0,0,0,0,"15.5564458333333","15.8564458333333","18422","","PE(17:2_20:0)+H",0,0,0,0,0,0,0,"15.5564458333333","15.8564458333333","18422","","PE(17:2_20:0)+H",0,0,0,0,0,0,0,"15.5564458333333","15.8564458333333","18422","","PE(17:2_20:0)+H",0,0,0,0,0,0,0,"15.5564458333333","15.8564458333333","18422","","PE(17:2_20:0)+H","758.56948","617.55037","369.33632","323.25812","249.22135","295.29955","142.02639","15.5564458333333","15.8564458333333","18422"
"","PE(17:2_20:0)+H",0,0,0,0,0,0,0,"16.0573486111111","16.3573486111111","18822","","PE(17:2_20:0)+H",0,0,0,0,0,0,0,"16.0573486111111","16.3573486111111","18822","","PE(17:2_20:0)+H",0,0,0,0,0,0,0,"16.0573486111111","16.3573486111111","18822","","PE(17:2_20:0)+H",0,0,0,0,0,0,0,"16.0573486111111","16.3573486111111","18822","","PE(17:2_20:0)+H",0,0,0,0,0,0,0,"16.0573486111111","16.3573486111111","18822","","PE(17:2_20:0)+H","758.56948","617.55037","369.33632","323.25812","249.22135","295.29955","142.02639","16.0573486111111","16.3573486111111","18822"
"","PE(17:2_20:1)+H",1,0,0,0,0,0,0,"5.52218333333333","5.82218333333333","118","","PE(17:2_20:1)+H",5.629702,0,0,0,0,0,0,"5.52218333333333","5.82218333333333","118","","PE(17:2_20:1)+H",2,0,0,0,0,0,0,"5.52218333333333","5.82218333333333","118","","PE(17:2_20:1)+H",1925215,0,0,0,0,0,0,"5.52218333333333","5.82218333333333","118","","PE(17:2_20:1)+H",756.5541,0,0,0,0,0,0,"5.52218333333333","5.82218333333333","118","","PE(17:2_20:1)+H","756.55388","615.53477","367.32072","323.25812","249.22135","293.28395","142.02639","5.52218333333333","5.82218333333333","118"
"","PE(17:2_20:1)+H",1,0,0,0,0,0,0,"5.27282638888889","5.57282638888889","126","","PE(17:2_20:1)+H",5.493016,0,0,0,0,0,0,"5.27282638888889","5.57282638888889","126","","PE(17:2_20:1)+H",2,0,0,0,0,0,0,"5.27282638888889","5.57282638888889","126","","PE(17:2_20:1)+H",1492379,0,0,0,0,0,0,"5.27282638888889","5.57282638888889","126","","PE(17:2_20:1)+H",756.5548,0,0,0,0,0,0,"5.27282638888889","5.57282638888889","126","","PE(17:2_20:1)+H","756.55388","615.53477","367.32072","323.25812","249.22135","293.28395","142.02639","5.27282638888889","5.57282638888889","126"
"","PE(17:2_20:1)+H",0,0,0,0,0,0,0,"7.21744861111111","7.51744861111111","1128","","PE(17:2_20:1)+H",0,0,0,0,0,0,0,"7.21744861111111","7.51744861111111","1128","","PE(17:2_20:1)+H",0,0,0,0,0,0,0,"7.21744861111111","7.51744861111111","1128","","PE(17:2_20:1)+H",0,0,0,0,0,0,0,"7.21744861111111","7.51744861111111","1128","","PE(17:2_20:1)+H",0,0,0,0,0,0,0,"7.21744861111111","7.51744861111111","1128","","PE(17:2_20:1)+H","756.55388","615.53477","367.32072","323.25812","249.22135","293.28395","142.02639","7.21744861111111","7.51744861111111","1128"
"","PE(17:2_20:2)+H",1,0,0,0,0,0,0,"4.9153","5.2153","93","","PE(17:2_20:2)+H",5.089102,0,0,0,0,0,0,"4.9153","5.2153","93","","PE(17:2_20:2)+H",2,0,0,0,0,0,0,"4.9153","5.2153","93","","PE(17:2_20:2)+H",3221773,0,0,0,0,0,0,"4.9153","5.2153","93","","PE(17:2_20:2)+H",754.53955,0,0,0,0,0,0,"4.9153","5.2153","93","","PE(17:2_20:2)+H","754.53818","613.51907","365.30502","323.25812","249.22135","291.26825","142.02639","4.9153","5.2153","93"
"","PE(17:2_20:2)+H",1,0,0,0,0,0,0,"6.09123194444444","6.39123194444444","1172","","PE(17:2_20:2)+H",6.297675,0,0,0,0,0,0,"6.09123194444444","6.39123194444444","1172","","PE(17:2_20:2)+H",1,0,0,0,0,0,0,"6.09123194444444","6.39123194444444","1172","","PE(17:2_20:2)+H",137490.3,0,0,0,0,0,0,"6.09123194444444","6.39123194444444","1172","","PE(17:2_20:2)+H",754.5372,0,0,0,0,0,0,"6.09123194444444","6.39123194444444","1172","","PE(17:2_20:2)+H","754.53818","613.51907","365.30502","323.25812","249.22135","291.26825","142.02639","6.09123194444444","6.39123194444444","1172"
"","PE(17:2_20:2)+H",1,0,0,0,0,0,0,"5.17276666666667","5.47276666666667","17809","","PE(17:2_20:2)+H",5.226175,0,0,0,0,0,0,"5.17276666666667","5.47276666666667","17809","","PE(17:2_20:2)+H",1,0,0,0,0,0,0,"5.17276666666667","5.47276666666667","17809","","PE(17:2_20:2)+H",209502.9,0,0,0,0,0,0,"5.17276666666667","5.47276666666667","17809","","PE(17:2_20:2)+H",754.5404,0,0,0,0,0,0,"5.17276666666667","5.47276666666667","17809","","PE(17:2_20:2)+H","754.53818","613.51907","365.30502","323.25812","249.22135","291.26825","142.02639","5.17276666666667","5.47276666666667","17809"
"","PE(17:2_20:3)+H",1,0,0,0,0,0,0,"5.11699166666667","5.41699166666667","861","","PE(17:2_20:3)+H",5.317206,0,0,0,0,0,0,"5.11699166666667","5.41699166666667","861","","PE(17:2_20:3)+H",1,0,0,0,0,0,0,"5.11699166666667","5.41699166666667","861","","PE(17:2_20:3)+H",293391.5,0,0,0,0,0,0,"5.11699166666667","5.41699166666667","861","","PE(17:2_20:3)+H",752.5223,0,0,0,0,0,0,"5.11699166666667","5.41699166666667","861","","PE(17:2_20:3)+H","752.52258","611.50347","363.28942","323.25812","249.22135","289.25265","142.02639","5.11699166666667","5.41699166666667","861"
"","PE(17:2_20:3)+H",1,0,0,0,0,0,0,"4.00602083333333","4.30602083333333","2565","","PE(17:2_20:3)+H",4.205145,0,0,0,0,0,0,"4.00602083333333","4.30602083333333","2565","","PE(17:2_20:3)+H",1,0,0,0,0,0,0,"4.00602083333333","4.30602083333333","2565","","PE(17:2_20:3)+H",22641.24,0,0,0,0,0,0,"4.00602083333333","4.30602083333333","2565","","PE(17:2_20:3)+H",752.5236,0,0,0,0,0,0,"4.00602083333333","4.30602083333333","2565","","PE(17:2_20:3)+H","752.52258","611.50347","363.28942","323.25812","249.22135","289.25265","142.02639","4.00602083333333","4.30602083333333","2565"
"","PE(17:2_20:3)+H",0,0,0,0,0,0,0,"4.51394848484849","4.81394848484849","7442","","PE(17:2_20:3)+H",0,0,0,0,0,0,0,"4.51394848484849","4.81394848484849","7442","","PE(17:2_20:3)+H",0,0,0,0,0,0,0,"4.51394848484849","4.81394848484849","7442","","PE(17:2_20:3)+H",0,0,0,0,0,0,0,"4.51394848484849","4.81394848484849","7442","","PE(17:2_20:3)+H",0,0,0,0,0,0,0,"4.51394848484849","4.81394848484849","7442","","PE(17:2_20:3)+H","752.52258","611.50347","363.28942","323.25812","249.22135","289.25265","142.02639","4.51394848484849","4.81394848484849","7442"
