"Confirmed fragments if intensity is above 1000 and number of scans is greater than or equal to 1","Plasmenyl-PC","M+H","MH-PC","NL_sn1_ether","NL_sn1_59","NL_sn2_acyl","sn2_NL_H2O","LPC_T2_H","RCOO+58_T2","RCO_T2","PC_Head","RT_min","RT_max","Comment","RT at Max Intensity","Plasmenyl-PC","M+H","MH-PC","NL_sn1_ether","NL_sn1_59","NL_sn2_acyl","sn2_NL_H2O","LPC_T2_H","RCOO+58_T2","RCO_T2","PC_Head","RT_min","RT_max","Comment","Number of Scans","Plasmenyl-PC","M+H","MH-PC","NL_sn1_ether","NL_sn1_59","NL_sn2_acyl","sn2_NL_H2O","LPC_T2_H","RCOO+58_T2","RCO_T2","PC_Head","RT_min","RT_max","Comment","Max Intensity","Plasmenyl-PC","M+H","MH-PC","NL_sn1_ether","NL_sn1_59","NL_sn2_acyl","sn2_NL_H2O","LPC_T2_H","RCOO+58_T2","RCO_T2","PC_Head","RT_min","RT_max","Comment","Average m/z","Plasmenyl-PC","M+H","MH-PC","NL_sn1_ether","NL_sn1_59","NL_sn2_acyl","sn2_NL_H2O","LPC_T2_H","RCOO+58_T2","RCO_T2","PC_Head","RT_min","RT_max","Comment","Theoretical, Library Parent Hits","Plasmenyl-PC","M+H","MH-PC","NL_sn1_ether","NL_sn1_59","NL_sn2_acyl","sn2_NL_H2O","LPC_T2_H","RCOO+58_T2","RCO_T2","PC_Head","RT_min","RT_max","Comment"
"","Plasmenyl-PC(P-20:0/15:1)+H",0,0,0,0,0,0,0,0,0,0,"8.17757222222222","8.47757222222222","1725","","Plasmenyl-PC(P-20:0/15:1)+H",0,0,0,0,0,0,0,0,0,0,"8.17757222222222","8.47757222222222","1725","","Plasmenyl-PC(P-20:0/15:1)+H",0,0,0,0,0,0,0,0,0,0,"8.17757222222222","8.47757222222222","1725","","Plasmenyl-PC(P-20:0/15:1)+H",0,0,0,0,0,0,0,0,0,0,"8.17757222222222","8.47757222222222","1725","","Plasmenyl-PC(P-20:0/15:1)+H",0,0,0,0,0,0,0,0,0,0,"8.17757222222222","8.47757222222222","1725","","Plasmenyl-PC(P-20:0/15:1)+H","758.6057976","575.5397576","462.2980326","403.2245326","536.4075176","518.3969576","480.30849","297.24243","223.2062","184.07332","8.17757222222222","8.47757222222222","1725"
"","Plasmenyl-PC(P-20:0/15:1)+H",0,0,0,0,0,0,0,0,0,0,"10.1578666666667","10.4578666666667","4902","","Plasmenyl-PC(P-20:0/15:1)+H",0,0,0,0,0,0,0,0,0,0,"10.1578666666667","10.4578666666667","4902","","Plasmenyl-PC(P-20:0/15:1)+H",0,0,0,0,0,0,0,0,0,0,"10.1578666666667","10.4578666666667","4902","","Plasmenyl-PC(P-20:0/15:1)+H",0,0,0,0,0,0,0,0,0,0,"10.1578666666667","10.4578666666667","4902","","Plasmenyl-PC(P-20:0/15:1)+H",0,0,0,0,0,0,0,0,0,0,"10.1578666666667","10.4578666666667","4902","","Plasmenyl-PC(P-20:0/15:1)+H","758.6057976","575.5397576","462.2980326","403.2245326","536.4075176","518.3969576","480.30849","297.24243","223.2062","184.07332","10.1578666666667","10.4578666666667","4902"
"","Plasmenyl-PC(P-20:0/15:1)+H",0,0,0,0,0,0,0,0,0,0,"8.19072638888889","8.49072638888889","12721","","Plasmenyl-PC(P-20:0/15:1)+H",0,0,0,0,0,0,0,0,0,0,"8.19072638888889","8.49072638888889","12721","","Plasmenyl-PC(P-20:0/15:1)+H",0,0,0,0,0,0,0,0,0,0,"8.19072638888889","8.49072638888889","12721","","Plasmenyl-PC(P-20:0/15:1)+H",0,0,0,0,0,0,0,0,0,0,"8.19072638888889","8.49072638888889","12721","","Plasmenyl-PC(P-20:0/15:1)+H",0,0,0,0,0,0,0,0,0,0,"8.19072638888889","8.49072638888889","12721","","Plasmenyl-PC(P-20:0/15:1)+H","758.6057976","575.5397576","462.2980326","403.2245326","536.4075176","518.3969576","480.30849","297.24243","223.2062","184.07332","8.19072638888889","8.49072638888889","12721"
"","Plasmenyl-PC(P-20:0/15:1)+H",0,0,0,0,0,0,0,0,0,0,"9.53611515151515","9.83611515151515","19054","","Plasmenyl-PC(P-20:0/15:1)+H",0,0,0,0,0,0,0,0,0,0,"9.53611515151515","9.83611515151515","19054","","Plasmenyl-PC(P-20:0/15:1)+H",0,0,0,0,0,0,0,0,0,0,"9.53611515151515","9.83611515151515","19054","","Plasmenyl-PC(P-20:0/15:1)+H",0,0,0,0,0,0,0,0,0,0,"9.53611515151515","9.83611515151515","19054","","Plasmenyl-PC(P-20:0/15:1)+H",0,0,0,0,0,0,0,0,0,0,"9.53611515151515","9.83611515151515","19054","","Plasmenyl-PC(P-20:0/15:1)+H","758.6057976","575.5397576","462.2980326","403.2245326","536.4075176","518.3969576","480.30849","297.24243","223.2062","184.07332","9.53611515151515","9.83611515151515","19054"
"","Plasmenyl-PC(P-20:0/16:0)+H",0,0,0,0,0,0,0,0,0,0,"9.8780430555556","10.1780430555556","8416","","Plasmenyl-PC(P-20:0/16:0)+H",0,0,0,0,0,0,0,0,0,0,"9.8780430555556","10.1780430555556","8416","","Plasmenyl-PC(P-20:0/16:0)+H",0,0,0,0,0,0,0,0,0,0,"9.8780430555556","10.1780430555556","8416","","Plasmenyl-PC(P-20:0/16:0)+H",0,0,0,0,0,0,0,0,0,0,"9.8780430555556","10.1780430555556","8416","","Plasmenyl-PC(P-20:0/16:0)+H",0,0,0,0,0,0,0,0,0,0,"9.8780430555556","10.1780430555556","8416","","Plasmenyl-PC(P-20:0/16:0)+H","774.6370976","591.5710576","478.3293326","419.2558326","536.4075176","518.3969576","496.33979","313.27373","239.2375","184.07332","9.8780430555556","10.1780430555556","8416"
"","Plasmenyl-PC(P-20:0/16:0)+H",0,0,0,0,0,0,0,0,0,0,"9.08602222222222","9.38602222222222","9105","","Plasmenyl-PC(P-20:0/16:0)+H",0,0,0,0,0,0,0,0,0,0,"9.08602222222222","9.38602222222222","9105","","Plasmenyl-PC(P-20:0/16:0)+H",0,0,0,0,0,0,0,0,0,0,"9.08602222222222","9.38602222222222","9105","","Plasmenyl-PC(P-20:0/16:0)+H",0,0,0,0,0,0,0,0,0,0,"9.08602222222222","9.38602222222222","9105","","Plasmenyl-PC(P-20:0/16:0)+H",0,0,0,0,0,0,0,0,0,0,"9.08602222222222","9.38602222222222","9105","","Plasmenyl-PC(P-20:0/16:0)+H","774.6370976","591.5710576","478.3293326","419.2558326","536.4075176","518.3969576","496.33979","313.27373","239.2375","184.07332","9.08602222222222","9.38602222222222","9105"
"","Plasmenyl-PC(P-20:0/16:0)+H",0,0,0,0,0,0,0,0,0,0,"8.60703888888889","8.90703888888889","16335","","Plasmenyl-PC(P-20:0/16:0)+H",0,0,0,0,0,0,0,0,0,0,"8.60703888888889","8.90703888888889","16335","","Plasmenyl-PC(P-20:0/16:0)+H",0,0,0,0,0,0,0,0,0,0,"8.60703888888889","8.90703888888889","16335","","Plasmenyl-PC(P-20:0/16:0)+H",0,0,0,0,0,0,0,0,0,0,"8.60703888888889","8.90703888888889","16335","","Plasmenyl-PC(P-20:0/16:0)+H",0,0,0,0,0,0,0,0,0,0,"8.60703888888889","8.90703888888889","16335","","Plasmenyl-PC(P-20:0/16:0)+H","774.6370976","591.5710576","478.3293326","419.2558326","536.4075176","518.3969576","496.33979","313.27373","239.2375","184.07332","8.60703888888889","8.90703888888889","16335"
"","Plasmenyl-PC(P-20:0/16:0)+H",0,0,0,0,0,0,0,0,0,0,"8.60443194444444","8.90443194444444","19152","","Plasmenyl-PC(P-20:0/16:0)+H",0,0,0,0,0,0,0,0,0,0,"8.60443194444444","8.90443194444444","19152","","Plasmenyl-PC(P-20:0/16:0)+H",0,0,0,0,0,0,0,0,0,0,"8.60443194444444","8.90443194444444","19152","","Plasmenyl-PC(P-20:0/16:0)+H",0,0,0,0,0,0,0,0,0,0,"8.60443194444444","8.90443194444444","19152","","Plasmenyl-PC(P-20:0/16:0)+H",0,0,0,0,0,0,0,0,0,0,"8.60443194444444","8.90443194444444","19152","","Plasmenyl-PC(P-20:0/16:0)+H","774.6370976","591.5710576","478.3293326","419.2558326","536.4075176","518.3969576","496.33979","313.27373","239.2375","184.07332","8.60443194444444","8.90443194444444","19152"
"","Plasmenyl-PC(P-20:0/16:1)+H",1,1,0,0,0,0,0,0,0,1,"8.2390125","8.5390125","203","","Plasmenyl-PC(P-20:0/16:1)+H",8.402451,8.402451,0,0,0,0,0,0,0,8.402451,"8.2390125","8.5390125","203","","Plasmenyl-PC(P-20:0/16:1)+H",1,1,0,0,0,0,0,0,0,1,"8.2390125","8.5390125","203","","Plasmenyl-PC(P-20:0/16:1)+H",1431221,11450.56,0,0,0,0,0,0,0,12032410,"8.2390125","8.5390125","203","","Plasmenyl-PC(P-20:0/16:1)+H",772.6232,589.557,0,0,0,0,0,0,0,184.0737,"8.2390125","8.5390125","203","","Plasmenyl-PC(P-20:0/16:1)+H","772.6214976","589.5554576","476.3137326","417.2402326","536.4075176","518.3969576","494.32419","311.25813","237.2219","184.07332","8.2390125","8.5390125","203"
"","Plasmenyl-PC(P-20:0/16:1)+H",1,0,0,0,0,0,0,0,0,1,"8.91349027777778","9.21349027777778","837","","Plasmenyl-PC(P-20:0/16:1)+H",9.050057,0,0,0,0,0,0,0,0,9.050057,"8.91349027777778","9.21349027777778","837","","Plasmenyl-PC(P-20:0/16:1)+H",1,0,0,0,0,0,0,0,0,1,"8.91349027777778","9.21349027777778","837","","Plasmenyl-PC(P-20:0/16:1)+H",228254.6,0,0,0,0,0,0,0,0,1662145,"8.91349027777778","9.21349027777778","837","","Plasmenyl-PC(P-20:0/16:1)+H",772.6237,0,0,0,0,0,0,0,0,184.0739,"8.91349027777778","9.21349027777778","837","","Plasmenyl-PC(P-20:0/16:1)+H","772.6214976","589.5554576","476.3137326","417.2402326","536.4075176","518.3969576","494.32419","311.25813","237.2219","184.07332","8.91349027777778","9.21349027777778","837"
"","Plasmenyl-PC(P-20:0/17:2)+H",0,0,0,0,0,0,0,0,0,0,"7.95994583333333","8.25994583333333","2327","","Plasmenyl-PC(P-20:0/17:2)+H",0,0,0,0,0,0,0,0,0,0,"7.95994583333333","8.25994583333333","2327","","Plasmenyl-PC(P-20:0/17:2)+H",0,0,0,0,0,0,0,0,0,0,"7.95994583333333","8.25994583333333","2327","","Plasmenyl-PC(P-20:0/17:2)+H",0,0,0,0,0,0,0,0,0,0,"7.95994583333333","8.25994583333333","2327","","Plasmenyl-PC(P-20:0/17:2)+H",0,0,0,0,0,0,0,0,0,0,"7.95994583333333","8.25994583333333","2327","","Plasmenyl-PC(P-20:0/17:2)+H","784.6214976","601.5554576","488.3137326","429.2402326","536.4075176","518.3969576","506.32419","323.25813","249.2219","184.07332","7.95994583333333","8.25994583333333","2327"
"","Plasmenyl-PC(P-20:0/17:2)+H",0,0,0,0,0,0,0,0,0,0,"10.3386090909091","10.6386090909091","4339","","Plasmenyl-PC(P-20:0/17:2)+H",0,0,0,0,0,0,0,0,0,0,"10.3386090909091","10.6386090909091","4339","","Plasmenyl-PC(P-20:0/17:2)+H",0,0,0,0,0,0,0,0,0,0,"10.3386090909091","10.6386090909091","4339","","Plasmenyl-PC(P-20:0/17:2)+H",0,0,0,0,0,0,0,0,0,0,"10.3386090909091","10.6386090909091","4339","","Plasmenyl-PC(P-20:0/17:2)+H",0,0,0,0,0,0,0,0,0,0,"10.3386090909091","10.6386090909091","4339","","Plasmenyl-PC(P-20:0/17:2)+H","784.6214976","601.5554576","488.3137326","429.2402326","536.4075176","518.3969576","506.32419","323.25813","249.2219","184.07332","10.3386090909091","10.6386090909091","4339"
"","Plasmenyl-PC(P-20:0/17:2)+H",0,0,0,0,0,0,0,0,0,0,"8.59374027777778","8.89374027777778","6778","","Plasmenyl-PC(P-20:0/17:2)+H",0,0,0,0,0,0,0,0,0,0,"8.59374027777778","8.89374027777778","6778","","Plasmenyl-PC(P-20:0/17:2)+H",0,0,0,0,0,0,0,0,0,0,"8.59374027777778","8.89374027777778","6778","","Plasmenyl-PC(P-20:0/17:2)+H",0,0,0,0,0,0,0,0,0,0,"8.59374027777778","8.89374027777778","6778","","Plasmenyl-PC(P-20:0/17:2)+H",0,0,0,0,0,0,0,0,0,0,"8.59374027777778","8.89374027777778","6778","","Plasmenyl-PC(P-20:0/17:2)+H","784.6214976","601.5554576","488.3137326","429.2402326","536.4075176","518.3969576","506.32419","323.25813","249.2219","184.07332","8.59374027777778","8.89374027777778","6778"
"","Plasmenyl-PC(P-20:0/17:2)+H",0,0,0,0,0,0,0,0,0,0,"7.76123055555556","8.06123055555556","15249","","Plasmenyl-PC(P-20:0/17:2)+H",0,0,0,0,0,0,0,0,0,0,"7.76123055555556","8.06123055555556","15249","","Plasmenyl-PC(P-20:0/17:2)+H",0,0,0,0,0,0,0,0,0,0,"7.76123055555556","8.06123055555556","15249","","Plasmenyl-PC(P-20:0/17:2)+H",0,0,0,0,0,0,0,0,0,0,"7.76123055555556","8.06123055555556","15249","","Plasmenyl-PC(P-20:0/17:2)+H",0,0,0,0,0,0,0,0,0,0,"7.76123055555556","8.06123055555556","15249","","Plasmenyl-PC(P-20:0/17:2)+H","784.6214976","601.5554576","488.3137326","429.2402326","536.4075176","518.3969576","506.32419","323.25813","249.2219","184.07332","7.76123055555556","8.06123055555556","15249"
"","Plasmenyl-PC(P-20:0/17:2)+H",0,0,0,0,0,0,0,0,0,0,"8.59113472222222","8.89113472222222","17449","","Plasmenyl-PC(P-20:0/17:2)+H",0,0,0,0,0,0,0,0,0,0,"8.59113472222222","8.89113472222222","17449","","Plasmenyl-PC(P-20:0/17:2)+H",0,0,0,0,0,0,0,0,0,0,"8.59113472222222","8.89113472222222","17449","","Plasmenyl-PC(P-20:0/17:2)+H",0,0,0,0,0,0,0,0,0,0,"8.59113472222222","8.89113472222222","17449","","Plasmenyl-PC(P-20:0/17:2)+H",0,0,0,0,0,0,0,0,0,0,"8.59113472222222","8.89113472222222","17449","","Plasmenyl-PC(P-20:0/17:2)+H","784.6214976","601.5554576","488.3137326","429.2402326","536.4075176","518.3969576","506.32419","323.25813","249.2219","184.07332","8.59113472222222","8.89113472222222","17449"
"","Plasmenyl-PC(P-20:0/18:1)+H",0,0,0,0,0,0,0,0,0,0,"9.30004444444444","9.60004444444444","9144","","Plasmenyl-PC(P-20:0/18:1)+H",0,0,0,0,0,0,0,0,0,0,"9.30004444444444","9.60004444444444","9144","","Plasmenyl-PC(P-20:0/18:1)+H",0,0,0,0,0,0,0,0,0,0,"9.30004444444444","9.60004444444444","9144","","Plasmenyl-PC(P-20:0/18:1)+H",0,0,0,0,0,0,0,0,0,0,"9.30004444444444","9.60004444444444","9144","","Plasmenyl-PC(P-20:0/18:1)+H",0,0,0,0,0,0,0,0,0,0,"9.30004444444444","9.60004444444444","9144","","Plasmenyl-PC(P-20:0/18:1)+H","800.6527976","617.5867576","504.3450326","445.2715326","536.4075176","518.3969576","522.35549","339.28943","265.2532","184.07332","9.30004444444444","9.60004444444444","9144"
"","Plasmenyl-PC(P-20:0/18:1)+H",0,0,0,0,0,0,0,0,0,0,"9.8981277777778","10.1981277777778","14517","","Plasmenyl-PC(P-20:0/18:1)+H",0,0,0,0,0,0,0,0,0,0,"9.8981277777778","10.1981277777778","14517","","Plasmenyl-PC(P-20:0/18:1)+H",0,0,0,0,0,0,0,0,0,0,"9.8981277777778","10.1981277777778","14517","","Plasmenyl-PC(P-20:0/18:1)+H",0,0,0,0,0,0,0,0,0,0,"9.8981277777778","10.1981277777778","14517","","Plasmenyl-PC(P-20:0/18:1)+H",0,0,0,0,0,0,0,0,0,0,"9.8981277777778","10.1981277777778","14517","","Plasmenyl-PC(P-20:0/18:1)+H","800.6527976","617.5867576","504.3450326","445.2715326","536.4075176","518.3969576","522.35549","339.28943","265.2532","184.07332","9.8981277777778","10.1981277777778","14517"
"","Plasmenyl-PC(P-20:0/18:2)+H",1,1,0,0,0,0,0,0,0,1,"8.51124583333333","8.81124583333333","490","","Plasmenyl-PC(P-20:0/18:2)+H",8.681438,8.681438,0,0,0,0,0,0,0,8.681438,"8.51124583333333","8.81124583333333","490","","Plasmenyl-PC(P-20:0/18:2)+H",2,1,0,0,0,0,0,0,0,2,"8.51124583333333","8.81124583333333","490","","Plasmenyl-PC(P-20:0/18:2)+H",592113.3,4127.36,0,0,0,0,0,0,0,4559305,"8.51124583333333","8.81124583333333","490","","Plasmenyl-PC(P-20:0/18:2)+H",798.63795,615.5729,0,0,0,0,0,0,0,184.07355,"8.51124583333333","8.81124583333333","490","","Plasmenyl-PC(P-20:0/18:2)+H","798.6370976","615.5710576","502.3293326","443.2558326","536.4075176","518.3969576","520.33979","337.27373","263.2375","184.07332","8.51124583333333","8.81124583333333","490"
"","Plasmenyl-PC(P-20:0/18:2)+H",0,0,0,0,0,0,0,0,0,0,"9.08602222222222","9.38602222222222","2295","","Plasmenyl-PC(P-20:0/18:2)+H",0,0,0,0,0,0,0,0,0,0,"9.08602222222222","9.38602222222222","2295","","Plasmenyl-PC(P-20:0/18:2)+H",0,0,0,0,0,0,0,0,0,0,"9.08602222222222","9.38602222222222","2295","","Plasmenyl-PC(P-20:0/18:2)+H",0,0,0,0,0,0,0,0,0,0,"9.08602222222222","9.38602222222222","2295","","Plasmenyl-PC(P-20:0/18:2)+H",0,0,0,0,0,0,0,0,0,0,"9.08602222222222","9.38602222222222","2295","","Plasmenyl-PC(P-20:0/18:2)+H","798.6370976","615.5710576","502.3293326","443.2558326","536.4075176","518.3969576","520.33979","337.27373","263.2375","184.07332","9.08602222222222","9.38602222222222","2295"
"","Plasmenyl-PC(P-20:0/18:3)+H",1,1,0,0,0,0,0,0,0,1,"8.0459625","8.3459625","96","","Plasmenyl-PC(P-20:0/18:3)+H",8.172438,8.172438,0,0,0,0,0,0,0,8.172438,"8.0459625","8.3459625","96","","Plasmenyl-PC(P-20:0/18:3)+H",2,2,0,0,0,0,0,0,0,2,"8.0459625","8.3459625","96","","Plasmenyl-PC(P-20:0/18:3)+H",2817405,15273.69,0,0,0,0,0,0,0,33681310,"8.0459625","8.3459625","96","","Plasmenyl-PC(P-20:0/18:3)+H",796.6213,613.55605,0,0,0,0,0,0,0,184.0733,"8.0459625","8.3459625","96","","Plasmenyl-PC(P-20:0/18:3)+H","796.6214976","613.5554576","500.3137326","441.2402326","536.4075176","518.3969576","518.32419","335.25813","261.2219","184.07332","8.0459625","8.3459625","96"
"","Plasmenyl-PC(P-20:0/18:3)+H",1,1,0,0,0,0,0,0,0,1,"7.71667083333333","8.01667083333333","250","","Plasmenyl-PC(P-20:0/18:3)+H",7.836845,7.836845,0,0,0,0,0,0,0,7.836845,"7.71667083333333","8.01667083333333","250","","Plasmenyl-PC(P-20:0/18:3)+H",2,2,0,0,0,0,0,0,0,2,"7.71667083333333","8.01667083333333","250","","Plasmenyl-PC(P-20:0/18:3)+H",875588.2,5177.882,0,0,0,0,0,0,0,7936750,"7.71667083333333","8.01667083333333","250","","Plasmenyl-PC(P-20:0/18:3)+H",796.62095,613.556,0,0,0,0,0,0,0,184.0735,"7.71667083333333","8.01667083333333","250","","Plasmenyl-PC(P-20:0/18:3)+H","796.6214976","613.5554576","500.3137326","441.2402326","536.4075176","518.3969576","518.32419","335.25813","261.2219","184.07332","7.71667083333333","8.01667083333333","250"
"","Plasmenyl-PC(P-20:0/18:3)+H",1,1,0,0,0,0,0,0,0,1,"7.43683472222222","7.73683472222222","9096","","Plasmenyl-PC(P-20:0/18:3)+H",7.58709,7.58709,0,0,0,0,0,0,0,7.58709,"7.43683472222222","7.73683472222222","9096","","Plasmenyl-PC(P-20:0/18:3)+H",1,1,0,0,0,0,0,0,0,1,"7.43683472222222","7.73683472222222","9096","","Plasmenyl-PC(P-20:0/18:3)+H",578576.3,4079.293,0,0,0,0,0,0,0,5304493,"7.43683472222222","7.73683472222222","9096","","Plasmenyl-PC(P-20:0/18:3)+H",796.6222,613.5563,0,0,0,0,0,0,0,184.0735,"7.43683472222222","7.73683472222222","9096","","Plasmenyl-PC(P-20:0/18:3)+H","796.6214976","613.5554576","500.3137326","441.2402326","536.4075176","518.3969576","518.32419","335.25813","261.2219","184.07332","7.43683472222222","7.73683472222222","9096"
"","Plasmenyl-PC(P-20:0/18:3)+H",0,0,0,0,0,0,0,0,0,0,"9.16933055555555","9.46933055555555","12837","","Plasmenyl-PC(P-20:0/18:3)+H",0,0,0,0,0,0,0,0,0,0,"9.16933055555555","9.46933055555555","12837","","Plasmenyl-PC(P-20:0/18:3)+H",0,0,0,0,0,0,0,0,0,0,"9.16933055555555","9.46933055555555","12837","","Plasmenyl-PC(P-20:0/18:3)+H",0,0,0,0,0,0,0,0,0,0,"9.16933055555555","9.46933055555555","12837","","Plasmenyl-PC(P-20:0/18:3)+H",0,0,0,0,0,0,0,0,0,0,"9.16933055555555","9.46933055555555","12837","","Plasmenyl-PC(P-20:0/18:3)+H","796.6214976","613.5554576","500.3137326","441.2402326","536.4075176","518.3969576","518.32419","335.25813","261.2219","184.07332","9.16933055555555","9.46933055555555","12837"
"","Plasmenyl-PC(P-20:0/18:4)+H",1,1,0,0,0,0,0,0,0,1,"6.92280138888889","7.22280138888889","66","","Plasmenyl-PC(P-20:0/18:4)+H",7.040406,7.040406,0,0,0,0,0,0,0,7.040406,"6.92280138888889","7.22280138888889","66","","Plasmenyl-PC(P-20:0/18:4)+H",2,2,0,0,0,0,0,0,0,2,"6.92280138888889","7.22280138888889","66","","Plasmenyl-PC(P-20:0/18:4)+H",3015261,14806.57,0,0,0,0,0,0,0,40413590,"6.92280138888889","7.22280138888889","66","","Plasmenyl-PC(P-20:0/18:4)+H",794.60575,611.53845,0,0,0,0,0,0,0,184.07325,"6.92280138888889","7.22280138888889","66","","Plasmenyl-PC(P-20:0/18:4)+H","794.6057976","611.5397576","498.2980326","439.2245326","536.4075176","518.3969576","516.30849","333.24243","259.2062","184.07332","6.92280138888889","7.22280138888889","66"
"","Plasmenyl-PC(P-20:0/18:4)+H",1,0,0,0,0,0,0,0,0,1,"7.84343888888889","8.14343888888889","163","","Plasmenyl-PC(P-20:0/18:4)+H",8.053236,0,0,0,0,0,0,0,0,8.053236,"7.84343888888889","8.14343888888889","163","","Plasmenyl-PC(P-20:0/18:4)+H",2,0,0,0,0,0,0,0,0,2,"7.84343888888889","8.14343888888889","163","","Plasmenyl-PC(P-20:0/18:4)+H",1154727,0,0,0,0,0,0,0,0,10001080,"7.84343888888889","8.14343888888889","163","","Plasmenyl-PC(P-20:0/18:4)+H",794.60645,0,0,0,0,0,0,0,0,184.0735,"7.84343888888889","8.14343888888889","163","","Plasmenyl-PC(P-20:0/18:4)+H","794.6057976","611.5397576","498.2980326","439.2245326","536.4075176","518.3969576","516.30849","333.24243","259.2062","184.07332","7.84343888888889","8.14343888888889","163"
"","Plasmenyl-PC(P-20:0/18:4)+H",1,1,0,0,0,0,0,0,0,1,"7.49951805555555","7.79951805555555","430","","Plasmenyl-PC(P-20:0/18:4)+H",7.642763,7.642763,0,0,0,0,0,0,0,7.642763,"7.49951805555555","7.79951805555555","430","","Plasmenyl-PC(P-20:0/18:4)+H",1,1,0,0,0,0,0,0,0,1,"7.49951805555555","7.79951805555555","430","","Plasmenyl-PC(P-20:0/18:4)+H",654394.4,1200.61,0,0,0,0,0,0,0,5823134,"7.49951805555555","7.79951805555555","430","","Plasmenyl-PC(P-20:0/18:4)+H",794.6068,611.5414,0,0,0,0,0,0,0,184.0736,"7.49951805555555","7.79951805555555","430","","Plasmenyl-PC(P-20:0/18:4)+H","794.6057976","611.5397576","498.2980326","439.2245326","536.4075176","518.3969576","516.30849","333.24243","259.2062","184.07332","7.49951805555555","7.79951805555555","430"
"","Plasmenyl-PC(P-20:0/18:4)+H",0,0,0,0,0,0,0,0,0,0,"8.23639861111111","8.53639861111111","1196","","Plasmenyl-PC(P-20:0/18:4)+H",0,0,0,0,0,0,0,0,0,0,"8.23639861111111","8.53639861111111","1196","","Plasmenyl-PC(P-20:0/18:4)+H",0,0,0,0,0,0,0,0,0,0,"8.23639861111111","8.53639861111111","1196","","Plasmenyl-PC(P-20:0/18:4)+H",0,0,0,0,0,0,0,0,0,0,"8.23639861111111","8.53639861111111","1196","","Plasmenyl-PC(P-20:0/18:4)+H",0,0,0,0,0,0,0,0,0,0,"8.23639861111111","8.53639861111111","1196","","Plasmenyl-PC(P-20:0/18:4)+H","794.6057976","611.5397576","498.2980326","439.2245326","536.4075176","518.3969576","516.30849","333.24243","259.2062","184.07332","8.23639861111111","8.53639861111111","1196"
"","Plasmenyl-PC(P-20:0/20:0)+H",0,0,0,0,0,0,0,0,0,0,"10.4422966666667","10.7422966666667","14591","","Plasmenyl-PC(P-20:0/20:0)+H",0,0,0,0,0,0,0,0,0,0,"10.4422966666667","10.7422966666667","14591","","Plasmenyl-PC(P-20:0/20:0)+H",0,0,0,0,0,0,0,0,0,0,"10.4422966666667","10.7422966666667","14591","","Plasmenyl-PC(P-20:0/20:0)+H",0,0,0,0,0,0,0,0,0,0,"10.4422966666667","10.7422966666667","14591","","Plasmenyl-PC(P-20:0/20:0)+H",0,0,0,0,0,0,0,0,0,0,"10.4422966666667","10.7422966666667","14591","","Plasmenyl-PC(P-20:0/20:0)+H","830.6996976","647.6336576","534.3919326","475.3184326","536.4075176","518.3969576","552.40239","369.33633","295.3001","184.07332","10.4422966666667","10.7422966666667","14591"
"","Plasmenyl-PC(P-20:0/20:1)+H",1,0,0,0,0,0,0,0,0,1,"10.24105","10.54105","1867","","Plasmenyl-PC(P-20:0/20:1)+H",10.43641,0,0,0,0,0,0,0,0,10.43641,"10.24105","10.54105","1867","","Plasmenyl-PC(P-20:0/20:1)+H",1,0,0,0,0,0,0,0,0,1,"10.24105","10.54105","1867","","Plasmenyl-PC(P-20:0/20:1)+H",56058.73,0,0,0,0,0,0,0,0,543065.3,"10.24105","10.54105","1867","","Plasmenyl-PC(P-20:0/20:1)+H",828.6855,0,0,0,0,0,0,0,0,184.0738,"10.24105","10.54105","1867","","Plasmenyl-PC(P-20:0/20:1)+H","828.6840976","645.6180576","532.3763326","473.3028326","536.4075176","518.3969576","550.38679","367.32073","293.2845","184.07332","10.24105","10.54105","1867"
"","Plasmenyl-PC(P-20:0/20:1)+H",0,0,0,0,0,0,0,0,0,0,"9.21344166666667","9.51344166666667","9453","","Plasmenyl-PC(P-20:0/20:1)+H",0,0,0,0,0,0,0,0,0,0,"9.21344166666667","9.51344166666667","9453","","Plasmenyl-PC(P-20:0/20:1)+H",0,0,0,0,0,0,0,0,0,0,"9.21344166666667","9.51344166666667","9453","","Plasmenyl-PC(P-20:0/20:1)+H",0,0,0,0,0,0,0,0,0,0,"9.21344166666667","9.51344166666667","9453","","Plasmenyl-PC(P-20:0/20:1)+H",0,0,0,0,0,0,0,0,0,0,"9.21344166666667","9.51344166666667","9453","","Plasmenyl-PC(P-20:0/20:1)+H","828.6840976","645.6180576","532.3763326","473.3028326","536.4075176","518.3969576","550.38679","367.32073","293.2845","184.07332","9.21344166666667","9.51344166666667","9453"
