"Confirmed fragments if intensity is above 1000 and number of scans is greater than or equal to 1","PS","[M+H]+","NL_head","T1RCOO+58","T2RCOO+58","T1_RCO+","T2_RCO+","RT_min","RT_max","Comment","RT at Max Intensity","PS","[M+H]+","NL_head","T1RCOO+58","T2RCOO+58","T1_RCO+","T2_RCO+","RT_min","RT_max","Comment","Number of Scans","PS","[M+H]+","NL_head","T1RCOO+58","T2RCOO+58","T1_RCO+","T2_RCO+","RT_min","RT_max","Comment","Max Intensity","PS","[M+H]+","NL_head","T1RCOO+58","T2RCOO+58","T1_RCO+","T2_RCO+","RT_min","RT_max","Comment","Average m/z","PS","[M+H]+","NL_head","T1RCOO+58","T2RCOO+58","T1_RCO+","T2_RCO+","RT_min","RT_max","Comment","Theoretical, Library Parent Hits","PS","[M+H]+","NL_head","T1RCOO+58","T2RCOO+58","T1_RCO+","T2_RCO+","RT_min","RT_max","Comment"
"","PS(20:5_22:0)+H",0,0,0,0,0,0,"7.67033888888889","7.97033888888889","15208","","PS(20:5_22:0)+H",0,0,0,0,0,0,"7.67033888888889","7.97033888888889","15208","","PS(20:5_22:0)+H",0,0,0,0,0,0,"7.67033888888889","7.97033888888889","15208","","PS(20:5_22:0)+H",0,0,0,0,0,0,"7.67033888888889","7.97033888888889","15208","","PS(20:5_22:0)+H",0,0,0,0,0,0,"7.67033888888889","7.97033888888889","15208","","PS(20:5_22:0)+H","866.59066","681.58171","397.36766","359.25816","285.22135","323.33085","7.67033888888889","7.97033888888889","15208"
"","PS(20:5_25:0)+H",0,0,0,0,0,0,"10.3205424242424","10.6205424242424","3690","","PS(20:5_25:0)+H",0,0,0,0,0,0,"10.3205424242424","10.6205424242424","3690","","PS(20:5_25:0)+H",0,0,0,0,0,0,"10.3205424242424","10.6205424242424","3690","","PS(20:5_25:0)+H",0,0,0,0,0,0,"10.3205424242424","10.6205424242424","3690","","PS(20:5_25:0)+H",0,0,0,0,0,0,"10.3205424242424","10.6205424242424","3690","","PS(20:5_25:0)+H","908.63766","723.62871","439.41466","359.25816","285.22135","365.37785","10.3205424242424","10.6205424242424","3690"
"","PS(21:0_21:0)+H",0,0,0,0,0,0,"4.10132638888889","4.40132638888889","3431","","PS(21:0_21:0)+H",0,0,0,0,0,0,"4.10132638888889","4.40132638888889","3431","","PS(21:0_21:0)+H",0,0,0,0,0,0,"4.10132638888889","4.40132638888889","3431","","PS(21:0_21:0)+H",0,0,0,0,0,0,"4.10132638888889","4.40132638888889","3431","","PS(21:0_21:0)+H",0,0,0,0,0,0,"4.10132638888889","4.40132638888889","3431","","PS(21:0_21:0)+H","876.66896","691.66001","383.35206","383.35206","309.31525","309.31525","4.10132638888889","4.40132638888889","3431"
"","PS(21:0_22:6)+H",0,0,0,0,0,0,"8.52266666666667","8.82266666666667","16911","","PS(21:0_22:6)+H",0,0,0,0,0,0,"8.52266666666667","8.82266666666667","16911","","PS(21:0_22:6)+H",0,0,0,0,0,0,"8.52266666666667","8.82266666666667","16911","","PS(21:0_22:6)+H",0,0,0,0,0,0,"8.52266666666667","8.82266666666667","16911","","PS(21:0_22:6)+H",0,0,0,0,0,0,"8.52266666666667","8.82266666666667","16911","","PS(21:0_22:6)+H","878.59066","693.58171","385.27376","383.35206","309.31525","311.23695","8.52266666666667","8.82266666666667","16911"
"","PS(21:0_23:0)+H",0,0,0,0,0,0,"9.32591944444444","9.62591944444444","17977","","PS(21:0_23:0)+H",0,0,0,0,0,0,"9.32591944444444","9.62591944444444","17977","","PS(21:0_23:0)+H",0,0,0,0,0,0,"9.32591944444444","9.62591944444444","17977","","PS(21:0_23:0)+H",0,0,0,0,0,0,"9.32591944444444","9.62591944444444","17977","","PS(21:0_23:0)+H",0,0,0,0,0,0,"9.32591944444444","9.62591944444444","17977","","PS(21:0_23:0)+H","904.70026","719.69131","411.38336","383.35206","309.31525","337.34655","9.32591944444444","9.62591944444444","17977"
"","PS(21:0_25:0)+H",0,0,0,0,0,0,"11.04345","11.34345","10864","","PS(21:0_25:0)+H",0,0,0,0,0,0,"11.04345","11.34345","10864","","PS(21:0_25:0)+H",0,0,0,0,0,0,"11.04345","11.34345","10864","","PS(21:0_25:0)+H",0,0,0,0,0,0,"11.04345","11.34345","10864","","PS(21:0_25:0)+H",0,0,0,0,0,0,"11.04345","11.34345","10864","","PS(21:0_25:0)+H","932.73156","747.72261","439.41466","383.35206","309.31525","365.37785","11.04345","11.34345","10864"
"","PS(22:0_22:0)+H",0,0,0,0,0,0,"9.32591944444444","9.62591944444444","17977","","PS(22:0_22:0)+H",0,0,0,0,0,0,"9.32591944444444","9.62591944444444","17977","","PS(22:0_22:0)+H",0,0,0,0,0,0,"9.32591944444444","9.62591944444444","17977","","PS(22:0_22:0)+H",0,0,0,0,0,0,"9.32591944444444","9.62591944444444","17977","","PS(22:0_22:0)+H",0,0,0,0,0,0,"9.32591944444444","9.62591944444444","17977","","PS(22:0_22:0)+H","904.70016","719.69121","397.36766","397.36766","323.33085","323.33085","9.32591944444444","9.62591944444444","17977"
"","PS(22:0_24:0)+H",0,0,0,0,0,0,"11.04345","11.34345","10864","","PS(22:0_24:0)+H",0,0,0,0,0,0,"11.04345","11.34345","10864","","PS(22:0_24:0)+H",0,0,0,0,0,0,"11.04345","11.34345","10864","","PS(22:0_24:0)+H",0,0,0,0,0,0,"11.04345","11.34345","10864","","PS(22:0_24:0)+H",0,0,0,0,0,0,"11.04345","11.34345","10864","","PS(22:0_24:0)+H","932.73146","747.72251","425.39896","397.36766","323.33085","351.36215","11.04345","11.34345","10864"
"","PS(22:0_26:0)+H",0,0,0,0,0,0,"11.9290652777778","12.2290652777778","7216","","PS(22:0_26:0)+H",0,0,0,0,0,0,"11.9290652777778","12.2290652777778","7216","","PS(22:0_26:0)+H",0,0,0,0,0,0,"11.9290652777778","12.2290652777778","7216","","PS(22:0_26:0)+H",0,0,0,0,0,0,"11.9290652777778","12.2290652777778","7216","","PS(22:0_26:0)+H",0,0,0,0,0,0,"11.9290652777778","12.2290652777778","7216","","PS(22:0_26:0)+H","960.76276","775.75381","453.43026","397.36766","323.33085","379.39345","11.9290652777778","12.2290652777778","7216"
"","PS(22:5_23:0)+H",0,0,0,0,0,0,"10.3205424242424","10.6205424242424","3690","","PS(22:5_23:0)+H",0,0,0,0,0,0,"10.3205424242424","10.6205424242424","3690","","PS(22:5_23:0)+H",0,0,0,0,0,0,"10.3205424242424","10.6205424242424","3690","","PS(22:5_23:0)+H",0,0,0,0,0,0,"10.3205424242424","10.6205424242424","3690","","PS(22:5_23:0)+H",0,0,0,0,0,0,"10.3205424242424","10.6205424242424","3690","","PS(22:5_23:0)+H","908.63766","723.62871","411.38336","387.28946","313.25265","337.34655","10.3205424242424","10.6205424242424","3690"
"","PS(23:0_23:0)+H",0,0,0,0,0,0,"11.04345","11.34345","10864","","PS(23:0_23:0)+H",0,0,0,0,0,0,"11.04345","11.34345","10864","","PS(23:0_23:0)+H",0,0,0,0,0,0,"11.04345","11.34345","10864","","PS(23:0_23:0)+H",0,0,0,0,0,0,"11.04345","11.34345","10864","","PS(23:0_23:0)+H",0,0,0,0,0,0,"11.04345","11.34345","10864","","PS(23:0_23:0)+H","932.73156","747.72261","411.38336","411.38336","337.34655","337.34655","11.04345","11.34345","10864"
"","PS(23:0_25:0)+H",0,0,0,0,0,0,"11.9290652777778","12.2290652777778","7216","","PS(23:0_25:0)+H",0,0,0,0,0,0,"11.9290652777778","12.2290652777778","7216","","PS(23:0_25:0)+H",0,0,0,0,0,0,"11.9290652777778","12.2290652777778","7216","","PS(23:0_25:0)+H",0,0,0,0,0,0,"11.9290652777778","12.2290652777778","7216","","PS(23:0_25:0)+H",0,0,0,0,0,0,"11.9290652777778","12.2290652777778","7216","","PS(23:0_25:0)+H","960.76286","775.75391","439.41466","411.38336","337.34655","365.37785","11.9290652777778","12.2290652777778","7216"
"","PS(24:0_24:0)+H",0,0,0,0,0,0,"11.9290652777778","12.2290652777778","7216","","PS(24:0_24:0)+H",0,0,0,0,0,0,"11.9290652777778","12.2290652777778","7216","","PS(24:0_24:0)+H",0,0,0,0,0,0,"11.9290652777778","12.2290652777778","7216","","PS(24:0_24:0)+H",0,0,0,0,0,0,"11.9290652777778","12.2290652777778","7216","","PS(24:0_24:0)+H",0,0,0,0,0,0,"11.9290652777778","12.2290652777778","7216","","PS(24:0_24:0)+H","960.76276","775.75381","425.39896","425.39896","351.36215","351.36215","11.9290652777778","12.2290652777778","7216"
