"Confirmed fragments if intensity is above 1000 and number of scans is greater than or equal to 1","OxPE","[M+Na]+","PreCursor -43","PreCursor -141","M+Na-43-SN1-H acyl loss","M+Na-43-SN2-H acyl loss","phosphoethanolamine+Na","RT_min","RT_max","Comment","RT at Max Intensity","OxPE","[M+Na]+","PreCursor -43","PreCursor -141","M+Na-43-SN1-H acyl loss","M+Na-43-SN2-H acyl loss","phosphoethanolamine+Na","RT_min","RT_max","Comment","Number of Scans","OxPE","[M+Na]+","PreCursor -43","PreCursor -141","M+Na-43-SN1-H acyl loss","M+Na-43-SN2-H acyl loss","phosphoethanolamine+Na","RT_min","RT_max","Comment","Max Intensity","OxPE","[M+Na]+","PreCursor -43","PreCursor -141","M+Na-43-SN1-H acyl loss","M+Na-43-SN2-H acyl loss","phosphoethanolamine+Na","RT_min","RT_max","Comment","Average m/z","OxPE","[M+Na]+","PreCursor -43","PreCursor -141","M+Na-43-SN1-H acyl loss","M+Na-43-SN2-H acyl loss","phosphoethanolamine+Na","RT_min","RT_max","Comment","Theoretical, Library Parent Hits","OxPE","[M+Na]+","PreCursor -43","PreCursor -141","M+Na-43-SN1-H acyl loss","M+Na-43-SN2-H acyl loss","phosphoethanolamine+Na","RT_min","RT_max","Comment"
"","OxPE(10:0_11:2(COOH))+Na",0,0,0,0,0,0,"1.3296625","1.6296625","5626","","OxPE(10:0_11:2(COOH))+Na",0,0,0,0,0,0,"1.3296625","1.6296625","5626","","OxPE(10:0_11:2(COOH))+Na",0,0,0,0,0,0,"1.3296625","1.6296625","5626","","OxPE(10:0_11:2(COOH))+Na",0,0,0,0,0,0,"1.3296625","1.6296625","5626","","OxPE(10:0_11:2(COOH))+Na",0,0,0,0,0,0,"1.3296625","1.6296625","5626","","OxPE(10:0_11:2(COOH))+Na","586.2751978","543.2329978","445.2561035","371.0867978","331.1282578","164.00888","1.3296625","1.6296625","5626"
"","OxPE(12:0_8:0(CHO))+Na",0,0,0,0,0,0,"7.49951805555555","7.79951805555555","1330","","OxPE(12:0_8:0(CHO))+Na",0,0,0,0,0,0,"7.49951805555555","7.79951805555555","1330","","OxPE(12:0_8:0(CHO))+Na",0,0,0,0,0,0,"7.49951805555555","7.79951805555555","1330","","OxPE(12:0_8:0(CHO))+Na",0,0,0,0,0,0,"7.49951805555555","7.79951805555555","1330","","OxPE(12:0_8:0(CHO))+Na",0,0,0,0,0,0,"7.49951805555555","7.79951805555555","1330","","OxPE(12:0_8:0(CHO))+Na","560.2959178","517.2537178","419.2768235","317.0762178","359.1595578","164.00888","7.49951805555555","7.79951805555555","1330"
"","OxPE(12:0_8:0(CHO))+Na",0,0,0,0,0,0,"6.41087777777778","6.71087777777778","2398","","OxPE(12:0_8:0(CHO))+Na",0,0,0,0,0,0,"6.41087777777778","6.71087777777778","2398","","OxPE(12:0_8:0(CHO))+Na",0,0,0,0,0,0,"6.41087777777778","6.71087777777778","2398","","OxPE(12:0_8:0(CHO))+Na",0,0,0,0,0,0,"6.41087777777778","6.71087777777778","2398","","OxPE(12:0_8:0(CHO))+Na",0,0,0,0,0,0,"6.41087777777778","6.71087777777778","2398","","OxPE(12:0_8:0(CHO))+Na","560.2959178","517.2537178","419.2768235","317.0762178","359.1595578","164.00888","6.41087777777778","6.71087777777778","2398"
"","OxPE(12:0_8:0(CHO))+Na",0,0,0,0,0,0,"8.55429444444444","8.85429444444444","6910","","OxPE(12:0_8:0(CHO))+Na",0,0,0,0,0,0,"8.55429444444444","8.85429444444444","6910","","OxPE(12:0_8:0(CHO))+Na",0,0,0,0,0,0,"8.55429444444444","8.85429444444444","6910","","OxPE(12:0_8:0(CHO))+Na",0,0,0,0,0,0,"8.55429444444444","8.85429444444444","6910","","OxPE(12:0_8:0(CHO))+Na",0,0,0,0,0,0,"8.55429444444444","8.85429444444444","6910","","OxPE(12:0_8:0(CHO))+Na","560.2959178","517.2537178","419.2768235","317.0762178","359.1595578","164.00888","8.55429444444444","8.85429444444444","6910"
"","OxPE(12:0_8:0(CHO))+Na",0,0,0,0,0,0,"7.66776944444444","7.96776944444444","14866","","OxPE(12:0_8:0(CHO))+Na",0,0,0,0,0,0,"7.66776944444444","7.96776944444444","14866","","OxPE(12:0_8:0(CHO))+Na",0,0,0,0,0,0,"7.66776944444444","7.96776944444444","14866","","OxPE(12:0_8:0(CHO))+Na",0,0,0,0,0,0,"7.66776944444444","7.96776944444444","14866","","OxPE(12:0_8:0(CHO))+Na",0,0,0,0,0,0,"7.66776944444444","7.96776944444444","14866","","OxPE(12:0_8:0(CHO))+Na","560.2959178","517.2537178","419.2768235","317.0762178","359.1595578","164.00888","7.66776944444444","7.96776944444444","14866"
"","OxPE(12:0_8:0(CHO))+Na",0,0,0,0,0,0,"6.39903055555556","6.69903055555556","17177","","OxPE(12:0_8:0(CHO))+Na",0,0,0,0,0,0,"6.39903055555556","6.69903055555556","17177","","OxPE(12:0_8:0(CHO))+Na",0,0,0,0,0,0,"6.39903055555556","6.69903055555556","17177","","OxPE(12:0_8:0(CHO))+Na",0,0,0,0,0,0,"6.39903055555556","6.69903055555556","17177","","OxPE(12:0_8:0(CHO))+Na",0,0,0,0,0,0,"6.39903055555556","6.69903055555556","17177","","OxPE(12:0_8:0(CHO))+Na","560.2959178","517.2537178","419.2768235","317.0762178","359.1595578","164.00888","6.39903055555556","6.69903055555556","17177"
"","OxPE(12:0_8:1(CHO))+Na",0,0,0,0,0,0,"5.61840833333333","5.91840833333333","8166","","OxPE(12:0_8:1(CHO))+Na",0,0,0,0,0,0,"5.61840833333333","5.91840833333333","8166","","OxPE(12:0_8:1(CHO))+Na",0,0,0,0,0,0,"5.61840833333333","5.91840833333333","8166","","OxPE(12:0_8:1(CHO))+Na",0,0,0,0,0,0,"5.61840833333333","5.91840833333333","8166","","OxPE(12:0_8:1(CHO))+Na",0,0,0,0,0,0,"5.61840833333333","5.91840833333333","8166","","OxPE(12:0_8:1(CHO))+Na","558.2802778","515.2380778","417.2611835","315.0605778","359.1595578","164.00888","5.61840833333333","5.91840833333333","8166"
"","OxPE(12:0_10:1(CHO))+Na",0,0,0,0,0,0,"1.82909166666667","2.12909166666667","7873","","OxPE(12:0_10:1(CHO))+Na",0,0,0,0,0,0,"1.82909166666667","2.12909166666667","7873","","OxPE(12:0_10:1(CHO))+Na",0,0,0,0,0,0,"1.82909166666667","2.12909166666667","7873","","OxPE(12:0_10:1(CHO))+Na",0,0,0,0,0,0,"1.82909166666667","2.12909166666667","7873","","OxPE(12:0_10:1(CHO))+Na",0,0,0,0,0,0,"1.82909166666667","2.12909166666667","7873","","OxPE(12:0_10:1(CHO))+Na","586.3115778","543.2693778","445.2924835","343.0918778","359.1595578","164.00888","1.82909166666667","2.12909166666667","7873"
"","OxPE(12:0_10:1(CHO))+Na",0,0,0,0,0,0,"6.81816944444444","7.11816944444444","10654","","OxPE(12:0_10:1(CHO))+Na",0,0,0,0,0,0,"6.81816944444444","7.11816944444444","10654","","OxPE(12:0_10:1(CHO))+Na",0,0,0,0,0,0,"6.81816944444444","7.11816944444444","10654","","OxPE(12:0_10:1(CHO))+Na",0,0,0,0,0,0,"6.81816944444444","7.11816944444444","10654","","OxPE(12:0_10:1(CHO))+Na",0,0,0,0,0,0,"6.81816944444444","7.11816944444444","10654","","OxPE(12:0_10:1(CHO))+Na","586.3115778","543.2693778","445.2924835","343.0918778","359.1595578","164.00888","6.81816944444444","7.11816944444444","10654"
"","OxPE(12:0_10:2(CHO))+Na",0,0,0,0,0,0,"7.18054444444445","7.48054444444445","3574","","OxPE(12:0_10:2(CHO))+Na",0,0,0,0,0,0,"7.18054444444445","7.48054444444445","3574","","OxPE(12:0_10:2(CHO))+Na",0,0,0,0,0,0,"7.18054444444445","7.48054444444445","3574","","OxPE(12:0_10:2(CHO))+Na",0,0,0,0,0,0,"7.18054444444445","7.48054444444445","3574","","OxPE(12:0_10:2(CHO))+Na",0,0,0,0,0,0,"7.18054444444445","7.48054444444445","3574","","OxPE(12:0_10:2(CHO))+Na","584.2959278","541.2537278","443.2768335","341.0762278","359.1595578","164.00888","7.18054444444445","7.48054444444445","3574"
"","OxPE(12:0_10:2(CHO))+Na",0,0,0,0,0,0,"6.06621666666667","6.36621666666667","3840","","OxPE(12:0_10:2(CHO))+Na",0,0,0,0,0,0,"6.06621666666667","6.36621666666667","3840","","OxPE(12:0_10:2(CHO))+Na",0,0,0,0,0,0,"6.06621666666667","6.36621666666667","3840","","OxPE(12:0_10:2(CHO))+Na",0,0,0,0,0,0,"6.06621666666667","6.36621666666667","3840","","OxPE(12:0_10:2(CHO))+Na",0,0,0,0,0,0,"6.06621666666667","6.36621666666667","3840","","OxPE(12:0_10:2(CHO))+Na","584.2959278","541.2537278","443.2768335","341.0762278","359.1595578","164.00888","6.06621666666667","6.36621666666667","3840"
"","OxPE(12:0_11:1(CHO))+Na",0,0,0,0,0,0,"1.025275","1.325275","4678","","OxPE(12:0_11:1(CHO))+Na",0,0,0,0,0,0,"1.025275","1.325275","4678","","OxPE(12:0_11:1(CHO))+Na",0,0,0,0,0,0,"1.025275","1.325275","4678","","OxPE(12:0_11:1(CHO))+Na",0,0,0,0,0,0,"1.025275","1.325275","4678","","OxPE(12:0_11:1(CHO))+Na",0,0,0,0,0,0,"1.025275","1.325275","4678","","OxPE(12:0_11:1(CHO))+Na","600.3272278","557.2850278","459.3081335","357.1075278","359.1595578","164.00888","1.025275","1.325275","4678"
"","OxPE(12:0_12:1(CHO))+Na",0,0,0,0,0,0,"1.35598888888889","1.65598888888889","2208","","OxPE(12:0_12:1(CHO))+Na",0,0,0,0,0,0,"1.35598888888889","1.65598888888889","2208","","OxPE(12:0_12:1(CHO))+Na",0,0,0,0,0,0,"1.35598888888889","1.65598888888889","2208","","OxPE(12:0_12:1(CHO))+Na",0,0,0,0,0,0,"1.35598888888889","1.65598888888889","2208","","OxPE(12:0_12:1(CHO))+Na",0,0,0,0,0,0,"1.35598888888889","1.65598888888889","2208","","OxPE(12:0_12:1(CHO))+Na","614.3428778","571.3006778","473.3237835","371.1231778","359.1595578","164.00888","1.35598888888889","1.65598888888889","2208"
"","OxPE(12:0_12:1(CHO))+Na",0,0,0,0,0,0,"1.83176388888889","2.13176388888889","7681","","OxPE(12:0_12:1(CHO))+Na",0,0,0,0,0,0,"1.83176388888889","2.13176388888889","7681","","OxPE(12:0_12:1(CHO))+Na",0,0,0,0,0,0,"1.83176388888889","2.13176388888889","7681","","OxPE(12:0_12:1(CHO))+Na",0,0,0,0,0,0,"1.83176388888889","2.13176388888889","7681","","OxPE(12:0_12:1(CHO))+Na",0,0,0,0,0,0,"1.83176388888889","2.13176388888889","7681","","OxPE(12:0_12:1(CHO))+Na","614.3428778","571.3006778","473.3237835","371.1231778","359.1595578","164.00888","1.83176388888889","2.13176388888889","7681"
"","OxPE(12:0_12:3(CHO))+Na",0,0,0,0,0,0,"0.588433333333333","0.888433333333333","4970","","OxPE(12:0_12:3(CHO))+Na",0,0,0,0,0,0,"0.588433333333333","0.888433333333333","4970","","OxPE(12:0_12:3(CHO))+Na",0,0,0,0,0,0,"0.588433333333333","0.888433333333333","4970","","OxPE(12:0_12:3(CHO))+Na",0,0,0,0,0,0,"0.588433333333333","0.888433333333333","4970","","OxPE(12:0_12:3(CHO))+Na",0,0,0,0,0,0,"0.588433333333333","0.888433333333333","4970","","OxPE(12:0_12:3(CHO))+Na","610.3115778","567.2693778","469.2924835","367.0918778","359.1595578","164.00888","0.588433333333333","0.888433333333333","4970"
"","OxPE(12:0_13:1(CHO))+Na",0,0,0,0,0,0,"1.55190416666667","1.85190416666667","3698","","OxPE(12:0_13:1(CHO))+Na",0,0,0,0,0,0,"1.55190416666667","1.85190416666667","3698","","OxPE(12:0_13:1(CHO))+Na",0,0,0,0,0,0,"1.55190416666667","1.85190416666667","3698","","OxPE(12:0_13:1(CHO))+Na",0,0,0,0,0,0,"1.55190416666667","1.85190416666667","3698","","OxPE(12:0_13:1(CHO))+Na",0,0,0,0,0,0,"1.55190416666667","1.85190416666667","3698","","OxPE(12:0_13:1(CHO))+Na","628.3585278","585.3163278","487.3394335","385.1388278","359.1595578","164.00888","1.55190416666667","1.85190416666667","3698"
"","OxPE(12:0_13:1(CHO))+Na",0,0,0,0,0,0,"1.80304166666667","2.10304166666667","4860","","OxPE(12:0_13:1(CHO))+Na",0,0,0,0,0,0,"1.80304166666667","2.10304166666667","4860","","OxPE(12:0_13:1(CHO))+Na",0,0,0,0,0,0,"1.80304166666667","2.10304166666667","4860","","OxPE(12:0_13:1(CHO))+Na",0,0,0,0,0,0,"1.80304166666667","2.10304166666667","4860","","OxPE(12:0_13:1(CHO))+Na",0,0,0,0,0,0,"1.80304166666667","2.10304166666667","4860","","OxPE(12:0_13:1(CHO))+Na","628.3585278","585.3163278","487.3394335","385.1388278","359.1595578","164.00888","1.80304166666667","2.10304166666667","4860"
"","OxPE(12:0_14:1(CHO))+Na",0,0,0,0,0,0,"1.87316666666667","2.17316666666667","17548","","OxPE(12:0_14:1(CHO))+Na",0,0,0,0,0,0,"1.87316666666667","2.17316666666667","17548","","OxPE(12:0_14:1(CHO))+Na",0,0,0,0,0,0,"1.87316666666667","2.17316666666667","17548","","OxPE(12:0_14:1(CHO))+Na",0,0,0,0,0,0,"1.87316666666667","2.17316666666667","17548","","OxPE(12:0_14:1(CHO))+Na",0,0,0,0,0,0,"1.87316666666667","2.17316666666667","17548","","OxPE(12:0_14:1(CHO))+Na","642.3741778","599.3319778","501.3550835","399.1544778","359.1595578","164.00888","1.87316666666667","2.17316666666667","17548"
"","OxPE(12:0_9:2(COOH))+Na",0,0,0,0,0,0,"1.3296625","1.6296625","5626","","OxPE(12:0_9:2(COOH))+Na",0,0,0,0,0,0,"1.3296625","1.6296625","5626","","OxPE(12:0_9:2(COOH))+Na",0,0,0,0,0,0,"1.3296625","1.6296625","5626","","OxPE(12:0_9:2(COOH))+Na",0,0,0,0,0,0,"1.3296625","1.6296625","5626","","OxPE(12:0_9:2(COOH))+Na",0,0,0,0,0,0,"1.3296625","1.6296625","5626","","OxPE(12:0_9:2(COOH))+Na","586.2751978","543.2329978","445.2561035","343.0554978","359.1595578","164.00888","1.3296625","1.6296625","5626"
"","OxPE(13:0_7:0(CHO))+Na",0,0,0,0,0,0,"7.49951805555555","7.79951805555555","1330","","OxPE(13:0_7:0(CHO))+Na",0,0,0,0,0,0,"7.49951805555555","7.79951805555555","1330","","OxPE(13:0_7:0(CHO))+Na",0,0,0,0,0,0,"7.49951805555555","7.79951805555555","1330","","OxPE(13:0_7:0(CHO))+Na",0,0,0,0,0,0,"7.49951805555555","7.79951805555555","1330","","OxPE(13:0_7:0(CHO))+Na",0,0,0,0,0,0,"7.49951805555555","7.79951805555555","1330","","OxPE(13:0_7:0(CHO))+Na","560.2959178","517.2537178","419.2768235","303.0605678","373.1752078","164.00888","7.49951805555555","7.79951805555555","1330"
"","OxPE(13:0_7:0(CHO))+Na",0,0,0,0,0,0,"6.41087777777778","6.71087777777778","2398","","OxPE(13:0_7:0(CHO))+Na",0,0,0,0,0,0,"6.41087777777778","6.71087777777778","2398","","OxPE(13:0_7:0(CHO))+Na",0,0,0,0,0,0,"6.41087777777778","6.71087777777778","2398","","OxPE(13:0_7:0(CHO))+Na",0,0,0,0,0,0,"6.41087777777778","6.71087777777778","2398","","OxPE(13:0_7:0(CHO))+Na",0,0,0,0,0,0,"6.41087777777778","6.71087777777778","2398","","OxPE(13:0_7:0(CHO))+Na","560.2959178","517.2537178","419.2768235","303.0605678","373.1752078","164.00888","6.41087777777778","6.71087777777778","2398"
"","OxPE(13:0_7:0(CHO))+Na",0,0,0,0,0,0,"8.55429444444444","8.85429444444444","6910","","OxPE(13:0_7:0(CHO))+Na",0,0,0,0,0,0,"8.55429444444444","8.85429444444444","6910","","OxPE(13:0_7:0(CHO))+Na",0,0,0,0,0,0,"8.55429444444444","8.85429444444444","6910","","OxPE(13:0_7:0(CHO))+Na",0,0,0,0,0,0,"8.55429444444444","8.85429444444444","6910","","OxPE(13:0_7:0(CHO))+Na",0,0,0,0,0,0,"8.55429444444444","8.85429444444444","6910","","OxPE(13:0_7:0(CHO))+Na","560.2959178","517.2537178","419.2768235","303.0605678","373.1752078","164.00888","8.55429444444444","8.85429444444444","6910"
"","OxPE(13:0_7:0(CHO))+Na",0,0,0,0,0,0,"7.66776944444444","7.96776944444444","14866","","OxPE(13:0_7:0(CHO))+Na",0,0,0,0,0,0,"7.66776944444444","7.96776944444444","14866","","OxPE(13:0_7:0(CHO))+Na",0,0,0,0,0,0,"7.66776944444444","7.96776944444444","14866","","OxPE(13:0_7:0(CHO))+Na",0,0,0,0,0,0,"7.66776944444444","7.96776944444444","14866","","OxPE(13:0_7:0(CHO))+Na",0,0,0,0,0,0,"7.66776944444444","7.96776944444444","14866","","OxPE(13:0_7:0(CHO))+Na","560.2959178","517.2537178","419.2768235","303.0605678","373.1752078","164.00888","7.66776944444444","7.96776944444444","14866"
"","OxPE(13:0_7:0(CHO))+Na",0,0,0,0,0,0,"6.39903055555556","6.69903055555556","17177","","OxPE(13:0_7:0(CHO))+Na",0,0,0,0,0,0,"6.39903055555556","6.69903055555556","17177","","OxPE(13:0_7:0(CHO))+Na",0,0,0,0,0,0,"6.39903055555556","6.69903055555556","17177","","OxPE(13:0_7:0(CHO))+Na",0,0,0,0,0,0,"6.39903055555556","6.69903055555556","17177","","OxPE(13:0_7:0(CHO))+Na",0,0,0,0,0,0,"6.39903055555556","6.69903055555556","17177","","OxPE(13:0_7:0(CHO))+Na","560.2959178","517.2537178","419.2768235","303.0605678","373.1752078","164.00888","6.39903055555556","6.69903055555556","17177"
"","OxPE(13:0_15:0(CHO))+Na",0,0,0,0,0,0,"1.161925","1.461925","3179","","OxPE(13:0_15:0(CHO))+Na",0,0,0,0,0,0,"1.161925","1.461925","3179","","OxPE(13:0_15:0(CHO))+Na",0,0,0,0,0,0,"1.161925","1.461925","3179","","OxPE(13:0_15:0(CHO))+Na",0,0,0,0,0,0,"1.161925","1.461925","3179","","OxPE(13:0_15:0(CHO))+Na",0,0,0,0,0,0,"1.161925","1.461925","3179","","OxPE(13:0_15:0(CHO))+Na","672.4211178","629.3789178","531.4020235","415.1857678","373.1752078","164.00888","1.161925","1.461925","3179"
"","OxPE(13:0_7:1(CHO))+Na",0,0,0,0,0,0,"5.61840833333333","5.91840833333333","8166","","OxPE(13:0_7:1(CHO))+Na",0,0,0,0,0,0,"5.61840833333333","5.91840833333333","8166","","OxPE(13:0_7:1(CHO))+Na",0,0,0,0,0,0,"5.61840833333333","5.91840833333333","8166","","OxPE(13:0_7:1(CHO))+Na",0,0,0,0,0,0,"5.61840833333333","5.91840833333333","8166","","OxPE(13:0_7:1(CHO))+Na",0,0,0,0,0,0,"5.61840833333333","5.91840833333333","8166","","OxPE(13:0_7:1(CHO))+Na","558.2802778","515.2380778","417.2611835","301.0449278","373.1752078","164.00888","5.61840833333333","5.91840833333333","8166"
"","OxPE(13:0_9:1(CHO))+Na",0,0,0,0,0,0,"1.82909166666667","2.12909166666667","7873","","OxPE(13:0_9:1(CHO))+Na",0,0,0,0,0,0,"1.82909166666667","2.12909166666667","7873","","OxPE(13:0_9:1(CHO))+Na",0,0,0,0,0,0,"1.82909166666667","2.12909166666667","7873","","OxPE(13:0_9:1(CHO))+Na",0,0,0,0,0,0,"1.82909166666667","2.12909166666667","7873","","OxPE(13:0_9:1(CHO))+Na",0,0,0,0,0,0,"1.82909166666667","2.12909166666667","7873","","OxPE(13:0_9:1(CHO))+Na","586.3115778","543.2693778","445.2924835","329.0762278","373.1752078","164.00888","1.82909166666667","2.12909166666667","7873"
"","OxPE(13:0_9:1(CHO))+Na",0,0,0,0,0,0,"6.81816944444444","7.11816944444444","10654","","OxPE(13:0_9:1(CHO))+Na",0,0,0,0,0,0,"6.81816944444444","7.11816944444444","10654","","OxPE(13:0_9:1(CHO))+Na",0,0,0,0,0,0,"6.81816944444444","7.11816944444444","10654","","OxPE(13:0_9:1(CHO))+Na",0,0,0,0,0,0,"6.81816944444444","7.11816944444444","10654","","OxPE(13:0_9:1(CHO))+Na",0,0,0,0,0,0,"6.81816944444444","7.11816944444444","10654","","OxPE(13:0_9:1(CHO))+Na","586.3115778","543.2693778","445.2924835","329.0762278","373.1752078","164.00888","6.81816944444444","7.11816944444444","10654"
"","OxPE(13:0_9:2(CHO))+Na",0,0,0,0,0,0,"7.18054444444445","7.48054444444445","3574","","OxPE(13:0_9:2(CHO))+Na",0,0,0,0,0,0,"7.18054444444445","7.48054444444445","3574","","OxPE(13:0_9:2(CHO))+Na",0,0,0,0,0,0,"7.18054444444445","7.48054444444445","3574","","OxPE(13:0_9:2(CHO))+Na",0,0,0,0,0,0,"7.18054444444445","7.48054444444445","3574","","OxPE(13:0_9:2(CHO))+Na",0,0,0,0,0,0,"7.18054444444445","7.48054444444445","3574","","OxPE(13:0_9:2(CHO))+Na","584.2959278","541.2537278","443.2768335","327.0605778","373.1752078","164.00888","7.18054444444445","7.48054444444445","3574"
"","OxPE(13:0_9:2(CHO))+Na",0,0,0,0,0,0,"6.06621666666667","6.36621666666667","3840","","OxPE(13:0_9:2(CHO))+Na",0,0,0,0,0,0,"6.06621666666667","6.36621666666667","3840","","OxPE(13:0_9:2(CHO))+Na",0,0,0,0,0,0,"6.06621666666667","6.36621666666667","3840","","OxPE(13:0_9:2(CHO))+Na",0,0,0,0,0,0,"6.06621666666667","6.36621666666667","3840","","OxPE(13:0_9:2(CHO))+Na",0,0,0,0,0,0,"6.06621666666667","6.36621666666667","3840","","OxPE(13:0_9:2(CHO))+Na","584.2959278","541.2537278","443.2768335","327.0605778","373.1752078","164.00888","6.06621666666667","6.36621666666667","3840"
"","OxPE(13:0_10:1(CHO))+Na",0,0,0,0,0,0,"1.025275","1.325275","4678","","OxPE(13:0_10:1(CHO))+Na",0,0,0,0,0,0,"1.025275","1.325275","4678","","OxPE(13:0_10:1(CHO))+Na",0,0,0,0,0,0,"1.025275","1.325275","4678","","OxPE(13:0_10:1(CHO))+Na",0,0,0,0,0,0,"1.025275","1.325275","4678","","OxPE(13:0_10:1(CHO))+Na",0,0,0,0,0,0,"1.025275","1.325275","4678","","OxPE(13:0_10:1(CHO))+Na","600.3272278","557.2850278","459.3081335","343.0918778","373.1752078","164.00888","1.025275","1.325275","4678"
"","OxPE(13:0_11:1(CHO))+Na",0,0,0,0,0,0,"1.35598888888889","1.65598888888889","2208","","OxPE(13:0_11:1(CHO))+Na",0,0,0,0,0,0,"1.35598888888889","1.65598888888889","2208","","OxPE(13:0_11:1(CHO))+Na",0,0,0,0,0,0,"1.35598888888889","1.65598888888889","2208","","OxPE(13:0_11:1(CHO))+Na",0,0,0,0,0,0,"1.35598888888889","1.65598888888889","2208","","OxPE(13:0_11:1(CHO))+Na",0,0,0,0,0,0,"1.35598888888889","1.65598888888889","2208","","OxPE(13:0_11:1(CHO))+Na","614.3428778","571.3006778","473.3237835","357.1075278","373.1752078","164.00888","1.35598888888889","1.65598888888889","2208"
"","OxPE(13:0_11:1(CHO))+Na",0,0,0,0,0,0,"1.83176388888889","2.13176388888889","7681","","OxPE(13:0_11:1(CHO))+Na",0,0,0,0,0,0,"1.83176388888889","2.13176388888889","7681","","OxPE(13:0_11:1(CHO))+Na",0,0,0,0,0,0,"1.83176388888889","2.13176388888889","7681","","OxPE(13:0_11:1(CHO))+Na",0,0,0,0,0,0,"1.83176388888889","2.13176388888889","7681","","OxPE(13:0_11:1(CHO))+Na",0,0,0,0,0,0,"1.83176388888889","2.13176388888889","7681","","OxPE(13:0_11:1(CHO))+Na","614.3428778","571.3006778","473.3237835","357.1075278","373.1752078","164.00888","1.83176388888889","2.13176388888889","7681"
"","OxPE(13:0_12:1(CHO))+Na",0,0,0,0,0,0,"1.55190416666667","1.85190416666667","3698","","OxPE(13:0_12:1(CHO))+Na",0,0,0,0,0,0,"1.55190416666667","1.85190416666667","3698","","OxPE(13:0_12:1(CHO))+Na",0,0,0,0,0,0,"1.55190416666667","1.85190416666667","3698","","OxPE(13:0_12:1(CHO))+Na",0,0,0,0,0,0,"1.55190416666667","1.85190416666667","3698","","OxPE(13:0_12:1(CHO))+Na",0,0,0,0,0,0,"1.55190416666667","1.85190416666667","3698","","OxPE(13:0_12:1(CHO))+Na","628.3585278","585.3163278","487.3394335","371.1231778","373.1752078","164.00888","1.55190416666667","1.85190416666667","3698"
"","OxPE(13:0_12:1(CHO))+Na",0,0,0,0,0,0,"1.80304166666667","2.10304166666667","4860","","OxPE(13:0_12:1(CHO))+Na",0,0,0,0,0,0,"1.80304166666667","2.10304166666667","4860","","OxPE(13:0_12:1(CHO))+Na",0,0,0,0,0,0,"1.80304166666667","2.10304166666667","4860","","OxPE(13:0_12:1(CHO))+Na",0,0,0,0,0,0,"1.80304166666667","2.10304166666667","4860","","OxPE(13:0_12:1(CHO))+Na",0,0,0,0,0,0,"1.80304166666667","2.10304166666667","4860","","OxPE(13:0_12:1(CHO))+Na","628.3585278","585.3163278","487.3394335","371.1231778","373.1752078","164.00888","1.80304166666667","2.10304166666667","4860"
"","OxPE(13:0_13:1(CHO))+Na",0,0,0,0,0,0,"1.87316666666667","2.17316666666667","17548","","OxPE(13:0_13:1(CHO))+Na",0,0,0,0,0,0,"1.87316666666667","2.17316666666667","17548","","OxPE(13:0_13:1(CHO))+Na",0,0,0,0,0,0,"1.87316666666667","2.17316666666667","17548","","OxPE(13:0_13:1(CHO))+Na",0,0,0,0,0,0,"1.87316666666667","2.17316666666667","17548","","OxPE(13:0_13:1(CHO))+Na",0,0,0,0,0,0,"1.87316666666667","2.17316666666667","17548","","OxPE(13:0_13:1(CHO))+Na","642.3741778","599.3319778","501.3550835","385.1388278","373.1752078","164.00888","1.87316666666667","2.17316666666667","17548"
"","OxPE(14:1_6:0(CHO))+Na",0,0,0,0,0,0,"5.61840833333333","5.91840833333333","8166","","OxPE(14:1_6:0(CHO))+Na",0,0,0,0,0,0,"5.61840833333333","5.91840833333333","8166","","OxPE(14:1_6:0(CHO))+Na",0,0,0,0,0,0,"5.61840833333333","5.91840833333333","8166","","OxPE(14:1_6:0(CHO))+Na",0,0,0,0,0,0,"5.61840833333333","5.91840833333333","8166","","OxPE(14:1_6:0(CHO))+Na",0,0,0,0,0,0,"5.61840833333333","5.91840833333333","8166","","OxPE(14:1_6:0(CHO))+Na","558.2802678","515.2380678","417.2611735","289.0449178","385.1752078","164.00888","5.61840833333333","5.91840833333333","8166"
"","OxPE(14:1_8:0(CHO))+Na",0,0,0,0,0,0,"1.82909166666667","2.12909166666667","7873","","OxPE(14:1_8:0(CHO))+Na",0,0,0,0,0,0,"1.82909166666667","2.12909166666667","7873","","OxPE(14:1_8:0(CHO))+Na",0,0,0,0,0,0,"1.82909166666667","2.12909166666667","7873","","OxPE(14:1_8:0(CHO))+Na",0,0,0,0,0,0,"1.82909166666667","2.12909166666667","7873","","OxPE(14:1_8:0(CHO))+Na",0,0,0,0,0,0,"1.82909166666667","2.12909166666667","7873","","OxPE(14:1_8:0(CHO))+Na","586.3115678","543.2693678","445.2924735","317.0762178","385.1752078","164.00888","1.82909166666667","2.12909166666667","7873"
