"Confirmed fragments if intensity is above 1000 and number of scans is greater than or equal to 1","PS","[M-H]-","M-Serine","NL_T1Ketene&serene","NL_T2Ketene&serene","NL_T1RCOOH","NL_T2RCOOH","GlyceroPC_NLCH3&H2O","T1_RCOO-","T2_RCOO-","Glycerol-3-phosphate_NLH2O","H2PO4-","PO3-","RT_min","RT_max","Comment","RT at Max Intensity","PS","[M-H]-","M-Serine","NL_T1Ketene&serene","NL_T2Ketene&serene","NL_T1RCOOH","NL_T2RCOOH","GlyceroPC_NLCH3&H2O","T1_RCOO-","T2_RCOO-","Glycerol-3-phosphate_NLH2O","H2PO4-","PO3-","RT_min","RT_max","Comment","Number of Scans","PS","[M-H]-","M-Serine","NL_T1Ketene&serene","NL_T2Ketene&serene","NL_T1RCOOH","NL_T2RCOOH","GlyceroPC_NLCH3&H2O","T1_RCOO-","T2_RCOO-","Glycerol-3-phosphate_NLH2O","H2PO4-","PO3-","RT_min","RT_max","Comment","Max Intensity","PS","[M-H]-","M-Serine","NL_T1Ketene&serene","NL_T2Ketene&serene","NL_T1RCOOH","NL_T2RCOOH","GlyceroPC_NLCH3&H2O","T1_RCOO-","T2_RCOO-","Glycerol-3-phosphate_NLH2O","H2PO4-","PO3-","RT_min","RT_max","Comment","Average m/z","PS","[M-H]-","M-Serine","NL_T1Ketene&serene","NL_T2Ketene&serene","NL_T1RCOOH","NL_T2RCOOH","GlyceroPC_NLCH3&H2O","T1_RCOO-","T2_RCOO-","Glycerol-3-phosphate_NLH2O","H2PO4-","PO3-","RT_min","RT_max","Comment","Theoretical, Library Parent Hits","PS","[M-H]-","M-Serine","NL_T1Ketene&serene","NL_T2Ketene&serene","NL_T1RCOOH","NL_T2RCOOH","GlyceroPC_NLCH3&H2O","T1_RCOO-","T2_RCOO-","Glycerol-3-phosphate_NLH2O","H2PO4-","PO3-","RT_min","RT_max","Comment"
"","PS(18:0_22:4)-H",0,0,0,0,0,0,0,0,0,0,0,0,"5.54417878787879","5.84417878787879","1271","","PS(18:0_22:4)-H",0,0,0,0,0,0,0,0,0,0,0,0,"5.54417878787879","5.84417878787879","1271","","PS(18:0_22:4)-H",0,0,0,0,0,0,0,0,0,0,0,0,"5.54417878787879","5.84417878787879","1271","","PS(18:0_22:4)-H",0,0,0,0,0,0,0,0,0,0,0,0,"5.54417878787879","5.84417878787879","1271","","PS(18:0_22:4)-H",0,0,0,0,0,0,0,0,0,0,0,0,"5.54417878787879","5.84417878787879","1271","","PS(18:0_22:4)-H","838.5604","751.52838","485.26741","437.26741","467.25685","419.25685","224.06881","283.26425","331.26425","152.99586","96.96964","78.95852","5.54417878787879","5.84417878787879","1271"
"","PS(18:0_22:4)-H",0,0,0,0,0,0,0,0,0,0,0,0,"5.8542696969697","6.1542696969697","1649","","PS(18:0_22:4)-H",0,0,0,0,0,0,0,0,0,0,0,0,"5.8542696969697","6.1542696969697","1649","","PS(18:0_22:4)-H",0,0,0,0,0,0,0,0,0,0,0,0,"5.8542696969697","6.1542696969697","1649","","PS(18:0_22:4)-H",0,0,0,0,0,0,0,0,0,0,0,0,"5.8542696969697","6.1542696969697","1649","","PS(18:0_22:4)-H",0,0,0,0,0,0,0,0,0,0,0,0,"5.8542696969697","6.1542696969697","1649","","PS(18:0_22:4)-H","838.5604","751.52838","485.26741","437.26741","467.25685","419.25685","224.06881","283.26425","331.26425","152.99586","96.96964","78.95852","5.8542696969697","6.1542696969697","1649"
"","PS(18:0_22:4)-H",0,0,0,0,0,0,0,0,0,0,0,0,"5.57073636363636","5.87073636363636","3957","","PS(18:0_22:4)-H",0,0,0,0,0,0,0,0,0,0,0,0,"5.57073636363636","5.87073636363636","3957","","PS(18:0_22:4)-H",0,0,0,0,0,0,0,0,0,0,0,0,"5.57073636363636","5.87073636363636","3957","","PS(18:0_22:4)-H",0,0,0,0,0,0,0,0,0,0,0,0,"5.57073636363636","5.87073636363636","3957","","PS(18:0_22:4)-H",0,0,0,0,0,0,0,0,0,0,0,0,"5.57073636363636","5.87073636363636","3957","","PS(18:0_22:4)-H","838.5604","751.52838","485.26741","437.26741","467.25685","419.25685","224.06881","283.26425","331.26425","152.99586","96.96964","78.95852","5.57073636363636","5.87073636363636","3957"
"","PS(18:0_22:5)-H",0,0,0,0,0,0,0,0,0,0,0,0,"5.10081363636364","5.40081363636364","845","","PS(18:0_22:5)-H",0,0,0,0,0,0,0,0,0,0,0,0,"5.10081363636364","5.40081363636364","845","","PS(18:0_22:5)-H",0,0,0,0,0,0,0,0,0,0,0,0,"5.10081363636364","5.40081363636364","845","","PS(18:0_22:5)-H",0,0,0,0,0,0,0,0,0,0,0,0,"5.10081363636364","5.40081363636364","845","","PS(18:0_22:5)-H",0,0,0,0,0,0,0,0,0,0,0,0,"5.10081363636364","5.40081363636364","845","","PS(18:0_22:5)-H","836.5448","749.51278","483.25181","437.26741","465.24125","419.25685","224.06881","283.26425","329.24865","152.99586","96.96964","78.95852","5.10081363636364","5.40081363636364","845"
"","PS(18:0_23:0)-H",0,0,0,0,0,0,0,0,0,0,0,0,"9.23479090909091","9.53479090909091","1578","","PS(18:0_23:0)-H",0,0,0,0,0,0,0,0,0,0,0,0,"9.23479090909091","9.53479090909091","1578","","PS(18:0_23:0)-H",0,0,0,0,0,0,0,0,0,0,0,0,"9.23479090909091","9.53479090909091","1578","","PS(18:0_23:0)-H",0,0,0,0,0,0,0,0,0,0,0,0,"9.23479090909091","9.53479090909091","1578","","PS(18:0_23:0)-H",0,0,0,0,0,0,0,0,0,0,0,0,"9.23479090909091","9.53479090909091","1578","","PS(18:0_23:0)-H","860.6387","773.60668","507.34571","437.26741","489.33515","419.25685","224.06881","283.26425","353.34255","152.99586","96.96964","78.95852","9.23479090909091","9.53479090909091","1578"
"","PS(18:1_19:0)-H",1,0,0,0,0,0,1,1,0,1,0,0,"6.24482727272727","6.54482727272727","70","","PS(18:1_19:0)-H",6.367817,0,0,0,0,0,6.367817,6.367817,0,6.367817,0,0,"6.24482727272727","6.54482727272727","70","","PS(18:1_19:0)-H",2,0,0,0,0,0,2,2,0,1,0,0,"6.24482727272727","6.54482727272727","70","","PS(18:1_19:0)-H",124890,0,0,0,0,0,42620.08,8270.98,0,1353.82,0,0,"6.24482727272727","6.54482727272727","70","","PS(18:1_19:0)-H",802.56105,0,0,0,0,0,224.06935,281.24865,0,152.9958,0,0,"6.24482727272727","6.54482727272727","70","","PS(18:1_19:0)-H","802.5605","715.52848","451.28311","435.25181","433.27255","417.24125","224.06881","281.24865","297.27995","152.99586","96.96964","78.95852","6.24482727272727","6.54482727272727","70"
"","PS(18:1_19:0)-H",1,0,0,0,0,0,1,1,0,1,0,0,"6.0695696969697","6.3695696969697","500","","PS(18:1_19:0)-H",6.367817,0,0,0,0,0,6.367817,6.221945,0,6.367817,0,0,"6.0695696969697","6.3695696969697","500","","PS(18:1_19:0)-H",2,0,0,0,0,0,2,2,0,1,0,0,"6.0695696969697","6.3695696969697","500","","PS(18:1_19:0)-H",124890,0,0,0,0,0,42620.08,45792.85,0,1353.82,0,0,"6.0695696969697","6.3695696969697","500","","PS(18:1_19:0)-H",802.56165,0,0,0,0,0,224.0693,281.24865,0,152.9958,0,0,"6.0695696969697","6.3695696969697","500","","PS(18:1_19:0)-H","802.5605","715.52848","451.28311","435.25181","433.27255","417.24125","224.06881","281.24865","297.27995","152.99586","96.96964","78.95852","6.0695696969697","6.3695696969697","500"
"","PS(18:1_20:0)-H",1,0,0,0,0,0,0,0,0,0,0,0,"6.82934393939394","7.12934393939394","684","","PS(18:1_20:0)-H",7.000907,0,0,0,0,0,0,7.000907,0,0,0,0,"6.82934393939394","7.12934393939394","684","","PS(18:1_20:0)-H",1,0,0,0,0,0,0,1,0,0,0,0,"6.82934393939394","7.12934393939394","684","","PS(18:1_20:0)-H",7272.433,0,0,0,0,0,0,696.7823,0,0,0,0,"6.82934393939394","7.12934393939394","684","","PS(18:1_20:0)-H",816.5781,0,0,0,0,0,0,281.2488,0,0,0,0,"6.82934393939394","7.12934393939394","684","","PS(18:1_20:0)-H","816.5761","729.54408","465.29871","435.25181","447.28815","417.24125","224.06881","281.24865","311.29555","152.99586","96.96964","78.95852","6.82934393939394","7.12934393939394","684"
"","PS(18:1_20:0)-H",0,0,0,0,0,0,0,0,0,0,0,0,"6.67263333333333","6.97263333333333","969","","PS(18:1_20:0)-H",0,0,0,0,0,0,0,0,0,0,0,0,"6.67263333333333","6.97263333333333","969","","PS(18:1_20:0)-H",0,0,0,0,0,0,0,0,0,0,0,0,"6.67263333333333","6.97263333333333","969","","PS(18:1_20:0)-H",0,0,0,0,0,0,0,0,0,0,0,0,"6.67263333333333","6.97263333333333","969","","PS(18:1_20:0)-H",0,0,0,0,0,0,0,0,0,0,0,0,"6.67263333333333","6.97263333333333","969","","PS(18:1_20:0)-H","816.5761","729.54408","465.29871","435.25181","447.28815","417.24125","224.06881","281.24865","311.29555","152.99586","96.96964","78.95852","6.67263333333333","6.97263333333333","969"
"","PS(18:1_20:1)-H",0,0,0,0,0,0,0,0,0,0,0,0,"5.94582272727273","6.24582272727273","702","","PS(18:1_20:1)-H",0,0,0,0,0,0,0,0,0,0,0,0,"5.94582272727273","6.24582272727273","702","","PS(18:1_20:1)-H",0,0,0,0,0,0,0,0,0,0,0,0,"5.94582272727273","6.24582272727273","702","","PS(18:1_20:1)-H",0,0,0,0,0,0,0,0,0,0,0,0,"5.94582272727273","6.24582272727273","702","","PS(18:1_20:1)-H",0,0,0,0,0,0,0,0,0,0,0,0,"5.94582272727273","6.24582272727273","702","","PS(18:1_20:1)-H","814.5605","727.52848","463.28311","435.25181","445.27255","417.24125","224.06881","281.24865","309.27995","152.99586","96.96964","78.95852","5.94582272727273","6.24582272727273","702"
"","PS(18:1_20:2)-H",1,0,0,0,0,0,0,0,0,0,0,0,"5.44529696969697","5.74529696969697","458","","PS(18:1_20:2)-H",5.57034,0,0,0,0,0,5.57034,0,0,0,0,0,"5.44529696969697","5.74529696969697","458","","PS(18:1_20:2)-H",1,0,0,0,0,0,1,0,0,0,0,0,"5.44529696969697","5.74529696969697","458","","PS(18:1_20:2)-H",3136.697,0,0,0,0,0,880.5829,0,0,0,0,0,"5.44529696969697","5.74529696969697","458","","PS(18:1_20:2)-H",812.546,0,0,0,0,0,224.0694,0,0,0,0,0,"5.44529696969697","5.74529696969697","458","","PS(18:1_20:2)-H","812.5448","725.51278","461.26741","435.25181","443.25685","417.24125","224.06881","281.24865","307.26425","152.99586","96.96964","78.95852","5.44529696969697","5.74529696969697","458"
"","PS(18:1_21:0)-H",1,0,0,0,0,0,1,1,0,0,0,0,"7.41247424242424","7.71247424242424","162","","PS(18:1_21:0)-H",7.607316,0,0,0,0,0,7.607316,7.485737,0,7.607316,0,0,"7.41247424242424","7.71247424242424","162","","PS(18:1_21:0)-H",2,0,0,0,0,0,2,2,0,1,0,0,"7.41247424242424","7.71247424242424","162","","PS(18:1_21:0)-H",52563.86,0,0,0,0,0,13527.83,76949.4,0,812.0924,0,0,"7.41247424242424","7.71247424242424","162","","PS(18:1_21:0)-H",830.59265,0,0,0,0,0,224.06935,281.24865,0,152.9957,0,0,"7.41247424242424","7.71247424242424","162","","PS(18:1_21:0)-H","830.5918","743.55978","479.31441","435.25181","461.30385","417.24125","224.06881","281.24865","325.31125","152.99586","96.96964","78.95852","7.41247424242424","7.71247424242424","162"
"","PS(18:1_22:2)-H",0,0,0,0,0,0,0,0,0,0,0,0,"6.66241060606061","6.96241060606061","1154","","PS(18:1_22:2)-H",0,0,0,0,0,0,0,0,0,0,0,0,"6.66241060606061","6.96241060606061","1154","","PS(18:1_22:2)-H",0,0,0,0,0,0,0,0,0,0,0,0,"6.66241060606061","6.96241060606061","1154","","PS(18:1_22:2)-H",0,0,0,0,0,0,0,0,0,0,0,0,"6.66241060606061","6.96241060606061","1154","","PS(18:1_22:2)-H",0,0,0,0,0,0,0,0,0,0,0,0,"6.66241060606061","6.96241060606061","1154","","PS(18:1_22:2)-H","840.5761","753.54408","489.29871","435.25181","471.28815","417.24125","224.06881","281.24865","335.29555","152.99586","96.96964","78.95852","6.66241060606061","6.96241060606061","1154"
"","PS(18:1_22:2)-H",0,0,0,0,0,0,0,0,0,0,0,0,"6.46923181818182","6.76923181818182","4152","","PS(18:1_22:2)-H",0,0,0,0,0,0,0,0,0,0,0,0,"6.46923181818182","6.76923181818182","4152","","PS(18:1_22:2)-H",0,0,0,0,0,0,0,0,0,0,0,0,"6.46923181818182","6.76923181818182","4152","","PS(18:1_22:2)-H",0,0,0,0,0,0,0,0,0,0,0,0,"6.46923181818182","6.76923181818182","4152","","PS(18:1_22:2)-H",0,0,0,0,0,0,0,0,0,0,0,0,"6.46923181818182","6.76923181818182","4152","","PS(18:1_22:2)-H","840.5761","753.54408","489.29871","435.25181","471.28815","417.24125","224.06881","281.24865","335.29555","152.99586","96.96964","78.95852","6.46923181818182","6.76923181818182","4152"
"","PS(18:1_22:3)-H",0,0,0,0,0,0,0,0,0,0,0,0,"5.54417878787879","5.84417878787879","1271","","PS(18:1_22:3)-H",0,0,0,0,0,0,0,0,0,0,0,0,"5.54417878787879","5.84417878787879","1271","","PS(18:1_22:3)-H",0,0,0,0,0,0,0,0,0,0,0,0,"5.54417878787879","5.84417878787879","1271","","PS(18:1_22:3)-H",0,0,0,0,0,0,0,0,0,0,0,0,"5.54417878787879","5.84417878787879","1271","","PS(18:1_22:3)-H",0,0,0,0,0,0,0,0,0,0,0,0,"5.54417878787879","5.84417878787879","1271","","PS(18:1_22:3)-H","838.5605","751.52848","487.28311","435.25181","469.27255","417.24125","224.06881","281.24865","333.27995","152.99586","96.96964","78.95852","5.54417878787879","5.84417878787879","1271"
"","PS(18:1_22:3)-H",0,0,0,0,0,0,0,0,0,0,0,0,"5.8542696969697","6.1542696969697","1649","","PS(18:1_22:3)-H",0,0,0,0,0,0,0,0,0,0,0,0,"5.8542696969697","6.1542696969697","1649","","PS(18:1_22:3)-H",0,0,0,0,0,0,0,0,0,0,0,0,"5.8542696969697","6.1542696969697","1649","","PS(18:1_22:3)-H",0,0,0,0,0,0,0,0,0,0,0,0,"5.8542696969697","6.1542696969697","1649","","PS(18:1_22:3)-H",0,0,0,0,0,0,0,0,0,0,0,0,"5.8542696969697","6.1542696969697","1649","","PS(18:1_22:3)-H","838.5605","751.52848","487.28311","435.25181","469.27255","417.24125","224.06881","281.24865","333.27995","152.99586","96.96964","78.95852","5.8542696969697","6.1542696969697","1649"
"","PS(18:1_22:3)-H",0,0,0,0,0,0,0,0,0,0,0,0,"5.57073636363636","5.87073636363636","3957","","PS(18:1_22:3)-H",0,0,0,0,0,0,0,0,0,0,0,0,"5.57073636363636","5.87073636363636","3957","","PS(18:1_22:3)-H",0,0,0,0,0,0,0,0,0,0,0,0,"5.57073636363636","5.87073636363636","3957","","PS(18:1_22:3)-H",0,0,0,0,0,0,0,0,0,0,0,0,"5.57073636363636","5.87073636363636","3957","","PS(18:1_22:3)-H",0,0,0,0,0,0,0,0,0,0,0,0,"5.57073636363636","5.87073636363636","3957","","PS(18:1_22:3)-H","838.5605","751.52848","487.28311","435.25181","469.27255","417.24125","224.06881","281.24865","333.27995","152.99586","96.96964","78.95852","5.57073636363636","5.87073636363636","3957"
"","PS(18:1_22:4)-H",0,0,0,0,0,0,0,0,0,0,0,0,"5.10081363636364","5.40081363636364","845","","PS(18:1_22:4)-H",0,0,0,0,0,0,0,0,0,0,0,0,"5.10081363636364","5.40081363636364","845","","PS(18:1_22:4)-H",0,0,0,0,0,0,0,0,0,0,0,0,"5.10081363636364","5.40081363636364","845","","PS(18:1_22:4)-H",0,0,0,0,0,0,0,0,0,0,0,0,"5.10081363636364","5.40081363636364","845","","PS(18:1_22:4)-H",0,0,0,0,0,0,0,0,0,0,0,0,"5.10081363636364","5.40081363636364","845","","PS(18:1_22:4)-H","836.5448","749.51278","485.26741","435.25181","467.25685","417.24125","224.06881","281.24865","331.26425","152.99586","96.96964","78.95852","5.10081363636364","5.40081363636364","845"
"","PS(18:1_23:0)-H",0,0,0,0,0,0,0,0,0,0,0,0,"8.41369393939394","8.71369393939394","887","","PS(18:1_23:0)-H",8.571105,0,0,0,0,0,0,0,0,0,0,0,"8.41369393939394","8.71369393939394","887","","PS(18:1_23:0)-H",1,0,0,0,0,0,0,0,0,0,0,0,"8.41369393939394","8.71369393939394","887","","PS(18:1_23:0)-H",835.9459,0,0,0,0,0,0,0,0,0,0,0,"8.41369393939394","8.71369393939394","887","","PS(18:1_23:0)-H",858.6224,0,0,0,0,0,0,0,0,0,0,0,"8.41369393939394","8.71369393939394","887","","PS(18:1_23:0)-H","858.6231","771.59108","507.34571","435.25181","489.33515","417.24125","224.06881","281.24865","353.34255","152.99586","96.96964","78.95852","8.41369393939394","8.71369393939394","887"
"","PS(18:2_19:0)-H",1,0,0,0,0,0,1,1,0,0,0,0,"5.38637727272727","5.68637727272727","185","","PS(18:2_19:0)-H",5.500496,0,0,0,0,0,5.500496,5.500496,0,0,0,0,"5.38637727272727","5.68637727272727","185","","PS(18:2_19:0)-H",2,0,0,0,0,0,1,2,0,0,0,0,"5.38637727272727","5.68637727272727","185","","PS(18:2_19:0)-H",9038.361,0,0,0,0,0,1166.311,56442.23,0,0,0,0,"5.38637727272727","5.68637727272727","185","","PS(18:2_19:0)-H",800.54545,0,0,0,0,0,224.0695,279.23295,0,0,0,0,"5.38637727272727","5.68637727272727","185","","PS(18:2_19:0)-H","800.5448","713.51278","451.28311","433.23611","433.27255","415.22555","224.06881","279.23295","297.27995","152.99586","96.96964","78.95852","5.38637727272727","5.68637727272727","185"
"","PS(18:2_19:0)-H",1,0,0,0,0,0,0,1,0,0,0,0,"5.13399242424242","5.43399242424242","191","","PS(18:2_19:0)-H",5.235445,0,0,0,0,0,5.235445,5.235445,0,0,0,0,"5.13399242424242","5.43399242424242","191","","PS(18:2_19:0)-H",2,0,0,0,0,0,2,2,0,0,0,0,"5.13399242424242","5.43399242424242","191","","PS(18:2_19:0)-H",8043.59,0,0,0,0,0,950.9617,156373.3,0,0,0,0,"5.13399242424242","5.43399242424242","191","","PS(18:2_19:0)-H",800.54535,0,0,0,0,0,224.06955,279.2329,0,0,0,0,"5.13399242424242","5.43399242424242","191","","PS(18:2_19:0)-H","800.5448","713.51278","451.28311","433.23611","433.27255","415.22555","224.06881","279.23295","297.27995","152.99586","96.96964","78.95852","5.13399242424242","5.43399242424242","191"
"","PS(18:2_19:0)-H",1,0,0,0,0,0,0,1,0,0,0,0,"5.5910696969697","5.8910696969697","244","","PS(18:2_19:0)-H",5.76282,0,0,0,0,0,5.76282,5.633749,0,0,0,0,"5.5910696969697","5.8910696969697","244","","PS(18:2_19:0)-H",2,0,0,0,0,0,1,2,0,0,0,0,"5.5910696969697","5.8910696969697","244","","PS(18:2_19:0)-H",7286.93,0,0,0,0,0,565.5018,20096.47,0,0,0,0,"5.5910696969697","5.8910696969697","244","","PS(18:2_19:0)-H",800.54575,0,0,0,0,0,224.0692,279.23295,0,0,0,0,"5.5910696969697","5.8910696969697","244","","PS(18:2_19:0)-H","800.5448","713.51278","451.28311","433.23611","433.27255","415.22555","224.06881","279.23295","297.27995","152.99586","96.96964","78.95852","5.5910696969697","5.8910696969697","244"
"","PS(18:2_20:0)-H",0,0,0,0,0,0,0,0,0,0,0,0,"5.94582272727273","6.24582272727273","702","","PS(18:2_20:0)-H",0,0,0,0,0,0,0,0,0,0,0,0,"5.94582272727273","6.24582272727273","702","","PS(18:2_20:0)-H",0,0,0,0,0,0,0,0,0,0,0,0,"5.94582272727273","6.24582272727273","702","","PS(18:2_20:0)-H",0,0,0,0,0,0,0,0,0,0,0,0,"5.94582272727273","6.24582272727273","702","","PS(18:2_20:0)-H",0,0,0,0,0,0,0,0,0,0,0,0,"5.94582272727273","6.24582272727273","702","","PS(18:2_20:0)-H","814.5604","727.52838","465.29871","433.23611","447.28815","415.22555","224.06881","279.23295","311.29555","152.99586","96.96964","78.95852","5.94582272727273","6.24582272727273","702"
"","PS(18:2_20:1)-H",1,0,0,0,0,0,0,0,0,0,0,0,"5.44529696969697","5.74529696969697","458","","PS(18:2_20:1)-H",5.57034,0,0,0,0,0,5.57034,0,0,0,0,0,"5.44529696969697","5.74529696969697","458","","PS(18:2_20:1)-H",1,0,0,0,0,0,1,0,0,0,0,0,"5.44529696969697","5.74529696969697","458","","PS(18:2_20:1)-H",3136.697,0,0,0,0,0,880.5829,0,0,0,0,0,"5.44529696969697","5.74529696969697","458","","PS(18:2_20:1)-H",812.546,0,0,0,0,0,224.0694,0,0,0,0,0,"5.44529696969697","5.74529696969697","458","","PS(18:2_20:1)-H","812.5448","725.51278","463.28311","433.23611","445.27255","415.22555","224.06881","279.23295","309.27995","152.99586","96.96964","78.95852","5.44529696969697","5.74529696969697","458"
"","PS(18:2_21:0)-H",1,0,0,0,0,0,1,1,0,0,0,0,"6.54269393939394","6.84269393939394","187","","PS(18:2_21:0)-H",6.64095,0,0,0,0,0,6.64095,6.64095,0,0,0,0,"6.54269393939394","6.84269393939394","187","","PS(18:2_21:0)-H",2,0,0,0,0,0,2,2,0,0,0,0,"6.54269393939394","6.84269393939394","187","","PS(18:2_21:0)-H",20734.85,0,0,0,0,0,5768.036,293414,0,0,0,0,"6.54269393939394","6.84269393939394","187","","PS(18:2_21:0)-H",828.57695,0,0,0,0,0,224.0693,279.2329,0,0,0,0,"6.54269393939394","6.84269393939394","187","","PS(18:2_21:0)-H","828.5761","741.54408","479.31441","433.23611","461.30385","415.22555","224.06881","279.23295","325.31125","152.99586","96.96964","78.95852","6.54269393939394","6.84269393939394","187"
"","PS(18:2_21:0)-H",1,0,0,0,0,0,1,1,0,0,0,0,"6.33619848484848","6.63619848484848","219","","PS(18:2_21:0)-H",6.523652,0,0,0,0,0,6.523652,6.523652,0,0,0,0,"6.33619848484848","6.63619848484848","219","","PS(18:2_21:0)-H",1,0,0,0,0,0,1,1,0,0,0,0,"6.33619848484848","6.63619848484848","219","","PS(18:2_21:0)-H",18346.02,0,0,0,0,0,5355.836,442956.8,0,0,0,0,"6.33619848484848","6.63619848484848","219","","PS(18:2_21:0)-H",828.5771,0,0,0,0,0,224.0694,279.2329,0,0,0,0,"6.33619848484848","6.63619848484848","219","","PS(18:2_21:0)-H","828.5761","741.54408","479.31441","433.23611","461.30385","415.22555","224.06881","279.23295","325.31125","152.99586","96.96964","78.95852","6.33619848484848","6.63619848484848","219"
"","PS(18:2_22:1)-H",0,0,0,0,0,0,0,0,0,0,0,0,"6.66241060606061","6.96241060606061","1154","","PS(18:2_22:1)-H",0,0,0,0,0,0,0,0,0,0,0,0,"6.66241060606061","6.96241060606061","1154","","PS(18:2_22:1)-H",0,0,0,0,0,0,0,0,0,0,0,0,"6.66241060606061","6.96241060606061","1154","","PS(18:2_22:1)-H",0,0,0,0,0,0,0,0,0,0,0,0,"6.66241060606061","6.96241060606061","1154","","PS(18:2_22:1)-H",0,0,0,0,0,0,0,0,0,0,0,0,"6.66241060606061","6.96241060606061","1154","","PS(18:2_22:1)-H","840.5761","753.54408","491.31441","433.23611","473.30385","415.22555","224.06881","279.23295","337.31125","152.99586","96.96964","78.95852","6.66241060606061","6.96241060606061","1154"
"","PS(18:2_22:1)-H",0,0,0,0,0,0,0,0,0,0,0,0,"6.46923181818182","6.76923181818182","4152","","PS(18:2_22:1)-H",0,0,0,0,0,0,0,0,0,0,0,0,"6.46923181818182","6.76923181818182","4152","","PS(18:2_22:1)-H",0,0,0,0,0,0,0,0,0,0,0,0,"6.46923181818182","6.76923181818182","4152","","PS(18:2_22:1)-H",0,0,0,0,0,0,0,0,0,0,0,0,"6.46923181818182","6.76923181818182","4152","","PS(18:2_22:1)-H",0,0,0,0,0,0,0,0,0,0,0,0,"6.46923181818182","6.76923181818182","4152","","PS(18:2_22:1)-H","840.5761","753.54408","491.31441","433.23611","473.30385","415.22555","224.06881","279.23295","337.31125","152.99586","96.96964","78.95852","6.46923181818182","6.76923181818182","4152"
"","PS(18:2_22:2)-H",0,0,0,0,0,0,0,0,0,0,0,0,"5.54417878787879","5.84417878787879","1271","","PS(18:2_22:2)-H",0,0,0,0,0,0,0,0,0,0,0,0,"5.54417878787879","5.84417878787879","1271","","PS(18:2_22:2)-H",0,0,0,0,0,0,0,0,0,0,0,0,"5.54417878787879","5.84417878787879","1271","","PS(18:2_22:2)-H",0,0,0,0,0,0,0,0,0,0,0,0,"5.54417878787879","5.84417878787879","1271","","PS(18:2_22:2)-H",0,0,0,0,0,0,0,0,0,0,0,0,"5.54417878787879","5.84417878787879","1271","","PS(18:2_22:2)-H","838.5604","751.52838","489.29871","433.23611","471.28815","415.22555","224.06881","279.23295","335.29555","152.99586","96.96964","78.95852","5.54417878787879","5.84417878787879","1271"
"","PS(18:2_22:2)-H",0,0,0,0,0,0,0,0,0,0,0,0,"5.8542696969697","6.1542696969697","1649","","PS(18:2_22:2)-H",0,0,0,0,0,0,0,0,0,0,0,0,"5.8542696969697","6.1542696969697","1649","","PS(18:2_22:2)-H",0,0,0,0,0,0,0,0,0,0,0,0,"5.8542696969697","6.1542696969697","1649","","PS(18:2_22:2)-H",0,0,0,0,0,0,0,0,0,0,0,0,"5.8542696969697","6.1542696969697","1649","","PS(18:2_22:2)-H",0,0,0,0,0,0,0,0,0,0,0,0,"5.8542696969697","6.1542696969697","1649","","PS(18:2_22:2)-H","838.5604","751.52838","489.29871","433.23611","471.28815","415.22555","224.06881","279.23295","335.29555","152.99586","96.96964","78.95852","5.8542696969697","6.1542696969697","1649"
"","PS(18:2_22:2)-H",0,0,0,0,0,0,0,0,0,0,0,0,"5.57073636363636","5.87073636363636","3957","","PS(18:2_22:2)-H",0,0,0,0,0,0,0,0,0,0,0,0,"5.57073636363636","5.87073636363636","3957","","PS(18:2_22:2)-H",0,0,0,0,0,0,0,0,0,0,0,0,"5.57073636363636","5.87073636363636","3957","","PS(18:2_22:2)-H",0,0,0,0,0,0,0,0,0,0,0,0,"5.57073636363636","5.87073636363636","3957","","PS(18:2_22:2)-H",0,0,0,0,0,0,0,0,0,0,0,0,"5.57073636363636","5.87073636363636","3957","","PS(18:2_22:2)-H","838.5604","751.52838","489.29871","433.23611","471.28815","415.22555","224.06881","279.23295","335.29555","152.99586","96.96964","78.95852","5.57073636363636","5.87073636363636","3957"
"","PS(18:2_22:3)-H",0,0,0,0,0,0,0,0,0,0,0,0,"5.10081363636364","5.40081363636364","845","","PS(18:2_22:3)-H",0,0,0,0,0,0,0,0,0,0,0,0,"5.10081363636364","5.40081363636364","845","","PS(18:2_22:3)-H",0,0,0,0,0,0,0,0,0,0,0,0,"5.10081363636364","5.40081363636364","845","","PS(18:2_22:3)-H",0,0,0,0,0,0,0,0,0,0,0,0,"5.10081363636364","5.40081363636364","845","","PS(18:2_22:3)-H",0,0,0,0,0,0,0,0,0,0,0,0,"5.10081363636364","5.40081363636364","845","","PS(18:2_22:3)-H","836.5448","749.51278","487.28311","433.23611","469.27255","415.22555","224.06881","279.23295","333.27995","152.99586","96.96964","78.95852","5.10081363636364","5.40081363636364","845"
