"Confirmed fragments if intensity is above 1000 and number of scans is greater than or equal to 1","OxPE","[M-H]-","NL_T1Ketene&serene","NL_T2Ketene&serene","NL_T1RCOOH","NL_T2RCOOH","T1_RCOO-","T2_RCOO-","Glycerol-3-phosphate_NLH2O","H2PO4-","PO3-","EthanolaminePhosphate","EthanolaminePhosphate_NLH2O","RT_min","RT_max","Comment","RT at Max Intensity","OxPE","[M-H]-","NL_T1Ketene&serene","NL_T2Ketene&serene","NL_T1RCOOH","NL_T2RCOOH","T1_RCOO-","T2_RCOO-","Glycerol-3-phosphate_NLH2O","H2PO4-","PO3-","EthanolaminePhosphate","EthanolaminePhosphate_NLH2O","RT_min","RT_max","Comment","Number of Scans","OxPE","[M-H]-","NL_T1Ketene&serene","NL_T2Ketene&serene","NL_T1RCOOH","NL_T2RCOOH","T1_RCOO-","T2_RCOO-","Glycerol-3-phosphate_NLH2O","H2PO4-","PO3-","EthanolaminePhosphate","EthanolaminePhosphate_NLH2O","RT_min","RT_max","Comment","Max Intensity","OxPE","[M-H]-","NL_T1Ketene&serene","NL_T2Ketene&serene","NL_T1RCOOH","NL_T2RCOOH","T1_RCOO-","T2_RCOO-","Glycerol-3-phosphate_NLH2O","H2PO4-","PO3-","EthanolaminePhosphate","EthanolaminePhosphate_NLH2O","RT_min","RT_max","Comment","Average m/z","OxPE","[M-H]-","NL_T1Ketene&serene","NL_T2Ketene&serene","NL_T1RCOOH","NL_T2RCOOH","T1_RCOO-","T2_RCOO-","Glycerol-3-phosphate_NLH2O","H2PO4-","PO3-","EthanolaminePhosphate","EthanolaminePhosphate_NLH2O","RT_min","RT_max","Comment","Theoretical, Library Parent Hits","OxPE","[M-H]-","NL_T1Ketene&serene","NL_T2Ketene&serene","NL_T1RCOOH","NL_T2RCOOH","T1_RCOO-","T2_RCOO-","Glycerol-3-phosphate_NLH2O","H2PO4-","PO3-","EthanolaminePhosphate","EthanolaminePhosphate_NLH2O","RT_min","RT_max","Comment"
"","OxPE(17:1(Ke)_24:1(Ke))-H",0,0,0,0,0,0,0,0,0,0,0,0,"6.66241060606061","6.96241060606061","1154","","OxPE(17:1(Ke)_24:1(Ke))-H",0,0,0,0,0,0,0,0,0,0,0,0,"6.66241060606061","6.96241060606061","1154","","OxPE(17:1(Ke)_24:1(Ke))-H",0,0,0,0,0,0,0,0,0,0,0,0,"6.66241060606061","6.96241060606061","1154","","OxPE(17:1(Ke)_24:1(Ke))-H",0,0,0,0,0,0,0,0,0,0,0,0,"6.66241060606061","6.96241060606061","1154","","OxPE(17:1(Ke)_24:1(Ke))-H",0,0,0,0,0,0,0,0,0,0,0,0,"6.66241060606061","6.96241060606061","1154","","OxPE(17:1(Ke)_24:1(Ke))-H","840.57604","576.36711","478.25751","558.35655","460.24695","281.21221","379.32181","152.99586","96.96964","78.95852","140.01128","122.0007","6.66241060606061","6.96241060606061","1154"
"","OxPE(17:1(Ke)_24:1(Ke))-H",0,0,0,0,0,0,0,0,0,0,0,0,"6.46923181818182","6.76923181818182","4152","","OxPE(17:1(Ke)_24:1(Ke))-H",0,0,0,0,0,0,0,0,0,0,0,0,"6.46923181818182","6.76923181818182","4152","","OxPE(17:1(Ke)_24:1(Ke))-H",0,0,0,0,0,0,0,0,0,0,0,0,"6.46923181818182","6.76923181818182","4152","","OxPE(17:1(Ke)_24:1(Ke))-H",0,0,0,0,0,0,0,0,0,0,0,0,"6.46923181818182","6.76923181818182","4152","","OxPE(17:1(Ke)_24:1(Ke))-H",0,0,0,0,0,0,0,0,0,0,0,0,"6.46923181818182","6.76923181818182","4152","","OxPE(17:1(Ke)_24:1(Ke))-H","840.57604","576.36711","478.25751","558.35655","460.24695","281.21221","379.32181","152.99586","96.96964","78.95852","140.01128","122.0007","6.46923181818182","6.76923181818182","4152"
"","OxPE(17:1(Ke)_8:1(CHO))-H",0,0,0,0,0,0,0,0,0,0,0,0,"0.556195","0.856195","3915","","OxPE(17:1(Ke)_8:1(CHO))-H",0,0,0,0,0,0,0,0,0,0,0,0,"0.556195","0.856195","3915","","OxPE(17:1(Ke)_8:1(CHO))-H",0,0,0,0,0,0,0,0,0,0,0,0,"0.556195","0.856195","3915","","OxPE(17:1(Ke)_8:1(CHO))-H",0,0,0,0,0,0,0,0,0,0,0,0,"0.556195","0.856195","3915","","OxPE(17:1(Ke)_8:1(CHO))-H",0,0,0,0,0,0,0,0,0,0,0,0,"0.556195","0.856195","3915","","OxPE(17:1(Ke)_8:1(CHO))-H","616.32562","352.11669","478.25751","334.10613","460.24695","281.21221","155.07139","152.99586","96.96964","78.95852","140.01128","122.0007","0.556195","0.856195","3915"
"","OxPE(17:1(Ke)_6:0(COOH))-H",0,0,0,0,0,0,0,0,0,0,0,0,"0.522733333333333","0.822733333333333","1516","","OxPE(17:1(Ke)_6:0(COOH))-H",0,0,0,0,0,0,0,0,0,0,0,0,"0.522733333333333","0.822733333333333","1516","","OxPE(17:1(Ke)_6:0(COOH))-H",0,0,0,0,0,0,0,0,0,0,0,0,"0.522733333333333","0.822733333333333","1516","","OxPE(17:1(Ke)_6:0(COOH))-H",0,0,0,0,0,0,0,0,0,0,0,0,"0.522733333333333","0.822733333333333","1516","","OxPE(17:1(Ke)_6:0(COOH))-H",0,0,0,0,0,0,0,0,0,0,0,0,"0.522733333333333","0.822733333333333","1516","","OxPE(17:1(Ke)_6:0(COOH))-H","606.30488","342.09595","478.25751","324.08539","460.24695","281.21221","145.05065","152.99586","96.96964","78.95852","140.01128","122.0007","0.522733333333333","0.822733333333333","1516"
"","OxPE(17:1(Ke)_8:0(COOH))-H",0,0,0,0,0,0,0,0,0,0,0,0,"0.85732878787879","1.15732878787879","454","","OxPE(17:1(Ke)_8:0(COOH))-H",0,0,0,0,0,0,0,0,0,0,0,0,"0.85732878787879","1.15732878787879","454","","OxPE(17:1(Ke)_8:0(COOH))-H",0,0,0,0,0,0,0,0,0,0,0,0,"0.85732878787879","1.15732878787879","454","","OxPE(17:1(Ke)_8:0(COOH))-H",0,0,0,0,0,0,0,0,0,0,0,0,"0.85732878787879","1.15732878787879","454","","OxPE(17:1(Ke)_8:0(COOH))-H",0,0,0,0,0,0,0,0,0,0,0,0,"0.85732878787879","1.15732878787879","454","","OxPE(17:1(Ke)_8:0(COOH))-H","634.33618","370.12725","478.25751","352.11669","460.24695","281.21221","173.08195","152.99586","96.96964","78.95852","140.01128","122.0007","0.85732878787879","1.15732878787879","454"
"","OxPE(17:1(Ke)_8:1(COOH))-H",0,0,0,0,0,0,0,0,0,0,0,0,"0.593419696969697","0.893419696969697","332","","OxPE(17:1(Ke)_8:1(COOH))-H",0,0,0,0,0,0,0,0,0,0,0,0,"0.593419696969697","0.893419696969697","332","","OxPE(17:1(Ke)_8:1(COOH))-H",0,0,0,0,0,0,0,0,0,0,0,0,"0.593419696969697","0.893419696969697","332","","OxPE(17:1(Ke)_8:1(COOH))-H",0,0,0,0,0,0,0,0,0,0,0,0,"0.593419696969697","0.893419696969697","332","","OxPE(17:1(Ke)_8:1(COOH))-H",0,0,0,0,0,0,0,0,0,0,0,0,"0.593419696969697","0.893419696969697","332","","OxPE(17:1(Ke)_8:1(COOH))-H","632.32054","368.11161","478.25751","350.10105","460.24695","281.21221","171.06631","152.99586","96.96964","78.95852","140.01128","122.0007","0.593419696969697","0.893419696969697","332"
"","OxPE(17:2(Ke)_24:1(Ke))-H",0,0,0,0,0,0,0,0,0,0,0,0,"5.54417878787879","5.84417878787879","1271","","OxPE(17:2(Ke)_24:1(Ke))-H",0,0,0,0,0,0,0,0,0,0,0,0,"5.54417878787879","5.84417878787879","1271","","OxPE(17:2(Ke)_24:1(Ke))-H",0,0,0,0,0,0,0,0,0,0,0,0,"5.54417878787879","5.84417878787879","1271","","OxPE(17:2(Ke)_24:1(Ke))-H",0,0,0,0,0,0,0,0,0,0,0,0,"5.54417878787879","5.84417878787879","1271","","OxPE(17:2(Ke)_24:1(Ke))-H",0,0,0,0,0,0,0,0,0,0,0,0,"5.54417878787879","5.84417878787879","1271","","OxPE(17:2(Ke)_24:1(Ke))-H","838.56044","576.36711","476.24191","558.35655","458.23135","279.19661","379.32181","152.99586","96.96964","78.95852","140.01128","122.0007","5.54417878787879","5.84417878787879","1271"
"","OxPE(17:2(Ke)_24:1(Ke))-H",0,0,0,0,0,0,0,0,0,0,0,0,"5.8542696969697","6.1542696969697","1649","","OxPE(17:2(Ke)_24:1(Ke))-H",0,0,0,0,0,0,0,0,0,0,0,0,"5.8542696969697","6.1542696969697","1649","","OxPE(17:2(Ke)_24:1(Ke))-H",0,0,0,0,0,0,0,0,0,0,0,0,"5.8542696969697","6.1542696969697","1649","","OxPE(17:2(Ke)_24:1(Ke))-H",0,0,0,0,0,0,0,0,0,0,0,0,"5.8542696969697","6.1542696969697","1649","","OxPE(17:2(Ke)_24:1(Ke))-H",0,0,0,0,0,0,0,0,0,0,0,0,"5.8542696969697","6.1542696969697","1649","","OxPE(17:2(Ke)_24:1(Ke))-H","838.56044","576.36711","476.24191","558.35655","458.23135","279.19661","379.32181","152.99586","96.96964","78.95852","140.01128","122.0007","5.8542696969697","6.1542696969697","1649"
"","OxPE(17:2(Ke)_24:1(Ke))-H",0,0,0,0,0,0,0,0,0,0,0,0,"5.57073636363636","5.87073636363636","3957","","OxPE(17:2(Ke)_24:1(Ke))-H",0,0,0,0,0,0,0,0,0,0,0,0,"5.57073636363636","5.87073636363636","3957","","OxPE(17:2(Ke)_24:1(Ke))-H",0,0,0,0,0,0,0,0,0,0,0,0,"5.57073636363636","5.87073636363636","3957","","OxPE(17:2(Ke)_24:1(Ke))-H",0,0,0,0,0,0,0,0,0,0,0,0,"5.57073636363636","5.87073636363636","3957","","OxPE(17:2(Ke)_24:1(Ke))-H",0,0,0,0,0,0,0,0,0,0,0,0,"5.57073636363636","5.87073636363636","3957","","OxPE(17:2(Ke)_24:1(Ke))-H","838.56044","576.36711","476.24191","558.35655","458.23135","279.19661","379.32181","152.99586","96.96964","78.95852","140.01128","122.0007","5.57073636363636","5.87073636363636","3957"
"","OxPE(17:2(Ke)_8:0(CHO))-H",0,0,0,0,0,0,0,0,0,0,0,0,"0.556195","0.856195","3915","","OxPE(17:2(Ke)_8:0(CHO))-H",0,0,0,0,0,0,0,0,0,0,0,0,"0.556195","0.856195","3915","","OxPE(17:2(Ke)_8:0(CHO))-H",0,0,0,0,0,0,0,0,0,0,0,0,"0.556195","0.856195","3915","","OxPE(17:2(Ke)_8:0(CHO))-H",0,0,0,0,0,0,0,0,0,0,0,0,"0.556195","0.856195","3915","","OxPE(17:2(Ke)_8:0(CHO))-H",0,0,0,0,0,0,0,0,0,0,0,0,"0.556195","0.856195","3915","","OxPE(17:2(Ke)_8:0(CHO))-H","616.32566","354.13233","476.24191","336.12177","458.23135","279.19661","157.08703","152.99586","96.96964","78.95852","140.01128","122.0007","0.556195","0.856195","3915"
"","OxPE(17:2(Ke)_8:0(COOH))-H",0,0,0,0,0,0,0,0,0,0,0,0,"0.593419696969697","0.893419696969697","332","","OxPE(17:2(Ke)_8:0(COOH))-H",0,0,0,0,0,0,0,0,0,0,0,0,"0.593419696969697","0.893419696969697","332","","OxPE(17:2(Ke)_8:0(COOH))-H",0,0,0,0,0,0,0,0,0,0,0,0,"0.593419696969697","0.893419696969697","332","","OxPE(17:2(Ke)_8:0(COOH))-H",0,0,0,0,0,0,0,0,0,0,0,0,"0.593419696969697","0.893419696969697","332","","OxPE(17:2(Ke)_8:0(COOH))-H",0,0,0,0,0,0,0,0,0,0,0,0,"0.593419696969697","0.893419696969697","332","","OxPE(17:2(Ke)_8:0(COOH))-H","632.32058","370.12725","476.24191","352.11669","458.23135","279.19661","173.08195","152.99586","96.96964","78.95852","140.01128","122.0007","0.593419696969697","0.893419696969697","332"
"","OxPE(17:2(Ke)_10:2(COOH))-H",0,0,0,0,0,0,0,0,0,0,0,0,"0.553121212121212","0.853121212121212","2096","","OxPE(17:2(Ke)_10:2(COOH))-H",0,0,0,0,0,0,0,0,0,0,0,0,"0.553121212121212","0.853121212121212","2096","","OxPE(17:2(Ke)_10:2(COOH))-H",0,0,0,0,0,0,0,0,0,0,0,0,"0.553121212121212","0.853121212121212","2096","","OxPE(17:2(Ke)_10:2(COOH))-H",0,0,0,0,0,0,0,0,0,0,0,0,"0.553121212121212","0.853121212121212","2096","","OxPE(17:2(Ke)_10:2(COOH))-H",0,0,0,0,0,0,0,0,0,0,0,0,"0.553121212121212","0.853121212121212","2096","","OxPE(17:2(Ke)_10:2(COOH))-H","656.32059","394.12726","476.24191","376.1167","458.23135","279.19661","197.08196","152.99586","96.96964","78.95852","140.01128","122.0007","0.553121212121212","0.853121212121212","2096"
"","OxPE(18:1(Ke)_20:1(Ke))-H",0,0,0,0,0,0,0,0,0,0,0,0,"4.7790303030303","5.0790303030303","844","","OxPE(18:1(Ke)_20:1(Ke))-H",0,0,0,0,0,0,0,0,0,0,0,0,"4.7790303030303","5.0790303030303","844","","OxPE(18:1(Ke)_20:1(Ke))-H",0,0,0,0,0,0,0,0,0,0,0,0,"4.7790303030303","5.0790303030303","844","","OxPE(18:1(Ke)_20:1(Ke))-H",0,0,0,0,0,0,0,0,0,0,0,0,"4.7790303030303","5.0790303030303","844","","OxPE(18:1(Ke)_20:1(Ke))-H",0,0,0,0,0,0,0,0,0,0,0,0,"4.7790303030303","5.0790303030303","844","","OxPE(18:1(Ke)_20:1(Ke))-H","798.52914","520.30451","492.27321","502.29395","474.26265","295.22791","323.25921","152.99586","96.96964","78.95852","140.01128","122.0007","4.7790303030303","5.0790303030303","844"
"","OxPE(18:1(Ke)_20:1(Ke))-H",0,0,0,0,0,0,0,0,0,0,0,0,"6.00865757575758","6.30865757575758","1893","","OxPE(18:1(Ke)_20:1(Ke))-H",0,0,0,0,0,0,0,0,0,0,0,0,"6.00865757575758","6.30865757575758","1893","","OxPE(18:1(Ke)_20:1(Ke))-H",0,0,0,0,0,0,0,0,0,0,0,0,"6.00865757575758","6.30865757575758","1893","","OxPE(18:1(Ke)_20:1(Ke))-H",0,0,0,0,0,0,0,0,0,0,0,0,"6.00865757575758","6.30865757575758","1893","","OxPE(18:1(Ke)_20:1(Ke))-H",0,0,0,0,0,0,0,0,0,0,0,0,"6.00865757575758","6.30865757575758","1893","","OxPE(18:1(Ke)_20:1(Ke))-H","798.52914","520.30451","492.27321","502.29395","474.26265","295.22791","323.25921","152.99586","96.96964","78.95852","140.01128","122.0007","6.00865757575758","6.30865757575758","1893"
"","OxPE(18:1(Ke)_20:2(Ke))-H",0,0,0,0,0,0,0,0,0,0,0,0,"5.74913636363636","6.04913636363636","976","","OxPE(18:1(Ke)_20:2(Ke))-H",0,0,0,0,0,0,0,0,0,0,0,0,"5.74913636363636","6.04913636363636","976","","OxPE(18:1(Ke)_20:2(Ke))-H",0,0,0,0,0,0,0,0,0,0,0,0,"5.74913636363636","6.04913636363636","976","","OxPE(18:1(Ke)_20:2(Ke))-H",0,0,0,0,0,0,0,0,0,0,0,0,"5.74913636363636","6.04913636363636","976","","OxPE(18:1(Ke)_20:2(Ke))-H",0,0,0,0,0,0,0,0,0,0,0,0,"5.74913636363636","6.04913636363636","976","","OxPE(18:1(Ke)_20:2(Ke))-H","796.51344","518.28881","492.27321","500.27825","474.26265","295.22791","321.24351","152.99586","96.96964","78.95852","140.01128","122.0007","5.74913636363636","6.04913636363636","976"
"","OxPE(18:1(Ke)_22:1(Ke))-H",1,0,0,0,0,0,0,0,0,0,0,0,"6.04034545454545","6.34034545454545","46","","OxPE(18:1(Ke)_22:1(Ke))-H",6.155149,0,0,0,0,0,0,6.155149,0,0,0,0,"6.04034545454545","6.34034545454545","46","","OxPE(18:1(Ke)_22:1(Ke))-H",3,0,0,0,0,0,0,1,0,0,0,0,"6.04034545454545","6.34034545454545","46","","OxPE(18:1(Ke)_22:1(Ke))-H",62905.66,0,0,0,0,0,0,905.15,0,0,0,0,"6.04034545454545","6.34034545454545","46","","OxPE(18:1(Ke)_22:1(Ke))-H",826.561466666667,0,0,0,0,0,0,152.9958,0,0,0,0,"6.04034545454545","6.34034545454545","46","","OxPE(18:1(Ke)_22:1(Ke))-H","826.56044","548.33581","492.27321","530.32525","474.26265","295.22791","351.29051","152.99586","96.96964","78.95852","140.01128","122.0007","6.04034545454545","6.34034545454545","46"
"","OxPE(18:1(Ke)_22:1(Ke))-H",1,0,0,0,0,0,0,0,0,0,0,0,"5.38873333333333","5.68873333333333","83","","OxPE(18:1(Ke)_22:1(Ke))-H",5.628545,0,0,0,0,0,0,0,0,0,0,0,"5.38873333333333","5.68873333333333","83","","OxPE(18:1(Ke)_22:1(Ke))-H",1,0,0,0,0,0,0,0,0,0,0,0,"5.38873333333333","5.68873333333333","83","","OxPE(18:1(Ke)_22:1(Ke))-H",8589.773,0,0,0,0,0,0,0,0,0,0,0,"5.38873333333333","5.68873333333333","83","","OxPE(18:1(Ke)_22:1(Ke))-H",826.5615,0,0,0,0,0,0,0,0,0,0,0,"5.38873333333333","5.68873333333333","83","","OxPE(18:1(Ke)_22:1(Ke))-H","826.56044","548.33581","492.27321","530.32525","474.26265","295.22791","351.29051","152.99586","96.96964","78.95852","140.01128","122.0007","5.38873333333333","5.68873333333333","83"
"","OxPE(18:1(Ke)_22:1(Ke))-H",1,0,0,0,0,0,0,0,0,0,0,0,"5.71959545454545","6.01959545454545","3405","","OxPE(18:1(Ke)_22:1(Ke))-H",5.896158,0,0,0,0,0,0,0,0,0,0,0,"5.71959545454545","6.01959545454545","3405","","OxPE(18:1(Ke)_22:1(Ke))-H",2,0,0,0,0,0,0,0,0,0,0,0,"5.71959545454545","6.01959545454545","3405","","OxPE(18:1(Ke)_22:1(Ke))-H",4861.312,0,0,0,0,0,0,0,0,0,0,0,"5.71959545454545","6.01959545454545","3405","","OxPE(18:1(Ke)_22:1(Ke))-H",826.56305,0,0,0,0,0,0,0,0,0,0,0,"5.71959545454545","6.01959545454545","3405","","OxPE(18:1(Ke)_22:1(Ke))-H","826.56044","548.33581","492.27321","530.32525","474.26265","295.22791","351.29051","152.99586","96.96964","78.95852","140.01128","122.0007","5.71959545454545","6.01959545454545","3405"
"","OxPE(18:1(Ke)_22:2(Ke))-H",1,0,0,0,0,0,0,0,0,0,0,0,"5.23841363636364","5.53841363636364","104","","OxPE(18:1(Ke)_22:2(Ke))-H",5.362202,0,0,0,0,0,0,5.362202,0,0,0,0,"5.23841363636364","5.53841363636364","104","","OxPE(18:1(Ke)_22:2(Ke))-H",2,0,0,0,0,0,0,1,0,0,0,0,"5.23841363636364","5.53841363636364","104","","OxPE(18:1(Ke)_22:2(Ke))-H",22206.33,0,0,0,0,0,0,615.2763,0,0,0,0,"5.23841363636364","5.53841363636364","104","","OxPE(18:1(Ke)_22:2(Ke))-H",824.54545,0,0,0,0,0,0,152.996,0,0,0,0,"5.23841363636364","5.53841363636364","104","","OxPE(18:1(Ke)_22:2(Ke))-H","824.54474","546.32011","492.27321","528.30955","474.26265","295.22791","349.27481","152.99586","96.96964","78.95852","140.01128","122.0007","5.23841363636364","5.53841363636364","104"
"","OxPE(18:1(Ke)_22:2(Ke))-H",0,0,0,0,0,0,0,0,0,0,0,0,"4.93768939393939","5.23768939393939","489","","OxPE(18:1(Ke)_22:2(Ke))-H",0,0,0,0,0,0,0,0,0,0,0,0,"4.93768939393939","5.23768939393939","489","","OxPE(18:1(Ke)_22:2(Ke))-H",0,0,0,0,0,0,0,0,0,0,0,0,"4.93768939393939","5.23768939393939","489","","OxPE(18:1(Ke)_22:2(Ke))-H",0,0,0,0,0,0,0,0,0,0,0,0,"4.93768939393939","5.23768939393939","489","","OxPE(18:1(Ke)_22:2(Ke))-H",0,0,0,0,0,0,0,0,0,0,0,0,"4.93768939393939","5.23768939393939","489","","OxPE(18:1(Ke)_22:2(Ke))-H","824.54474","546.32011","492.27321","528.30955","474.26265","295.22791","349.27481","152.99586","96.96964","78.95852","140.01128","122.0007","4.93768939393939","5.23768939393939","489"
"","OxPE(18:1(Ke)_22:2(Ke))-H",1,0,0,0,0,0,0,0,0,0,0,0,"4.46556363636364","4.76556363636364","532","","OxPE(18:1(Ke)_22:2(Ke))-H",4.639425,0,0,0,0,0,0,0,0,0,0,0,"4.46556363636364","4.76556363636364","532","","OxPE(18:1(Ke)_22:2(Ke))-H",1,0,0,0,0,0,0,0,0,0,0,0,"4.46556363636364","4.76556363636364","532","","OxPE(18:1(Ke)_22:2(Ke))-H",2056.898,0,0,0,0,0,0,0,0,0,0,0,"4.46556363636364","4.76556363636364","532","","OxPE(18:1(Ke)_22:2(Ke))-H",824.5461,0,0,0,0,0,0,0,0,0,0,0,"4.46556363636364","4.76556363636364","532","","OxPE(18:1(Ke)_22:2(Ke))-H","824.54474","546.32011","492.27321","528.30955","474.26265","295.22791","349.27481","152.99586","96.96964","78.95852","140.01128","122.0007","4.46556363636364","4.76556363636364","532"
"","OxPE(18:1(Ke)_22:3(Ke))-H",0,0,0,0,0,0,0,0,0,0,0,0,"5.82562272727273","6.12562272727273","1568","","OxPE(18:1(Ke)_22:3(Ke))-H",0,0,0,0,0,0,0,0,0,0,0,0,"5.82562272727273","6.12562272727273","1568","","OxPE(18:1(Ke)_22:3(Ke))-H",0,0,0,0,0,0,0,0,0,0,0,0,"5.82562272727273","6.12562272727273","1568","","OxPE(18:1(Ke)_22:3(Ke))-H",0,0,0,0,0,0,0,0,0,0,0,0,"5.82562272727273","6.12562272727273","1568","","OxPE(18:1(Ke)_22:3(Ke))-H",0,0,0,0,0,0,0,0,0,0,0,0,"5.82562272727273","6.12562272727273","1568","","OxPE(18:1(Ke)_22:3(Ke))-H","822.52914","544.30451","492.27321","526.29395","474.26265","295.22791","347.25921","152.99586","96.96964","78.95852","140.01128","122.0007","5.82562272727273","6.12562272727273","1568"
"","OxPE(18:1(Ke)_22:3(Ke))-H",0,0,0,0,0,0,0,0,0,0,0,0,"4.00810151515151","4.30810151515151","3225","","OxPE(18:1(Ke)_22:3(Ke))-H",0,0,0,0,0,0,0,0,0,0,0,0,"4.00810151515151","4.30810151515151","3225","","OxPE(18:1(Ke)_22:3(Ke))-H",0,0,0,0,0,0,0,0,0,0,0,0,"4.00810151515151","4.30810151515151","3225","","OxPE(18:1(Ke)_22:3(Ke))-H",0,0,0,0,0,0,0,0,0,0,0,0,"4.00810151515151","4.30810151515151","3225","","OxPE(18:1(Ke)_22:3(Ke))-H",0,0,0,0,0,0,0,0,0,0,0,0,"4.00810151515151","4.30810151515151","3225","","OxPE(18:1(Ke)_22:3(Ke))-H","822.52914","544.30451","492.27321","526.29395","474.26265","295.22791","347.25921","152.99586","96.96964","78.95852","140.01128","122.0007","4.00810151515151","4.30810151515151","3225"
"","OxPE(18:1(Ke)_22:4(Ke))-H",0,0,0,0,0,0,0,0,0,0,0,0,"5.43825606060606","5.73825606060606","894","","OxPE(18:1(Ke)_22:4(Ke))-H",0,0,0,0,0,0,0,0,0,0,0,0,"5.43825606060606","5.73825606060606","894","","OxPE(18:1(Ke)_22:4(Ke))-H",0,0,0,0,0,0,0,0,0,0,0,0,"5.43825606060606","5.73825606060606","894","","OxPE(18:1(Ke)_22:4(Ke))-H",0,0,0,0,0,0,0,0,0,0,0,0,"5.43825606060606","5.73825606060606","894","","OxPE(18:1(Ke)_22:4(Ke))-H",0,0,0,0,0,0,0,0,0,0,0,0,"5.43825606060606","5.73825606060606","894","","OxPE(18:1(Ke)_22:4(Ke))-H","820.51344","542.28881","492.27321","524.27825","474.26265","295.22791","345.24351","152.99586","96.96964","78.95852","140.01128","122.0007","5.43825606060606","5.73825606060606","894"
"","OxPE(18:1(Ke)_24:1(Ke))-H",1,0,0,0,0,0,0,0,0,0,0,0,"7.22732575757576","7.52732575757576","201","","OxPE(18:1(Ke)_24:1(Ke))-H",7.329489,0,0,0,0,0,0,7.329489,0,0,0,0,"7.22732575757576","7.52732575757576","201","","OxPE(18:1(Ke)_24:1(Ke))-H",2,0,0,0,0,0,0,1,0,0,0,0,"7.22732575757576","7.52732575757576","201","","OxPE(18:1(Ke)_24:1(Ke))-H",22382.48,0,0,0,0,0,0,623.132,0,0,0,0,"7.22732575757576","7.52732575757576","201","","OxPE(18:1(Ke)_24:1(Ke))-H",854.5932,0,0,0,0,0,0,152.996,0,0,0,0,"7.22732575757576","7.52732575757576","201","","OxPE(18:1(Ke)_24:1(Ke))-H","854.59174","576.36711","492.27321","558.35655","474.26265","295.22791","379.32181","152.99586","96.96964","78.95852","140.01128","122.0007","7.22732575757576","7.52732575757576","201"
"","OxPE(18:1(Ke)_24:1(Ke))-H",0,0,0,0,0,0,0,0,0,0,0,0,"6.65343181818182","6.95343181818182","796","","OxPE(18:1(Ke)_24:1(Ke))-H",0,0,0,0,0,0,0,0,0,0,0,0,"6.65343181818182","6.95343181818182","796","","OxPE(18:1(Ke)_24:1(Ke))-H",0,0,0,0,0,0,0,0,0,0,0,0,"6.65343181818182","6.95343181818182","796","","OxPE(18:1(Ke)_24:1(Ke))-H",0,0,0,0,0,0,0,0,0,0,0,0,"6.65343181818182","6.95343181818182","796","","OxPE(18:1(Ke)_24:1(Ke))-H",0,0,0,0,0,0,0,0,0,0,0,0,"6.65343181818182","6.95343181818182","796","","OxPE(18:1(Ke)_24:1(Ke))-H","854.59174","576.36711","492.27321","558.35655","474.26265","295.22791","379.32181","152.99586","96.96964","78.95852","140.01128","122.0007","6.65343181818182","6.95343181818182","796"
"","OxPE(18:1(Ke)_24:1(Ke))-H",0,0,0,0,0,0,0,0,0,0,0,0,"6.87396060606061","7.17396060606061","934","","OxPE(18:1(Ke)_24:1(Ke))-H",0,0,0,0,0,0,0,0,0,0,0,0,"6.87396060606061","7.17396060606061","934","","OxPE(18:1(Ke)_24:1(Ke))-H",0,0,0,0,0,0,0,0,0,0,0,0,"6.87396060606061","7.17396060606061","934","","OxPE(18:1(Ke)_24:1(Ke))-H",0,0,0,0,0,0,0,0,0,0,0,0,"6.87396060606061","7.17396060606061","934","","OxPE(18:1(Ke)_24:1(Ke))-H",0,0,0,0,0,0,0,0,0,0,0,0,"6.87396060606061","7.17396060606061","934","","OxPE(18:1(Ke)_24:1(Ke))-H","854.59174","576.36711","492.27321","558.35655","474.26265","295.22791","379.32181","152.99586","96.96964","78.95852","140.01128","122.0007","6.87396060606061","7.17396060606061","934"
"","OxPE(18:1(Ke)_7:1(CHO))-H",0,0,0,0,0,0,0,0,0,0,0,0,"0.556195","0.856195","3915","","OxPE(18:1(Ke)_7:1(CHO))-H",0,0,0,0,0,0,0,0,0,0,0,0,"0.556195","0.856195","3915","","OxPE(18:1(Ke)_7:1(CHO))-H",0,0,0,0,0,0,0,0,0,0,0,0,"0.556195","0.856195","3915","","OxPE(18:1(Ke)_7:1(CHO))-H",0,0,0,0,0,0,0,0,0,0,0,0,"0.556195","0.856195","3915","","OxPE(18:1(Ke)_7:1(CHO))-H",0,0,0,0,0,0,0,0,0,0,0,0,"0.556195","0.856195","3915","","OxPE(18:1(Ke)_7:1(CHO))-H","616.32567","338.10104","492.27321","320.09048","474.26265","295.22791","141.05574","152.99586","96.96964","78.95852","140.01128","122.0007","0.556195","0.856195","3915"
