"Confirmed fragments if intensity is above 1000 and number of scans is greater than or equal to 1","Cer_NP","[M+FA-H]-","[M-H]-","[M-H2O-H]-","[M-2H2O-H]-","[FAA+C3H5O-H]-","[FAA+C2H5O-H]-","[FAA+C2H5O-H]-.1","[FAA+C2H3-H]-","[Sph-CH9NO-H]-","[FA+O-H]-","[Sph-C2H9NO-H]-","[FAA-H]-","[Sph-C3H11NO2-H]-","RT_min","RT_max","Comment","RT at Max Intensity","Cer_NP","[M+FA-H]-","[M-H]-","[M-H2O-H]-","[M-2H2O-H]-","[FAA+C3H5O-H]-","[FAA+C2H5O-H]-","[FAA+C2H5O-H]-.1","[FAA+C2H3-H]-","[Sph-CH9NO-H]-","[FA+O-H]-","[Sph-C2H9NO-H]-","[FAA-H]-","[Sph-C3H11NO2-H]-","RT_min","RT_max","Comment","Number of Scans","Cer_NP","[M+FA-H]-","[M-H]-","[M-H2O-H]-","[M-2H2O-H]-","[FAA+C3H5O-H]-","[FAA+C2H5O-H]-","[FAA+C2H5O-H]-.1","[FAA+C2H3-H]-","[Sph-CH9NO-H]-","[FA+O-H]-","[Sph-C2H9NO-H]-","[FAA-H]-","[Sph-C3H11NO2-H]-","RT_min","RT_max","Comment","Max Intensity","Cer_NP","[M+FA-H]-","[M-H]-","[M-H2O-H]-","[M-2H2O-H]-","[FAA+C3H5O-H]-","[FAA+C2H5O-H]-","[FAA+C2H5O-H]-.1","[FAA+C2H3-H]-","[Sph-CH9NO-H]-","[FA+O-H]-","[Sph-C2H9NO-H]-","[FAA-H]-","[Sph-C3H11NO2-H]-","RT_min","RT_max","Comment","Average m/z","Cer_NP","[M+FA-H]-","[M-H]-","[M-H2O-H]-","[M-2H2O-H]-","[FAA+C3H5O-H]-","[FAA+C2H5O-H]-","[FAA+C2H5O-H]-.1","[FAA+C2H3-H]-","[Sph-CH9NO-H]-","[FA+O-H]-","[Sph-C2H9NO-H]-","[FAA-H]-","[Sph-C3H11NO2-H]-","RT_min","RT_max","Comment","Theoretical, Library Parent Hits","Cer_NP","[M+FA-H]-","[M-H]-","[M-H2O-H]-","[M-2H2O-H]-","[FAA+C3H5O-H]-","[FAA+C2H5O-H]-","[FAA+C2H5O-H]-.1","[FAA+C2H3-H]-","[Sph-CH9NO-H]-","[FA+O-H]-","[Sph-C2H9NO-H]-","[FAA-H]-","[Sph-C3H11NO2-H]-","RT_min","RT_max","Comment"
"","Cer_NP(t21:2/24:3)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,"10.0174166666667","10.3174166666667","1120","","Cer_NP(t21:2/24:3)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,"10.0174166666667","10.3174166666667","1120","","Cer_NP(t21:2/24:3)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,"10.0174166666667","10.3174166666667","1120","","Cer_NP(t21:2/24:3)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,"10.0174166666667","10.3174166666667","1120","","Cer_NP(t21:2/24:3)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,"10.0174166666667","10.3174166666667","1120","","Cer_NP(t21:2/24:3)+HCO2","744.61475","698.60935","680.59865","662.58815","416.35285","404.35285","404.35285","386.34225","305.24805","361.31175","293.24805","360.32715","263.23745","10.0174166666667","10.3174166666667","1120"
"","Cer_NP(t21:2/31:2)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,"12.0117515151515","12.3117515151515","1639","","Cer_NP(t21:2/31:2)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,"12.0117515151515","12.3117515151515","1639","","Cer_NP(t21:2/31:2)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,"12.0117515151515","12.3117515151515","1639","","Cer_NP(t21:2/31:2)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,"12.0117515151515","12.3117515151515","1639","","Cer_NP(t21:2/31:2)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,"12.0117515151515","12.3117515151515","1639","","Cer_NP(t21:2/31:2)+HCO2","844.73995","798.73445","780.72395","762.71335","516.47805","504.47805","504.47805","486.46745","305.24805","461.43695","293.24805","460.45235","263.23745","12.0117515151515","12.3117515151515","1639"
"","Cer_NP(t22:2/21:1)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,"10.9162772727273","11.2162772727273","972","","Cer_NP(t22:2/21:1)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,"10.9162772727273","11.2162772727273","972","","Cer_NP(t22:2/21:1)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,"10.9162772727273","11.2162772727273","972","","Cer_NP(t22:2/21:1)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,"10.9162772727273","11.2162772727273","972","","Cer_NP(t22:2/21:1)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,"10.9162772727273","11.2162772727273","972","","Cer_NP(t22:2/21:1)+HCO2","720.61475","674.60935","656.59865","638.58815","378.33725","366.33725","366.33725","348.32665","319.26375","323.29615","307.26375","322.31155","277.25315","10.9162772727273","11.2162772727273","972"
"","Cer_NP(t22:2/21:2)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,"10.0734984848485","10.3734984848485","908","","Cer_NP(t22:2/21:2)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,"10.0734984848485","10.3734984848485","908","","Cer_NP(t22:2/21:2)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,"10.0734984848485","10.3734984848485","908","","Cer_NP(t22:2/21:2)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,"10.0734984848485","10.3734984848485","908","","Cer_NP(t22:2/21:2)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,"10.0734984848485","10.3734984848485","908","","Cer_NP(t22:2/21:2)+HCO2","718.59915","672.59365","654.58305","636.57255","376.32155","364.32155","364.32155","346.31105","319.26375","321.28045","307.26375","320.29585","277.25315","10.0734984848485","10.3734984848485","908"
"","Cer_NP(t22:2/22:1)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,"11.3263590909091","11.6263590909091","1402","","Cer_NP(t22:2/22:1)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,"11.3263590909091","11.6263590909091","1402","","Cer_NP(t22:2/22:1)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,"11.3263590909091","11.6263590909091","1402","","Cer_NP(t22:2/22:1)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,"11.3263590909091","11.6263590909091","1402","","Cer_NP(t22:2/22:1)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,"11.3263590909091","11.6263590909091","1402","","Cer_NP(t22:2/22:1)+HCO2","734.63045","688.62495","670.61435","652.60385","392.35285","380.35285","380.35285","362.34225","319.26375","337.31175","307.26375","336.32715","277.25315","11.3263590909091","11.6263590909091","1402"
"","Cer_NP(t22:2/22:2)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,"10.5313909090909","10.8313909090909","1290","","Cer_NP(t22:2/22:2)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,"10.5313909090909","10.8313909090909","1290","","Cer_NP(t22:2/22:2)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,"10.5313909090909","10.8313909090909","1290","","Cer_NP(t22:2/22:2)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,"10.5313909090909","10.8313909090909","1290","","Cer_NP(t22:2/22:2)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,"10.5313909090909","10.8313909090909","1290","","Cer_NP(t22:2/22:2)+HCO2","732.61475","686.60935","668.59865","650.58815","390.33725","378.33725","378.33725","360.32665","319.26375","335.29615","307.26375","334.31155","277.25315","10.5313909090909","10.8313909090909","1290"
"","Cer_NP(t22:2/23:1)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,"11.7283893939394","12.0283893939394","790","","Cer_NP(t22:2/23:1)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,"11.7283893939394","12.0283893939394","790","","Cer_NP(t22:2/23:1)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,"11.7283893939394","12.0283893939394","790","","Cer_NP(t22:2/23:1)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,"11.7283893939394","12.0283893939394","790","","Cer_NP(t22:2/23:1)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,"11.7283893939394","12.0283893939394","790","","Cer_NP(t22:2/23:1)+HCO2","748.64605","702.64055","684.63005","666.61945","406.36855","394.36855","394.36855","376.35795","319.26375","351.32745","307.26375","350.34285","277.25315","11.7283893939394","12.0283893939394","790"
"","Cer_NP(t22:2/23:2)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,"10.9594772727273","11.2594772727273","525","","Cer_NP(t22:2/23:2)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,"10.9594772727273","11.2594772727273","525","","Cer_NP(t22:2/23:2)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,"10.9594772727273","11.2594772727273","525","","Cer_NP(t22:2/23:2)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,"10.9594772727273","11.2594772727273","525","","Cer_NP(t22:2/23:2)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,"10.9594772727273","11.2594772727273","525","","Cer_NP(t22:2/23:2)+HCO2","746.63045","700.62495","682.61435","664.60385","404.35285","392.35285","392.35285","374.34225","319.26375","349.31175","307.26375","348.32715","277.25315","10.9594772727273","11.2594772727273","525"
"","Cer_NP(t22:2/23:3)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,"10.0174166666667","10.3174166666667","1120","","Cer_NP(t22:2/23:3)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,"10.0174166666667","10.3174166666667","1120","","Cer_NP(t22:2/23:3)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,"10.0174166666667","10.3174166666667","1120","","Cer_NP(t22:2/23:3)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,"10.0174166666667","10.3174166666667","1120","","Cer_NP(t22:2/23:3)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,"10.0174166666667","10.3174166666667","1120","","Cer_NP(t22:2/23:3)+HCO2","744.61475","698.60935","680.59865","662.58815","402.33725","390.33725","390.33725","372.32665","319.26375","347.29615","307.26375","346.31155","277.25315","10.0174166666667","10.3174166666667","1120"
"","Cer_NP(t22:2/30:2)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,"12.0117515151515","12.3117515151515","1639","","Cer_NP(t22:2/30:2)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,"12.0117515151515","12.3117515151515","1639","","Cer_NP(t22:2/30:2)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,"12.0117515151515","12.3117515151515","1639","","Cer_NP(t22:2/30:2)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,"12.0117515151515","12.3117515151515","1639","","Cer_NP(t22:2/30:2)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,"12.0117515151515","12.3117515151515","1639","","Cer_NP(t22:2/30:2)+HCO2","844.73995","798.73445","780.72395","762.71335","502.46245","490.46245","490.46245","472.45185","319.26375","447.42125","307.26375","446.43675","277.25315","12.0117515151515","12.3117515151515","1639"
"","Cer_NP(t22:2/36:2)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,"15.1321666666667","15.4321666666667","213","","Cer_NP(t22:2/36:2)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,"15.1321666666667","15.4321666666667","213","","Cer_NP(t22:2/36:2)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,"15.1321666666667","15.4321666666667","213","","Cer_NP(t22:2/36:2)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,"15.1321666666667","15.4321666666667","213","","Cer_NP(t22:2/36:2)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,"15.1321666666667","15.4321666666667","213","","Cer_NP(t22:2/36:2)+HCO2","928.83385","882.82835","864.81785","846.80725","586.55635","574.55635","574.55635","556.54575","319.26375","531.51515","307.26375","530.53065","277.25315","15.1321666666667","15.4321666666667","213"
"","Cer_NP(t22:2/36:2)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,"14.6627106060606","14.9627106060606","251","","Cer_NP(t22:2/36:2)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,"14.6627106060606","14.9627106060606","251","","Cer_NP(t22:2/36:2)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,"14.6627106060606","14.9627106060606","251","","Cer_NP(t22:2/36:2)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,"14.6627106060606","14.9627106060606","251","","Cer_NP(t22:2/36:2)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,"14.6627106060606","14.9627106060606","251","","Cer_NP(t22:2/36:2)+HCO2","928.83385","882.82835","864.81785","846.80725","586.55635","574.55635","574.55635","556.54575","319.26375","531.51515","307.26375","530.53065","277.25315","14.6627106060606","14.9627106060606","251"
"","Cer_NP(t22:2/36:2)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,"15.4023196969697","15.7023196969697","304","","Cer_NP(t22:2/36:2)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,"15.4023196969697","15.7023196969697","304","","Cer_NP(t22:2/36:2)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,"15.4023196969697","15.7023196969697","304","","Cer_NP(t22:2/36:2)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,"15.4023196969697","15.7023196969697","304","","Cer_NP(t22:2/36:2)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,"15.4023196969697","15.7023196969697","304","","Cer_NP(t22:2/36:2)+HCO2","928.83385","882.82835","864.81785","846.80725","586.55635","574.55635","574.55635","556.54575","319.26375","531.51515","307.26375","530.53065","277.25315","15.4023196969697","15.7023196969697","304"
"","Cer_NP(t22:2/36:2)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,"11.2433803030303","11.5433803030303","391","","Cer_NP(t22:2/36:2)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,"11.2433803030303","11.5433803030303","391","","Cer_NP(t22:2/36:2)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,"11.2433803030303","11.5433803030303","391","","Cer_NP(t22:2/36:2)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,"11.2433803030303","11.5433803030303","391","","Cer_NP(t22:2/36:2)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,"11.2433803030303","11.5433803030303","391","","Cer_NP(t22:2/36:2)+HCO2","928.83385","882.82835","864.81785","846.80725","586.55635","574.55635","574.55635","556.54575","319.26375","531.51515","307.26375","530.53065","277.25315","11.2433803030303","11.5433803030303","391"
"","Cer_NP(t22:2/36:2)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,"2.64635151515152","2.94635151515152","444","","Cer_NP(t22:2/36:2)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,"2.64635151515152","2.94635151515152","444","","Cer_NP(t22:2/36:2)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,"2.64635151515152","2.94635151515152","444","","Cer_NP(t22:2/36:2)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,"2.64635151515152","2.94635151515152","444","","Cer_NP(t22:2/36:2)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,"2.64635151515152","2.94635151515152","444","","Cer_NP(t22:2/36:2)+HCO2","928.83385","882.82835","864.81785","846.80725","586.55635","574.55635","574.55635","556.54575","319.26375","531.51515","307.26375","530.53065","277.25315","2.64635151515152","2.94635151515152","444"
"","Cer_NP(t22:2/36:2)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,"13.6292787878788","13.9292787878788","450","","Cer_NP(t22:2/36:2)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,"13.6292787878788","13.9292787878788","450","","Cer_NP(t22:2/36:2)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,"13.6292787878788","13.9292787878788","450","","Cer_NP(t22:2/36:2)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,"13.6292787878788","13.9292787878788","450","","Cer_NP(t22:2/36:2)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,"13.6292787878788","13.9292787878788","450","","Cer_NP(t22:2/36:2)+HCO2","928.83385","882.82835","864.81785","846.80725","586.55635","574.55635","574.55635","556.54575","319.26375","531.51515","307.26375","530.53065","277.25315","13.6292787878788","13.9292787878788","450"
"","Cer_NP(t22:2/36:2)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,"14.1708757575758","14.4708757575758","503","","Cer_NP(t22:2/36:2)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,"14.1708757575758","14.4708757575758","503","","Cer_NP(t22:2/36:2)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,"14.1708757575758","14.4708757575758","503","","Cer_NP(t22:2/36:2)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,"14.1708757575758","14.4708757575758","503","","Cer_NP(t22:2/36:2)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,"14.1708757575758","14.4708757575758","503","","Cer_NP(t22:2/36:2)+HCO2","928.83385","882.82835","864.81785","846.80725","586.55635","574.55635","574.55635","556.54575","319.26375","531.51515","307.26375","530.53065","277.25315","14.1708757575758","14.4708757575758","503"
"","Cer_NP(t22:2/36:2)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,"4.81551363636364","5.11551363636364","526","","Cer_NP(t22:2/36:2)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,"4.81551363636364","5.11551363636364","526","","Cer_NP(t22:2/36:2)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,"4.81551363636364","5.11551363636364","526","","Cer_NP(t22:2/36:2)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,"4.81551363636364","5.11551363636364","526","","Cer_NP(t22:2/36:2)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,"4.81551363636364","5.11551363636364","526","","Cer_NP(t22:2/36:2)+HCO2","928.83385","882.82835","864.81785","846.80725","586.55635","574.55635","574.55635","556.54575","319.26375","531.51515","307.26375","530.53065","277.25315","4.81551363636364","5.11551363636364","526"
"","Cer_NP(t22:2/36:2)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,"1.75567727272727","2.05567727272727","546","","Cer_NP(t22:2/36:2)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,"1.75567727272727","2.05567727272727","546","","Cer_NP(t22:2/36:2)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,"1.75567727272727","2.05567727272727","546","","Cer_NP(t22:2/36:2)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,"1.75567727272727","2.05567727272727","546","","Cer_NP(t22:2/36:2)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,"1.75567727272727","2.05567727272727","546","","Cer_NP(t22:2/36:2)+HCO2","928.83385","882.82835","864.81785","846.80725","586.55635","574.55635","574.55635","556.54575","319.26375","531.51515","307.26375","530.53065","277.25315","1.75567727272727","2.05567727272727","546"
"","Cer_NP(t22:2/36:2)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,"9.9882272727273","10.2882272727273","576","","Cer_NP(t22:2/36:2)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,"9.9882272727273","10.2882272727273","576","","Cer_NP(t22:2/36:2)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,"9.9882272727273","10.2882272727273","576","","Cer_NP(t22:2/36:2)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,"9.9882272727273","10.2882272727273","576","","Cer_NP(t22:2/36:2)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,"9.9882272727273","10.2882272727273","576","","Cer_NP(t22:2/36:2)+HCO2","928.83385","882.82835","864.81785","846.80725","586.55635","574.55635","574.55635","556.54575","319.26375","531.51515","307.26375","530.53065","277.25315","9.9882272727273","10.2882272727273","576"
"","Cer_NP(t22:2/36:2)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,"9.06659848484848","9.36659848484848","649","","Cer_NP(t22:2/36:2)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,"9.06659848484848","9.36659848484848","649","","Cer_NP(t22:2/36:2)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,"9.06659848484848","9.36659848484848","649","","Cer_NP(t22:2/36:2)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,"9.06659848484848","9.36659848484848","649","","Cer_NP(t22:2/36:2)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,"9.06659848484848","9.36659848484848","649","","Cer_NP(t22:2/36:2)+HCO2","928.83385","882.82835","864.81785","846.80725","586.55635","574.55635","574.55635","556.54575","319.26375","531.51515","307.26375","530.53065","277.25315","9.06659848484848","9.36659848484848","649"
"","Cer_NP(t22:2/36:2)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,"9.64110151515152","9.94110151515152","715","","Cer_NP(t22:2/36:2)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,"9.64110151515152","9.94110151515152","715","","Cer_NP(t22:2/36:2)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,"9.64110151515152","9.94110151515152","715","","Cer_NP(t22:2/36:2)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,"9.64110151515152","9.94110151515152","715","","Cer_NP(t22:2/36:2)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,"9.64110151515152","9.94110151515152","715","","Cer_NP(t22:2/36:2)+HCO2","928.83385","882.82835","864.81785","846.80725","586.55635","574.55635","574.55635","556.54575","319.26375","531.51515","307.26375","530.53065","277.25315","9.64110151515152","9.94110151515152","715"
"","Cer_NP(t22:2/36:2)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,"8.60265303030303","8.90265303030303","1072","","Cer_NP(t22:2/36:2)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,"8.60265303030303","8.90265303030303","1072","","Cer_NP(t22:2/36:2)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,"8.60265303030303","8.90265303030303","1072","","Cer_NP(t22:2/36:2)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,"8.60265303030303","8.90265303030303","1072","","Cer_NP(t22:2/36:2)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,"8.60265303030303","8.90265303030303","1072","","Cer_NP(t22:2/36:2)+HCO2","928.83385","882.82835","864.81785","846.80725","586.55635","574.55635","574.55635","556.54575","319.26375","531.51515","307.26375","530.53065","277.25315","8.60265303030303","8.90265303030303","1072"
"","Cer_NP(t22:2/36:2)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,"4.24555606060606","4.54555606060606","1098","","Cer_NP(t22:2/36:2)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,"4.24555606060606","4.54555606060606","1098","","Cer_NP(t22:2/36:2)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,"4.24555606060606","4.54555606060606","1098","","Cer_NP(t22:2/36:2)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,"4.24555606060606","4.54555606060606","1098","","Cer_NP(t22:2/36:2)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,"4.24555606060606","4.54555606060606","1098","","Cer_NP(t22:2/36:2)+HCO2","928.83385","882.82835","864.81785","846.80725","586.55635","574.55635","574.55635","556.54575","319.26375","531.51515","307.26375","530.53065","277.25315","4.24555606060606","4.54555606060606","1098"
"","Cer_NP(t22:2/36:2)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,"1.41722878787879","1.71722878787879","1250","","Cer_NP(t22:2/36:2)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,"1.41722878787879","1.71722878787879","1250","","Cer_NP(t22:2/36:2)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,"1.41722878787879","1.71722878787879","1250","","Cer_NP(t22:2/36:2)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,"1.41722878787879","1.71722878787879","1250","","Cer_NP(t22:2/36:2)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,"1.41722878787879","1.71722878787879","1250","","Cer_NP(t22:2/36:2)+HCO2","928.83385","882.82835","864.81785","846.80725","586.55635","574.55635","574.55635","556.54575","319.26375","531.51515","307.26375","530.53065","277.25315","1.41722878787879","1.71722878787879","1250"
"","Cer_NP(t22:2/36:2)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,"4.48123636363636","4.78123636363636","1334","","Cer_NP(t22:2/36:2)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,"4.48123636363636","4.78123636363636","1334","","Cer_NP(t22:2/36:2)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,"4.48123636363636","4.78123636363636","1334","","Cer_NP(t22:2/36:2)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,"4.48123636363636","4.78123636363636","1334","","Cer_NP(t22:2/36:2)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,"4.48123636363636","4.78123636363636","1334","","Cer_NP(t22:2/36:2)+HCO2","928.83385","882.82835","864.81785","846.80725","586.55635","574.55635","574.55635","556.54575","319.26375","531.51515","307.26375","530.53065","277.25315","4.48123636363636","4.78123636363636","1334"
"","Cer_NP(t22:2/36:2)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,"5.53096212121212","5.83096212121212","1907","","Cer_NP(t22:2/36:2)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,"5.53096212121212","5.83096212121212","1907","","Cer_NP(t22:2/36:2)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,"5.53096212121212","5.83096212121212","1907","","Cer_NP(t22:2/36:2)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,"5.53096212121212","5.83096212121212","1907","","Cer_NP(t22:2/36:2)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,"5.53096212121212","5.83096212121212","1907","","Cer_NP(t22:2/36:2)+HCO2","928.83385","882.82835","864.81785","846.80725","586.55635","574.55635","574.55635","556.54575","319.26375","531.51515","307.26375","530.53065","277.25315","5.53096212121212","5.83096212121212","1907"
"","Cer_NP(t22:2/36:2)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,"13.930646969697","14.230646969697","1971","","Cer_NP(t22:2/36:2)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,"13.930646969697","14.230646969697","1971","","Cer_NP(t22:2/36:2)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,"13.930646969697","14.230646969697","1971","","Cer_NP(t22:2/36:2)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,"13.930646969697","14.230646969697","1971","","Cer_NP(t22:2/36:2)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,"13.930646969697","14.230646969697","1971","","Cer_NP(t22:2/36:2)+HCO2","928.83385","882.82835","864.81785","846.80725","586.55635","574.55635","574.55635","556.54575","319.26375","531.51515","307.26375","530.53065","277.25315","13.930646969697","14.230646969697","1971"
