"Confirmed fragments if intensity is above 1000 and number of scans is greater than or equal to 1","PC","[M+HCO2]-","NL_CH3&HCO2","NL_Choline&HCO2","NL_T1Ketene&CH3&HCO2","NL_T2Ketene&CH3&HCO3","NL_T1RCOOH&CH3&HCO2","NL_T2RCOOH&CH3&HCO3","GlyceroPC_NLCH3&H2O","T1_RCOO-","T2_RCOO-","PC_NLCH3","Glycerol-3-phosphate_NLH2O","H2PO4-","PO3-","RT_min","RT_max","Comment","RT at Max Intensity","PC","[M+HCO2]-","NL_CH3&HCO2","NL_Choline&HCO2","NL_T1Ketene&CH3&HCO2","NL_T2Ketene&CH3&HCO3","NL_T1RCOOH&CH3&HCO2","NL_T2RCOOH&CH3&HCO3","GlyceroPC_NLCH3&H2O","T1_RCOO-","T2_RCOO-","PC_NLCH3","Glycerol-3-phosphate_NLH2O","H2PO4-","PO3-","RT_min","RT_max","Comment","Number of Scans","PC","[M+HCO2]-","NL_CH3&HCO2","NL_Choline&HCO2","NL_T1Ketene&CH3&HCO2","NL_T2Ketene&CH3&HCO3","NL_T1RCOOH&CH3&HCO2","NL_T2RCOOH&CH3&HCO3","GlyceroPC_NLCH3&H2O","T1_RCOO-","T2_RCOO-","PC_NLCH3","Glycerol-3-phosphate_NLH2O","H2PO4-","PO3-","RT_min","RT_max","Comment","Max Intensity","PC","[M+HCO2]-","NL_CH3&HCO2","NL_Choline&HCO2","NL_T1Ketene&CH3&HCO2","NL_T2Ketene&CH3&HCO3","NL_T1RCOOH&CH3&HCO2","NL_T2RCOOH&CH3&HCO3","GlyceroPC_NLCH3&H2O","T1_RCOO-","T2_RCOO-","PC_NLCH3","Glycerol-3-phosphate_NLH2O","H2PO4-","PO3-","RT_min","RT_max","Comment","Average m/z","PC","[M+HCO2]-","NL_CH3&HCO2","NL_Choline&HCO2","NL_T1Ketene&CH3&HCO2","NL_T2Ketene&CH3&HCO3","NL_T1RCOOH&CH3&HCO2","NL_T2RCOOH&CH3&HCO3","GlyceroPC_NLCH3&H2O","T1_RCOO-","T2_RCOO-","PC_NLCH3","Glycerol-3-phosphate_NLH2O","H2PO4-","PO3-","RT_min","RT_max","Comment","Theoretical, Library Parent Hits","PC","[M+HCO2]-","NL_CH3&HCO2","NL_Choline&HCO2","NL_T1Ketene&CH3&HCO2","NL_T2Ketene&CH3&HCO3","NL_T1RCOOH&CH3&HCO2","NL_T2RCOOH&CH3&HCO3","GlyceroPC_NLCH3&H2O","T1_RCOO-","T2_RCOO-","PC_NLCH3","Glycerol-3-phosphate_NLH2O","H2PO4-","PO3-","RT_min","RT_max","Comment"
"","PC(16:1_22:6)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"4.2777696969697","4.5777696969697","701","","PC(16:1_22:6)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"4.2777696969697","4.5777696969697","701","","PC(16:1_22:6)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"4.2777696969697","4.5777696969697","701","","PC(16:1_22:6)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"4.2777696969697","4.5777696969697","701","","PC(16:1_22:6)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"4.2777696969697","4.5777696969697","701","","PC(16:1_22:6)+HCO2","848.54478","788.52364","717.45014","552.30957","478.29397","534.29901","460.28341","224.06881","253.21735","327.23295","168.04314","152.99586","96.96964","78.95852","4.2777696969697","4.5777696969697","701"
"","PC(16:1_22:6)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"4.56622575757576","4.86622575757576","877","","PC(16:1_22:6)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"4.56622575757576","4.86622575757576","877","","PC(16:1_22:6)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"4.56622575757576","4.86622575757576","877","","PC(16:1_22:6)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"4.56622575757576","4.86622575757576","877","","PC(16:1_22:6)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"4.56622575757576","4.86622575757576","877","","PC(16:1_22:6)+HCO2","848.54478","788.52364","717.45014","552.30957","478.29397","534.29901","460.28341","224.06881","253.21735","327.23295","168.04314","152.99586","96.96964","78.95852","4.56622575757576","4.86622575757576","877"
"","PC(16:1_22:6)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"4.99178181818182","5.29178181818182","1859","","PC(16:1_22:6)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"4.99178181818182","5.29178181818182","1859","","PC(16:1_22:6)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"4.99178181818182","5.29178181818182","1859","","PC(16:1_22:6)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"4.99178181818182","5.29178181818182","1859","","PC(16:1_22:6)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"4.99178181818182","5.29178181818182","1859","","PC(16:1_22:6)+HCO2","848.54478","788.52364","717.45014","552.30957","478.29397","534.29901","460.28341","224.06881","253.21735","327.23295","168.04314","152.99586","96.96964","78.95852","4.99178181818182","5.29178181818182","1859"
"","PC(17:0_17:0)+HCO2",1,1,0,1,1,1,1,1,1,1,1,0,0,0,"8.19296060606061","8.49296060606061","231","","PC(17:0_17:0)+HCO2",8.354185,8.354185,0,8.354185,8.354185,8.354185,8.354185,8.354185,8.354185,8.354185,8.354185,0,0,0,"8.19296060606061","8.49296060606061","231","","PC(17:0_17:0)+HCO2",1,1,0,1,1,1,1,1,1,1,1,0,0,0,"8.19296060606061","8.49296060606061","231","","PC(17:0_17:0)+HCO2",20790.72,405654.6,0,25023.27,25023.27,6415.569,6415.569,3615.187,529088.4,529088.4,7912.947,0,0,0,"8.19296060606061","8.49296060606061","231","","PC(17:0_17:0)+HCO2",806.5926,746.5714,0,494.3256,494.3256,476.3148,476.3148,224.0694,269.2487,269.2487,168.0431,0,0,0,"8.19296060606061","8.49296060606061","231","","PC(17:0_17:0)+HCO2","806.59178","746.57064","675.49714","494.32527","494.32527","476.31471","476.31471","224.06881","269.24865","269.24865","168.04314","152.99586","96.96964","78.95852","8.19296060606061","8.49296060606061","231"
"","PC(17:0_17:1)+HCO2",1,1,1,0,0,0,0,1,0,0,1,0,0,0,"7.16090151515151","7.46090151515151","155","","PC(17:0_17:1)+HCO2",7.344148,7.344148,7.344148,0,0,0,0,7.344148,0,0,7.344148,0,0,0,"7.16090151515151","7.46090151515151","155","","PC(17:0_17:1)+HCO2",2,2,2,0,0,0,0,2,0,0,2,0,0,0,"7.16090151515151","7.46090151515151","155","","PC(17:0_17:1)+HCO2",50404.5,1030113,3237.91,0,0,0,0,10147.14,0,0,20008.07,0,0,0,"7.16090151515151","7.46090151515151","155","","PC(17:0_17:1)+HCO2",804.5769,744.55555,673.4816,0,0,0,0,224.0693,0,0,168.04315,0,0,0,"7.16090151515151","7.46090151515151","155","","PC(17:0_17:1)+HCO2","804.57608","744.55494","673.48144","492.30957","494.32527","474.29901","476.31471","224.06881","269.24865","267.23295","168.04314","152.99586","96.96964","78.95852","7.16090151515151","7.46090151515151","155"
"","PC(17:0_17:2)+HCO2",1,1,1,0,0,0,0,1,0,0,1,1,0,0,"6.24482727272727","6.54482727272727","70","","PC(17:0_17:2)+HCO2",6.367817,6.367817,6.367817,0,0,0,0,6.367817,0,0,6.367817,6.367817,0,0,"6.24482727272727","6.54482727272727","70","","PC(17:0_17:2)+HCO2",2,2,2,0,0,0,0,2,0,0,2,1,0,0,"6.24482727272727","6.54482727272727","70","","PC(17:0_17:2)+HCO2",124890,2809615,10346.54,0,0,0,0,42620.08,0,0,74273.19,1353.82,0,0,"6.24482727272727","6.54482727272727","70","","PC(17:0_17:2)+HCO2",802.56105,742.53995,671.46725,0,0,0,0,224.06935,0,0,168.04315,152.9958,0,0,"6.24482727272727","6.54482727272727","70","","PC(17:0_17:2)+HCO2","802.56048","742.53934","671.46584","490.29397","494.32527","472.28341","476.31471","224.06881","269.24865","265.21735","168.04314","152.99586","96.96964","78.95852","6.24482727272727","6.54482727272727","70"
"","PC(17:0_17:2)+HCO2",1,1,1,0,0,0,0,1,0,0,1,1,0,0,"6.0695696969697","6.3695696969697","500","","PC(17:0_17:2)+HCO2",6.367817,6.367817,6.367817,0,0,0,0,6.367817,0,0,6.367817,6.367817,0,0,"6.0695696969697","6.3695696969697","500","","PC(17:0_17:2)+HCO2",2,2,1,0,0,0,0,2,0,0,2,1,0,0,"6.0695696969697","6.3695696969697","500","","PC(17:0_17:2)+HCO2",124890,2809615,10346.54,0,0,0,0,42620.08,0,0,74273.19,1353.82,0,0,"6.0695696969697","6.3695696969697","500","","PC(17:0_17:2)+HCO2",802.56165,742.5402,671.467,0,0,0,0,224.0693,0,0,168.043,152.9958,0,0,"6.0695696969697","6.3695696969697","500","","PC(17:0_17:2)+HCO2","802.56048","742.53934","671.46584","490.29397","494.32527","472.28341","476.31471","224.06881","269.24865","265.21735","168.04314","152.99586","96.96964","78.95852","6.0695696969697","6.3695696969697","500"
"","PC(17:0_18:1)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"7.75165","8.05165","1796","","PC(17:0_18:1)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"7.75165","8.05165","1796","","PC(17:0_18:1)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"7.75165","8.05165","1796","","PC(17:0_18:1)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"7.75165","8.05165","1796","","PC(17:0_18:1)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"7.75165","8.05165","1796","","PC(17:0_18:1)+HCO2","818.59178","758.57064","687.49714","506.32527","494.32527","488.31471","476.31471","224.06881","269.24865","281.24865","168.04314","152.99586","96.96964","78.95852","7.75165","8.05165","1796"
"","PC(17:0_18:2)+HCO2",1,1,0,0,1,0,1,0,1,1,1,0,0,0,"6.82934393939394","7.12934393939394","684","","PC(17:0_18:2)+HCO2",7.000907,7.000907,0,0,7.000907,7.000907,7.000907,0,7.000907,7.000907,7.000907,0,0,0,"6.82934393939394","7.12934393939394","684","","PC(17:0_18:2)+HCO2",1,1,0,0,1,1,1,0,1,1,1,0,0,0,"6.82934393939394","7.12934393939394","684","","PC(17:0_18:2)+HCO2",7272.433,120737,0,0,5973.253,569.1108,1160.353,0,44388.32,131610.9,1968.626,0,0,0,"6.82934393939394","7.12934393939394","684","","PC(17:0_18:2)+HCO2",816.5781,756.5557,0,0,494.3259,486.2977,476.3148,0,269.2487,279.233,168.0431,0,0,0,"6.82934393939394","7.12934393939394","684","","PC(17:0_18:2)+HCO2","816.57608","756.55494","685.48144","504.30957","494.32527","486.29901","476.31471","224.06881","269.24865","279.23295","168.04314","152.99586","96.96964","78.95852","6.82934393939394","7.12934393939394","684"
"","PC(17:0_18:2)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"6.67263333333333","6.97263333333333","969","","PC(17:0_18:2)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"6.67263333333333","6.97263333333333","969","","PC(17:0_18:2)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"6.67263333333333","6.97263333333333","969","","PC(17:0_18:2)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"6.67263333333333","6.97263333333333","969","","PC(17:0_18:2)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"6.67263333333333","6.97263333333333","969","","PC(17:0_18:2)+HCO2","816.57608","756.55494","685.48144","504.30957","494.32527","486.29901","476.31471","224.06881","269.24865","279.23295","168.04314","152.99586","96.96964","78.95852","6.67263333333333","6.97263333333333","969"
"","PC(17:0_18:3)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"5.94582272727273","6.24582272727273","702","","PC(17:0_18:3)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"5.94582272727273","6.24582272727273","702","","PC(17:0_18:3)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"5.94582272727273","6.24582272727273","702","","PC(17:0_18:3)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"5.94582272727273","6.24582272727273","702","","PC(17:0_18:3)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"5.94582272727273","6.24582272727273","702","","PC(17:0_18:3)+HCO2","814.56048","754.53934","683.46584","502.29397","494.32527","484.28341","476.31471","224.06881","269.24865","277.21735","168.04314","152.99586","96.96964","78.95852","5.94582272727273","6.24582272727273","702"
"","PC(17:0_18:4)+HCO2",1,1,0,0,0,0,0,0,0,0,0,0,0,0,"5.44529696969697","5.74529696969697","458","","PC(17:0_18:4)+HCO2",5.57034,5.57034,0,0,0,0,0,5.57034,0,0,5.57034,0,0,0,"5.44529696969697","5.74529696969697","458","","PC(17:0_18:4)+HCO2",1,1,0,0,0,0,0,1,0,0,1,0,0,0,"5.44529696969697","5.74529696969697","458","","PC(17:0_18:4)+HCO2",3136.697,44214.39,0,0,0,0,0,880.5829,0,0,650.5255,0,0,0,"5.44529696969697","5.74529696969697","458","","PC(17:0_18:4)+HCO2",812.546,752.5244,0,0,0,0,0,224.0694,0,0,168.0435,0,0,0,"5.44529696969697","5.74529696969697","458","","PC(17:0_18:4)+HCO2","812.54478","752.52364","681.45014","500.27827","494.32527","482.26771","476.31471","224.06881","269.24865","275.20165","168.04314","152.99586","96.96964","78.95852","5.44529696969697","5.74529696969697","458"
"","PC(17:0_19:0)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"9.2295303030303","9.5295303030303","1325","","PC(17:0_19:0)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"9.2295303030303","9.5295303030303","1325","","PC(17:0_19:0)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"9.2295303030303","9.5295303030303","1325","","PC(17:0_19:0)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"9.2295303030303","9.5295303030303","1325","","PC(17:0_19:0)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"9.2295303030303","9.5295303030303","1325","","PC(17:0_19:0)+HCO2","834.62308","774.60194","703.52844","522.35657","494.32527","504.34601","476.31471","224.06881","269.24865","297.27995","168.04314","152.99586","96.96964","78.95852","9.2295303030303","9.5295303030303","1325"
"","PC(17:0_20:4)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"6.66241060606061","6.96241060606061","1154","","PC(17:0_20:4)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"6.66241060606061","6.96241060606061","1154","","PC(17:0_20:4)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"6.66241060606061","6.96241060606061","1154","","PC(17:0_20:4)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"6.66241060606061","6.96241060606061","1154","","PC(17:0_20:4)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"6.66241060606061","6.96241060606061","1154","","PC(17:0_20:4)+HCO2","840.57608","780.55494","709.48144","528.30957","494.32527","510.29901","476.31471","224.06881","269.24865","303.23295","168.04314","152.99586","96.96964","78.95852","6.66241060606061","6.96241060606061","1154"
"","PC(17:0_20:4)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"6.46923181818182","6.76923181818182","4152","","PC(17:0_20:4)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"6.46923181818182","6.76923181818182","4152","","PC(17:0_20:4)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"6.46923181818182","6.76923181818182","4152","","PC(17:0_20:4)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"6.46923181818182","6.76923181818182","4152","","PC(17:0_20:4)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"6.46923181818182","6.76923181818182","4152","","PC(17:0_20:4)+HCO2","840.57608","780.55494","709.48144","528.30957","494.32527","510.29901","476.31471","224.06881","269.24865","303.23295","168.04314","152.99586","96.96964","78.95852","6.46923181818182","6.76923181818182","4152"
"","PC(17:0_20:5)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"5.54417878787879","5.84417878787879","1271","","PC(17:0_20:5)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"5.54417878787879","5.84417878787879","1271","","PC(17:0_20:5)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"5.54417878787879","5.84417878787879","1271","","PC(17:0_20:5)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"5.54417878787879","5.84417878787879","1271","","PC(17:0_20:5)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"5.54417878787879","5.84417878787879","1271","","PC(17:0_20:5)+HCO2","838.56048","778.53934","707.46584","526.29397","494.32527","508.28341","476.31471","224.06881","269.24865","301.21735","168.04314","152.99586","96.96964","78.95852","5.54417878787879","5.84417878787879","1271"
"","PC(17:0_20:5)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"5.8542696969697","6.1542696969697","1649","","PC(17:0_20:5)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"5.8542696969697","6.1542696969697","1649","","PC(17:0_20:5)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"5.8542696969697","6.1542696969697","1649","","PC(17:0_20:5)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"5.8542696969697","6.1542696969697","1649","","PC(17:0_20:5)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"5.8542696969697","6.1542696969697","1649","","PC(17:0_20:5)+HCO2","838.56048","778.53934","707.46584","526.29397","494.32527","508.28341","476.31471","224.06881","269.24865","301.21735","168.04314","152.99586","96.96964","78.95852","5.8542696969697","6.1542696969697","1649"
"","PC(17:0_20:5)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"5.57073636363636","5.87073636363636","3957","","PC(17:0_20:5)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"5.57073636363636","5.87073636363636","3957","","PC(17:0_20:5)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"5.57073636363636","5.87073636363636","3957","","PC(17:0_20:5)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"5.57073636363636","5.87073636363636","3957","","PC(17:0_20:5)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"5.57073636363636","5.87073636363636","3957","","PC(17:0_20:5)+HCO2","838.56048","778.53934","707.46584","526.29397","494.32527","508.28341","476.31471","224.06881","269.24865","301.21735","168.04314","152.99586","96.96964","78.95852","5.57073636363636","5.87073636363636","3957"
"","PC(17:0_21:0)+HCO2",1,1,1,0,0,0,0,1,0,0,1,0,0,0,"10.1595363636364","10.4595363636364","89","","PC(17:0_21:0)+HCO2",10.32845,10.32845,10.32845,0,0,0,0,10.32845,0,0,10.32845,0,0,0,"10.1595363636364","10.4595363636364","89","","PC(17:0_21:0)+HCO2",1,1,1,0,0,0,0,1,0,0,1,0,0,0,"10.1595363636364","10.4595363636364","89","","PC(17:0_21:0)+HCO2",69707.85,1162879,3989.507,0,0,0,0,10164,0,0,20165.84,0,0,0,"10.1595363636364","10.4595363636364","89","","PC(17:0_21:0)+HCO2",862.6552,802.634,731.5605,0,0,0,0,224.0694,0,0,168.0431,0,0,0,"10.1595363636364","10.4595363636364","89","","PC(17:0_21:0)+HCO2","862.65438","802.63324","731.55974","550.38787","494.32527","532.37731","476.31471","224.06881","269.24865","325.31125","168.04314","152.99586","96.96964","78.95852","10.1595363636364","10.4595363636364","89"
"","PC(17:0_23:0)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"11.0084575757576","11.3084575757576","1560","","PC(17:0_23:0)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"11.0084575757576","11.3084575757576","1560","","PC(17:0_23:0)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"11.0084575757576","11.3084575757576","1560","","PC(17:0_23:0)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"11.0084575757576","11.3084575757576","1560","","PC(17:0_23:0)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"11.0084575757576","11.3084575757576","1560","","PC(17:0_23:0)+HCO2","890.68568","830.66454","759.59104","578.41917","494.32527","560.40861","476.31471","224.06881","269.24865","353.34255","168.04314","152.99586","96.96964","78.95852","11.0084575757576","11.3084575757576","1560"
"","PC(17:1_17:1)+HCO2",1,1,1,0,0,0,0,1,0,0,1,1,0,0,"6.24482727272727","6.54482727272727","70","","PC(17:1_17:1)+HCO2",6.367817,6.367817,6.367817,0,0,0,0,6.367817,0,0,6.367817,6.367817,0,0,"6.24482727272727","6.54482727272727","70","","PC(17:1_17:1)+HCO2",2,2,2,0,0,0,0,2,0,0,2,1,0,0,"6.24482727272727","6.54482727272727","70","","PC(17:1_17:1)+HCO2",124890,2809615,10346.54,0,0,0,0,42620.08,0,0,74273.19,1353.82,0,0,"6.24482727272727","6.54482727272727","70","","PC(17:1_17:1)+HCO2",802.56105,742.53995,671.46725,0,0,0,0,224.06935,0,0,168.04315,152.9958,0,0,"6.24482727272727","6.54482727272727","70","","PC(17:1_17:1)+HCO2","802.56038","742.53924","671.46574","492.30957","492.30957","474.29901","474.29901","224.06881","267.23295","267.23295","168.04314","152.99586","96.96964","78.95852","6.24482727272727","6.54482727272727","70"
"","PC(17:1_17:1)+HCO2",1,1,1,0,0,0,0,1,0,0,1,1,0,0,"6.0695696969697","6.3695696969697","500","","PC(17:1_17:1)+HCO2",6.367817,6.367817,6.367817,0,0,0,0,6.367817,0,0,6.367817,6.367817,0,0,"6.0695696969697","6.3695696969697","500","","PC(17:1_17:1)+HCO2",2,2,1,0,0,0,0,2,0,0,2,1,0,0,"6.0695696969697","6.3695696969697","500","","PC(17:1_17:1)+HCO2",124890,2809615,10346.54,0,0,0,0,42620.08,0,0,74273.19,1353.82,0,0,"6.0695696969697","6.3695696969697","500","","PC(17:1_17:1)+HCO2",802.56165,742.5402,671.467,0,0,0,0,224.0693,0,0,168.043,152.9958,0,0,"6.0695696969697","6.3695696969697","500","","PC(17:1_17:1)+HCO2","802.56038","742.53924","671.46574","492.30957","492.30957","474.29901","474.29901","224.06881","267.23295","267.23295","168.04314","152.99586","96.96964","78.95852","6.0695696969697","6.3695696969697","500"
"","PC(17:1_17:2)+HCO2",1,1,0,0,0,0,0,1,0,0,1,0,0,0,"5.38637727272727","5.68637727272727","185","","PC(17:1_17:2)+HCO2",5.500496,5.500496,0,0,0,0,0,5.500496,0,0,5.500496,0,0,0,"5.38637727272727","5.68637727272727","185","","PC(17:1_17:2)+HCO2",2,2,0,0,0,0,0,1,0,0,1,0,0,0,"5.38637727272727","5.68637727272727","185","","PC(17:1_17:2)+HCO2",9038.361,161578.9,0,0,0,0,0,1166.311,0,0,1125.914,0,0,0,"5.38637727272727","5.68637727272727","185","","PC(17:1_17:2)+HCO2",800.54545,740.52435,0,0,0,0,0,224.0695,0,0,168.0431,0,0,0,"5.38637727272727","5.68637727272727","185","","PC(17:1_17:2)+HCO2","800.54478","740.52364","669.45014","490.29397","492.30957","472.28341","474.29901","224.06881","267.23295","265.21735","168.04314","152.99586","96.96964","78.95852","5.38637727272727","5.68637727272727","185"
"","PC(17:1_17:2)+HCO2",1,1,0,0,0,0,0,0,0,0,1,0,0,0,"5.13399242424242","5.43399242424242","191","","PC(17:1_17:2)+HCO2",5.235445,5.235445,0,0,0,0,0,5.235445,0,0,5.235445,0,0,0,"5.13399242424242","5.43399242424242","191","","PC(17:1_17:2)+HCO2",2,2,0,0,0,0,0,2,0,0,2,0,0,0,"5.13399242424242","5.43399242424242","191","","PC(17:1_17:2)+HCO2",8043.59,163694.5,0,0,0,0,0,950.9617,0,0,2408.292,0,0,0,"5.13399242424242","5.43399242424242","191","","PC(17:1_17:2)+HCO2",800.54535,740.5246,0,0,0,0,0,224.06955,0,0,168.04315,0,0,0,"5.13399242424242","5.43399242424242","191","","PC(17:1_17:2)+HCO2","800.54478","740.52364","669.45014","490.29397","492.30957","472.28341","474.29901","224.06881","267.23295","265.21735","168.04314","152.99586","96.96964","78.95852","5.13399242424242","5.43399242424242","191"
"","PC(17:1_17:2)+HCO2",1,1,0,0,0,0,0,0,0,0,1,0,0,0,"5.5910696969697","5.8910696969697","244","","PC(17:1_17:2)+HCO2",5.76282,5.76282,0,0,0,0,0,5.76282,0,0,5.76282,0,0,0,"5.5910696969697","5.8910696969697","244","","PC(17:1_17:2)+HCO2",2,2,0,0,0,0,0,1,0,0,1,0,0,0,"5.5910696969697","5.8910696969697","244","","PC(17:1_17:2)+HCO2",7286.93,119882,0,0,0,0,0,565.5018,0,0,1209.121,0,0,0,"5.5910696969697","5.8910696969697","244","","PC(17:1_17:2)+HCO2",800.54575,740.5245,0,0,0,0,0,224.0692,0,0,168.043,0,0,0,"5.5910696969697","5.8910696969697","244","","PC(17:1_17:2)+HCO2","800.54478","740.52364","669.45014","490.29397","492.30957","472.28341","474.29901","224.06881","267.23295","265.21735","168.04314","152.99586","96.96964","78.95852","5.5910696969697","5.8910696969697","244"
"","PC(17:1_18:0)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"7.75165","8.05165","1796","","PC(17:1_18:0)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"7.75165","8.05165","1796","","PC(17:1_18:0)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"7.75165","8.05165","1796","","PC(17:1_18:0)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"7.75165","8.05165","1796","","PC(17:1_18:0)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"7.75165","8.05165","1796","","PC(17:1_18:0)+HCO2","818.59168","758.57054","687.49704","508.34087","492.30957","490.33031","474.29901","224.06881","267.23295","283.26425","168.04314","152.99586","96.96964","78.95852","7.75165","8.05165","1796"
"","PC(17:1_18:1)+HCO2",1,1,0,0,0,0,0,0,0,0,1,0,0,0,"6.82934393939394","7.12934393939394","684","","PC(17:1_18:1)+HCO2",7.000907,7.000907,0,0,0,0,0,0,0,7.000907,7.000907,0,0,0,"6.82934393939394","7.12934393939394","684","","PC(17:1_18:1)+HCO2",1,1,0,0,0,0,0,0,0,1,1,0,0,0,"6.82934393939394","7.12934393939394","684","","PC(17:1_18:1)+HCO2",7272.433,120737,0,0,0,0,0,0,0,696.7823,1968.626,0,0,0,"6.82934393939394","7.12934393939394","684","","PC(17:1_18:1)+HCO2",816.5781,756.5557,0,0,0,0,0,0,0,281.2488,168.0431,0,0,0,"6.82934393939394","7.12934393939394","684","","PC(17:1_18:1)+HCO2","816.57608","756.55494","685.48144","506.32527","492.30957","488.31471","474.29901","224.06881","267.23295","281.24865","168.04314","152.99586","96.96964","78.95852","6.82934393939394","7.12934393939394","684"
